player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Aaron Rodgers,2241,QB,GB,9,375,78.6,98,101,8.9,2.37,1,11,9.7,70.3,71,32,7.8,114,30.4,6,50,,86.6,80.0,81.4,77.7,,67.6,1,3,127,34.4,120.0,9.6,11,2,0,1,14,3,2.4,778,7.7,0,12,76.5,83.2,82.4,63.2,80.8,213,226,7.7,2.91,2,18,7.4,65.5,148,65,14.0,261,69.6,24,83,,65.0,82.9,50.6,80.1,,74.4,2,2,282,27.7,98.8,6.9,18,17,2,7,11,5,1.8,1605,7.1,80.2,263,268,7.6,2.35,3,19,6.6,69.8,187,0,11.4,278,74.1,24,109,,80.2,82.4,52.6,82.0,,52.6,0,4,300,,107.8,0.0,0,10,2,0,19,7,2.3,1942,7.2,2,79.2,48,59,10.7,3.86,0,10,14.7,54.2,32,97,15.8,97,25.9,6,24,,57.6,81.5,80.9,73.2,,90.3,3,1,109,29.9,105.3,29.9,29,9,0,8,6,1,0.9,441,7.5
Andrew Luck,7007,QB,IND,8,375,69.4,98,108,11.2,2.74,3,9,7.6,57.4,62,55,8.8,122,32.5,6,51,,45.7,71.4,15.0,67.0,,90.4,3,3,134,16.4,86.3,7.4,9,5,0,4,5,8,6.0,843,7.8,0,14,67.6,68.9,64.5,87.3,67.3,214,228,10.4,2.88,4,15,6.2,56.1,128,83,11.1,253,67.5,16,79,,77.9,65.4,84.3,62.0,,81.7,4,5,268,12.0,75.6,4.0,10,15,4,2,5,15,5.6,1561,6.8,69.3,225,235,9.9,2.41,6,10,4.0,59.6,140,0,10.3,237,63.2,16,84,,90.4,65.6,84.1,64.3,,70.5,0,6,250,,82.0,0.0,0,2,4,0,8,14,5.6,1666,7.1,2,64.4,87,101,12.9,3.56,1,14,12.4,49.5,50,138,10.7,138,36.8,6,46,,29.5,70.8,22.0,63.2,,90.4,7,2,152,13.8,72.1,13.8,19,18,0,6,2,9,5.9,738,7.3
Matthew Stafford,4924,QB,DET,8,371,70.7,58,61,9.6,2.39,3,2,3.1,60.7,37,18,9.8,64,17.3,4,26,,82.2,66.9,79.0,66.1,,,0,1,67,16.7,74.0,4.7,3,0,0,0,0,1,1.5,413,6.8,0,11,91.2,75.7,74.1,64.9,76.7,270,285,7.8,2.76,1,17,5.8,64.2,183,72,11.6,307,82.7,24,113,,90.8,76.1,85.0,74.5,,64.6,1,6,316,16.7,85.1,3.9,12,10,2,11,8,11,3.5,1980,6.9,80.1,266,275,7.9,2.44,4,18,6.4,69.1,190,0,10.8,281,75.7,23,119,,90.6,84.8,84.6,82.4,,66.7,0,6,287,,90.9,0.0,0,6,2,3,7,9,3.1,2104,7.7,0,56.5,62,71,8.9,3.5,0,1,1.3,42.3,30,90,14.3,90,24.3,5,20,,84.6,46.1,80.4,46.6,,58.9,1,1,96,16.7,53.1,16.7,15,4,0,8,1,3,3.1,289,4.1
Michael Vick,773,QB,PHI,8,368,60.8,97,116,10.4,2.97,5,6,4.9,48.3,56,79,5.1,139,37.8,3,49,,41.3,59.4,82.0,53.5,,90.8,4,1,146,19.0,85.5,10.8,15,8,0,10,5,5,3.4,902,7.8,0,24,28.1,59.7,61.1,50.0,75.8,178,191,9.1,3.18,2,7,3.5,64.4,123,80,8.9,229,62.2,12,68,,58.8,66.7,83.8,66.1,,61.3,3,8,236,15.0,73.0,5.2,12,26,2,6,5,11,4.7,1193,6.2,79.0,181,191,8.8,2.78,6,12,6.0,68.6,131,0,8.4,209,56.8,12,79,,73.5,81.5,83.5,79.5,,67.5,0,4,218,,99.9,0.0,0,18,2,2,9,7,3.2,1545,8.1,2,54.3,94,116,10.9,3.52,1,1,0.8,41.4,48,159,5.9,159,43.2,3,38,,28.9,40.0,82.4,35.6,,77.3,7,5,164,17.0,41.2,17.0,27,16,0,14,1,9,5.5,550,4.7
Drew Brees,802,QB,NO,8,359,71.3,115,121,10.5,2.58,2,10,7.9,61.2,74,42,9.8,129,35.9,8,51,,61.9,72.5,81.6,71.5,,58.3,1,2,134,16.7,97.8,5.4,7,1,0,3,6,6,4.5,1019,8.4,0,20,72.9,81.2,80.7,41.4,78.7,197,221,7.9,2.69,6,20,8.7,61.1,135,57,12.9,230,64.1,20,82,,75.6,83.6,83.9,81.9,,56.8,3,6,239,14.0,94.7,3.5,8,1,2,13,16,9,3.8,1530,6.9,79.8,247,259,8.2,2.39,5,19,7.1,67.2,174,0,11.7,260,72.4,23,113,,90.5,88.6,84.3,86.4,,56.8,0,5,268,,106.1,0.0,0,1,2,5,18,9,3.4,2045,7.9,1,61.5,65,83,11.3,3.34,3,11,12.5,42.2,35,99,12.5,99,27.6,5,20,,29.0,58.5,80.7,58.7,,58.3,4,3,105,15.2,63.5,15.2,15,1,0,11,4,6,5.7,504,6.1
Brandon Weeden,7028,QB,CLV,9,357,71.4,84,102,8.5,2.6,5,5,4.7,49.0,50,41,16.7,107,30.0,10,35,,85.7,62.3,80.9,61.3,,63.3,3,3,111,9.8,56.4,3.7,4,1,0,10,1,4,3.6,550,5.4,0,8,84.2,56.0,58.0,36.8,71.6,218,234,8.3,2.76,7,8,3.3,57.7,135,58,13.5,250,70.0,21,74,,90.4,55.4,45.7,56.7,,50.9,2,9,260,17.2,72.9,4.0,10,6,1,6,8,16,6.2,1538,6.6,74.8,238,254,7.9,2.57,10,8,3.1,59.8,152,0,14.6,258,72.3,26,86,,90.5,65.4,46.5,65.8,,50.6,0,7,266,,77.5,0.0,0,4,1,5,7,14,5.3,1699,6.7,2,59.4,64,82,10.3,3.09,2,5,5.7,40.2,33,99,13.2,99,27.7,5,23,,85.1,41.3,80.7,41.6,,63.1,5,5,105,14.1,38.1,14.1,14,3,0,11,2,6,5.7,389,4.7
Carson Palmer,1317,QB,OAK,8,348,66.7,114,121,9.9,2.41,1,7,5.4,57.0,69,50,9.2,126,36.2,7,46,,87.1,67.9,81.7,67.7,,55.7,3,3,135,8.0,88.8,3.2,4,1,0,3,5,5,3.7,1037,8.6,0,23,72.8,66.1,66.5,49.7,72.6,201,209,8.0,2.65,3,10,4.5,63.2,132,63,9.6,222,63.8,14,60,,75.1,65.5,83.8,64.1,,71.4,3,5,233,15.9,83.8,4.5,10,3,1,1,8,10,4.3,1318,6.3,73.9,230,234,8.4,2.41,2,12,4.9,65.8,154,0,9.4,235,67.5,16,82,,90.3,80.4,84.0,78.0,,65.9,0,5,248,,98.0,0.0,0,1,1,1,12,9,3.6,1845,7.9,2,61.2,85,96,9.6,2.87,2,5,4.9,49.0,47,113,9.6,113,32.5,5,24,,59.7,40.9,81.2,42.2,,56.9,6,3,120,12.4,55.5,12.4,14,3,0,3,1,6,5.0,510,5.3
Tony Romo,1693,QB,DAL,8,336,70.3,101,104,8.4,2.46,2,7,6.6,64.4,67,31,5.6,107,31.8,4,40,,85.6,72.9,80.9,69.1,,84.5,0,5,110,6.5,75.4,1.9,2,1,0,1,3,5,4.5,751,7.2,0,9,72.4,71.7,71.3,58.3,75.7,210,214,10.2,2.9,0,13,5.8,67.3,144,68,9.4,229,68.2,15,80,,60.4,71.6,83.9,70.0,,68.0,0,8,242,17.6,85.5,5.2,12,3,1,3,7,11,4.5,1643,7.7,79.7,232,236,8.7,2.47,2,12,4.9,70.8,167,0,9.7,237,70.5,18,92,,90.3,80.5,84.0,77.1,,86.7,0,7,246,,88.7,0.0,0,1,1,1,6,8,3.3,1784,7.6,3,57.0,79,82,12.3,3.45,0,8,9.1,53.7,44,99,2.2,99,29.5,1,28,,29.7,55.6,80.8,54.8,,65.9,0,6,106,14.1,63.6,14.1,14,3,0,3,4,8,7.5,610,7.4
Tom Brady,698,QB,NE,8,336,78.4,74,77,8.5,2.24,1,6,6.8,67.5,52,20,10.3,80,23.8,6,38,,84.3,93.1,80.2,92.0,,,0,0,92,15.0,122.8,3.8,3,0,0,2,7,1,1.1,631,8.2,0,19,84.0,91.2,90.7,51.8,76.1,230,243,9.2,2.56,2,17,6.7,64.6,157,62,10.3,256,76.2,18,93,,77.8,87.1,84.3,83.9,,76.0,0,3,265,17.7,93.6,4.3,11,2,1,10,9,7,2.6,1777,7.3,79.8,248,254,8.4,2.23,2,16,5.9,70.5,179,0,9.6,254,75.6,19,110,,90.5,92.9,84.3,91.7,,,0,2,269,,107.8,0.0,0,0,1,3,13,4,1.5,2026,8.0,2,62.5,56,66,11.9,3.29,1,7,9.9,45.5,30,82,14.3,82,24.4,5,21,,51.4,72.9,80.1,69.6,,76.0,0,1,88,17.1,72.9,17.1,14,2,0,9,3,4,4.5,382,5.8
Eli Manning,1722,QB,NYG,9,331,68.4,79,85,9.4,2.37,2,8,8.7,58.8,50,26,7.4,91,27.5,4,32,,84.8,70.6,80.5,69.5,,,0,3,99,23.1,88.5,6.6,6,0,0,4,5,5,5.1,662,7.8,0,21,83.7,78.9,79.6,36.8,71.3,223,233,10.1,2.68,2,19,7.7,61.8,144,65,9.4,240,72.5,15,84,,90.4,82.2,84.1,80.5,,58.5,4,6,254,3.1,84.4,0.8,2,5,0,4,7,7,2.8,1764,7.6,72.2,234,237,10.2,2.41,3,19,7.5,64.1,152,0,10.1,240,72.5,17,94,,90.4,86.5,84.1,84.4,,56.2,0,5,255,,95.2,0.0,0,3,0,0,11,8,3.1,1878,7.9,1,64.7,68,81,9.0,3.09,1,8,9.2,51.9,42,91,4.5,91,27.5,2,22,,84.7,60.2,80.5,59.7,,62.1,4,4,98,8.8,57.0,8.8,8,2,0,8,1,4,4.1,548,6.8
