player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1210,,,G,Peter Malnati,43.86,0.65,,71,22.5,0,0,6300,,,1210
2024,,,G,Max Homa,65.46,17.2,,85.58,28,0,0,8700,,,2024
2046,,,G,Jason Dufner,44.43,0.17,,71,22.5,0,0,6100,,,2046
2178,,,G,Pat Perez,52.17,2.3,,77,24.5,0,0,6600,,,2178
693781,,,G,Matthew Wolff,35.52,0.85,,62.5,20.5,0,0,6500,,,693781
762740,,,G,James Piot,29.26,0.02,,48.5,17.5,0,0,6000,,,762740
1870,,,G,Daniel Berger,67.92,6.9,,87.5,30,0,0,8500,,,1870
1760,,,G,Tom Hoge,55.98,7.5,,80,25.5,0,0,7400,,,1760
300102,,,G,Collin Morikawa,67.5,9.7,,87,29.5,0,0,10400,,,300102
1112,,,G,Robert Streb,40.91,0.44,,68,22,0,0,6000,,,1112
1860,,,G,Corey Conners,69.56,10.3,,88,31,0,0,8400,,,1860
1179,,,G,Brandon Hagy,43.76,0.19,,71,22.5,0,0,6100,,,1179
702803,,,G,John Pak,31.81,0.05,,57,19,0,0,6000,,,702803
2158,,,G,Lucas Glover,53.84,2.8,,78,25,0,0,6500,,,2158
696566,,,G,Brandon Wu,45.95,0.5,,72.5,23,0,0,6100,,,696566
1883,,,G,Danny Lee,44.91,0.73,,71.5,23,0,0,6200,,,1883
345105,,,G,Curtis Luck,32.54,0.21,,58.5,19,0,0,6000,,,345105
404847,,,G,Sahith Theegala,52.1,3.1,,77,24.5,0,0,6500,,,404847
1961,,,G,Scott Stallings,53.98,3.2,,78,25,0,0,6900,,,1961
1631,,,G,Charley Hoffman,50.72,0.77,,76,24,0,0,6000,,,1631
1653,,,G,C.T. Pan,54.28,3.5,,77.5,25,0,0,7200,,,1653
1554,,,G,Kevin Streelman,56.71,7.2,,80,25.5,0,0,6800,,,1554
1115,,,G,Nick Watney,35.72,0.08,,62.5,20,0,0,6100,,,1115
1478,,,G,Jhonattan Vegas,57.28,4.6,,80,26,0,0,6700,,,1478
1005,,,G,Stewart Cink,51.05,1.2,,77,24,0,0,7000,,,1005
1237,,,G,Rickie Fowler,49.73,6.3,,75.5,24,0,0,7200,,,1237
510218,,,G,Cameron Champ,45.79,1.1,,72.5,23,0,0,6800,,,510218
2128,,,G,Camilo Villegas,43.01,0.14,,69.5,22.5,0,0,6000,,,2128
670620,,,G,Sungjae Im,71.44,11.9,,90,33,0,0,8900,,,670620
494279,,,G,Chan Kim,44.64,0.16,,71,23,0,0,6200,,,494279
1941,,,G,Matthew NeSmith,51.59,4.7,,77,24.5,0,0,6400,,,1941
1600,,,G,Harris English,52.82,0.29,,77,24.5,0,0,7100,,,1600
696569,,,G,Cameron Young,67.21,19.2,,87.5,28.5,0,0,8800,,,696569
1622,,,G,Joel Dahmen,50.01,1.4,,75,24,0,0,6900,,,1622
1216,,,G,Russell Knox,53.47,6.8,,78,24.5,0,0,7000,,,1216
1579,,,G,Will Zalatoris,69.95,19.4,,89,30.5,0,0,9400,,,1579
1018,,,G,Denny McCarthy,49.33,1.9,,74.5,23.5,0,0,7000,,,1018
670533,,,G,Garrick Higgo,43.32,0.34,,71,22.5,0,0,6300,,,670533
692005,,,G,Adam Long,48.83,3.2,,74.5,23.5,0,0,6700,,,692005
1931,,,G,Hideki Matsuyama,65.57,15.8,,86.58,28,0,0,9200,,,1931
671028,,,G,Mito Pereira,70.99,19.4,,89.5,31,0,0,8000,,,671028
1645,,,G,Charles Howell III,56.7,1.1,,79,26,0,0,6400,,,1645
