player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
417,,,G,Erik Van Rooyen,57.64,1.3,59.5,80,25.5,0,0,7300,,458398,417
1480,,,G,Martin Trainer,29.15,0.07,23.9,50.58,17.5,0,0,6000,,565470,1480
1491,,,G,Kyoung-Hoon Lee,56.41,4.9,59,80,25,0,0,7200,,37949,1491
300174,,,G,J.T. Poston,49.58,5.5,46.8,74.5,23.5,0,0,6600,,36088,300174
308,,,G,Ian Poulter,51.12,1.8,63.2,74.58,24,0,0,7200,,34802,308
509669,,,G,Sam Ryder,47.43,0.28,41.8,73,23,0,0,6300,,37145,509669
1272,,,G,Erik Compton,29.2,0.04,21.8,50,17.5,0,0,6000,,34865,1272
703985,,,G,Max McGreevy,34.51,0.08,28,60,19.5,0,0,6100,,3083533,703985
805,,,G,Brian Harman,64.37,16.8,75.6,84.5,27,0,0,7800,,34882,805
1141,,,G,Patrick Rodgers,52.35,0.91,49.3,76.5,24.5,0,0,6600,,34996,1141
1174,,,G,Bill Haas,40.11,0.28,28.9,66,21,0,0,6200,,34765,1174
523168,,,G,Wyndham Clark,42.38,0.66,33.3,68,22,0,0,6200,,37183,523168
1120,,,G,Dylan Frittelli,48.14,0.82,43.4,73,23,0,0,7100,,36651,1120
698025,,,G,Harry Higgs,45.33,0.42,38.2,71.5,22.5,0,0,6400,,1266428,698025
729,,,G,Talor Gooch,64.42,13.9,79.6,86.5,27,0,0,8900,,37126,729
2022,,,G,Matt Jones,56.34,1.1,48.2,80.5,25.5,0,0,7000,,34892,2022
2044,,,G,Stephan Jaeger,44.54,3.9,47.1,71,23,0,0,6800,,37129,2044
1154,,,G,Sam Burns,68.93,13.2,83.9,88.5,29.43,0,0,9700,,35095,1154
1055,,,G,Gary Woodland,62.73,10.3,74.5,83.5,27,0,0,7900,,35025,1055
2056,,,G,Mark Hubbard,50.54,3.4,53.9,74.5,23.5,0,0,6400,,34890,2056
