player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Darrell Stuckey,5634,S,SD,1,2,,2.0,27,0,39.6,0,1,0,0,0,0.0
Ronald Darby,9483,CB,BUF,6,12,,4.0,4,0,39.6,0,3,0,0,0,0.0
Joe Thomas,9272,LB,GB,3,8,,4.0,12,0,39.6,0,2,0,0,0,0.0
Jonathan Newsome,8801,ED,IND,3,6,,6.0,14,0,39.6,0,1,0,0,0,0.0
Dontae Johnson,8764,CB,SF,3,6,,2.0,28,0,39.6,0,3,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,2,1,,1.0,19,0,39.6,0,1,0,0,0,0.0
Jadeveon Clowney,8636,ED,HST,1,2,,2.0,13,0,39.6,0,1,0,0,0,0.0
Dashon Goldson,3742,S,WAS,6,14,,14.0,32,0,39.6,0,1,0,0,0,0.0
Sheldon Price,8479,CB,IND,1,1,,1.0,14,0,39.6,0,1,0,0,0,0.0
Jeff Heath,8396,S,DAL,2,3,,3.0,9,0,39.6,0,1,0,0,0,0.0
A.J. Klein,7930,LB,CAR,2,3,,3.0,5,0,39.6,0,1,0,0,0,0.0
Steven Johnson,7298,LB,TEN,1,4,,2.0,31,0,39.6,0,2,0,0,0,0.0
Mike Mitchell,4970,S,PIT,7,6,,6.0,25,0,39.6,0,1,0,0,0,0.0
Sean Smith,4984,CB,KC,4,12,,12.0,16,0,39.6,0,1,0,0,0,0.0
Jason McCourty,5127,CB,TEN,3,6,,3.0,31,0,39.6,0,2,0,0,0,0.0
Jayron Hosley,7094,CB,NYG,5,6,,6.0,21,0,39.6,0,1,0,0,0,0.0
Jerry Hughes,5556,ED,BUF,2,4,,4.0,4,0,39.6,0,1,0,0,0,0.0
Pernell McPhee,6317,ED,CHI,4,5,,5.0,6,1,0.0,0,1,0,0,0,0.0
Morgan Burnett,5596,S,GB,3,16,,8.0,12,0,39.6,0,2,0,0,0,0.0
Von Miller,6154,ED,DEN,2,3,,3.0,10,0,39.6,0,1,0,0,0,0.0
