player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,15,0,0,23,54.6,0,0,3,0.6,0.0,0,0,0.0,0,704,4,0,0,54.7,0,0,2,1.0,0.0,0,0.0,0,311,3,0
Julius Peppers,1010,ED,GB,15,0,1,12,71.5,8,34,399,90.7,14.5,58,3,7.8,10,462,419,52,0,73.5,7,24,230,93.8,19.1,44,9.8,7,257,241,38
Dwight Freeney,1019,ED,ARZ,10,0,0,1,79.3,4,21,191,95.7,17.3,33,0,10.2,7,211,202,32,0,90.3,4,16,110,97.5,24.5,27,14.5,6,120,117,26
James Harrison,1251,ED,PIT,14,1,0,25,84.0,10,27,253,76.1,20.9,53,2,9.3,5,348,265,42,0,87.3,6,17,121,81.9,28.9,35,13.6,5,155,127,28
Terence Newman,1321,CB,MIN,15,0,0,18,68.3,0,2,2,0.4,50.0,1,4,50.0,0,553,2,2,0,66.7,0,1,1,0.4,100.0,1,50.0,0,245,1,1
Kevin Williams,1325,DI,NO,15,1,0,20,63.3,2,19,237,100.0,8.4,20,2,4.4,0,254,254,21,1,67.8,1,6,72,100.0,11.1,8,4.9,0,78,78,7
Terrell Suggs,1326,ED,BLT,1,0,0,3,64.3,0,1,27,79.4,14.8,4,0,1.9,0,34,27,1,0,63.2,0,0,13,81.3,15.4,2,0.0,0,16,13,0
Calvin Pace,1334,ED,NYJ,15,0,0,22,61.9,4,8,199,75.1,8.0,16,1,4.5,3,281,211,15,0,56.4,3,5,93,85.5,12.9,12,4.3,0,117,100,8
Charles Tillman,1351,CB,CAR,11,0,0,5,68.4,1,0,6,1.3,16.7,1,2,8.3,0,462,6,1,0,74.3,1,0,3,1.2,33.3,1,16.7,0,251,3,1
Rashean Mathis,1355,CB,DET,7,0,0,11,54.7,0,0,2,0.8,0.0,0,1,0.0,0,250,2,0,0,54.7,0,0,2,1.9,0.0,0,0.0,0,106,2,0
Cory Redding,1381,DI,ARZ,11,1,1,1,55.2,0,5,109,99.1,4.6,5,2,2.3,0,116,115,5,0,53.9,0,1,36,97.4,2.8,1,1.4,0,39,38,1
Robert Mathis,1447,ED,IND,14,0,0,14,62.3,8,17,285,87.7,11.6,33,3,6.5,6,351,308,31,0,66.4,6,13,145,90.8,17.9,26,8.6,3,174,158,22
Chris Clemons,1585,ED,JAX,15,1,0,15,52.4,8,20,405,96.9,8.6,35,5,4.2,3,453,439,31,1,58.0,4,16,212,99.1,12.3,26,6.1,3,230,228,23
