player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Melvin Gordon III,9448,HB,SD,2,30,7,3,52.5,73,0,139,0,2,7,87,76.8,4,6,27,1,4,29.8,71.6,77.7,,60.6,73.1,68.9,60.0,27,0,26,4,24,33,0,0,4,34,0,139,87,2.9,4.6,1.08,20
Jeremy Hill,8690,HB,CIN,2,29,4,0,0.0,0,0,102,0,0,4,46,21.1,2,7,7,2,11,21.6,67.8,76.3,,77.8,52.5,68.8,60.0,11,0,2,1,19,30,0,0,1,30,2,102,46,1.59,3.5,0.11,18
Justin Forsett,4547,HB,BLT,2,29,6,3,45.9,51,0,111,0,1,6,70,45.7,4,9,3,0,6,80.3,64.9,78.1,,17.4,62.4,70.0,60.0,20,0,25,8,40,32,0,0,9,37,0,111,70,2.41,3.8,0.63,21
Tevin Coleman,9506,HB,ATL,2,29,2,1,17.9,20,0,112,0,0,2,56,13.3,3,5,2,0,4,79.5,58.7,75.2,,76.8,52.3,58.5,60.0,20,0,0,0,16,33,0,0,2,29,1,112,56,1.93,3.9,0.0,22
Giovani Bernard,7818,HB,CIN,2,28,12,2,29.0,54,0,186,0,3,12,104,150.6,7,10,7,0,13,80.0,77.4,0.0,,80.5,76.0,75.8,60.0,28,1,41,9,33,34,0,0,9,37,0,186,104,3.71,6.6,1.24,13
Isaiah Crowell,9295,HB,CLV,2,27,2,1,16.3,15,0,92,0,0,2,54,13.8,2,6,8,0,2,79.3,61.3,75.7,,58.3,58.7,59.6,72.4,15,1,13,2,17,30,0,0,2,29,1,92,54,2.0,3.4,0.76,24
Latavius Murray,7962,HB,OAK,2,26,6,0,0.0,0,0,109,0,4,6,77,82.3,1,3,23,0,7,79.8,72.6,80.0,,54.9,69.0,73.3,60.0,12,0,58,10,47,28,0,0,10,36,1,109,77,2.96,4.2,1.23,17
Mark Ingram II,6180,HB,NO,2,25,5,0,0.0,0,0,77,0,0,5,33,18.3,1,4,20,1,7,31.8,68.9,78.0,,85.8,54.6,72.4,71.7,11,0,103,11,53,29,0,0,12,36,1,77,33,1.32,3.1,1.94,18
Matt Jones,9528,HB,WAS,2,25,3,2,42.4,64,0,151,0,0,3,61,26.1,3,8,32,1,12,28.2,61.4,73.6,,42.5,68.6,60.3,,39,0,23,3,13,26,0,0,3,28,2,151,61,2.44,6.0,1.77,13
Bilal Powell,6278,HB,NYJ,2,24,3,2,44.0,44,0,100,0,0,3,65,27.1,2,5,22,1,5,28.4,58.7,79.1,,83.1,73.2,49.5,60.0,23,0,32,6,29,27,0,0,8,30,0,100,65,2.71,4.2,1.1,17
Cam Newton,6153,QB,CAR,2,18,2,2,30.6,34,0,78,0,0,2,54,33.3,4,9,5,0,4,85.6,65.4,82.0,65.0,,,60.7,60.0,19,1,0,0,0,62,33,6,0,18,1,111,69,2.88,4.6,,7
C.J. Anderson,8101,HB,DEN,2,24,2,0,0.0,0,0,56,0,1,2,37,15.9,2,3,10,0,5,78.8,59.8,79.6,,84.6,59.1,55.6,60.0,14,0,21,5,44,26,0,0,8,29,0,56,37,1.54,2.3,0.48,18
Bishop Sankey,8689,HB,TEN,2,24,4,2,27.6,32,0,116,1,0,4,84,53.8,3,5,31,1,9,28.0,51.2,76.6,,79.4,43.7,53.7,,16,0,12,2,21,25,0,0,4,26,1,116,84,3.5,4.8,0.57,15
Lamar Miller,7097,HB,MIA,2,23,5,1,25.4,17,0,67,0,1,5,43,38.7,2,4,17,0,8,78.7,53.0,83.8,,60.4,51.1,52.3,73.2,17,0,50,6,45,30,0,0,8,29,0,67,43,1.87,2.9,1.11,15
Frank Gore,2282,HB,IND,2,23,3,1,20.5,18,0,88,0,1,3,39,26.1,1,4,14,1,13,25.7,56.8,78.9,,74.8,54.1,56.2,60.0,18,0,4,3,29,25,0,0,4,26,0,88,39,1.7,3.8,0.14,10
Dion Lewis,6301,HB,NE,2,22,8,0,0.0,0,0,109,2,8,8,75,170.5,4,5,19,2,18,22.1,68.8,80.3,,83.1,59.0,74.0,60.0,13,0,149,10,68,32,0,0,13,32,1,109,75,3.41,5.0,2.19,4
Devonta Freeman,8738,HB,ATL,2,22,5,0,0.0,0,0,43,2,4,5,33,46.6,0,3,2,0,3,78.8,68.1,78.4,,73.5,60.9,69.6,60.0,9,0,63,7,40,25,0,0,11,29,1,43,33,1.5,2.0,1.58,19
Rashad Jennings,5174,HB,NYG,2,22,2,1,42.2,27,0,64,1,0,2,52,19.7,1,4,21,0,9,78.2,51.8,76.2,,79.5,39.9,54.1,,27,0,12,2,12,23,0,0,3,24,1,64,52,2.36,2.9,1.0,11
Eddie Lacy,7842,HB,GB,2,22,2,2,33.0,31,0,94,0,0,2,51,19.3,2,6,12,0,8,78.2,70.6,77.3,,81.5,60.0,69.8,60.0,16,0,14,2,16,25,0,0,3,24,1,94,51,2.32,4.3,0.88,14
James Starks,5716,HB,GB,2,22,4,1,36.1,35,0,97,0,0,4,67,46.9,2,6,12,1,5,27.3,63.5,79.2,,81.5,35.7,70.6,60.0,35,0,11,4,31,24,0,0,4,26,0,97,67,3.05,4.4,0.35,15
DeMarco Murray,6223,HB,PHI,2,21,4,0,0.0,0,0,11,1,5,4,16,22.9,0,3,24,0,8,79.1,57.5,0.0,,77.3,66.2,55.5,,9,0,64,9,44,23,0,0,10,30,1,11,16,0.76,0.5,1.45,13
Ronnie Hillman,7069,HB,DEN,2,21,0,1,21.3,16,0,75,0,0,0,31,0.0,2,4,10,0,5,77.4,60.5,76.2,,83.4,51.5,60.1,,16,0,0,0,15,21,0,0,1,21,0,75,31,1.48,3.6,0.0,16
Danny Woodhead,4914,HB,SD,2,20,1,0,0.0,0,0,79,1,4,1,32,27.6,1,5,27,0,2,78.4,60.7,80.9,,59.1,65.5,57.9,,10,0,87,9,43,20,0,0,11,29,2,79,32,1.6,4.0,2.02,9
Chris Polk,7532,HB,HST,2,19,3,0,0.0,0,0,60,2,0,3,46,33.0,2,3,13,0,4,77.3,42.8,77.0,,22.1,31.8,51.0,60.0,13,0,18,3,29,20,0,0,7,22,0,60,46,2.42,3.2,0.62,14
Duke Johnson Jr.,9510,HB,CLV,2,19,7,1,30.8,20,0,65,0,0,7,55,106.6,1,3,8,0,5,77.4,61.8,77.5,,82.5,51.9,62.7,60.0,20,0,0,0,23,23,0,0,0,19,0,65,55,2.89,3.4,0.0,13
Russell Wilson,7077,QB,SEA,2,7,3,1,15.6,17,0,41,0,0,1,18,36.7,5,7,29,0,0,64.7,57.8,22.4,57.8,,58.4,60.7,60.0,17,1,0,0,1,47,68,11,0,7,0,109,42,2.33,6.1,0.0,4
Benny Cunningham,8283,HB,SL,2,17,5,0,0.0,0,0,45,3,6,5,34,88.0,0,3,26,0,1,78.3,65.7,77.6,,80.8,59.1,67.8,60.0,9,0,104,8,42,21,0,0,12,25,0,45,34,2.0,2.6,2.48,16
Darren McFadden,4318,HB,DAL,2,16,2,0,0.0,0,0,47,0,1,2,29,28.6,0,3,9,0,6,76.7,56.3,73.4,,80.1,86.9,51.1,,9,0,40,3,7,17,0,0,3,19,0,47,29,1.81,2.9,5.71,10
Colin Kaepernick,6188,QB,SF,2,8,2,0,0.0,0,0,37,0,0,0,5,0.0,4,5,28,2,0,53.8,64.7,28.9,71.4,,,40.1,60.0,14,1,0,0,0,68,55,8,0,8,0,92,23,1.44,5.8,,6
Terrance West,8729,HB,TEN,2,16,3,0,0.0,0,0,51,0,0,3,33,38.7,1,3,31,2,9,17.7,38.0,71.6,,76.4,57.8,41.0,60.0,12,0,0,0,3,20,0,0,0,16,0,51,33,2.06,3.2,0.0,7
Aaron Rodgers,2241,QB,GB,2,5,0,0,0.0,0,0,1,0,0,0,1,0.0,2,4,12,0,0,83.8,90.2,17.6,90.1,,,69.1,60.0,15,1,0,0,0,50,57,9,0,5,0,58,27,1.93,4.1,,0
Tyrod Taylor,6332,QB,BUF,2,6,4,0,0.0,0,0,9,0,0,2,4,22.2,2,4,4,3,1,26.8,62.6,81.5,64.9,,,52.2,60.3,31,0,0,0,0,59,75,8,0,6,1,84,37,2.64,6.0,,0
Alfred Blue,8816,HB,HST,2,14,0,0,0.0,0,0,48,0,0,0,32,0.0,1,3,13,0,4,75.5,54.1,75.9,,49.1,50.3,57.1,,11,0,11,2,27,14,0,0,3,16,0,48,32,2.29,3.4,0.41,9
Ameer Abdullah,9487,HB,DET,2,13,0,1,40.7,24,0,59,0,2,0,19,16.2,2,2,11,1,1,27.2,50.6,77.7,,59.9,68.7,42.4,,24,0,53,5,32,13,0,0,5,18,1,59,19,1.46,4.5,1.66,12
Khiry Robinson,8514,HB,NO,2,13,4,0,0.0,0,0,67,0,4,4,47,152.2,3,4,20,0,2,76.3,69.1,0.0,,76.5,90.8,60.9,60.0,14,1,60,6,22,16,0,0,7,19,0,67,47,3.62,5.2,2.73,10
Charles Sims,8704,HB,TB,2,13,3,0,0.0,0,0,50,0,0,3,44,56.4,1,2,30,0,3,76.2,69.0,78.4,,86.4,69.0,65.7,60.0,12,0,37,5,27,15,0,0,7,18,0,50,44,3.38,3.8,1.37,9
Andre Williams,8748,HB,NYG,2,12,0,1,61.4,35,0,57,0,0,0,28,0.0,1,1,21,0,6,74.3,67.9,73.5,,73.8,53.4,68.2,60.0,35,0,0,0,9,13,0,0,0,12,0,57,28,2.33,4.8,0.0,5
Dexter McCluster,5561,HB,TEN,2,12,3,2,57.5,61,0,106,0,0,3,41,64.1,3,3,31,0,5,79.0,67.6,77.1,,41.5,58.3,73.5,60.0,44,0,26,4,28,17,0,0,4,16,0,106,41,3.42,8.8,0.93,6
Alex Smith,2218,QB,KC,2,7,1,0,0.0,0,0,9,0,0,1,2,4.1,1,4,16,0,0,83.6,67.4,81.6,68.8,,60.0,55.8,60.0,11,0,0,0,1,57,21,5,0,7,0,30,7,0.58,2.5,0.0,3
Andre Ellington,7968,HB,ARZ,1,12,1,2,49.3,34,0,69,0,0,1,29,18.6,4,5,1,1,8,23.1,53.3,74.7,,17.6,51.4,57.6,,18,0,7,1,21,13,0,0,1,13,1,69,29,2.42,5.8,0.33,4
Jameis Winston,9434,QB,TB,2,2,1,0,0.0,0,0,2,0,0,0,6,0.0,0,4,30,3,1,22.6,43.4,81.8,45.4,,,47.8,60.0,9,0,0,0,0,56,39,10,0,2,1,41,9,0.75,3.4,,1
Karlos Williams,9588,HB,BUF,2,12,2,1,34.2,26,0,76,1,1,2,26,46.4,2,4,4,0,6,74.8,71.5,75.4,,66.2,41.5,75.1,72.1,26,0,16,2,17,13,0,0,3,14,2,76,26,2.17,6.3,0.94,5
Javorius Allen,9558,HB,BLT,2,10,0,0,0.0,0,0,35,0,0,0,19,0.0,0,2,3,0,0,73.9,55.2,70.7,,,69.4,52.7,,8,0,6,2,8,10,0,0,2,12,0,35,19,1.9,3.5,0.75,10
Joique Bell,5797,HB,DET,2,10,1,0,0.0,0,0,16,0,1,1,18,25.7,0,0,11,0,0,74.9,62.8,75.8,,48.5,77.9,58.7,60.0,7,0,43,4,15,13,0,0,4,14,0,16,18,1.8,1.6,2.87,8
Josh Robinson,9638,HB,IND,2,9,0,0,0.0,0,0,23,0,1,0,15,11.9,0,0,14,0,6,23.1,50.7,76.1,,54.5,60.7,46.6,,8,0,27,5,17,10,0,0,5,14,0,23,15,1.67,2.6,1.59,3
Shane Vereen,6208,HB,NYG,2,9,1,0,0.0,0,0,33,1,6,1,15,55.6,2,3,21,0,3,75.9,67.6,80.2,,77.0,68.2,68.2,,12,0,122,12,46,9,0,0,13,21,0,33,15,1.67,3.7,2.65,6
Andy Dalton,6187,QB,CIN,2,6,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,7,0,0,83.2,79.1,81.6,78.7,,,59.4,60.0,6,0,0,0,0,64,12,3,0,6,0,11,3,0.33,1.2,,1
Knile Davis,7878,HB,KC,2,9,2,0,0.0,0,0,25,0,1,2,16,53.3,1,3,16,0,4,74.5,51.8,74.8,,21.0,65.3,50.5,60.0,10,0,12,1,14,10,0,0,2,10,1,25,16,1.78,2.8,0.86,4
Teddy Bridgewater,8667,QB,MIN,2,2,0,0,0.0,0,0,6,0,0,0,0,0.0,1,5,18,0,0,82.5,72.6,81.3,72.5,,,59.9,60.0,10,0,0,0,0,52,31,7,0,2,1,37,2,0.22,4.1,,0
Johnny Manziel,8657,QB,CLV,2,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,8,4,0,16.5,41.2,1.6,40.0,,,60.5,60.0,14,1,0,0,0,45,37,6,0,2,0,36,22,2.75,4.5,,0
Jonathan Grimes,7585,HB,HST,2,8,0,1,60.0,21,0,35,0,1,0,11,9.2,1,2,13,0,3,74.4,59.3,78.5,,81.8,67.0,51.2,,21,0,42,7,39,8,0,0,9,15,0,35,11,1.38,4.4,1.08,4
Andrew Luck,7007,QB,IND,2,2,1,0,0.0,0,0,0,0,0,0,1,0.0,2,7,14,1,0,55.7,53.7,81.8,54.0,,,55.5,60.0,11,1,0,0,0,37,44,6,0,2,0,44,24,3.0,5.5,,0
Tavon Austin,7789,WR,SL,2,8,1,2,56.1,32,0,57,0,1,1,17,38.6,4,4,26,0,0,75.9,58.1,81.4,,,54.8,64.9,55.2,16,0,4,3,53,29,0,0,6,11,1,57,17,2.13,7.1,0.08,5
Jay Cutler,2956,QB,CHI,2,3,1,0,0.0,0,0,22,0,0,0,0,0.0,3,4,6,1,0,37.1,62.9,80.7,63.7,,,54.9,60.0,12,0,0,0,0,45,33,4,0,3,0,55,28,4.0,7.9,,3
Jeremy Langford,9539,HB,CHI,2,7,0,0,0.0,0,0,22,0,0,0,8,0.0,0,3,6,0,2,71.4,73.4,76.4,,74.4,57.0,72.0,60.0,6,0,0,0,3,10,0,0,0,7,1,22,8,1.14,3.1,0.0,5
Lorenzo Taliaferro,8773,HB,BLT,1,7,2,0,0.0,0,0,34,0,0,2,20,57.1,0,1,3,0,1,73.0,73.1,76.5,,84.4,67.5,71.9,,7,0,12,3,14,7,0,0,3,10,1,34,20,2.86,4.9,0.86,5
Mike Davis,9559,HB,SF,1,7,1,0,0.0,0,0,14,0,1,1,5,15.9,0,1,28,0,4,72.9,51.5,77.2,,83.2,55.6,45.7,,5,0,4,2,22,8,0,0,4,9,0,14,5,0.71,2.0,0.18,2
Tre Mason,8710,HB,SL,1,7,1,0,0.0,0,0,26,0,0,1,17,27.0,1,1,26,1,0,19.9,43.3,73.0,,24.5,60.5,42.3,60.0,13,1,4,2,12,10,0,0,4,9,0,26,17,2.43,3.7,0.33,6
Ryan Tannehill,7014,QB,MIA,2,5,1,0,0.0,0,0,19,0,0,1,6,24.0,0,0,17,2,0,28.5,62.9,0.0,66.1,,,50.2,60.0,9,2,0,0,0,34,5,1,0,5,0,24,8,1.33,4.0,,4
Jerick McKinnon,8731,HB,MIN,2,6,1,1,57.7,15,0,26,0,1,1,10,41.7,1,1,18,0,4,71.6,59.5,73.1,,60.1,71.3,56.2,60.0,15,0,8,2,5,7,0,0,2,8,0,26,10,1.67,4.3,1.6,2
Jacquizz Rodgers,6297,HB,CHI,2,6,2,0,0.0,0,0,24,0,0,2,16,88.9,0,1,6,0,3,81.7,81.3,73.3,,80.8,54.1,81.6,,5,0,0,0,8,6,0,0,1,6,0,24,16,2.67,4.0,0.0,3
Darren Sproles,2347,HB,PHI,2,6,0,1,58.7,27,0,46,0,1,0,8,7.8,3,3,24,0,2,79.0,73.6,79.1,,,86.2,63.5,60.0,27,0,99,11,31,9,0,0,11,17,0,46,8,1.33,7.7,3.19,4
Brandon Bolden,7469,HB,NE,2,6,0,0,0.0,0,0,2,0,1,0,4,8.3,0,0,19,0,2,71.6,54.2,72.9,,71.3,64.1,50.4,,3,0,14,2,11,6,0,0,2,8,0,2,4,0.67,0.3,1.27,4
Tom Brady,698,QB,NE,2,6,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,2,19,1,0,85.5,92.1,82.0,91.2,,,62.6,60.0,2,0,0,0,0,42,0,0,0,6,0,-3,1,0.17,-0.5,,0
Blake Bortles,8638,QB,JAX,2,3,0,0,0.0,0,0,11,0,0,0,1,0.0,3,4,15,0,0,84.4,61.2,81.8,56.7,,,78.9,60.0,28,0,0,0,0,51,42,3,0,3,0,53,5,0.83,8.8,,1
Mike Tolbert,4740,FB,CAR,2,6,1,0,0.0,0,0,43,0,1,1,20,74.1,3,3,5,0,4,72.0,64.3,77.9,,42.4,64.0,72.0,47.2,13,0,10,3,11,27,0,0,4,9,0,43,20,3.33,7.2,0.91,2
Matt Ryan,4317,QB,ATL,2,4,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,2,0,0,84.6,75.1,82.0,74.8,,,53.9,60.0,6,0,0,0,0,57,10,2,0,4,0,6,0,0.0,1.0,,0
Jarryd Hayne,10255,HB,SF,2,6,2,0,0.0,0,0,16,0,1,2,16,114.3,0,1,28,0,1,75.0,68.0,70.2,,75.0,73.9,64.0,,9,0,7,1,5,6,0,0,1,7,0,16,16,2.67,2.7,1.4,5
Denard Robinson,7917,HB,JAX,2,6,0,0,0.0,0,0,28,0,2,0,11,45.8,0,0,15,0,3,71.6,67.2,72.7,,77.4,89.9,58.5,60.0,9,0,26,2,7,7,0,0,2,8,0,28,11,1.83,4.7,3.71,3
David Johnson,9519,HB,ARZ,2,5,1,0,0.0,0,0,42,0,0,1,17,48.6,3,3,1,0,3,72.8,68.7,73.5,,74.4,64.5,68.0,,14,0,58,2,13,5,0,0,4,7,1,42,17,3.4,8.4,4.46,2
Matthew Stafford,4924,QB,DET,2,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,11,0,0,84.6,44.5,81.4,46.5,,,47.1,60.0,9,0,0,0,0,29,20,4,0,1,0,19,1,0.2,3.8,,0
Nick Foles,7089,QB,SL,2,2,0,0,0.0,0,1,1,0,0,0,0,0.0,0,1,26,3,0,42.8,70.7,81.0,68.7,,,65.4,60.0,9,1,0,0,0,39,11,3,0,2,1,12,2,0.4,2.4,,0
Taiwan Jones,6277,HB,OAK,2,5,3,0,0.0,0,0,14,0,1,3,15,171.4,0,0,23,0,2,72.8,88.0,77.4,,,72.4,86.8,60.0,7,0,19,2,14,6,0,0,2,7,0,14,15,3.0,2.8,1.36,2
Carson Palmer,1317,QB,ARZ,2,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,1,1,0,0,82.6,83.7,81.3,81.2,,,66.4,60.0,12,1,0,0,0,53,15,2,0,3,0,12,0,0.0,2.4,,0
Marcus Mariota,9435,QB,TEN,2,2,1,0,0.0,0,0,11,0,0,1,8,200.0,1,2,31,3,0,21.6,53.6,16.3,56.0,,,49.9,60.0,12,2,0,0,0,52,17,2,0,2,0,28,10,2.5,7.0,,1
Ryan Mathews,5537,HB,PHI,2,4,1,0,0.0,0,0,4,1,0,1,7,25.0,0,1,24,0,0,71.1,53.3,73.7,,,58.4,50.3,60.0,3,0,24,3,14,5,0,0,4,7,1,4,7,1.75,1.0,1.71,4
Will Johnson,7639,FB,PIT,2,4,0,0,0.0,0,0,7,0,0,0,2,0.0,0,1,25,0,3,68.6,55.4,77.2,,,54.2,57.4,60.3,6,0,0,0,4,9,0,0,0,4,1,7,2,0.5,1.8,0.0,0
Bernard Pierce,7085,HB,JAX,2,3,0,0,0.0,0,0,4,0,0,0,5,0.0,0,0,15,0,0,68.2,63.4,74.5,,73.4,58.5,63.8,60.0,3,0,4,1,11,4,0,0,2,4,0,4,5,1.67,1.3,0.36,3
Zach Mettenberger,8813,QB,TEN,1,3,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,31,0,0,68.2,61.9,72.6,60.3,,,60.5,60.0,-1,0,0,0,0,10,0,0,0,3,0,-5,0,0.0,-1.7,,0
Michael Vick,773,QB,PIT,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,25,0,0,67.2,61.3,69.2,,,,60.5,60.0,-1,0,0,0,0,4,0,0,0,3,0,-3,0,0.0,-1.0,,0
Chris Thompson,7936,HB,WAS,2,3,0,0,0.0,0,0,11,0,0,0,3,0.0,0,0,32,0,2,70.4,54.7,75.8,,12.6,64.1,59.1,60.0,7,0,10,1,13,3,0,0,2,4,0,11,3,1.0,3.7,0.77,1
Philip Rivers,1725,QB,SD,2,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,27,1,0,83.5,64.8,81.8,64.1,,,57.5,60.0,5,0,0,0,0,56,5,1,0,2,0,3,12,4.0,1.0,,0
Fred Jackson,3368,HB,SEA,2,3,1,0,0.0,0,0,13,0,1,1,11,122.2,0,1,29,1,0,15.4,49.5,77.0,,,42.6,56.6,,7,0,32,3,15,3,0,0,3,6,0,13,11,3.67,4.3,2.13,3
Josh McCown,1085,QB,CLV,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,1,2,8,1,0,19.7,62.2,74.5,78.8,,,37.2,60.0,13,0,0,0,0,8,22,2,0,1,0,23,1,0.33,7.7,,0
Matt Asiata,6432,HB,MIN,2,3,0,0,0.0,0,0,12,0,1,0,7,46.7,0,0,18,0,1,67.8,68.0,73.8,,57.0,75.5,64.7,,6,0,28,2,6,2,0,0,2,5,0,12,7,2.33,4.0,4.67,1
Damien Williams,9205,HB,MIA,2,3,1,0,0.0,0,0,5,0,0,1,5,23.8,0,0,17,0,1,71.1,58.0,79.4,,74.5,63.0,50.7,60.0,3,0,18,4,35,5,0,0,4,7,0,5,5,1.67,1.7,0.51,2
Anthony Dixon,5696,HB,BUF,1,3,1,0,0.0,0,0,1,0,0,1,5,55.6,0,2,4,0,3,67.2,51.6,66.3,,,,53.6,60.0,4,0,0,0,0,4,0,0,0,3,1,1,5,1.67,0.3,,0
Brandon Weeden,7028,QB,DAL,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,9,0,0,71.8,86.8,75.8,83.0,,,67.2,60.0,9,0,0,0,0,17,9,1,0,2,0,7,0,0.0,2.3,,0
Eli Manning,1722,QB,NYG,2,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,2,21,2,0,83.6,65.2,18.5,64.2,,,67.3,60.0,18,1,0,0,0,45,31,3,0,0,0,31,1,0.33,10.3,,0
Branden Oliver,9286,HB,SD,2,3,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,27,0,0,72.1,57.0,68.5,,74.4,77.6,52.2,,3,0,17,1,3,3,0,0,1,4,0,6,4,1.33,2.0,5.67,2
Fozzy Whittaker,8547,HB,CAR,2,3,1,0,0.0,0,0,5,0,0,1,3,20.0,0,0,5,0,0,70.4,55.6,73.4,,76.8,61.2,52.5,60.0,3,0,3,2,10,4,0,0,2,5,0,5,3,1.0,1.7,0.3,3
C.J. Spiller,5534,HB,NO,1,3,1,0,0.0,0,0,7,0,0,1,8,66.7,0,1,20,0,2,68.2,64.6,70.6,,,73.8,60.9,,7,0,19,1,4,3,0,0,1,4,0,7,8,2.67,2.3,4.75,0
Bobby Rainey Jr.,7511,HB,TB,2,3,2,0,0.0,0,0,10,0,2,2,8,213.3,0,0,30,0,0,77.3,70.3,75.7,,81.9,85.1,56.2,,7,0,12,2,4,4,0,0,2,5,0,10,8,2.67,3.3,3.0,1
