player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Greg Zuerlein,7163,K,SL,12,0,8,3,37.5,5,3,60.0,26,62.0,1,1,100.0,24,23,95.8,0,8,7,87.5,24,16,66.7,2,2,100.0
Blair Walsh,7167,K,MIN,14,0,6,4,66.7,7,6,85.7,18,62.6,0,0,,30,27,90.0,0,12,10,83.3,32,27,84.4,7,7,100.0
Ryan Quigley,7573,P,NYJ,1,0,0,0,,0,0,,22,64.5,0,0,,4,4,100.0,0,0,0,,0,0,,0,0,
Justin Tucker,7604,K,BLT,14,0,8,2,25.0,10,9,90.0,3,69.5,0,0,,26,26,100.0,0,8,8,100.0,35,28,80.0,9,9,100.0
Caleb Sturgis,7948,K,PHI,11,0,4,2,50.0,4,4,100.0,24,52.5,0,0,,29,27,93.1,0,9,7,77.8,21,17,81.0,4,4,100.0
Dustin Hopkins,7958,K,WAS,13,0,4,2,50.0,8,7,87.5,32,70.8,0,0,,32,32,100.0,0,8,8,100.0,25,22,88.0,5,5,100.0
Brandon McManus,8437,K,DEN,14,0,7,5,71.4,6,4,66.7,10,72.3,0,0,,31,30,96.8,0,6,6,100.0,30,26,86.7,11,11,100.0
Zach Hocker,8862,K,SL,8,0,2,1,50.0,3,1,33.3,26,44.7,0,0,,13,12,92.3,0,6,5,83.3,14,10,71.4,3,3,100.0
Cairo Santos,8932,K,KC,14,0,8,4,50.0,10,8,80.0,16,68.1,0,0,,36,34,94.4,0,10,10,100.0,36,29,80.6,8,7,87.5
Chris Boswell,8990,K,PIT,10,0,2,2,100.0,11,9,81.8,25,71.2,1,1,100.0,23,22,95.7,0,6,6,100.0,28,26,92.9,8,8,100.0
Cody Parkey,9030,K,PHI,3,0,0,0,,2,1,50.0,24,53.7,0,0,,7,7,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Chandler Catanzaro,9140,K,ARZ,14,0,1,0,0.0,7,6,85.7,1,65.3,0,0,,52,48,92.3,0,9,9,100.0,29,27,93.1,12,12,100.0
Travis Coons,9268,K,CLV,14,0,1,0,0.0,8,6,75.0,8,70.0,0,0,,23,21,91.3,0,7,7,100.0,25,22,88.0,9,9,100.0
Kyle Brindza,9752,K,TB,4,0,4,2,50.0,3,1,33.3,30,27.8,0,0,,8,6,75.0,0,3,2,66.7,12,6,50.0,2,1,50.0
Andrew Franks,9814,K,MIA,14,0,2,1,50.0,5,4,80.0,17,52.9,0,0,,34,31,91.2,0,2,2,100.0,11,9,81.8,2,2,100.0
Josh Lambo,10133,K,SD,14,0,4,3,75.0,12,8,66.7,27,46.2,0,0,,28,24,85.7,0,7,7,100.0,27,22,81.5,4,4,100.0
Jason Myers,10207,K,JAX,14,0,4,3,75.0,7,5,71.4,15,36.0,0,0,,38,31,81.6,0,7,7,100.0,28,24,85.7,10,9,90.0
