player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Julio Jones,6158,WR,ATL,13,158,0,2,8.3,4,61.4,,0,0,3.6,1,21,0,76.1,90.3,0,46,0.0,0,158,27,93.7,148,110.4,44,27.8,3,364,158,5.9,13.5,2.46,0,11.0,12,73.3,,0,0,7.2,6,46,3,67.6,90.1,2,54,0.0,0,349,77,93.4,326,99.2,105,66.5,1,1028,341,4.4,13.4,3.15
DeAndre Hopkins,7808,WR,HST,13,154,0,13,14.4,0,54.9,,0,0,9.7,3,23,0,57.2,89.7,1,61,0.6,1,169,28,92.9,157,103.0,51,33.1,5,375,45,1.6,13.4,2.39,0,15.5,4,59.0,,0,0,4.8,3,45,1,76.0,83.6,2,40,0.0,0,386,59,96.1,371,90.2,100,64.9,4,814,120,2.0,13.8,2.19
Antonio Brown,5718,WR,PIT,13,145,0,25,10.2,8,67.3,,0,0,0.0,0,23,0,90.0,91.4,3,57,0.0,0,174,37,92.5,161,80.8,55,37.9,1,519,241,6.5,14.0,3.22,0,12.5,7,69.1,,0,0,8.2,5,32,0,69.0,86.9,3,59,0.0,0,325,56,92.0,299,88.6,81,55.9,1,781,238,4.3,13.9,2.61
Demaryius Thomas,5547,WR,DEN,13,138,0,10,11.0,4,60.8,,0,0,8.8,3,22,2,50.6,70.8,2,48,0.0,0,174,31,93.1,162,75.0,51,37.0,1,393,111,3.6,12.7,2.43,0,9.7,9,68.0,,0,0,8.9,5,27,0,58.7,78.5,3,47,0.0,0,294,51,96.6,284,84.1,75,54.3,2,596,218,4.3,11.7,2.1
Brandon Marshall,3064,WR,NYJ,13,137,0,22,12.6,10,63.9,,0,0,7.1,3,31,1,65.1,91.4,4,47,0.5,1,184,39,95.1,175,94.2,61,44.5,5,569,177,4.5,14.6,3.25,0,13.1,3,70.3,,0,0,8.2,4,25,2,61.2,70.1,4,58,0.0,0,297,45,96.3,286,84.5,64,46.7,3,526,147,3.3,11.7,1.84
Odell Beckham Jr.,8647,WR,NYG,13,137,0,21,12.0,4,56.5,0.0,0,1,0.0,0,27,1,89.3,88.4,2,87,0.0,0,216,35,91.7,198,90.1,62,45.3,4,490,179,5.1,14.0,2.47,0,12.4,7,65.2,,0,0,4.3,2,29,0,77.0,85.7,1,84,0.0,0,301,45,93.7,282,127.0,69,50.4,6,788,346,7.7,17.5,2.79
Jarvis Landry,8698,WR,MIA,13,124,0,17,8.3,7,66.7,,0,0,2.9,1,22,0,81.8,87.9,2,50,0.5,1,203,34,94.1,191,101.6,51,41.1,4,418,222,6.5,12.3,2.19,0,6.4,11,78.1,,0,0,10.7,6,27,0,51.3,77.0,1,40,0.0,0,255,50,96.1,245,92.6,64,51.6,0,498,251,5.0,10.0,2.03
Larry Fitzgerald,1724,WR,ARZ,13,123,0,1,10.3,0,68.3,,0,0,3.4,1,20,3,76.3,73.3,2,24,2.1,4,188,28,86.7,163,91.9,41,33.3,3,284,115,4.1,10.1,1.74,0,8.2,6,84.2,,0,0,1.5,1,37,0,90.1,90.7,0,44,0.3,1,288,64,92.7,267,114.0,76,61.8,1,783,311,4.9,12.2,2.93
Allen Robinson II,8696,WR,JAX,13,119,0,15,13.4,3,44.7,,0,0,4.5,1,16,0,72.3,78.3,2,33,0.0,0,189,21,92.6,175,78.7,47,39.5,5,244,84,4.0,11.6,1.39,0,18.9,4,63.5,,0,0,9.1,4,29,0,50.7,81.9,1,52,0.0,0,336,40,96.1,323,116.3,63,52.9,3,807,120,3.0,20.2,2.5
Calvin Johnson,3618,WR,DET,13,118,0,11,12.3,0,64.6,,0,0,3.1,1,26,0,77.8,89.9,2,36,0.0,0,201,31,95.5,192,95.1,48,40.7,3,412,101,3.3,13.3,2.15,0,14.5,1,57.6,0.0,0,1,7.3,3,25,1,66.8,74.9,2,57,0.0,0,341,38,95.0,324,83.2,66,55.9,2,565,148,3.9,14.9,1.74
