player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Matt Jones,9528,HB,WAS,4,43,5,2,32.0,64,0,200,0,0,5,93,23.5,4,10,32,2,18,25.0,51.8,76.3,,42.6,63.1,52.6,60.0,39,0,23,3,23,45,0,0,3,46,2,200,93,2.16,4.7,1.0,24
C.J. Anderson,8101,HB,DEN,4,43,3,0,0.0,0,0,117,0,2,3,75,17.4,3,6,10,0,12,82.5,56.6,81.3,,84.7,66.0,49.3,60.0,14,0,57,7,71,50,0,0,10,50,0,117,75,1.74,2.7,0.8,28
Karlos Williams,9588,HB,BUF,4,42,7,3,37.6,85,0,226,1,1,7,116,47.0,6,10,4,0,23,82.0,73.2,79.1,,77.1,52.8,72.8,79.3,41,0,46,5,49,49,0,0,6,47,3,226,116,2.76,5.4,0.94,17
Rashad Jennings,5174,HB,NYG,4,42,2,1,20.1,27,0,134,1,3,2,91,22.1,3,8,21,0,16,82.3,56.0,79.8,,83.8,64.5,53.0,60.0,27,0,91,7,34,45,0,0,8,49,1,134,91,2.17,3.2,2.68,23
Le'Veon Bell,7829,HB,PIT,2,41,10,4,44.5,85,0,191,0,1,10,132,64.4,6,9,25,0,21,82.7,86.9,79.7,,65.9,86.6,83.4,36.4,23,0,91,14,61,46,0,0,14,55,2,191,132,3.22,4.7,1.49,19
Ronnie Hillman,7069,HB,DEN,4,39,1,2,46.1,88,0,191,0,1,1,117,14.6,3,7,10,0,9,81.3,61.7,78.7,,85.1,55.9,60.7,60.0,72,0,8,2,37,42,0,0,3,41,2,191,117,3.0,4.9,0.22,29
Marshawn Lynch,3628,HB,SEA,3,37,10,1,18.8,24,0,123,1,5,10,85,74.9,4,10,29,0,3,81.8,75.9,81.4,,61.6,66.6,77.5,60.0,24,0,61,9,60,45,5,1,14,46,0,128,86,2.26,3.4,1.02,34
Lamar Miller,7097,HB,MIA,4,37,9,1,13.0,17,0,131,0,1,9,91,52.3,4,8,17,0,10,81.8,61.3,86.1,,86.2,52.3,60.5,69.7,17,0,87,10,90,47,0,0,13,47,0,131,91,2.46,3.5,0.97,25
Andre Williams,8748,HB,NYG,4,37,2,1,28.9,35,0,121,1,0,2,73,10.7,2,5,21,0,14,81.3,57.0,76.4,,73.8,30.1,61.3,60.0,35,0,0,0,22,41,0,0,1,37,1,121,73,1.97,3.3,0.0,21
Thomas Rawls,9993,HB,SEA,4,35,2,3,35.7,56,0,157,1,0,2,85,13.5,4,5,29,0,4,80.9,68.9,78.0,,76.4,36.7,73.8,60.0,21,0,-1,1,33,47,0,0,2,36,0,157,85,2.43,4.5,-0.03,29
Bilal Powell,6278,HB,NYJ,4,34,4,2,33.6,44,0,131,0,4,4,84,41.2,3,6,22,1,6,39.8,63.1,82.0,,86.7,73.9,53.6,56.8,23,0,88,14,77,41,0,0,17,48,0,131,84,2.47,3.9,1.14,24
Ameer Abdullah,9487,HB,DET,4,34,4,1,20.9,24,0,115,0,3,4,62,29.7,2,4,11,1,5,45.5,63.0,81.2,,68.6,70.3,58.6,60.0,24,0,83,9,68,37,0,0,11,43,1,115,62,1.82,3.4,1.22,29
Russell Wilson,7077,QB,SEA,4,15,4,1,9.9,17,0,36,0,0,1,18,8.0,8,11,29,4,0,27.9,65.1,50.1,67.2,,58.4,55.0,60.0,17,1,0,0,1,101,135,19,0,15,0,171,55,1.62,5.0,0.0,6
Ryan Mathews,5537,HB,PHI,4,33,8,1,20.5,27,0,132,3,0,8,109,69.5,3,8,24,2,2,34.0,53.2,79.2,,79.0,35.4,56.8,66.8,27,0,44,5,24,41,0,0,8,38,1,132,109,3.3,4.0,1.83,30
Colin Kaepernick,6188,QB,SF,4,17,4,1,8.6,17,0,91,0,0,1,13,4.5,7,10,28,3,0,47.4,43.1,13.1,46.5,,,46.5,60.0,17,2,0,0,0,108,106,16,0,17,1,197,59,1.79,6.0,,14
Danny Woodhead,4914,HB,SD,4,33,1,1,13.2,19,0,144,1,6,1,57,24.7,3,8,27,0,6,81.6,63.1,83.9,,23.9,81.0,56.9,60.0,19,0,203,16,80,36,0,0,18,49,2,144,57,1.73,4.4,2.54,11
Darren McFadden,4318,HB,DAL,4,32,4,0,0.0,0,0,113,0,1,4,73,32.6,3,7,9,0,13,80.8,60.0,76.6,,84.7,71.4,56.5,60.0,14,0,40,3,15,35,0,0,3,35,1,113,73,2.28,3.5,2.67,19
Duke Johnson Jr.,9510,HB,CLV,4,31,10,1,20.2,20,0,99,0,5,10,78,82.0,1,4,8,0,6,81.4,72.5,82.7,,35.6,91.2,62.2,60.0,20,0,117,15,76,35,0,0,15,46,0,99,78,2.52,3.2,1.54,23
Dion Lewis,6301,HB,NE,3,30,9,0,0.0,0,0,146,2,10,9,94,132.3,5,8,19,2,26,24.6,66.4,82.1,,83.1,60.7,68.6,60.0,13,0,179,15,93,41,0,0,18,45,2,146,94,3.13,4.9,1.92,4
DeMarco Murray,6223,HB,PHI,3,29,7,1,63.8,30,0,47,1,6,7,59,66.1,1,4,24,0,10,80.9,57.6,0.0,,79.5,64.8,55.7,,30,0,76,11,57,32,0,0,12,40,1,47,59,2.03,1.6,1.33,19
Tevin Coleman,9506,HB,ATL,2,29,2,1,17.9,20,0,112,0,0,2,56,13.3,3,5,2,0,4,79.5,58.7,75.2,,76.8,52.3,58.5,60.0,20,0,0,0,16,33,0,0,2,29,1,112,56,1.93,3.9,0.0,22
Bishop Sankey,8689,HB,TEN,3,29,4,2,25.4,32,0,126,1,2,4,89,55.8,3,5,31,1,11,29.9,50.2,77.4,,82.0,55.4,48.9,60.0,16,0,43,4,29,31,0,0,6,33,1,126,89,3.07,4.3,1.48,18
Chris Polk,7532,HB,HST,4,27,6,1,18.5,17,0,92,3,0,6,70,47.1,3,6,13,0,7,79.5,49.0,80.0,,43.2,40.6,56.4,60.0,17,0,41,6,63,28,0,0,11,33,1,92,70,2.59,3.4,0.65,18
Khiry Robinson,8514,HB,NO,4,26,6,0,0.0,0,0,95,1,6,6,79,101.3,3,6,20,0,5,83.6,63.9,0.0,,76.5,76.9,63.1,60.0,14,2,73,10,35,29,0,0,13,36,2,95,79,3.04,3.7,2.09,18
Todd Gurley II,9443,HB,SL,2,25,2,4,80.6,125,0,155,0,0,2,80,22.9,5,5,26,1,1,27.9,51.7,73.5,,36.5,61.4,52.4,60.0,52,0,20,3,16,28,0,0,3,28,0,155,80,3.2,6.2,1.25,24
Charles Sims,8704,HB,TB,4,25,4,0,0.0,0,0,84,0,2,4,62,42.5,1,3,30,0,6,80.0,74.8,81.8,,79.5,90.7,59.5,60.0,12,0,108,10,65,28,0,0,13,35,0,84,62,2.48,3.4,1.66,16
Tyrod Taylor,6332,QB,BUF,4,10,6,0,0.0,0,0,24,0,0,4,15,60.0,2,4,4,3,1,48.1,72.8,84.3,73.0,,,59.2,60.2,31,1,0,0,0,110,87,13,0,10,1,111,80,3.48,4.8,,3
Alex Smith,2218,QB,KC,4,7,3,0,0.0,0,0,9,1,0,1,2,4.1,3,7,16,2,0,53.0,56.7,17.4,57.9,,60.0,56.5,60.0,19,2,0,0,1,86,79,16,0,7,0,88,24,1.04,3.8,0.0,3
Darren Sproles,2347,HB,PHI,4,21,2,1,33.8,27,0,80,3,1,2,49,19.4,5,6,24,0,4,83.5,58.5,82.8,,83.2,55.5,59.0,60.0,27,0,118,15,61,25,0,0,19,36,1,80,49,2.33,3.8,1.93,15
LeGarrette Blount,5863,HB,NE,2,20,1,2,47.6,39,0,82,0,0,1,41,9.8,2,7,19,0,12,77.5,64.2,73.6,,68.5,63.2,63.0,60.0,22,0,14,1,11,24,0,0,1,21,3,82,41,2.05,4.1,1.27,8
Benny Cunningham,8283,HB,SL,4,20,6,0,0.0,0,0,57,3,8,6,44,96.3,1,4,26,0,1,81.3,65.5,79.7,,89.9,57.4,67.1,60.0,12,0,126,12,60,24,0,0,16,32,0,57,44,2.2,2.9,2.1,19
Shane Vereen,6208,HB,NYG,4,20,2,0,0.0,0,0,77,2,6,2,37,46.3,2,4,21,0,5,83.1,61.0,82.8,,85.5,59.0,59.4,,12,0,122,12,65,20,0,0,14,32,0,77,37,1.85,3.9,1.88,13
Joique Bell,5797,HB,DET,3,20,1,0,0.0,0,0,22,0,1,1,30,12.0,0,2,11,0,3,78.4,58.8,76.7,,37.7,73.6,56.9,60.0,7,0,41,5,22,24,0,0,5,25,1,22,30,1.5,1.1,1.86,14
Aaron Rodgers,2241,QB,GB,4,5,1,0,0.0,0,0,1,0,0,0,1,0.0,5,6,12,0,0,69.0,89.4,50.8,88.6,,,67.6,60.0,17,3,0,0,0,111,106,14,0,5,0,107,31,1.63,5.6,,0
Terron Ward,9778,HB,ATL,4,19,1,0,0.0,0,0,72,0,0,1,33,8.3,2,4,2,0,1,82.5,60.0,77.1,,64.0,59.4,59.6,60.0,13,0,27,2,14,23,0,0,2,21,1,72,33,1.74,3.8,1.93,15
Tre Mason,8710,HB,SL,3,18,6,0,0.0,0,0,41,0,1,6,40,74.1,1,1,26,1,1,26.0,54.7,75.0,,29.6,63.0,54.4,60.0,13,1,19,3,22,23,0,0,5,21,0,41,40,2.22,2.3,0.86,16
Javorius Allen,9558,HB,BLT,4,18,0,0,0.0,0,0,66,0,0,0,39,0.0,1,4,3,0,2,76.9,54.7,71.7,,,68.7,53.3,,12,0,6,2,9,18,0,0,2,20,0,66,39,2.17,3.7,0.67,16
Dexter McCluster,5561,HB,TEN,3,17,4,2,54.0,61,0,113,0,0,4,49,52.4,4,4,31,0,5,81.1,66.7,79.5,,50.9,64.3,68.8,60.1,44,0,61,5,50,24,0,0,5,22,0,113,49,2.88,6.6,1.22,11
Andy Dalton,6187,QB,CIN,4,9,1,0,0.0,0,0,3,0,0,0,0,0.0,0,3,7,1,0,65.5,90.3,48.8,90.0,,,66.0,60.0,8,1,0,0,0,120,34,8,0,9,1,37,7,0.41,2.2,,2
Jameis Winston,9434,QB,TB,4,3,1,0,0.0,0,0,2,0,0,0,6,0.0,0,6,30,4,1,29.5,45.5,50.4,47.6,,,47.1,60.0,9,3,0,0,0,104,51,13,0,3,1,53,15,0.94,3.3,,1
Ryan Fitzpatrick,2467,QB,NYJ,4,9,1,0,0.0,0,0,-2,0,0,0,2,0.0,2,6,22,1,1,89.0,60.8,51.7,59.1,,,67.9,60.0,19,2,0,0,0,116,54,7,0,9,0,52,32,2.0,3.3,,1
Terrance West,8729,HB,TEN,2,16,3,0,0.0,0,0,51,0,0,3,33,38.7,1,3,31,2,9,17.7,38.0,71.6,,76.4,57.8,41.0,60.0,12,0,0,0,3,20,0,0,0,16,0,51,33,2.06,3.2,0.0,7
David Johnson,9519,HB,ARZ,4,15,3,0,0.0,0,0,85,2,4,3,40,77.8,4,6,1,0,9,27.5,64.2,79.8,,86.1,60.8,63.5,60.0,14,0,137,9,49,16,0,0,16,24,1,85,40,2.67,5.7,2.8,6
Mike Tolbert,4740,FB,CAR,4,14,2,0,0.0,0,0,66,0,3,2,34,60.7,3,4,5,0,6,76.3,58.4,80.9,,51.0,65.8,60.5,49.6,13,0,38,6,28,56,0,0,7,20,0,66,34,2.43,4.7,1.36,6
Mike Davis,9559,HB,SF,2,14,1,0,0.0,0,0,20,0,1,1,10,8.4,0,3,28,0,6,76.1,48.9,78.2,,84.0,55.6,43.5,60.0,5,0,9,3,31,16,0,0,6,17,0,20,10,0.71,1.4,0.29,7
Jonathan Grimes,7585,HB,HST,3,14,0,1,38.9,21,0,54,0,1,0,13,3.7,1,2,13,0,5,77.5,60.6,80.7,,85.5,72.6,49.8,60.0,21,0,61,11,53,16,0,0,13,25,0,54,13,0.93,3.9,1.15,8
Michael Vick,773,QB,PIT,3,8,0,0,0.0,0,0,-6,0,0,0,1,0.0,1,2,25,2,1,48.5,47.7,80.0,47.8,,,51.2,60.0,10,0,0,0,0,41,35,6,0,8,0,29,13,0.93,2.1,,0
Josh Robinson,9638,HB,IND,4,14,2,0,0.0,0,0,33,0,1,2,23,25.9,0,0,14,1,7,18.2,40.8,76.8,,59.1,59.4,34.4,,8,0,27,5,22,15,0,0,5,19,0,33,23,1.64,2.4,1.23,7
Andrew Luck,7007,QB,IND,3,5,1,0,0.0,0,0,-3,0,0,0,1,0.0,3,8,14,2,0,42.4,49.0,83.2,50.2,,,50.6,60.0,15,1,0,0,0,57,68,9,0,5,0,65,24,1.71,4.6,,0
Jerick McKinnon,8731,HB,MIN,4,13,2,1,30.0,15,0,50,0,1,2,28,43.1,1,2,18,0,10,75.2,58.7,74.4,,69.0,66.5,56.2,60.0,15,0,8,2,8,14,0,0,2,15,0,50,28,2.15,3.8,1.0,3
Blake Bortles,8638,QB,JAX,4,7,0,0,0.0,0,0,24,0,0,0,2,0.0,4,7,15,2,0,76.6,62.4,84.5,59.4,,,73.0,60.0,28,0,0,0,0,97,67,6,0,7,0,91,12,0.92,7.0,,3
Lorenzo Taliaferro,8773,HB,BLT,3,13,2,0,0.0,0,0,47,0,2,2,30,51.3,0,2,3,0,1,76.0,77.1,78.1,,87.4,87.3,67.6,60.0,7,0,29,5,17,17,0,0,5,18,1,47,30,2.31,3.6,1.71,11
Teddy Bridgewater,8667,QB,MIN,4,4,2,0,0.0,0,0,7,0,0,0,0,0.0,3,8,18,1,0,65.5,69.4,84.1,67.1,,,67.0,60.0,11,0,0,0,0,105,52,9,0,4,1,59,22,1.69,4.5,,0
Andre Ellington,7968,HB,ARZ,1,12,1,2,49.3,34,0,69,0,0,1,29,18.6,4,5,1,1,8,23.1,53.3,74.7,,17.6,51.4,57.6,,18,0,7,1,21,13,0,0,1,13,1,69,29,2.42,5.8,0.33,4
Jacquizz Rodgers,6297,HB,CHI,4,12,3,0,0.0,0,0,38,0,0,3,24,46.2,0,2,6,0,7,81.6,70.8,74.6,,82.5,55.9,70.9,60.0,5,0,10,1,15,13,0,0,2,13,0,38,24,2.0,3.2,0.67,5
Antonio Andrews,9014,HB,TEN,1,12,1,0,0.0,0,0,49,1,0,1,31,19.9,1,2,31,0,5,75.3,64.3,72.2,,82.6,30.5,66.5,,13,0,12,1,4,14,0,0,2,13,1,49,31,2.58,4.1,3.0,7
Branden Oliver,9286,HB,SD,3,11,1,0,0.0,0,0,32,0,0,1,26,19.7,0,2,27,0,1,78.2,58.8,72.5,,77.1,68.5,56.2,,6,0,17,1,9,11,0,0,2,12,0,32,26,2.36,2.9,1.89,7
Chris Thompson,7936,HB,WAS,4,11,2,2,73.1,68,0,93,1,0,2,49,40.5,2,2,32,0,4,77.1,59.5,82.3,,12.0,73.9,62.1,60.0,42,0,91,11,60,11,0,0,15,22,0,93,49,4.45,8.5,1.52,5
Cameron Artis-Payne,9607,HB,CAR,3,11,2,1,48.4,15,0,31,0,0,2,26,43.0,1,1,5,0,9,73.8,71.2,74.9,,75.3,57.9,68.8,60.0,15,0,0,0,2,18,0,0,0,11,0,31,26,2.36,2.8,0.0,2
Jonas Gray,7393,HB,MIA,2,10,3,0,0.0,0,0,49,0,0,3,31,93.0,1,4,17,0,3,73.3,85.1,74.7,,79.0,53.9,82.3,60.0,11,0,0,0,7,12,0,0,0,10,0,49,31,3.1,4.9,0.0,5
Tavon Austin,7789,WR,SL,4,10,1,2,41.6,32,0,77,0,7,1,24,80.0,5,5,26,0,0,79.5,73.8,84.2,,,73.0,69.1,55.2,16,1,138,14,102,66,0,0,18,24,1,77,24,2.4,7.7,1.35,5
Matt Ryan,4317,QB,ATL,4,6,1,0,0.0,0,0,-6,0,0,0,0,0.0,1,1,2,0,0,89.0,85.3,84.5,82.9,,,66.3,60.0,18,0,0,0,0,113,28,3,0,6,0,22,2,0.22,2.4,,0
Knile Davis,7878,HB,KC,2,9,2,0,0.0,0,0,25,0,1,2,16,53.3,1,3,16,0,4,78.1,51.8,74.8,,21.0,65.3,50.5,60.0,10,0,12,1,14,10,0,0,2,10,1,25,16,1.78,2.8,0.86,4
Ryan Tannehill,7014,QB,MIA,4,6,2,0,0.0,0,0,18,0,0,1,6,16.7,0,0,17,4,0,27.8,55.1,13.8,56.1,,,56.6,60.0,9,2,0,0,0,66,9,2,0,6,0,27,20,2.5,3.4,,4
Arian Foster,5398,HB,HST,1,8,2,0,0.0,0,0,10,1,1,2,11,37.5,0,0,13,1,3,73.2,51.2,75.4,,,47.6,55.1,,5,0,25,3,22,9,0,0,5,11,0,10,11,1.38,1.3,1.14,4
Tom Brady,698,QB,NE,3,8,0,0,0.0,0,0,1,0,0,0,3,0.0,0,4,19,1,0,88.3,92.6,83.7,91.7,,,63.6,60.0,2,0,0,0,0,72,0,0,0,8,0,1,3,0.38,0.1,,0
Anthony Dixon,5696,HB,BUF,3,8,1,0,,0,0,0,0,1,1,8,20.0,0,2,4,0,7,72.9,54.3,74.5,,83.9,72.1,47.8,60.0,4,0,20,2,8,10,0,0,3,10,1,0,8,1.0,0.0,2.5,0
Fred Jackson,3368,HB,SEA,4,8,2,1,34.0,16,0,47,0,2,2,25,83.3,1,2,29,1,0,21.1,54.8,81.9,,29.6,53.0,56.4,60.0,16,0,74,7,44,9,0,0,9,15,0,47,25,3.13,5.9,1.68,7
Johnny Manziel,8657,QB,CLV,2,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,8,4,0,16.5,41.2,1.6,40.0,,,60.5,60.0,14,1,0,0,0,45,37,6,0,2,0,36,22,2.75,4.5,,0
Jay Cutler,2956,QB,CHI,3,4,1,0,0.0,0,0,22,0,0,0,0,0.0,3,4,6,2,0,29.6,69.0,82.9,72.0,,,39.6,60.3,12,0,0,0,0,75,33,4,0,4,0,55,28,3.5,6.9,,3
Jeremy Langford,9539,HB,CHI,3,8,0,0,0.0,0,0,26,0,0,0,10,0.0,0,3,6,0,2,72.1,74.9,76.7,,74.4,56.0,73.8,60.0,6,0,0,0,4,12,0,0,0,8,1,26,10,1.25,3.3,0.0,6
Zac Stacy,7942,HB,NYJ,2,7,1,0,0.0,0,0,10,0,1,1,10,26.0,1,1,22,0,4,76.6,66.7,75.0,,82.8,65.5,64.0,,11,0,16,4,17,7,0,0,4,11,1,10,10,1.43,1.4,0.94,2
Nick Foles,7089,QB,SL,4,3,0,0,0.0,0,1,0,0,0,0,0,0.0,1,1,26,3,0,61.7,76.4,41.7,75.5,,,62.5,60.0,10,2,0,0,0,83,21,4,0,3,1,21,3,0.43,3.0,,0
Carson Palmer,1317,QB,ARZ,4,4,0,0,0.0,0,0,-4,0,0,0,0,0.0,1,1,1,2,0,45.3,87.1,84.3,86.1,,,50.4,60.0,12,1,0,0,0,108,16,3,0,4,0,12,5,0.71,1.7,,0
Taiwan Jones,6277,HB,OAK,3,7,5,0,0.0,0,0,30,0,1,5,24,228.6,0,0,23,0,3,75.6,86.5,77.7,,,71.1,85.8,60.0,9,0,19,2,16,9,0,0,2,9,0,30,24,3.43,4.3,1.19,3
C.J. Spiller,5534,HB,NO,3,6,1,0,0.0,0,0,21,0,1,1,10,23.8,1,2,20,0,3,73.8,82.9,78.2,,79.4,92.5,56.4,60.0,10,0,140,8,28,8,0,0,8,14,0,21,10,1.67,3.5,5.0,2
Eli Manning,1722,QB,NYG,4,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,1,2,21,3,0,88.4,64.3,0.0,64.4,,,67.4,60.0,18,3,0,0,0,107,31,3,0,3,0,29,1,0.17,4.8,,0
Joe Flacco,4332,QB,BLT,4,5,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,3,3,0,29.8,54.5,84.7,56.3,,,32.9,60.0,2,1,0,0,0,108,0,1,0,5,0,2,2,0.33,0.3,,0
Matthew Stafford,4924,QB,DET,4,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,11,1,0,70.2,45.4,84.2,46.5,,,47.7,60.0,9,0,-6,1,0,69,20,4,1,3,0,18,1,0.17,3.0,,0
Sam Bradford,5526,QB,PHI,4,4,0,0,0.0,0,0,-2,0,0,0,0,0.0,1,1,24,1,0,88.8,61.4,12.9,60.4,,,74.7,60.0,14,2,0,0,0,94,23,2,0,4,0,21,3,0.5,3.5,,0
