player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,2,15,15,4.59,38.13,47.8,13.9,0,0,2,3,13,60.4,5,60,0,0,60.0,125,9,15,68.86,572,1,717
Mike Scifres,1458,P,SD,2,5,5,4.44,32.4,49.6,17.2,0,0,0,0,27,64.4,0,58,0,0,100.0,86,5,5,22.21,162,0,248
Andy Lee,1906,P,CLV,2,8,8,4.51,45.75,55.0,9.0,0,0,0,1,8,70.3,2,62,0,0,75.0,54,6,8,36.04,366,1,440
Donnie Jones,1939,P,PHI,2,11,11,4.52,44.45,48.0,4.8,0,1,2,4,24,63.9,3,60,0,1,36.4,19,4,13,49.67,489,1,528
Dustin Colquitt,2316,P,KC,2,11,11,4.54,42.09,47.0,3.5,0,0,1,1,16,78.6,5,58,3,0,36.4,14,4,11,49.96,463,2,517
Sam Koch,3148,P,BLT,2,8,8,4.33,47.13,50.25,5.0,0,0,0,2,3,80.9,3,59,1,0,62.5,25,5,8,34.65,377,0,402
Jon Ryan,3493,P,SEA,2,9,9,4.54,31.44,44.89,40.5,0,0,0,5,29,61.6,5,69,0,0,22.2,81,2,9,40.83,283,2,404
Brett Kern,4580,P,TEN,2,10,10,4.5,31.6,48.7,21.4,0,0,1,0,31,74.5,1,57,1,0,80.0,171,8,10,45.04,316,0,487
Kevin Huber,5066,P,CIN,2,8,8,4.5,40.25,46.13,9.0,0,0,2,1,7,65.9,3,54,0,0,37.5,27,3,8,36.01,322,1,369
Thomas Morstead,5088,P,NO,2,8,8,4.25,37.13,43.25,9.8,0,0,1,1,20,58.1,2,55,1,0,62.5,49,5,8,33.96,297,0,346
Pat McAfee,5146,P,IND,2,7,7,4.48,45.71,46.57,6.0,0,0,0,4,14,70.8,1,57,2,0,14.3,6,1,7,31.39,320,0,326
Britton Colquitt,5192,P,DEN,2,12,12,4.52,43.83,47.75,7.8,0,0,2,2,10,73.6,3,62,2,0,50.0,47,6,12,54.24,526,0,573
Tim Masthay,5510,P,GB,2,5,5,4.38,32.6,43.2,11.0,0,0,0,0,12,64.1,0,49,1,0,60.0,33,3,5,21.92,163,1,216
Matt Bosher,6344,P,ATL,2,9,9,4.97,43.67,56.0,13.0,0,0,1,0,2,83.8,3,69,0,0,77.8,91,7,9,44.74,393,1,504
Chris Jones,6798,P,DAL,2,8,8,4.38,47.38,50.25,5.8,0,0,0,2,9,74.7,4,60,1,0,50.0,23,4,8,35.02,379,0,402
Bryan Anger,7072,P,JAX,2,12,12,4.46,38.08,45.67,11.8,0,0,1,3,15,65.3,4,56,0,0,50.0,71,6,12,53.56,457,1,548
Brad Nortman,7192,P,CAR,2,11,11,4.39,38.55,48.27,9.6,0,0,0,2,5,60.7,2,65,0,0,63.6,67,7,11,48.26,424,2,531
Johnny Hekker,7252,P,SL,2,11,11,4.55,40.73,47.64,10.9,0,0,0,2,26,71.0,4,55,1,0,63.6,76,7,11,50.06,448,0,524
Drew Butler,7302,P,ARZ,2,7,7,4.73,36.71,39.86,11.0,0,0,2,2,1,61.4,4,47,1,0,28.6,22,2,7,33.12,257,0,279
Marquette King,7410,P,OAK,2,8,8,4.22,39.38,47.25,11.5,0,0,1,3,23,57.4,3,70,0,0,25.0,23,2,8,33.76,315,2,378
Ryan Quigley,7573,P,NYJ,2,8,8,4.38,33.88,37.63,10.0,0,0,0,4,22,64.6,4,52,2,0,12.5,10,1,8,35.05,271,1,301
Jeff Locke,7937,P,MIN,2,7,7,4.21,40.29,40.57,0.7,0,0,0,3,18,49.5,4,53,1,0,42.9,2,3,7,29.49,282,0,284
Sam Martin,7947,P,DET,2,9,9,4.4,34.89,39.22,13.0,0,0,2,2,11,57.0,5,53,2,0,33.3,39,3,9,39.6,314,0,353
Colton Schmidt,8104,P,BUF,2,11,11,4.34,37.64,43.27,7.0,0,0,0,3,4,59.3,4,58,1,0,54.5,42,6,11,47.77,414,1,476
Ryan Allen,8242,P,NE,2,5,5,4.68,41.6,49.0,8.5,0,0,0,2,19,70.5,1,67,0,0,40.0,17,2,5,23.41,208,1,245
Brad Wing,8256,P,NYG,2,8,8,4.58,42.0,42.88,3.5,0,0,2,4,21,66.0,6,63,0,0,25.0,7,2,8,36.65,336,0,343
Tress Way,8358,P,WAS,2,9,9,4.28,28.22,40.89,37.0,0,0,4,0,32,48.6,2,56,1,0,22.2,74,2,9,38.54,254,2,368
Pat O'Donnell,8826,P,CHI,2,6,6,4.65,39.83,44.17,6.0,0,0,1,1,6,73.2,1,56,1,0,16.7,6,1,6,27.89,239,1,265
Jacob Schum,9373,P,TB,2,7,7,4.38,41.14,43.14,4.7,0,0,2,1,30,58.5,2,56,1,0,42.9,14,3,7,30.63,288,0,302
Bradley Pinion,9598,P,SF,2,7,7,4.15,40.86,44.43,8.3,0,0,0,2,28,60.3,3,52,2,0,42.9,25,3,7,29.06,286,0,311
Matt Darr,9812,P,MIA,2,10,10,4.42,41.1,50.6,11.0,0,0,0,3,17,61.1,1,63,0,0,50.0,55,5,10,44.22,411,2,506
Jordan Berry,10236,P,PIT,2,5,5,4.87,43.4,45.8,4.0,0,0,0,2,25,67.5,3,62,0,0,60.0,12,3,5,24.34,217,0,229
