player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Chris Chester,3001,G,ATL,8,0,2,73.1,100.0,26,10.8,26,80.5,1,100.0,240,240,81.8,100.0,177,73.8,177
Ryan Schraeder,8496,T,ATL,8,0,2,56.6,100.0,26,10.8,26,68.2,1,100.0,240,240,71.2,100.0,177,73.8,177
Jake Matthews,8641,T,ATL,8,0,2,56.6,100.0,25,11.0,25,74.5,1,100.0,227,227,72.5,100.0,169,74.4,169
Andy Levitre,4974,G,ATL,8,0,2,48.6,100.0,25,11.0,25,73.3,4,100.0,227,227,71.7,100.0,169,74.4,169
Jonathan Cooper,7788,G,ARZ,8,0,1,60.7,100.0,128,57.7,128,62.2,1,100.0,222,222,57.4,100.0,73,32.9,73
Michael Oher,4946,T,CAR,7,0,5,50.2,100.0,99,45.0,99,49.5,0,100.0,220,220,51.1,100.0,95,43.2,95
J.R. Sweezy,7209,G,SEA,8,0,29,55.4,100.0,21,9.5,21,64.5,2,100.0,220,220,66.7,100.0,178,80.9,178
Mike Remmers,7431,T,CAR,7,0,5,58.8,100.0,99,45.0,99,57.7,0,100.0,220,220,58.6,100.0,95,43.2,95
Justin Britt,8699,G,SEA,8,0,29,63.5,100.0,21,9.5,21,58.2,2,100.0,220,220,59.7,100.0,178,80.9,178
Greg Olsen,3647,TE,CAR,7,0,5,56.7,100.0,99,45.0,99,58.0,2,100.0,220,220,60.4,100.0,95,43.2,95
Trai Turner,8727,G,CAR,7,0,5,74.1,100.0,97,44.5,97,81.8,0,100.0,218,218,73.5,100.0,95,43.6,95
Ben Jones,7099,C,HST,8,0,13,69.2,100.0,49,22.5,49,70.1,1,100.0,218,218,69.4,100.0,148,67.9,148
Zach Strief,3155,T,NO,8,0,20,71.0,100.0,74,34.4,74,69.8,1,100.0,215,215,65.5,100.0,110,51.2,110
Max Unger,4972,C,NO,8,0,20,51.7,100.0,74,34.6,74,63.5,0,100.0,214,214,73.3,100.0,110,51.4,110
Derek Newton,6366,T,HST,8,0,13,49.1,100.0,48,22.4,48,66.7,0,100.0,214,214,73.0,100.0,146,68.2,146
Matt Ryan,4317,QB,ATL,8,0,2,60.0,100.0,25,11.7,25,60.0,0,93.8,213,227,60.0,99.4,168,78.9,169
Jared Veldheer,5594,T,ARZ,8,1,1,65.2,100.0,126,59.4,126,71.1,2,100.0,212,212,66.4,100.0,72,34.0,72
Lyle Sendlein,4062,C,ARZ,8,0,1,56.7,100.0,126,59.4,126,58.6,0,100.0,212,212,64.9,100.0,72,34.0,72
Garry Gilliam,9137,T,SEA,8,0,29,48.1,100.0,20,9.5,20,54.5,1,100.0,210,210,55.6,100.0,170,81.0,170
Marshal Yanda,3702,G,BLT,8,0,3,62.8,100.0,19,9.2,19,90.0,0,100.0,206,206,90.4,100.0,166,80.6,166
Rick Wagner,7950,T,BLT,8,0,3,56.2,100.0,19,9.2,19,53.3,1,100.0,206,206,52.5,100.0,166,80.6,166
Gosder Cherilus,4331,T,TB,7,1,30,52.3,100.0,80,39.2,80,52.0,3,100.0,204,204,49.4,100.0,108,52.9,108
Ali Marpet,9494,G,TB,7,0,30,77.1,100.0,80,39.2,80,77.2,1,100.0,204,204,75.4,100.0,108,52.9,108
Donovan Smith,9467,T,TB,7,0,30,51.6,100.0,80,39.2,80,48.1,1,100.0,204,204,55.1,100.0,108,52.9,108
DeAndre Hopkins,7808,WR,HST,8,1,13,62.4,100.0,46,22.7,46,64.4,1,100.0,203,203,64.7,100.0,140,69.0,140
Kelechi Osemele,7062,G,BLT,8,0,3,63.9,100.0,19,9.4,19,89.7,1,100.0,202,202,90.5,100.0,163,80.7,163
Mike Person,6391,C,ATL,7,1,2,66.8,100.0,20,9.9,20,55.9,1,100.0,202,202,59.7,100.0,149,73.8,149
David DeCastro,7640,G,PIT,8,0,25,71.1,100.0,77,38.1,77,75.0,0,100.0,202,202,69.1,100.0,100,49.5,100
Ramon Foster,5229,G,PIT,8,0,25,75.7,100.0,77,38.1,77,75.4,0,100.0,202,202,67.2,100.0,100,49.5,100
Cody Wallace,4421,C,PIT,8,0,25,55.1,100.0,77,38.1,77,49.7,3,100.0,202,202,58.0,100.0,100,49.5,100
Drew Nowak,7369,C,SEA,7,0,29,42.3,100.0,17,8.5,17,60.1,1,100.0,200,200,61.2,100.0,164,82.0,164
Carson Palmer,1317,QB,ARZ,8,0,1,60.0,100.0,125,62.5,125,60.0,0,95.2,200,210,60.0,98.6,70,35.0,71
Michael Harris,7730,G,MIN,7,0,18,61.0,100.0,98,49.2,98,58.2,0,100.0,199,199,62.2,100.0,73,36.7,73
Joe Berger,2424,C,MIN,7,0,18,60.7,100.0,98,49.2,98,67.7,0,100.0,199,199,70.6,100.0,73,36.7,73
Brandon Fusco,6324,G,MIN,7,0,18,67.4,100.0,98,49.2,98,68.4,0,100.0,199,199,60.6,100.0,73,36.7,73
Matt Kalil,7010,T,MIN,7,0,18,63.0,100.0,98,49.2,98,74.5,1,100.0,199,199,72.2,100.0,73,36.7,73
Jameis Winston,9434,QB,TB,7,0,30,60.0,98.8,79,39.9,80,60.0,0,97.1,198,204,60.0,99.1,107,54.0,108
Marcus Gilbert,6215,T,PIT,8,0,25,68.9,100.0,77,38.9,77,74.8,1,100.0,198,198,70.5,100.0,99,50.0,99
Russell Bodine,8746,C,CIN,7,0,7,60.4,100.0,83,42.1,83,62.1,1,100.0,197,197,56.5,100.0,88,44.7,88
D'Brickashaw Ferguson,2949,T,NYJ,7,0,22,69.0,100.0,66,33.5,66,64.9,0,100.0,197,197,60.7,100.0,113,57.4,113
