player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,2,88,0,23,0,,,100.0,,,0,0,,59.7,0,,33.3,1,0,0.0,0,25,28.4,25,0,2,0,0,0,0,0.0,,0,0,18.5,50.0,98.3,56.0,28.0,0,0,0.0,55.8,0,38,20.0,1,0,95.8,1,58,65.9,59,1,4,2,0,38,23,0.7,38.0
Julius Peppers,1010,ED,GB,2,2,0,12,0,,,4.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,23,1,0,0,0,0,0,0.0,,0,0,,,3.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,32,1,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,2,11,0,25,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,1.7,100.0,32.3,3.3,3.3,0,0,0.0,65.1,0,12,33.3,1,0,88.9,3,10,90.9,31,1,2,3,0,16,11,1.6,5.3
Terence Newman,1321,CB,MIN,2,94,0,18,0,6.0,50.0,100.0,18.0,9.0,0,0,0.0,54.1,0,9,0.0,0,0,60.4,2,37,39.4,37,0,3,4,0,16,5,0.4,8.0,0,2,6.4,60.0,100.0,16.7,10.0,0,1,20.0,68.6,0,10,25.0,1,1,69.6,3,54,57.4,54,1,1,5,0,21,18,0.4,7.0
Terrell Suggs,1326,ED,BLT,1,7,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,25.9,,,0,0,,75.1,0,,,0,0,0.0,0,7,100.0,27,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,2,8,0,22,0,,,6.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,15,0,0,0,0,0,0,,,0,0,,,21.2,,,0,0,,63.9,0,,,0,0,0.0,0,7,87.5,33,0,0,0,0,0,0,0.0,
Charles Tillman,1351,CB,CAR,2,92,0,5,0,12.3,33.3,94.4,16.0,5.3,0,0,0.0,55.3,0,1,,0,0,42.4,1,17,18.5,18,0,0,3,0,1,4,0.1,1.0,0,0,16.6,57.1,100.0,17.3,9.9,1,1,14.3,58.8,0,48,0.0,0,1,101.5,4,72,78.3,72,0,4,7,0,87,22,1.3,21.8
Rashean Mathis,1355,CB,DET,2,66,0,11,0,2.2,100.0,100.0,3.2,3.2,0,0,0.0,63.5,0,11,0.0,0,0,88.3,5,17,25.8,17,1,3,5,0,26,15,1.6,5.2,0,0,10.0,75.0,100.0,6.7,5.0,0,1,12.5,49.9,0,20,28.6,2,0,104.7,6,40,60.6,40,1,5,8,0,77,18,1.9,12.8
Robert Mathis,1447,ED,IND,1,4,0,14,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,42.9,,,0,0,,61.4,0,,,0,0,0.0,0,3,75.0,7,0,0,0,0,0,0,0.0,
Chris Clemons,1585,ED,JAX,2,1,0,15,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,0,5.0,100.0,1.9,1.0,1.0,0,0,0.0,60.0,0,10,,0,0,108.3,1,1,100.0,54,1,0,1,0,10,5,10.0,10.0
Cullen Jenkins,1637,DI,NYG,2,3,0,21,0,,,3.2,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,31,0,0,0,0,0,0,0.0,,0,1,,,5.6,,,0,0,,59.8,0,,0.0,0,0,0.0,0,2,66.7,36,1,0,0,0,0,0,0.0,
DeAngelo Hall,1729,CB,WAS,2,67,0,32,0,,,100.0,,,0,0,,70.0,0,,0.0,0,0,0.0,0,14,20.9,14,0,2,0,0,0,0,0.0,,0,1,18.1,62.5,100.0,9.2,5.8,0,0,0.0,65.6,0,40,0.0,0,0,130.7,5,48,71.6,48,3,6,8,1,71,6,1.5,14.2
Karlos Dansby,1754,LB,CLV,2,64,0,8,0,-5.0,100.0,83.8,29.0,29.0,0,0,0.0,66.9,0,19,,0,0,118.8,1,31,48.4,37,0,0,1,0,19,24,0.7,19.0,0,0,9.3,100.0,88.6,7.8,7.8,0,0,0.0,30.8,0,16,0.0,0,0,118.8,4,31,48.4,35,0,1,4,0,50,13,1.6,12.5
