player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Devonta Freeman,8738,HB,ATL,7,131,20,10,29.8,185,0,621,4,11,20,269,38.6,19,40,2,1,17,58.7,76.8,85.0,,73.3,73.6,74.6,58.9,25,0,310,34,175,151,0,0,43,165,10,621,269,2.05,4.7,1.77,103
Matt Forte,4358,HB,CHI,6,126,12,4,18.1,92,0,507,2,3,12,252,20.4,14,24,6,2,51,55.2,59.5,86.1,,68.2,62.7,57.2,60.0,27,0,191,21,176,139,0,0,30,147,2,507,252,2.0,4.0,1.09,74
Adrian Peterson,3623,HB,MIN,6,120,18,8,50.8,269,0,530,0,3,18,260,34.2,14,24,18,3,66,26.9,65.7,82.1,,47.1,64.3,65.8,58.8,75,0,101,13,92,135,0,0,14,133,3,530,260,2.17,4.4,1.1,47
Justin Forsett,4547,HB,BLT,7,116,20,8,33.5,165,0,493,1,4,20,252,36.7,16,32,3,0,13,89.9,63.3,83.8,,49.5,56.3,66.2,60.0,33,1,137,26,178,131,0,0,30,142,2,493,252,2.17,4.3,0.77,99
Carlos Hyde,8692,HB,SF,7,115,31,4,16.2,76,0,470,1,3,31,326,76.5,15,25,28,1,22,50.2,72.2,81.3,,70.8,57.9,71.2,72.4,22,0,53,11,103,138,0,0,14,126,3,470,326,2.83,4.1,0.51,93
Chris Johnson,4338,HB,ARZ,7,111,18,8,42.0,238,0,567,1,0,18,349,48.8,15,22,1,0,73,88.8,56.6,78.9,,61.5,47.6,57.7,76.0,62,1,56,5,59,118,0,0,8,116,3,567,349,3.14,5.1,0.95,37
Doug Martin,7035,HB,TB,6,109,24,9,43.6,236,0,541,0,7,24,339,78.4,17,22,30,1,46,68.6,89.1,79.5,,90.2,85.0,82.5,60.0,49,0,129,14,63,117,0,0,14,123,3,541,339,3.11,5.0,2.05,58
Le'Veon Bell,7829,HB,PIT,5,103,21,9,44.4,227,0,511,0,4,21,367,71.3,13,25,25,0,47,88.7,90.2,83.3,,72.0,83.7,88.2,54.1,42,1,123,22,129,114,0,0,23,125,3,511,367,3.56,5.0,0.95,54
Jonathan Stewart,4327,HB,CAR,6,103,25,2,13.7,58,0,423,1,1,25,254,58.8,9,18,5,1,54,66.0,74.1,84.3,,78.8,55.8,73.1,66.0,36,0,30,6,88,134,0,0,7,109,3,423,254,2.47,4.1,0.34,46
Mark Ingram II,6180,HB,NO,7,102,21,6,32.9,148,0,450,0,8,21,288,62.5,12,26,20,1,46,69.9,67.1,82.4,,67.7,69.7,64.1,71.8,44,0,235,29,140,117,0,0,31,131,5,450,288,2.82,4.4,1.68,52
T.J. Yeldon,9469,HB,JAX,6,101,18,3,19.7,80,0,406,2,7,18,247,52.3,10,13,15,0,37,88.3,67.2,84.1,,74.5,55.7,67.9,60.6,36,0,82,16,135,114,0,0,23,117,1,406,247,2.45,4.0,0.61,61
Chris Ivory,6007,HB,NYJ,5,100,19,8,39.7,199,0,501,0,3,19,292,59.5,15,24,22,0,42,87.9,80.9,80.6,,76.4,69.6,77.3,60.0,54,0,74,8,48,107,0,0,9,108,4,501,292,2.92,5.0,1.54,58
Frank Gore,2282,HB,IND,7,98,15,8,35.7,159,0,446,2,8,15,234,48.2,11,22,14,2,56,40.5,60.8,30.5,,77.4,53.5,61.8,60.0,25,1,94,16,119,112,0,0,21,114,3,446,234,2.39,4.6,0.79,40
Latavius Murray,7962,HB,OAK,6,95,15,4,27.3,115,0,421,2,7,15,215,44.1,7,16,23,0,45,88.1,68.1,83.6,,55.4,58.1,70.0,60.0,54,0,99,18,99,105,0,0,20,113,3,421,215,2.26,4.4,1.0,44
Alfred Morris,7165,HB,WAS,7,91,3,2,16.9,51,0,302,0,0,3,193,6.6,7,10,32,0,27,87.5,53.0,79.4,,67.6,62.3,52.1,60.0,35,0,29,6,49,100,0,0,6,97,0,302,193,2.12,3.3,0.59,61
DeMarco Murray,6223,HB,PHI,6,88,13,3,24.4,75,0,307,3,9,13,174,39.2,8,19,24,0,25,87.8,60.0,22.1,,81.9,62.0,59.5,60.0,30,0,132,23,118,94,0,0,27,111,3,307,174,1.98,3.5,1.12,63
Melvin Gordon III,9448,HB,SD,7,85,21,5,36.9,121,0,328,1,6,21,206,66.8,8,19,27,4,19,24.0,56.5,83.4,,71.7,61.5,54.6,60.0,27,0,86,13,78,92,0,0,14,98,0,328,206,2.42,3.9,1.1,51
Marshawn Lynch,3628,HB,SEA,5,81,18,3,19.1,58,0,299,1,5,18,199,62.1,9,20,29,0,11,86.7,80.4,82.6,,51.3,60.8,83.3,59.8,24,1,61,10,96,93,5,1,15,91,2,304,200,2.44,3.7,0.64,70
Isaiah Crowell,9295,HB,CLV,7,81,7,4,29.2,82,0,281,0,3,7,149,20.4,7,13,8,0,12,86.6,62.6,80.9,,61.4,72.6,58.5,72.5,32,1,122,9,77,86,0,0,9,90,1,281,149,1.84,3.5,1.58,66
LeSean McCoy,4976,HB,BUF,5,78,10,5,32.6,99,0,304,0,2,10,158,27.3,10,16,4,1,41,70.0,66.6,84.3,,58.9,63.0,66.8,57.0,33,0,123,11,112,101,0,0,16,89,1,304,158,2.03,3.9,1.1,32
Giovani Bernard,7818,HB,CIN,6,77,17,4,20.4,87,0,427,1,5,17,209,62.9,13,21,7,0,35,88.4,74.2,24.7,,65.9,65.3,75.7,60.1,28,1,119,18,96,92,0,0,23,95,2,427,209,2.71,5.5,1.24,36
Joseph Randle,7933,HB,DAL,6,76,13,4,31.7,100,0,315,0,0,13,245,48.7,9,15,9,1,25,59.6,74.2,78.9,,71.6,82.4,69.3,60.0,37,0,86,10,38,81,0,0,10,86,4,315,245,3.22,4.1,2.26,50
Jeremy Hill,8690,HB,CIN,6,74,9,0,0.0,0,0,232,1,1,9,116,20.4,4,15,7,2,35,30.6,60.6,81.1,,79.3,48.4,61.5,60.0,11,0,27,3,55,84,0,0,4,77,5,232,116,1.57,3.1,0.49,39
Todd Gurley II,9443,HB,SL,4,74,17,8,58.6,259,0,442,0,0,17,259,73.5,14,19,26,1,12,57.6,73.2,76.7,,57.0,65.5,71.9,60.0,55,0,55,7,39,80,0,0,8,81,2,442,259,3.5,6.0,1.41,61
Jamaal Charles,4387,HB,KC,5,71,14,3,20.1,73,0,364,1,3,14,164,42.7,12,21,16,2,39,31.1,70.1,85.6,,82.8,60.8,71.5,60.3,34,0,177,21,142,84,0,0,27,92,4,364,164,2.31,5.1,1.25,30
Rashad Jennings,5174,HB,NYG,7,71,3,1,10.3,27,0,262,1,4,3,163,18.9,4,14,21,1,21,59.0,58.3,81.9,,85.5,53.4,57.9,60.0,27,0,132,14,66,77,0,0,15,85,1,262,163,2.3,3.7,2.0,41
Lamar Miller,7097,HB,MIA,6,70,16,5,41.3,173,0,419,0,1,16,272,77.7,11,20,17,0,16,85.9,74.1,87.5,,87.5,56.0,76.3,66.8,85,0,153,15,118,85,0,0,19,85,2,419,272,3.89,6.0,1.3,51
Eddie Lacy,7842,HB,GB,6,67,7,3,17.7,46,0,260,0,1,7,161,25.3,7,12,12,1,14,56.3,63.8,82.2,,77.5,66.6,60.8,60.0,16,0,83,9,73,73,0,0,11,76,1,260,161,2.4,3.9,1.14,50
