player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Mike Remmers,7431,T,CAR,15,0,5,65.2,100.0,230,49.0,230,64.7,0,100.0,469,469,61.6,100.0,178,38.0,178
Michael Oher,4946,T,CAR,15,0,5,48.2,100.0,224,48.9,224,45.0,0,100.0,458,458,45.1,100.0,177,38.6,177
Trai Turner,8727,G,CAR,15,0,5,67.9,100.0,217,48.3,217,74.0,1,100.0,449,449,70.3,100.0,176,39.2,176
Kyle Long,7801,T,CHI,15,0,6,67.5,100.0,161,36.0,161,79.4,4,100.0,447,447,80.2,100.0,259,57.9,259
Matt Slauson,5117,G,CHI,15,0,6,71.0,100.0,161,36.0,161,69.0,1,100.0,447,447,65.9,100.0,259,57.9,259
Ben Jones,7099,C,HST,15,0,13,67.6,100.0,120,26.9,120,76.7,1,100.0,446,446,76.5,100.0,276,61.9,276
Greg Olsen,3647,TE,CAR,15,0,5,65.8,100.0,213,48.5,213,64.2,2,100.0,439,439,62.3,100.0,173,39.4,173
Joe Berger,2424,C,MIN,15,0,18,70.7,100.0,239,54.7,239,74.3,1,100.0,437,437,75.3,100.0,144,33.0,144
Brandon Fusco,6324,G,MIN,15,0,18,67.8,100.0,239,54.7,239,69.1,1,100.0,437,437,56.8,100.0,144,33.0,144
Michael Harris,7730,G,MIN,15,0,18,61.3,100.0,239,54.7,239,65.0,1,100.0,437,437,67.0,100.0,144,33.0,144
T.J. Clemmings,9543,T,MIN,15,0,18,55.3,100.0,237,54.6,237,54.7,0,100.0,434,434,51.5,100.0,144,33.2,144
Derek Newton,6366,T,HST,15,0,13,65.9,100.0,116,26.8,116,76.5,1,100.0,433,433,77.1,100.0,272,62.8,272
Richie Incognito,2298,G,BUF,15,0,4,68.7,100.0,229,53.3,229,75.0,1,100.0,430,430,77.3,100.0,152,35.3,152
Eric Wood,4951,C,BUF,15,0,4,63.7,100.0,229,53.3,229,66.1,2,100.0,430,430,65.4,100.0,152,35.3,152
Matt Kalil,7010,T,MIN,15,0,18,65.2,100.0,235,54.7,235,68.7,2,100.0,430,430,68.2,100.0,144,33.5,144
Justin Britt,8699,G,SEA,15,0,29,53.4,100.0,45,10.6,45,57.8,3,100.0,423,423,60.1,100.0,333,78.7,333
J.R. Sweezy,7209,G,SEA,15,0,29,58.7,100.0,45,10.6,45,71.0,5,100.0,423,423,72.1,100.0,333,78.7,333
Cordy Glenn,7045,T,BUF,15,1,4,64.6,100.0,226,53.6,226,61.6,4,100.0,422,422,61.3,100.0,148,35.1,148
Russell Bodine,8746,C,CIN,15,0,7,56.7,100.0,188,45.1,188,57.8,3,100.0,417,417,54.1,100.0,182,43.6,182
Donovan Smith,9467,T,TB,15,0,30,55.2,100.0,181,43.4,181,63.4,1,100.0,417,417,70.3,100.0,195,46.8,195
Ryan Kalil,3675,C,CAR,14,0,5,69.8,100.0,204,49.0,204,76.2,0,100.0,416,416,67.9,100.0,159,38.2,159
Allen Barbre,3735,G,PHI,15,0,24,71.8,100.0,90,21.7,90,63.2,2,100.0,415,415,55.4,100.0,309,74.5,309
Lane Johnson,7786,T,PHI,15,1,24,72.0,100.0,90,21.7,90,75.9,1,100.0,415,415,75.1,100.0,309,74.5,309
Clint Boling,6253,G,CIN,15,0,7,57.0,100.0,188,45.3,188,70.3,0,100.0,415,415,77.2,100.0,180,43.4,180
Jason Kelce,6343,C,PHI,15,1,24,71.8,100.0,90,21.7,90,72.6,4,100.0,415,415,70.0,100.0,309,74.5,309
Jared Veldheer,5594,T,ARZ,15,1,1,66.6,100.0,250,60.2,250,75.4,2,100.0,415,415,70.7,100.0,127,30.6,127
Garry Gilliam,9137,T,SEA,15,1,29,56.9,100.0,44,10.6,44,61.1,2,100.0,414,414,60.6,100.0,326,78.7,326
DeAndre Hopkins,7808,WR,HST,15,1,13,68.8,100.0,113,27.4,113,59.9,1,100.0,413,413,61.5,100.0,258,62.5,258
Kevin Zeitler,7032,G,CIN,15,1,7,64.6,100.0,186,45.6,186,74.7,2,100.0,408,408,79.5,100.0,177,43.4,177
D'Brickashaw Ferguson,2949,T,NYJ,15,0,22,60.6,100.0,138,34.2,138,57.8,0,100.0,404,404,57.4,100.0,227,56.2,227
Teddy Bridgewater,8667,QB,MIN,15,0,18,60.0,100.0,226,56.2,226,60.0,0,96.4,402,417,60.0,98.6,139,34.6,141
James Carpenter,6177,G,NYJ,15,0,22,53.6,100.0,138,34.4,138,72.0,2,100.0,401,401,77.8,100.0,226,56.4,226
Breno Giacomini,4464,T,NYJ,15,0,22,48.6,100.0,138,34.4,138,53.3,2,100.0,401,401,59.3,100.0,227,56.6,227
Jameis Winston,9434,QB,TB,15,0,30,60.0,98.9,179,44.9,181,60.0,0,95.7,399,417,60.0,99.5,194,48.6,195
Brandon Scherff,9438,G,WAS,15,0,32,71.7,100.0,142,35.6,142,72.3,0,100.0,399,399,73.3,100.0,222,55.6,222
Greg Robinson,8637,T,SL,15,1,26,69.6,100.0,51,12.8,51,60.8,5,100.0,398,398,54.3,100.0,280,70.4,280
Chris Chester,3001,G,ATL,15,0,2,64.2,100.0,46,11.6,46,75.9,1,100.0,398,398,77.5,100.0,298,74.9,298
Tim Barnes,6499,C,SL,15,0,26,66.3,100.0,50,12.6,50,57.8,0,100.0,397,397,56.0,100.0,280,70.5,280
Ryan Schraeder,8496,T,ATL,15,0,2,58.8,100.0,46,11.6,46,67.2,1,100.0,396,396,69.2,100.0,298,75.3,298
Andrew Whitworth,3000,T,CIN,15,0,7,72.3,100.0,179,45.7,179,76.5,2,100.0,392,392,73.8,100.0,171,43.6,171
Carson Palmer,1317,QB,ARZ,15,0,1,60.0,100.0,247,63.2,247,60.1,0,95.6,391,409,60.2,99.2,125,32.0,126
Andy Levitre,4974,G,ATL,15,0,2,55.1,100.0,45,11.7,45,73.9,4,100.0,385,385,72.9,100.0,290,75.3,290
Jake Matthews,8641,T,ATL,15,0,2,48.9,100.0,45,11.7,45,69.0,2,100.0,385,385,68.8,100.0,290,75.3,290
Jay Cutler,2956,QB,CHI,14,0,6,60.8,100.0,138,35.8,138,60.6,0,93.9,385,410,60.1,95.1,235,61.0,247
Bobby Massie,7112,T,ARZ,13,0,1,60.9,100.0,221,57.6,221,74.9,0,100.0,384,384,82.5,100.0,118,30.7,118
Zack Martin,8651,G,DAL,15,1,9,70.8,100.0,149,38.9,149,75.9,4,100.0,383,383,73.3,100.0,207,54.0,207
Travis Frederick,7812,C,DAL,15,0,9,66.0,100.0,149,38.9,149,78.3,0,100.0,383,383,80.5,100.0,207,54.0,207
Tyron Smith,6161,T,DAL,15,0,9,83.5,100.0,149,38.9,149,89.1,2,100.0,383,383,82.1,100.0,207,54.0,207
Charles Leno Jr.,8880,T,CHI,15,0,6,60.6,100.0,131,34.2,131,70.0,1,100.0,383,383,71.9,100.0,226,59.0,226
Doug Free,3738,T,DAL,15,0,9,58.5,100.0,149,38.9,149,65.7,0,100.0,383,383,68.1,100.0,207,54.0,207
Morgan Moses,8701,T,WAS,15,0,32,77.1,100.0,136,35.9,136,75.8,4,100.0,379,379,70.3,100.0,211,55.7,211
Jason Witten,1384,TE,DAL,15,0,9,78.2,100.0,148,39.1,148,65.8,1,100.0,379,379,54.6,100.0,204,53.8,204
Max Unger,4972,C,NO,15,0,20,53.3,100.0,125,33.0,125,60.9,0,100.0,379,379,68.4,100.0,204,53.8,204
Logan Mankins,2249,G,TB,14,0,30,75.3,100.0,162,42.9,162,74.9,3,100.0,378,378,68.5,100.0,178,47.1,178
Matt Paradis,8841,C,DEN,15,0,10,72.7,100.0,53,14.1,53,66.3,0,100.0,377,377,64.9,100.0,293,77.7,293
Joe Hawley,5641,C,TB,14,0,30,60.1,100.0,168,44.6,168,59.1,1,100.0,377,377,60.0,100.0,172,45.6,172
Lyle Sendlein,4062,C,ARZ,14,0,1,55.7,100.0,230,61.2,230,56.5,1,100.0,376,376,64.9,100.0,113,30.1,113
Trent Williams,5529,T,WAS,14,1,32,75.1,100.0,136,36.2,136,74.1,2,100.0,376,376,67.7,100.0,205,54.5,205
Brandon Marshall,3064,WR,NYJ,15,0,22,71.7,100.0,123,32.8,123,66.6,0,100.0,375,375,70.0,100.0,219,58.4,219
Kirk Cousins,7102,QB,WAS,15,0,32,60.0,99.3,140,37.3,141,60.0,0,94.7,375,396,60.0,98.2,216,57.6,220
Josh Sitton,4449,G,GB,15,0,12,77.8,100.0,73,19.7,73,70.8,2,100.0,371,371,63.1,100.0,245,66.0,245
Russell Wilson,7077,QB,SEA,15,0,29,60.0,97.8,44,11.9,45,60.0,0,90.0,369,410,60.0,94.5,308,83.5,326
Marshal Yanda,3702,G,BLT,15,0,3,73.2,100.0,28,7.7,28,87.5,1,100.0,366,366,85.2,100.0,305,83.3,305
Brandon Brooks,7078,G,HST,13,0,13,66.1,100.0,107,29.3,107,68.5,3,100.0,365,365,68.0,100.0,215,58.9,215
Russell Okung,5531,T,SEA,13,0,29,68.8,100.0,41,11.3,41,75.1,2,100.0,363,363,74.3,100.0,283,78.0,283
Rick Wagner,7950,T,BLT,15,0,3,65.7,100.0,28,7.7,28,56.9,1,100.0,363,363,55.0,100.0,302,83.2,302
Ryan Fitzpatrick,2467,QB,NYJ,15,0,22,60.0,99.3,135,37.2,136,60.0,0,93.6,363,388,60.0,99.5,213,58.7,214
Larry Fitzgerald,1724,WR,ARZ,15,0,1,91.2,100.0,221,61.0,221,88.9,1,100.0,362,362,69.1,100.0,121,33.4,121
Ramon Foster,5229,G,PIT,15,0,25,77.2,100.0,123,34.0,123,75.9,0,100.0,362,362,65.5,100.0,187,51.7,187
David DeCastro,7640,G,PIT,15,0,25,73.7,100.0,123,34.0,123,82.5,0,100.0,362,362,77.3,100.0,187,51.7,187
Matt Tobin,8211,G,PHI,14,0,24,55.7,100.0,78,21.6,78,71.3,0,100.0,361,361,75.0,100.0,268,74.2,268
Matt Ryan,4317,QB,ATL,15,0,2,60.0,100.0,45,12.5,45,60.0,0,94.0,360,383,60.0,99.0,287,79.7,290
Mike Person,6391,C,ATL,14,2,2,65.7,100.0,40,11.1,40,54.9,2,100.0,360,360,56.4,100.0,270,75.0,270
Cody Wallace,4421,C,PIT,15,1,25,67.2,100.0,123,34.3,123,59.0,5,100.0,359,359,58.7,100.0,187,52.1,187
Marcus Gilbert,6215,T,PIT,15,0,25,65.8,100.0,123,34.5,123,71.4,1,100.0,357,357,70.5,100.0,186,52.1,186
Gosder Cherilus,4331,T,TB,13,1,30,53.2,100.0,151,42.3,151,50.3,5,100.0,357,357,48.0,100.0,173,48.5,173
Duane Brown,4340,T,HST,13,0,13,74.3,100.0,105,29.6,105,72.1,0,100.0,355,355,68.3,100.0,213,60.0,213
Eli Manning,1722,QB,NYG,15,0,21,60.0,99.2,132,37.2,133,60.0,0,96.7,355,367,60.0,100.0,188,53.0,188
Cam Newton,6153,QB,CAR,15,0,5,60.2,85.9,189,53.5,220,60.2,1,78.1,353,452,60.0,81.8,144,40.8,176
Aaron Rodgers,2241,QB,GB,15,0,12,60.0,100.0,73,20.7,73,60.0,0,95.7,353,369,60.0,100.0,245,69.4,245
Nick Mangold,2974,C,NYJ,14,0,22,68.0,100.0,123,35.0,123,73.8,0,100.0,351,351,74.5,100.0,200,57.0,200
Joe Barksdale,6244,T,SD,15,0,27,58.2,100.0,96,27.4,96,66.5,0,100.0,350,350,68.1,100.0,173,49.4,173
Philip Rivers,1725,QB,SD,15,0,27,60.0,100.0,102,29.1,102,60.0,0,98.0,350,357,60.0,100.0,175,50.0,175
Kyle Rudolph,6195,TE,MIN,15,0,18,73.9,100.0,194,55.6,194,69.5,0,100.0,349,349,56.9,100.0,112,32.1,112
Weston Richburg,8678,C,NYG,14,0,21,67.4,100.0,125,35.9,125,79.9,1,100.0,348,348,73.2,100.0,179,51.4,179
J'Marcus Webb,5741,G,OAK,15,0,23,54.1,100.0,189,54.3,189,53.4,1,100.0,348,348,50.5,100.0,131,37.6,131
Gabe Jackson,8716,G,OAK,15,0,23,66.1,100.0,189,54.3,189,73.3,0,100.0,348,348,75.7,100.0,131,37.6,131
