player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,17,202,0,25,0,-1.9,3,94.7,,0,0,0.0,0,2,0,92.9,64.2,0,17,0.0,0,80,18,97.5,78,81.8,19,9.4,0,69,106,5.9,3.8,0.88,10.8,4,60.5,,0,0,7.1,2,13,0,89.0,92.0,3,60,0.0,0,144,26,91.0,131,73.1,43,21.3,2,353,163,6.3,13.6,2.69
DeAndre Hopkins,7808,WR,HST,17,198,0,13,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,41.2,0,4,0.0,0,37,1,91.9,34,83.3,1,0.5,0,4,6,6.0,4.0,0.12,16.8,0,52.6,,0,0,9.1,1,5,0,86.9,90.4,0,28,0.9,1,111,10,94.6,105,74.7,19,9.6,0,131,34,3.4,13.1,1.25
Julio Jones,6158,WR,ATL,16,193,0,2,0,-2.9,5,100.0,,0,0,0.0,0,3,0,92.8,94.1,0,13,0.0,0,34,15,88.2,30,108.6,15,7.8,1,71,115,7.7,4.7,2.37,7.6,5,74.1,,0,0,9.1,4,23,2,87.5,91.8,1,70,0.0,0,186,40,92.5,172,119.7,54,28.0,4,504,262,6.6,12.6,2.93
Demaryius Thomas,5547,WR,DEN,17,176,0,10,0,0.0,5,90.0,,0,0,0.0,0,6,1,93.0,77.7,0,17,0.0,0,46,18,95.7,44,93.1,20,11.4,0,127,126,7.0,7.1,2.89,8.7,6,55.3,,0,0,22.2,6,13,0,41.1,79.6,4,30,0.0,0,148,21,93.2,138,51.2,38,21.6,2,229,74,3.5,10.9,1.66
Brandon Marshall,3064,WR,NYJ,16,167,0,22,0,-1.3,0,100.0,,0,0,0.0,0,1,1,88.7,37.5,0,10,0.0,0,64,3,98.4,63,79.2,3,1.8,0,8,12,4.0,2.7,0.13,12.5,2,63.2,,0,0,14.3,4,13,2,34.5,84.9,2,33,0.0,0,151,24,96.0,145,96.8,38,22.8,4,264,60,2.5,11.0,1.82
Jarvis Landry,8698,WR,MIA,16,155,0,17,0,-3.5,4,86.4,,0,0,9.5,2,3,0,51.4,84.7,0,16,0.0,0,47,19,97.9,46,79.9,22,14.2,0,70,139,7.3,3.7,1.52,8.2,19,69.6,,0,0,5.3,4,41,0,88.4,89.3,2,50,0.0,0,414,71,96.4,399,90.5,102,65.8,2,784,347,4.9,11.0,1.96
Odell Beckham Jr.,8647,WR,NYG,15,153,0,21,0,-3.0,0,100.0,,0,0,0.0,0,1,0,88.7,49.9,0,5,0.0,0,42,3,88.1,37,118.8,3,2.0,1,5,14,4.7,1.7,0.14,8.9,6,76.2,,0,0,3.0,1,20,0,89.8,91.5,1,72,0.0,0,167,32,92.2,154,117.9,42,27.5,2,467,232,7.3,14.6,3.03
Larry Fitzgerald,1724,WR,ARZ,17,151,0,1,0,-1.4,4,96.0,,0,0,4.0,1,10,0,90.9,93.5,0,44,1.7,1,59,24,98.3,58,127.0,25,16.6,2,202,234,9.8,8.4,3.48,9.2,2,81.8,,0,0,3.6,2,34,2,90.5,87.5,1,29,0.8,3,377,54,90.7,342,115.8,66,43.7,3,638,195,3.6,11.8,1.87
Mike Evans,8642,WR,TB,15,146,0,30,0,,0,,,0,0,,0,0,0,,38.6,0,0,0.0,0,53,0,94.3,50,0.0,0,0.0,0,0,0,,,0.0,16.0,0,52.2,,0,0,20.0,3,12,0,27.6,78.4,0,26,0.0,0,109,12,89.0,97,98.1,23,15.8,1,210,38,3.2,17.5,2.16
Michael Crabtree,4933,WR,OAK,16,143,0,23,0,-1.6,3,100.0,,0,0,0.0,0,1,1,91.1,66.8,0,25,0.0,0,42,7,100.0,42,131.8,7,4.9,1,43,54,7.7,6.1,1.02,7.4,8,66.7,,0,0,14.3,5,17,0,72.8,77.3,2,38,0.0,0,168,30,96.4,162,73.1,45,31.5,1,287,97,3.2,9.6,1.77
