player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joe Thomas,3619,T,CLV,11,0,8,91.8,1,19,495,100.0,100.0,97.6,1,22,2,529,529,88.0,0,16,254,100.0,100.0,96.1,18,2,273,273
Alex Mack,4944,C,CLV,11,0,8,77.1,4,13,495,100.0,100.0,97.5,2,21,4,529,529,75.3,4,5,254,100.0,100.0,97.0,12,3,273,273
Joe Barksdale,6244,T,SD,11,1,27,78.5,4,20,490,100.0,100.0,96.7,2,28,4,529,529,72.6,3,15,234,100.0,100.0,94.9,21,3,252,252
Mitchell Schwartz,7041,T,CLV,11,1,8,80.3,7,19,495,100.0,100.0,96.8,2,29,3,529,529,77.6,3,16,254,100.0,100.0,95.5,21,2,273,273
Jack Mewhort,8694,G,IND,11,0,14,78.6,8,25,492,100.0,100.0,96.6,0,33,0,528,528,69.1,6,20,233,100.0,100.0,94.4,26,0,249,249
Travis Swanson,8711,C,DET,11,0,11,62.9,2,17,494,100.0,100.0,97.9,0,20,1,522,522,55.5,0,13,200,100.0,100.0,96.7,13,0,211,211
Zane Beadles,5570,G,JAX,11,0,15,69.1,3,21,491,100.0,100.0,96.5,0,29,5,522,522,64.9,1,12,217,100.0,100.0,95.2,17,4,234,234
Stefen Wisniewski,6200,C,JAX,11,1,15,79.5,0,10,491,100.0,100.0,98.6,1,12,2,522,522,65.1,0,8,217,100.0,100.0,97.2,10,2,234,234
Jermey Parnell,5426,T,JAX,11,0,15,66.8,13,29,490,100.0,100.0,95.1,2,45,3,521,521,61.5,9,20,217,100.0,100.0,91.9,32,3,234,234
John Greco,4379,G,CLV,11,0,8,78.9,4,18,487,100.0,100.0,97.5,0,23,1,520,520,73.6,3,14,251,100.0,100.0,96.2,18,1,270,270
Riley Reiff,7029,T,DET,11,0,11,69.6,4,32,492,100.0,100.0,95.3,5,41,5,520,520,56.0,1,24,200,100.0,100.0,92.2,28,3,211,211
Zach Strief,3155,T,NO,11,0,20,69.0,8,11,480,100.0,100.0,96.8,1,25,6,513,513,65.4,5,7,188,100.0,100.0,94.7,16,4,208,208
Max Unger,4972,C,NO,11,0,20,81.7,1,11,479,99.8,99.8,98.5,1,13,1,511,512,76.8,0,6,188,100.0,100.0,97.9,7,1,207,207
Ben Jones,7099,C,HST,11,0,13,77.5,2,14,484,100.0,100.0,98.1,0,17,1,511,511,64.5,2,7,201,100.0,100.0,97.8,9,0,215,215
Derek Newton,6366,T,HST,11,1,13,67.3,5,20,482,100.0,100.0,97.0,2,27,2,509,509,60.6,2,15,200,100.0,100.0,95.2,18,1,214,214
Josh Sitton,4449,G,GB,11,0,12,91.2,0,4,449,99.8,99.8,98.9,3,7,3,504,505,84.0,0,4,219,100.0,100.0,97.7,7,3,252,252
Ryan Schraeder,8496,T,ATL,11,0,2,78.4,2,13,464,100.0,100.0,98.0,2,17,2,501,501,72.1,2,11,195,100.0,100.0,95.6,15,2,212,212
Jake Matthews,8641,T,ATL,11,0,2,81.8,2,23,464,100.0,100.0,97.1,1,26,1,501,501,79.1,1,13,195,100.0,100.0,95.9,15,1,212,212
Chris Chester,3001,G,ATL,11,0,2,68.6,3,17,464,100.0,100.0,97.0,1,24,4,501,501,69.6,0,11,195,100.0,100.0,95.6,14,3,212,212
Andy Levitre,4974,G,ATL,11,0,2,65.3,4,26,464,100.0,100.0,96.6,0,31,1,501,501,56.7,2,19,195,100.0,100.0,94.6,21,0,212,212
Rick Wagner,7950,T,BLT,11,0,3,67.9,6,27,463,100.0,100.0,96.4,0,33,0,495,495,55.3,6,21,191,100.0,100.0,92.9,27,0,207,207
Lane Johnson,7786,T,PHI,11,1,24,68.6,6,11,461,100.0,100.0,96.9,3,23,6,493,493,60.1,6,9,237,100.0,100.0,94.7,20,5,258,258
Jason Kelce,6343,C,PHI,11,1,24,78.1,2,5,461,100.0,100.0,99.0,4,8,1,493,493,75.2,1,3,237,100.0,100.0,98.7,5,1,258,258
Allen Barbre,3735,G,PHI,11,2,24,63.2,4,27,461,100.0,100.0,96.4,2,32,1,493,493,50.9,4,22,237,100.0,100.0,94.5,26,0,258,258
Marshal Yanda,3702,G,BLT,11,1,3,88.3,1,9,460,99.8,99.8,98.7,1,11,1,492,493,85.1,0,6,191,100.0,100.0,97.9,7,1,207,207
Marshall Newhouse,5692,T,NYG,11,2,21,58.6,6,34,459,100.0,100.0,94.8,3,44,4,492,492,45.6,5,27,198,100.0,100.0,90.4,35,3,218,218
Josh Kline,8230,G,NE,11,0,19,80.5,2,14,447,100.0,100.0,98.0,0,17,1,484,484,76.7,1,8,128,100.0,100.0,96.5,9,0,144,144
Dallas Thomas,7858,G,MIA,11,0,17,57.2,6,25,453,100.0,100.0,95.3,1,37,6,482,482,44.4,6,17,188,100.0,100.0,90.7,29,6,203,203
Anthony Castonzo,6174,T,IND,10,0,14,80.6,5,14,447,100.0,100.0,97.2,3,22,3,480,480,73.7,3,10,218,100.0,100.0,95.6,16,3,231,231
T.J. Lang,5032,G,GB,11,2,12,89.7,0,13,425,100.0,100.0,98.5,3,13,0,478,478,84.5,0,10,207,100.0,100.0,97.6,10,0,240,240
David Bakhtiari,7891,T,GB,11,1,12,81.7,5,23,425,99.8,99.8,96.0,5,31,3,474,475,73.5,5,15,212,100.0,100.0,93.9,23,3,241,241
Matt Paradis,8841,C,DEN,11,0,10,67.6,7,15,444,100.0,100.0,97.3,0,23,1,470,470,61.7,3,9,196,100.0,100.0,96.4,13,1,208,208
Ramon Foster,5229,G,PIT,11,1,25,78.3,1,15,424,100.0,100.0,96.9,2,21,5,467,467,78.4,0,10,167,100.0,100.0,95.2,13,3,185,185
Marcus Gilbert,6215,T,PIT,11,1,25,73.6,2,27,424,100.0,100.0,96.6,3,29,0,467,467,68.8,0,20,167,100.0,100.0,94.0,20,0,185,185
David DeCastro,7640,G,PIT,11,0,25,88.0,1,13,424,100.0,100.0,98.1,0,15,1,467,467,81.7,1,10,167,100.0,100.0,96.1,12,1,185,185
Cody Wallace,4421,C,PIT,11,0,25,64.3,5,22,423,100.0,100.0,96.1,1,30,3,466,466,56.2,3,12,167,100.0,100.0,94.3,17,2,185,185
Trevor Robinson,7375,C,SD,10,0,27,50.3,3,23,422,100.0,100.0,95.3,2,33,7,459,459,38.6,3,15,208,100.0,100.0,92.8,24,6,225,225
Breno Giacomini,4464,T,NYJ,11,1,22,63.4,5,28,439,100.0,100.0,95.8,4,35,2,458,458,56.2,1,19,169,100.0,100.0,93.5,21,1,179,179
