player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,5,0,0,23,60.0,0,0,1,0.4,0.0,0,0,0.0,0,225,1,0,0,,0,0,0,0.0,,0,,0,110,0,0
Julius Peppers,1010,ED,GB,5,0,0,12,73.4,4,9,135,94.0,14.1,19,1,8.5,5,150,141,18,0,83.8,4,8,82,94.4,20.7,17,12.2,4,90,85,16
James Harrison,1251,ED,PIT,5,0,0,25,79.7,5,13,92,78.2,25.0,23,1,10.9,1,124,97,19,0,86.7,3,9,36,77.1,44.4,16,19.4,1,48,37,13
Kevin Williams,1325,DI,NO,5,0,0,20,59.2,1,4,62,100.0,8.1,5,1,4.0,0,71,71,5,0,60.2,1,0,21,100.0,4.8,1,2.4,0,24,24,1
Terrell Suggs,1326,ED,BLT,1,0,0,3,64.3,0,1,27,79.4,14.8,4,0,1.9,0,34,27,1,0,63.2,0,0,13,81.3,15.4,2,0.0,0,16,13,0
Calvin Pace,1334,ED,NYJ,4,0,0,22,53.0,2,4,82,88.0,7.3,6,0,3.7,0,100,88,6,0,54.4,2,2,40,91.7,12.5,5,5.0,0,48,44,4
Charles Tillman,1351,CB,CAR,4,0,0,5,59.0,0,0,1,0.6,0.0,0,0,0.0,0,172,1,0,0,59.0,0,0,1,1.1,0.0,0,0.0,0,87,1,0
Rashean Mathis,1355,CB,DET,5,0,0,11,60.0,0,0,1,0.6,0.0,0,0,0.0,0,165,1,0,0,60.0,0,0,1,1.5,0.0,0,0.0,0,66,1,0
Cory Redding,1381,DI,ARZ,5,0,1,1,56.1,0,3,66,100.0,4.5,3,2,2.3,0,70,70,3,0,56.8,0,1,25,100.0,4.0,1,2.0,0,27,27,1
Robert Mathis,1447,ED,IND,4,0,0,14,63.4,1,6,61,85.0,16.4,10,2,7.4,1,80,68,8,0,68.0,1,6,41,89.8,22.0,9,8.5,0,49,44,7
Chris Clemons,1585,ED,JAX,5,1,0,15,55.6,1,3,147,99.4,6.8,10,1,2.0,1,159,158,5,1,63.3,1,3,70,100.0,11.4,8,4.3,1,76,76,5
Colin Cole,1589,DI,CAR,2,0,0,5,56.8,0,1,32,100.0,6.3,2,0,1.6,0,34,34,1,0,61.3,0,1,16,100.0,12.5,2,3.1,0,17,17,1
Cullen Jenkins,1637,DI,NYG,5,0,0,21,65.2,4,7,167,97.3,9.6,16,1,4.5,2,188,183,13,0,66.8,4,5,78,96.7,14.1,11,7.1,1,90,87,10
Vince Wilfork,1742,DI,HST,5,0,0,13,53.4,1,4,95,100.0,5.3,5,1,2.6,0,104,104,5,0,53.7,0,1,25,100.0,8.0,2,2.0,0,28,28,1
Jason Babin,1748,ED,BLT,2,0,0,3,53.5,1,1,22,88.9,9.1,2,3,4.5,0,27,24,2,0,54.9,1,1,18,95.0,11.1,2,5.6,0,20,19,2
Karlos Dansby,1754,LB,CLV,5,1,0,8,60.3,0,2,23,14.9,4.3,1,0,4.3,0,188,28,2,0,60.2,0,1,13,22.4,0.0,0,3.8,0,76,17,1
Daryl Smith,1760,LB,BLT,5,0,0,3,50.5,0,2,29,13.3,6.9,2,0,6.9,1,240,32,3,0,59.2,0,1,11,14.1,18.2,2,13.6,1,99,14,2
Dwan Edwards,1772,DI,CAR,4,0,0,5,53.3,1,4,119,97.7,5.0,6,0,2.9,1,128,125,6,0,51.4,1,3,64,100.0,6.3,4,3.1,0,68,68,4
Randy Starks,1792,DI,CLV,5,0,1,8,53.3,1,5,109,97.4,3.7,4,1,2.8,0,116,113,6,0,60.2,1,4,47,100.0,8.5,4,5.3,0,50,50,5
Will Allen,1832,S,PIT,5,0,0,25,71.8,0,2,7,4.2,28.6,2,1,28.6,1,166,7,3,0,79.8,0,2,4,6.7,50.0,2,50.0,1,60,4,3
Jared Allen,1847,ED,CAR,4,1,0,5,61.1,6,1,58,86.7,10.3,6,1,6.0,0,75,65,7,0,60.9,4,0,24,90.0,16.7,4,8.3,0,30,27,4
Antonio Smith,1856,DI,DEN,5,2,0,10,63.7,3,11,122,100.0,10.7,13,0,6.6,1,129,129,15,2,67.2,1,7,61,100.0,14.8,9,8.2,1,66,66,9
Mike Adams,1972,S,IND,5,0,0,14,52.1,0,2,5,2.4,20.0,1,0,20.0,0,211,5,2,0,52.6,0,2,4,4.9,25.0,1,25.0,0,82,4,2
Antrel Rolle,2225,S,CHI,4,0,0,6,60.0,0,1,1,0.9,0.0,0,0,50.0,0,116,1,1,0,,0,0,0,0.0,,0,,0,41,0,0
DeMarcus Ware,2228,ED,DEN,5,0,1,10,86.6,8,12,122,87.5,20.5,25,3,12.3,5,144,126,25,0,84.5,3,6,49,87.7,26.5,13,17.3,4,57,50,13
Thomas Davis Sr.,2231,LB,CAR,4,0,0,5,58.0,0,1,19,10.9,10.5,2,1,7.9,1,174,19,2,0,57.2,0,0,9,10.2,11.1,1,11.1,1,88,9,1
Derrick Johnson,2232,LB,KC,5,0,0,16,54.1,1,4,24,10.8,8.3,2,1,14.6,1,232,25,6,0,55.8,0,2,11,10.5,0.0,0,18.2,1,105,11,3
Jonathan Babineaux,2276,DI,ATL,5,0,0,2,59.7,2,5,118,93.4,9.3,11,0,3.0,0,136,127,7,0,62.8,2,4,76,100.0,11.8,9,3.9,0,82,82,6
Justin Tuck,2291,DI,OAK,5,3,0,23,60.3,5,3,155,99.4,7.1,11,0,3.2,1,167,166,9,1,57.5,2,3,85,100.0,8.2,7,4.1,1,93,93,6
Chris Canty,2349,DI,BLT,2,1,0,3,62.5,0,0,34,97.3,5.9,2,0,2.9,1,37,36,1,0,60.5,0,0,12,92.9,8.3,1,8.3,1,14,13,1
Trent Cole,2363,ED,IND,4,0,0,14,65.6,1,11,77,85.6,14.3,11,1,7.8,0,97,83,12,0,62.3,1,5,26,93.3,19.2,5,11.5,0,30,28,6
C.J. Mosley,2408,DI,MIA,4,0,0,17,67.9,0,1,21,100.0,9.5,2,0,2.4,0,22,22,1,0,67.9,0,0,4,100.0,25.0,1,0.0,0,5,5,0
Jay Ratliff,2441,DI,CHI,1,0,0,6,56.4,1,0,22,100.0,4.5,1,0,2.3,0,22,22,1,0,53.5,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Brandon Browner,2512,CB,NO,5,0,0,20,60.0,0,0,1,0.5,0.0,0,8,0.0,0,187,1,0,0,,0,0,0,0.0,,0,,0,86,0,0
Ahmad Brooks,2945,ED,SF,4,0,1,28,52.5,2,6,81,68.5,9.9,8,2,6.2,1,130,89,9,0,59.5,1,3,36,83.0,16.7,6,8.3,1,47,39,5
Mario Williams,2946,ED,BUF,5,0,0,4,53.7,4,11,221,96.4,7.7,17,0,4.3,2,252,243,17,0,56.2,1,5,73,97.6,12.3,9,4.1,0,82,80,6
A.J. Hawk,2950,LB,CIN,5,0,0,7,55.3,0,0,3,6.5,0.0,0,0,0.0,0,46,3,0,0,59.1,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Donte Whitner,2953,S,CLV,5,0,0,8,60.5,0,0,8,4.7,25.0,2,0,12.5,1,191,9,1,0,63.4,0,0,4,6.3,25.0,1,25.0,1,79,5,1
