player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Ben Jones,7099,C,HST,7,0,13,76.4,1,11,345,100.0,100.0,98.3,0,12,0,364,364,65.3,1,5,147,100.0,100.0,98.0,6,0,157,157
Derek Newton,6366,T,HST,7,0,13,58.3,5,19,343,100.0,100.0,95.9,1,26,2,362,362,52.5,2,14,146,100.0,100.0,93.8,17,1,156,156
Joe Barksdale,6244,T,SD,7,1,27,80.1,3,10,334,100.0,100.0,97.5,1,15,2,357,357,74.1,3,7,152,100.0,100.0,95.4,12,2,162,162
Travis Swanson,8711,C,DET,7,0,11,64.8,2,9,327,100.0,100.0,98.0,0,12,1,351,351,66.4,0,6,134,100.0,100.0,97.8,6,0,142,142
Riley Reiff,7029,T,DET,7,0,11,75.3,3,19,327,100.0,100.0,95.7,4,25,3,351,351,65.8,1,15,134,100.0,100.0,92.5,18,2,142,142
Anthony Castonzo,6174,T,IND,7,0,14,73.9,4,11,316,100.0,100.0,96.7,3,18,3,342,342,63.5,2,7,137,100.0,100.0,94.5,12,3,146,146
Jack Mewhort,8694,G,IND,7,0,14,81.3,2,13,316,100.0,100.0,97.6,0,15,0,342,342,73.3,2,10,137,100.0,100.0,95.6,12,0,146,146
Joe Thomas,3619,T,CLV,7,0,8,91.2,0,9,305,100.0,100.0,97.9,1,11,2,335,335,89.7,0,6,170,100.0,100.0,97.1,8,2,187,187
Alex Mack,4944,C,CLV,7,0,8,79.9,3,5,305,100.0,100.0,97.7,2,11,3,335,335,75.2,3,3,170,100.0,100.0,96.5,9,3,187,187
Mitchell Schwartz,7041,T,CLV,7,0,8,78.9,3,12,305,100.0,100.0,96.6,1,18,3,335,335,75.3,1,11,170,100.0,100.0,95.3,14,2,187,187
Joel Bitonio,8670,G,CLV,7,0,8,72.7,3,11,305,100.0,100.0,97.4,2,15,1,335,335,68.9,2,10,170,100.0,100.0,95.9,13,1,187,187
Zach Strief,3155,T,NO,7,0,20,71.6,2,7,311,100.0,100.0,96.6,0,15,6,333,333,67.5,2,5,135,100.0,100.0,94.4,11,4,147,147
Max Unger,4972,C,NO,7,0,20,79.4,0,8,310,99.7,99.7,98.4,1,9,1,332,333,75.4,0,4,135,100.0,100.0,97.8,5,1,147,147
John Greco,4379,G,CLV,7,0,8,79.4,3,12,297,100.0,100.0,97.5,0,15,0,326,326,69.2,3,11,167,100.0,100.0,95.8,14,0,184,184
Jermey Parnell,5426,T,JAX,7,0,15,61.8,11,18,299,100.0,100.0,94.8,1,30,1,323,323,55.3,8,12,137,100.0,100.0,92.0,21,1,150,150
Stefen Wisniewski,6200,C,JAX,7,1,15,76.1,0,9,299,100.0,100.0,98.2,1,10,1,323,323,64.4,0,7,137,100.0,100.0,96.7,8,1,150,150
Zane Beadles,5570,G,JAX,7,0,15,65.7,1,13,299,100.0,100.0,96.0,0,19,5,323,323,56.8,0,8,137,100.0,100.0,94.2,12,4,150,150
Rick Wagner,7950,T,BLT,7,0,3,66.4,4,17,296,100.0,100.0,96.5,0,21,0,321,321,51.7,4,16,135,100.0,100.0,92.6,20,0,148,148
Jeremy Zuttah,4397,C,BLT,7,1,3,79.1,0,7,295,100.0,100.0,98.5,2,8,1,320,320,69.1,0,5,135,100.0,100.0,97.4,6,1,148,148
Marshal Yanda,3702,G,BLT,7,0,3,85.3,1,8,295,99.7,99.7,98.1,0,10,1,320,321,83.6,0,5,135,100.0,100.0,97.4,6,1,148,148
Jason Kelce,6343,C,PHI,7,0,24,73.1,2,4,293,100.0,100.0,98.6,3,7,1,316,316,70.9,1,2,159,100.0,100.0,98.4,4,1,175,175
