player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,9,0,0,23,57.3,0,0,1,0.5,0.0,0,0,0.0,0,428,2,0,0,58.3,0,0,0,0.5,,0,,0,195,1,0
Julius Peppers,1010,ED,GB,9,0,1,12,70.5,6,19,245,89.9,13.9,34,2,7.6,6,286,257,31,0,75.1,5,12,141,92.5,17.0,24,9.6,5,161,149,22
Dwight Freeney,1019,ED,ARZ,4,0,0,1,68.0,3,10,69,93.5,20.3,14,0,12.3,2,77,72,15,0,72.9,3,8,40,95.3,27.5,11,16.3,1,43,41,12
James Harrison,1251,ED,PIT,9,1,0,25,77.1,7,18,161,76.7,20.5,33,2,9.0,2,223,171,27,0,82.3,5,12,71,77.3,33.8,24,14.8,2,97,75,19
Kevin Williams,1325,DI,NO,10,1,0,20,60.7,1,10,145,100.0,7.6,11,1,3.8,0,157,157,11,1,63.2,1,2,44,100.0,6.8,3,3.4,0,48,48,3
Terrell Suggs,1326,ED,BLT,1,0,0,3,64.3,0,1,27,79.4,14.8,4,0,1.9,0,34,27,1,0,63.2,0,0,13,81.3,15.4,2,0.0,0,16,13,0
Calvin Pace,1334,ED,NYJ,9,0,0,22,65.0,4,7,153,80.1,9.2,14,0,4.9,2,201,161,13,0,60.2,3,4,67,85.9,14.9,10,5.2,0,85,73,7
Charles Tillman,1351,CB,CAR,9,0,0,5,49.4,0,0,6,1.6,0.0,0,1,0.0,0,380,6,0,0,54.3,0,0,3,1.4,0.0,0,0.0,0,216,3,0
Rashean Mathis,1355,CB,DET,7,0,0,11,54.7,0,0,2,0.8,0.0,0,1,0.0,0,250,2,0,0,54.7,0,0,2,1.9,0.0,0,0.0,0,106,2,0
Cory Redding,1381,DI,ARZ,9,0,1,1,54.6,0,5,94,100.0,5.3,5,2,2.7,0,100,100,5,0,54.9,0,1,32,100.0,3.1,1,1.6,0,34,34,1
