player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Mike Remmers,7431,T,CAR,13,0,5,63.8,100.0,210,49.5,210,63.7,0,100.0,424,424,61.3,100.0,158,37.3,158
Michael Oher,4946,T,CAR,13,0,5,44.0,100.0,204,49.4,204,42.6,0,100.0,413,413,47.5,100.0,157,38.0,157
Trai Turner,8727,G,CAR,13,0,5,65.1,100.0,197,48.8,197,72.6,1,100.0,404,404,69.9,100.0,156,38.6,156
Greg Olsen,3647,TE,CAR,13,0,5,60.4,100.0,193,49.0,193,61.0,2,100.0,394,394,62.7,100.0,153,38.8,153
Matt Slauson,5117,G,CHI,13,0,6,71.1,100.0,144,37.3,144,69.7,1,100.0,386,386,66.5,100.0,219,56.7,219
Kyle Long,7801,T,CHI,13,0,6,62.3,100.0,144,37.3,144,71.4,4,100.0,386,386,73.9,100.0,219,56.7,219
Allen Barbre,3735,G,PHI,13,0,24,70.1,100.0,79,20.7,79,62.4,2,100.0,381,381,56.0,100.0,286,75.1,286
Lane Johnson,7786,T,PHI,13,1,24,74.1,100.0,79,20.7,79,74.9,1,100.0,381,381,72.8,100.0,286,75.1,286
Jason Kelce,6343,C,PHI,13,1,24,73.1,100.0,79,20.7,79,72.9,4,100.0,381,381,69.8,100.0,286,75.1,286
Ryan Kalil,3675,C,CAR,12,0,5,71.8,100.0,185,49.7,185,76.0,0,100.0,372,372,65.5,100.0,139,37.4,139
Justin Britt,8699,G,SEA,13,0,29,53.4,100.0,44,11.9,44,57.4,3,100.0,371,371,59.2,100.0,289,77.9,289
J.R. Sweezy,7209,G,SEA,13,0,29,59.0,100.0,44,11.9,44,71.2,5,100.0,371,371,72.1,100.0,289,77.9,289
Richie Incognito,2298,G,BUF,13,0,4,72.1,100.0,195,52.8,195,74.9,1,100.0,369,369,73.8,100.0,130,35.2,130
Eric Wood,4951,C,BUF,13,0,4,59.9,100.0,195,52.8,195,63.5,2,100.0,369,369,64.8,100.0,130,35.2,130
Ben Jones,7099,C,HST,13,0,13,68.0,100.0,96,26.0,96,76.9,1,100.0,369,369,78.3,100.0,232,62.9,232
Donovan Smith,9467,T,TB,13,0,30,52.7,100.0,149,40.6,149,61.8,1,100.0,367,367,69.0,100.0,180,49.0,180
Derek Newton,6366,T,HST,13,0,13,67.1,100.0,95,26.0,95,77.7,0,100.0,365,365,79.0,100.0,230,63.0,230
Garry Gilliam,9137,T,SEA,13,1,29,53.3,100.0,43,11.9,43,61.2,2,100.0,362,362,61.6,100.0,282,77.9,282
Cordy Glenn,7045,T,BUF,13,1,4,63.2,100.0,192,53.2,192,57.7,4,100.0,361,361,55.5,100.0,126,34.9,126
Matt Kalil,7010,T,MIN,13,0,18,65.3,100.0,194,53.9,194,69.1,1,100.0,360,360,67.7,100.0,125,34.7,125
Michael Harris,7730,G,MIN,13,0,18,62.6,100.0,194,53.9,194,62.2,1,100.0,360,360,66.2,100.0,125,34.7,125
Brandon Fusco,6324,G,MIN,13,0,18,67.1,100.0,194,53.9,194,65.0,1,100.0,360,360,55.3,100.0,125,34.7,125
Joe Berger,2424,C,MIN,13,0,18,70.0,100.0,194,53.9,194,74.7,1,100.0,360,360,75.9,100.0,125,34.7,125
Jared Veldheer,5594,T,ARZ,13,1,1,67.2,100.0,221,61.6,221,76.2,2,100.0,359,359,70.4,100.0,105,29.2,105
Lyle Sendlein,4062,C,ARZ,13,0,1,57.7,100.0,221,61.6,221,58.5,1,100.0,359,359,66.6,100.0,105,29.2,105
T.J. Clemmings,9543,T,MIN,13,0,18,56.8,100.0,192,53.8,192,54.8,0,100.0,357,357,52.4,100.0,125,35.0,125
D'Brickashaw Ferguson,2949,T,NYJ,13,0,22,63.4,100.0,126,35.8,126,60.8,0,100.0,352,352,58.9,100.0,190,54.0,190
Jameis Winston,9434,QB,TB,13,0,30,60.0,99.3,148,42.0,149,60.0,0,95.9,352,367,60.0,99.4,179,50.9,180
Russell Bodine,8746,C,CIN,13,0,7,60.1,100.0,155,44.3,155,61.7,1,100.0,350,350,56.2,100.0,153,43.7,153
DeAndre Hopkins,7808,WR,HST,13,1,13,61.8,100.0,92,26.4,92,56.8,1,100.0,349,349,61.2,100.0,221,63.3,221
Breno Giacomini,4464,T,NYJ,13,0,22,47.2,100.0,126,36.1,126,54.2,1,100.0,349,349,61.8,100.0,190,54.4,190
James Carpenter,6177,G,NYJ,13,0,22,54.4,100.0,126,36.1,126,71.1,1,100.0,349,349,74.9,100.0,189,54.2,189
Clint Boling,6253,G,CIN,13,0,7,63.1,100.0,155,44.5,155,73.1,0,100.0,348,348,74.6,100.0,151,43.4,151
Brandon Scherff,9438,G,WAS,13,0,32,69.5,100.0,122,35.2,122,72.6,0,100.0,347,347,73.6,100.0,197,56.8,197
Morgan Moses,8701,T,WAS,13,0,32,72.8,100.0,121,35.4,121,71.4,4,100.0,342,342,66.7,100.0,194,56.7,194
Russell Okung,5531,T,SEA,12,0,29,68.8,100.0,41,12.0,41,76.9,2,100.0,341,341,76.2,100.0,263,77.1,263
