player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Brandon Brooks,7078,G,HST,2,100.0,0,13,83.2,79.8,80.9,0,2,113,100.0,100.0,97.3,0,4,2,161,0,0,0,161,118,118,161,0,43,0
Ben Jones,7099,C,HST,2,100.0,0,13,64.8,80.6,59.8,0,2,113,100.0,100.0,99.1,1,2,0,161,161,0,0,161,118,118,0,0,43,0
Derek Newton,6366,T,HST,2,100.0,0,13,49.9,43.7,52.3,1,9,112,100.0,100.0,94.6,0,11,1,160,0,85,0,160,117,117,0,75,43,0
Marcus Martin,8705,C,SF,2,100.0,0,28,53.6,63.4,53.7,0,5,86,100.0,100.0,97.1,2,5,0,156,156,0,0,156,88,88,0,0,68,0
Alex Boone,5372,G,SF,2,100.0,0,28,62.3,70.9,57.4,0,2,86,100.0,100.0,97.7,1,3,1,156,0,156,0,156,88,88,0,0,68,0
Jordan Devey,8268,G,SF,2,100.0,0,28,62.7,50.9,63.8,2,5,86,100.0,100.0,94.8,1,8,1,156,0,0,0,156,88,88,156,0,68,0
Joe Staley,3644,T,SF,2,100.0,0,28,79.6,74.1,78.0,3,5,86,100.0,100.0,94.2,1,9,1,156,0,0,156,156,88,88,0,0,68,0
Erik Pears,2737,T,SF,2,100.0,0,28,55.2,63.6,55.3,0,7,86,100.0,100.0,94.8,3,8,1,156,0,0,0,156,88,88,0,156,68,0
Zack Martin,8651,G,DAL,2,100.0,1,9,74.3,86.8,64.9,0,0,84,100.0,100.0,100.0,3,0,0,148,0,0,0,148,91,91,148,0,57,0
Tyron Smith,6161,T,DAL,2,100.0,0,9,80.4,90.2,75.9,1,2,84,100.0,100.0,98.2,2,3,0,148,0,0,148,148,91,91,0,0,57,0
