team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
OAK,23,13,516,14,71,516,89.1,99,14
DAL,9,13,460,10,74,460,89.1,92,8
CIN,7,13,475,7,93,475,86.9,112,12
NO,20,13,567,25,88,567,86.7,132,19
BUF,4,13,462,20,87,462,86.5,116,9
ATL,2,13,559,19,113,559,86.4,142,10
CAR,5,13,448,4,98,448,85.7,115,13
HST,13,13,560,31,89,560,85.4,142,22
GB,12,13,530,12,107,531,85.0,139,20
WAS,32,13,482,24,99,482,85.0,134,11
BLT,3,13,553,27,118,553,84.7,157,12
CLV,8,13,574,26,124,574,84.5,164,14
CHI,6,13,474,14,112,474,84.0,139,13
PIT,25,13,506,17,114,506,83.9,147,16
DEN,10,13,530,33,105,530,83.8,155,17
JAX,15,13,562,26,123,562,83.7,166,17
PHI,24,13,526,32,97,526,83.7,150,21
NYG,21,13,528,25,121,528,83.5,160,14
NYJ,22,13,536,28,127,536,83.5,166,11
TB,30,13,462,35,98,462,83.4,143,10
IND,14,13,579,35,131,579,82.7,183,17
DET,11,13,585,29,136,585,82.5,185,20
KC,16,13,484,12,115,484,82.1,150,23
NE,19,13,576,40,124,576,82.1,185,21
SF,28,13,486,22,105,486,81.8,152,25
SL,26,13,413,50,79,414,81.7,140,11
MIA,17,13,516,32,112,516,81.6,167,23
TEN,31,13,496,24,103,496,81.4,156,29
SEA,29,13,474,24,113,474,81.3,157,20
ARZ,1,13,480,38,114,480,81.0,167,15
MIN,18,13,451,22,128,451,79.4,168,18
SD,27,13,590,31,166,590,78.4,226,29
