player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,2,0,18.5,50.0,98.9,78.0,39.0,0,0,0,0.0,23,57.0,49.2,77.2,60.0,36.5,29.8,0,38,25.0,2,0,0,95.8,1,88,89,1,6,2,0,38,23,0.5,38.0
Julius Peppers,1010,ED,GB,2,0,,,3.4,,,0,0,0,,12,61.2,77.4,81.0,71.7,69.5,77.5,0,,,0,0,0,0.0,0,2,59,3,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,2,0,1.7,100.0,22.0,3.7,3.7,0,0,0,0.0,25,65.7,60.5,14.1,61.6,61.1,76.6,0,12,33.3,1,0,1,88.9,3,11,50,1,2,3,0,16,11,1.5,5.3
Terence Newman,1321,CB,MIN,2,2,6.2,55.6,100.0,17.6,9.8,0,0,1,11.1,18,63.0,68.0,79.7,,82.0,67.0,0,10,14.3,1,1,1,65.5,5,94,94,1,4,9,0,37,23,0.4,7.4
Terrell Suggs,1326,ED,BLT,1,0,,,20.6,,,0,0,0,,3,75.1,62.5,77.6,64.3,44.8,,0,,,0,0,0,0.0,0,7,34,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,2,0,,,15.7,,,0,0,0,,22,64.7,49.6,81.6,48.4,51.2,28.1,0,,,0,0,0,0.0,0,8,51,0,0,0,0,0,0,0.0,
Charles Tillman,1351,CB,CAR,2,0,15.3,50.0,98.9,17.6,8.8,0,1,1,10.0,5,58.0,59.7,81.6,59.0,68.8,79.1,0,48,0.0,0,1,0,80.4,5,92,93,0,4,10,0,88,26,1.0,17.6
Rashean Mathis,1355,CB,DET,2,0,6.7,85.7,100.0,5.3,4.6,0,0,1,7.1,11,55.8,59.2,81.3,,69.1,66.3,0,20,16.7,2,0,0,98.2,12,66,66,4,10,14,0,106,33,1.7,8.8
Robert Mathis,1447,ED,IND,1,0,,,33.3,,,0,0,0,,14,62.1,69.7,76.6,60.3,60.0,69.6,0,,,0,0,0,0.0,0,4,12,0,0,0,0,0,0,0.0,
Chris Clemons,1585,ED,JAX,2,0,5.0,100.0,1.5,1.0,1.0,0,0,0,0.0,15,60.0,50.2,83.4,59.7,43.9,69.2,0,10,,0,0,0,108.3,1,1,68,1,0,1,0,10,5,10.0,10.0
