player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,2,0,0,50.0,0,0,23,57.0,49.2,77.2,60.0,36.5,29.8,0,0,0,38,31.3,5,0,0,95.8,1,0,12,0,88,141,3,0,0,3,0,120,138,1,52,6,1,11,2,0,0,38,23,38.0
Julius Peppers,1010,ED,GB,2,2,0,,0,0,12,61.2,77.4,81.0,71.7,69.5,77.5,0,5,0,,0.0,0,0,0,0.0,0,3,3,0,2,92,88,4,10,62,12,0,4,57,33,1,6,4,0,8,0,0,0,
James Harrison,1251,ED,PIT,2,1,0,100.0,0,0,25,65.7,60.5,14.1,61.6,61.1,76.6,2,4,0,12,16.7,1,0,1,88.9,3,0,6,0,11,85,75,0,0,75,0,0,10,39,35,4,3,4,3,6,0,16,11,5.3
Terence Newman,1321,CB,MIN,2,3,0,55.6,0,0,18,63.0,68.0,79.7,,82.0,67.0,0,0,0,10,8.3,1,1,1,65.5,5,0,18,121,94,141,2,0,0,2,0,0,139,0,47,0,2,8,9,0,0,37,23,7.4
Kevin Williams,1325,DI,NO,2,0,0,,0,1,20,,81.8,78.3,52.7,83.1,69.6,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,52,52,4,47,0,1,0,0,17,35,0,3,3,0,1,0,0,0,
Terrell Suggs,1326,ED,BLT,1,0,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,0,1,0,,,0,0,0,0.0,0,0,0,0,7,48,48,0,0,48,0,0,0,27,14,0,0,0,0,1,0,0,0,
Calvin Pace,1334,ED,NYJ,2,0,0,,0,0,22,64.7,49.6,81.6,48.4,51.2,28.1,1,0,0,,50.0,1,0,0,0.0,0,0,2,0,8,84,79,0,0,78,1,0,5,43,33,3,1,1,0,1,0,0,0,
Charles Tillman,1351,CB,CAR,2,0,0,50.0,0,0,5,58.0,59.7,81.6,59.0,68.8,79.1,0,0,0,48,0.0,0,1,0,80.4,5,0,1,120,92,131,1,0,0,1,0,1,130,1,38,8,1,5,10,0,0,88,26,17.6
Rashean Mathis,1355,CB,DET,2,0,0,85.7,0,0,11,55.8,59.2,81.3,,69.1,66.3,0,0,0,20,13.3,2,0,0,98.2,12,0,7,119,66,131,2,0,0,2,0,1,129,0,65,2,5,13,14,0,0,106,33,8.8
Cory Redding,1381,DI,ARZ,2,1,0,,0,0,1,,51.9,0.0,63.1,55.1,68.7,0,1,0,,0.0,0,0,1,0.0,0,0,1,0,0,42,41,4,34,2,1,0,1,29,13,0,1,1,0,1,0,0,0,
