player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,15,0,4,3,75.0,7,7,100.0,14,71.2,0,0,,32,29,90.6,0,5,5,100.0,24,22,91.7,8,7,87.5
Phil Dawson,422,K,SF,15,0,3,3,100.0,8,6,75.0,28,70.1,0,0,,20,19,95.0,0,5,5,100.0,23,20,87.0,7,6,85.7
Sebastian Janikowski,595,K,OAK,15,0,5,4,80.0,8,5,62.5,23,72.7,0,0,,37,36,97.3,0,6,5,83.3,25,20,80.0,6,6,100.0
Shayne Graham,730,K,ATL,4,0,2,2,100.0,3,2,66.7,2,70.0,0,0,,6,6,100.0,0,4,4,100.0,11,10,90.9,2,2,100.0
Matt Bryant,1223,K,ATL,10,0,0,0,,9,6,66.7,2,59.4,1,1,100.0,26,26,100.0,0,4,3,75.0,18,14,77.8,4,4,100.0
Josh Brown,1520,K,NYG,15,0,3,3,100.0,9,7,77.8,21,74.9,1,1,100.0,42,41,97.6,0,11,11,100.0,29,27,93.1,5,5,100.0
Josh Scobee,1858,K,PIT,4,0,0,0,,7,3,42.9,25,30.6,0,0,,7,6,85.7,0,1,1,100.0,10,6,60.0,2,2,100.0
Mike Nugent,2264,K,CIN,15,0,2,1,50.0,13,10,76.9,7,80.5,0,0,,46,45,97.8,0,6,5,83.3,27,22,81.5,6,6,100.0
Robbie Gould,2607,K,CHI,14,0,9,7,77.8,8,6,75.0,6,57.4,1,1,100.0,27,26,96.3,0,11,9,81.8,37,31,83.8,8,8,100.0
Nick Novak,2726,K,HST,12,0,2,0,0.0,4,4,100.0,13,59.1,0,0,,28,26,92.9,0,6,6,100.0,17,15,88.2,5,5,100.0
Stephen Gostkowski,3063,K,NE,15,0,5,4,80.0,13,12,92.3,19,91.1,0,0,,51,51,100.0,0,10,10,100.0,34,32,94.1,6,6,100.0
Matt Prater,3471,K,DET,15,0,4,4,100.0,6,6,100.0,11,67.5,0,0,,36,33,91.7,0,9,8,88.9,22,21,95.5,3,3,100.0
Nick Folk,3794,K,NYJ,7,0,2,2,100.0,6,3,50.0,22,65.2,0,0,,19,19,100.0,0,6,6,100.0,16,13,81.3,2,2,100.0
Mason Crosby,3809,K,GB,14,0,5,4,80.0,10,7,70.0,12,72.2,1,1,100.0,35,35,100.0,0,4,4,100.0,26,22,84.6,6,6,100.0
Stephen Hauschka,4655,K,SEA,15,0,4,4,100.0,8,7,87.5,29,82.2,0,0,,40,37,92.5,0,6,6,100.0,27,26,96.3,9,9,100.0
Dan Carpenter,4697,K,BUF,15,0,5,3,60.0,7,6,85.7,4,43.0,0,0,,38,33,86.8,0,8,7,87.5,24,20,83.3,4,4,100.0
Connor Barth,4777,K,TB,11,0,5,3,60.0,6,3,50.0,30,59.1,0,0,,25,24,96.0,0,7,7,100.0,27,22,81.5,9,9,100.0
Ryan Succop,5180,K,TEN,13,0,3,1,33.3,6,6,100.0,31,60.6,0,0,,28,26,92.9,0,3,3,100.0,15,13,86.7,3,3,100.0
Graham Gano,5443,K,CAR,15,0,4,2,50.0,15,12,80.0,5,79.2,1,1,100.0,54,51,94.4,0,5,4,80.0,35,29,82.9,10,10,100.0
Dan Bailey,6796,K,DAL,15,0,6,5,83.3,7,6,85.7,9,79.9,0,0,,22,22,100.0,0,10,10,100.0,32,30,93.8,9,9,100.0
Kai Forbath,6860,K,NO,10,0,3,2,66.7,4,2,50.0,20,74.4,0,0,,33,32,97.0,0,3,2,66.7,13,8,61.5,3,2,66.7
Randy Bullock,7154,K,NYJ,10,0,1,0,0.0,10,8,80.0,22,50.0,1,1,100.0,23,20,87.0,0,5,5,100.0,21,18,85.7,4,4,100.0
Greg Zuerlein,7163,K,SL,13,0,8,3,37.5,6,4,66.7,26,58.3,1,1,100.0,27,25,92.6,0,8,7,87.5,25,17,68.0,2,2,100.0
Blair Walsh,7167,K,MIN,15,0,8,6,75.0,7,6,85.7,18,63.0,0,0,,35,31,88.6,0,13,11,84.6,37,32,86.5,9,9,100.0
Ryan Quigley,7573,P,NYJ,1,0,0,0,,0,0,,22,64.5,0,0,,4,4,100.0,0,0,0,,0,0,,0,0,
Justin Tucker,7604,K,BLT,15,0,9,3,33.3,10,9,90.0,3,71.8,0,0,,28,28,100.0,0,9,9,100.0,37,30,81.1,9,9,100.0
Caleb Sturgis,7948,K,PHI,12,0,4,2,50.0,4,4,100.0,24,54.2,0,0,,32,30,93.8,0,10,8,80.0,22,18,81.8,4,4,100.0
Dustin Hopkins,7958,K,WAS,14,0,4,2,50.0,8,7,87.5,32,67.0,0,0,,36,35,97.2,0,8,8,100.0,26,23,88.5,6,6,100.0
Brandon McManus,8437,K,DEN,15,0,7,5,71.4,7,4,57.1,10,66.8,0,0,,33,32,97.0,0,7,7,100.0,33,28,84.8,12,12,100.0
Zach Hocker,8862,K,SL,8,0,2,1,50.0,3,1,33.3,26,44.7,0,0,,13,12,92.3,0,6,5,83.3,14,10,71.4,3,3,100.0
Cairo Santos,8932,K,KC,15,0,8,4,50.0,11,9,81.8,16,69.1,0,0,,38,36,94.7,0,10,10,100.0,37,30,81.1,8,7,87.5
Chris Boswell,8990,K,PIT,11,0,2,2,100.0,11,9,81.8,25,72.0,1,1,100.0,25,24,96.0,0,7,7,100.0,29,27,93.1,8,8,100.0
Cody Parkey,9030,K,PHI,3,0,0,0,,2,1,50.0,24,53.7,0,0,,7,7,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Chandler Catanzaro,9140,K,ARZ,15,0,1,0,0.0,7,6,85.7,1,66.5,1,1,100.0,57,53,93.0,0,9,9,100.0,30,28,93.3,12,12,100.0
Travis Coons,9268,K,CLV,15,0,2,0,0.0,9,7,77.8,8,71.5,0,0,,24,22,91.7,0,8,8,100.0,28,24,85.7,9,9,100.0
Kyle Brindza,9752,K,TB,4,0,4,2,50.0,3,1,33.3,30,27.8,0,0,,8,6,75.0,0,3,2,66.7,12,6,50.0,2,1,50.0
Andrew Franks,9814,K,MIA,15,0,2,1,50.0,5,4,80.0,17,53.5,0,0,,34,31,91.2,0,3,3,100.0,13,11,84.6,3,3,100.0
Josh Lambo,10133,K,SD,15,0,4,3,75.0,15,10,66.7,27,50.1,0,0,,30,26,86.7,0,7,7,100.0,30,24,80.0,4,4,100.0
Jason Myers,10207,K,JAX,15,0,4,3,75.0,7,5,71.4,15,36.5,0,0,,39,32,82.1,0,7,7,100.0,28,24,85.7,10,9,90.0
