player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joe Barksdale,6244,T,SD,9,1,27,77.2,4,16,415,100.0,100.0,96.6,2,24,4,448,448,69.6,3,13,197,100.0,100.0,94.4,19,3,214,214
Anthony Castonzo,6174,T,IND,9,0,14,79.7,5,12,410,100.0,100.0,97.2,3,20,3,441,441,73.4,3,8,202,100.0,100.0,95.8,14,3,213,213
Jack Mewhort,8694,G,IND,9,0,14,78.6,4,23,410,100.0,100.0,96.7,0,27,0,441,441,68.2,4,20,202,100.0,100.0,94.1,24,0,213,213
Zach Strief,3155,T,NO,9,0,20,70.3,4,9,404,100.0,100.0,96.9,0,19,6,433,433,66.7,3,6,168,100.0,100.0,94.9,13,4,184,184
Max Unger,4972,C,NO,9,0,20,82.3,1,8,403,99.8,99.8,98.6,1,10,1,431,432,79.2,0,4,168,100.0,100.0,98.2,5,1,183,183
Mitchell Schwartz,7041,T,CLV,9,0,8,80.1,5,14,389,100.0,100.0,96.8,1,22,3,421,421,77.0,2,13,211,100.0,100.0,95.5,17,2,230,230
Joe Thomas,3619,T,CLV,9,0,8,89.7,1,18,389,100.0,100.0,97.0,1,21,2,421,421,85.3,0,15,211,100.0,100.0,95.5,17,2,230,230
Alex Mack,4944,C,CLV,9,0,8,74.7,4,11,389,100.0,100.0,97.3,2,18,3,421,421,71.3,4,5,211,100.0,100.0,96.4,12,3,230,230
Joel Bitonio,8670,G,CLV,9,0,8,66.6,5,18,380,100.0,100.0,96.4,2,25,2,412,412,61.2,3,17,206,100.0,100.0,94.7,21,1,225,225
John Greco,4379,G,CLV,9,0,8,77.8,4,14,381,100.0,100.0,97.6,0,18,0,412,412,72.6,3,12,208,100.0,100.0,96.4,15,0,227,227
