team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
DAL,9,5,187,5,25,187,90.4,33,3
CIN,7,6,212,3,40,212,89.4,44,1
OAK,23,5,203,4,25,203,88.9,37,8
ATL,2,6,250,6,35,250,88.6,49,8
CLV,8,6,260,10,38,260,87.7,56,8
HST,13,6,292,14,47,292,87.5,67,6
NYJ,22,5,182,8,38,182,87.4,46,0
PHI,24,6,239,14,35,239,87.2,55,6
BUF,4,6,213,10,39,213,87.1,52,3
DEN,10,6,248,12,40,248,86.7,59,7
NO,20,6,264,8,40,264,86.7,59,11
MIN,18,5,170,6,34,170,86.5,43,3
NE,19,5,211,11,30,211,86.5,49,8
CAR,5,5,177,1,36,177,86.2,43,6
BLT,3,6,254,12,54,254,86.2,68,2
PIT,25,6,193,8,32,193,86.0,47,7
WAS,32,6,238,12,50,238,84.9,67,5
NYG,21,6,247,14,52,247,84.6,71,5
TB,30,5,178,5,38,178,84.0,50,7
IND,14,6,265,18,52,265,83.8,78,8
GB,12,6,216,3,49,217,83.8,61,9
CHI,6,6,235,4,60,235,83.4,71,7
ARZ,1,6,205,10,49,205,83.2,64,5
SF,28,6,217,10,50,217,82.5,68,8
DET,11,6,293,19,71,293,82.3,97,7
TEN,31,5,195,6,36,195,82.1,56,14
SD,27,6,278,13,67,278,80.9,93,13
KC,16,6,255,6,62,255,80.8,83,15
MIA,17,5,214,16,51,214,80.6,75,8
JAX,15,6,268,16,66,268,80.6,93,11
SEA,29,6,233,9,61,233,79.8,82,12
SL,26,5,153,20,33,154,79.4,58,5
