player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Julian Edelman,5156,WR,NE,2,31,0,19,7.9,3,66.7,,0,0,14.3,2,7,0,48.3,78.7,0,19,1.8,1,57,12,89.5,51,80.1,18,58.1,0,97,55,4.6,8.1,1.9,0,12.2,0,66.7,,0,0,0.0,0,2,0,72.1,65.4,0,13,0.0,0,26,4,96.2,25,88.2,6,19.4,0,44,15,3.8,11.0,1.76
Julio Jones,6158,WR,ATL,2,25,0,2,8.1,1,83.3,,0,0,0.0,0,9,0,78.7,93.6,0,37,0.0,0,32,10,93.8,30,153.1,12,48.0,2,135,56,5.6,13.5,4.5,0,7.4,1,92.3,,0,0,0.0,0,5,0,80.6,89.1,0,44,0.0,0,47,12,91.5,43,111.9,13,52.0,0,141,59,4.9,11.8,3.28
Demaryius Thomas,5547,WR,DEN,2,24,0,10,12.5,0,66.7,,0,0,0.0,0,5,0,76.5,81.3,1,22,0.0,0,34,8,94.1,32,63.2,12,50.0,0,116,25,3.1,14.5,3.63,0,10.1,0,60.0,,0,0,0.0,0,2,0,74.6,61.4,0,11,0.0,0,42,6,97.6,41,72.9,10,41.7,0,50,15,2.5,8.3,1.22
DeAndre Hopkins,7808,WR,HST,2,24,0,13,15.0,0,57.1,,0,0,0.0,0,3,0,72.1,76.8,0,17,0.0,0,31,4,96.8,30,113.7,7,29.2,1,41,6,1.5,10.3,1.37,0,13.7,1,60.0,,0,0,0.0,0,7,0,77.3,69.5,1,16,0.0,0,80,9,96.3,77,52.6,15,62.5,0,102,12,1.3,11.3,1.32
Emmanuel Sanders,5606,WR,DEN,2,24,0,10,11.6,0,60.0,,0,0,0.0,0,5,0,74.6,76.8,0,19,0.0,0,36,6,94.4,34,118.3,10,41.7,2,64,17,2.8,10.7,1.88,0,11.6,0,71.4,,0,0,0.0,0,7,0,78.0,76.4,0,18,0.0,0,50,10,96.0,48,87.8,14,58.3,0,88,18,1.8,8.8,1.83
Michael Crabtree,4933,WR,OAK,2,23,0,23,11.2,0,60.0,,0,0,0.0,0,2,0,70.5,83.0,0,5,0.0,0,10,3,100.0,10,64.6,5,21.7,0,11,1,0.3,3.7,1.1,0,11.8,3,64.7,,0,0,0.0,0,9,0,78.7,79.2,1,37,0.0,0,74,11,94.6,70,84.7,17,73.9,1,137,31,2.8,12.5,1.96
Calvin Johnson,3618,WR,DET,2,22,0,11,7.9,0,77.8,,0,0,0.0,0,4,0,75.6,77.3,0,28,0.0,0,35,7,97.1,34,138.0,9,40.9,1,74,32,4.6,10.6,2.18,0,9.7,0,38.5,,0,0,16.7,1,3,0,49.2,59.5,1,18,0.0,0,54,5,94.4,51,17.5,13,59.1,0,48,14,2.8,9.6,0.94
Antonio Brown,5718,WR,PIT,2,22,0,25,12.9,2,85.7,,0,0,0.0,0,5,0,75.6,95.9,0,37,0.0,0,14,6,92.9,13,118.8,7,31.8,0,104,33,5.5,17.3,8.0,0,13.0,2,76.9,,0,0,16.7,2,6,0,44.2,89.7,0,59,0.0,0,47,10,89.4,42,143.9,13,59.1,1,200,88,8.8,20.0,4.76
Steve Smith,837,WR,BLT,2,22,0,3,9.1,3,53.3,,0,0,0.0,0,5,1,54.9,73.6,1,23,0.0,0,33,8,81.8,27,43.8,15,68.2,0,90,25,3.1,11.3,3.33,0,16.2,2,66.7,,0,0,0.0,0,3,0,72.1,72.4,0,37,0.0,0,38,4,97.4,37,108.3,6,27.3,0,73,30,7.5,18.3,1.97
Jordan Matthews,8677,WR,PHI,2,22,0,24,11.1,2,55.6,,0,0,16.7,1,4,0,45.8,72.6,0,32,0.0,0,27,5,88.9,24,85.0,9,40.9,0,79,57,11.4,15.8,3.29,0,5.9,1,84.6,,0,0,15.4,2,5,0,35.4,59.9,1,25,0.0,0,58,11,94.8,55,93.3,13,59.1,1,103,42,3.8,9.4,1.87
