player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,9,0,4,3,75.0,4,4,100.0,14,76.1,0,0,,22,21,95.5,0,2,2,100.0,13,11,84.6,3,2,66.7
Phil Dawson,422,K,SF,9,0,2,2,100.0,4,4,100.0,28,79.7,0,0,,10,10,100.0,0,4,4,100.0,15,14,93.3,5,4,80.0
Sebastian Janikowski,595,K,OAK,9,0,3,2,66.7,5,4,80.0,23,78.4,0,0,,26,26,100.0,0,4,3,75.0,16,13,81.3,4,4,100.0
Matt Bryant,1223,K,ATL,9,0,0,0,,8,6,75.0,2,63.0,1,1,100.0,23,23,100.0,0,4,3,75.0,17,14,82.4,4,4,100.0
Josh Brown,1520,K,NYG,10,0,3,3,100.0,7,7,100.0,21,82.1,1,1,100.0,27,26,96.3,0,9,9,100.0,23,23,100.0,3,3,100.0
Josh Scobee,1858,K,PIT,4,0,0,0,,7,3,42.9,25,30.6,0,0,,7,6,85.7,0,1,1,100.0,10,6,60.0,2,2,100.0
Mike Nugent,2264,K,CIN,9,0,0,0,,8,6,75.0,7,78.4,0,0,,27,26,96.3,0,6,5,83.3,16,13,81.3,2,2,100.0
Robbie Gould,2607,K,CHI,8,0,5,4,80.0,5,4,80.0,6,66.7,1,1,100.0,16,15,93.8,0,7,6,85.7,23,20,87.0,5,5,100.0
Nick Novak,2726,K,HST,6,0,1,0,0.0,2,2,100.0,13,59.5,0,0,,15,14,93.3,0,2,2,100.0,7,6,85.7,2,2,100.0
Stephen Gostkowski,3063,K,NE,9,0,4,4,100.0,6,6,100.0,19,91.0,0,0,,34,34,100.0,0,5,5,100.0,21,21,100.0,6,6,100.0
Matt Prater,3471,K,DET,9,0,2,2,100.0,3,3,100.0,11,56.8,0,0,,18,15,83.3,0,3,3,100.0,10,10,100.0,2,2,100.0
Nick Folk,3794,K,NYJ,7,0,2,2,100.0,6,3,50.0,22,65.2,0,0,,19,19,100.0,0,6,6,100.0,16,13,81.3,2,2,100.0
Mason Crosby,3809,K,GB,9,0,3,2,66.7,4,3,75.0,12,67.0,1,1,100.0,23,23,100.0,0,3,3,100.0,14,12,85.7,3,3,100.0
Stephen Hauschka,4655,K,SEA,9,0,4,4,100.0,7,6,85.7,29,90.0,0,0,,17,17,100.0,0,4,4,100.0,21,20,95.2,6,6,100.0
Dan Carpenter,4697,K,BUF,9,0,3,2,66.7,5,5,100.0,4,58.8,0,0,,25,23,92.0,0,3,2,66.7,14,12,85.7,3,3,100.0
Connor Barth,4777,K,TB,5,0,2,2,100.0,5,3,60.0,30,69.1,0,0,,9,9,100.0,0,3,3,100.0,16,14,87.5,6,6,100.0
Ryan Succop,5180,K,TEN,9,0,2,1,50.0,3,3,100.0,31,69.5,0,0,,17,17,100.0,0,3,3,100.0,11,10,90.9,3,3,100.0
Graham Gano,5443,K,CAR,9,0,3,1,33.3,8,6,75.0,5,68.2,1,1,100.0,29,27,93.1,0,2,2,100.0,22,18,81.8,8,8,100.0
