player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Mike Remmers,7431,T,CAR,12,0,5,63.9,100.0,192,49.1,192,64.0,0,100.0,391,391,61.5,100.0,150,38.4,150
Michael Oher,4946,T,CAR,12,0,5,45.5,100.0,192,49.1,192,43.7,0,100.0,391,391,47.5,100.0,150,38.4,150
Trai Turner,8727,G,CAR,12,0,5,65.3,100.0,185,48.4,185,72.9,1,100.0,382,382,71.0,100.0,149,39.0,149
Greg Olsen,3647,TE,CAR,12,0,5,60.8,100.0,186,48.8,186,61.3,2,100.0,381,381,62.7,100.0,148,38.8,148
Matt Slauson,5117,G,CHI,12,0,6,70.8,100.0,136,37.5,136,68.2,0,100.0,363,363,64.4,100.0,205,56.5,205
Kyle Long,7801,T,CHI,12,0,6,64.4,100.0,136,37.5,136,71.4,4,100.0,363,363,72.3,100.0,205,56.5,205
Donovan Smith,9467,T,TB,12,0,30,55.2,100.0,140,39.9,140,61.7,1,100.0,351,351,68.1,100.0,176,50.1,176
Ryan Kalil,3675,C,CAR,11,0,5,70.2,100.0,173,49.4,173,75.3,0,100.0,350,350,65.2,100.0,132,37.7,132
Ben Jones,7099,C,HST,12,0,13,68.1,100.0,85,24.5,85,77.4,1,100.0,347,347,78.6,100.0,223,64.3,223
Lane Johnson,7786,T,PHI,12,1,24,74.0,100.0,73,21.0,73,77.1,1,100.0,347,347,75.8,100.0,260,74.9,260
Jason Kelce,6343,C,PHI,12,1,24,72.2,100.0,73,21.0,73,72.2,4,100.0,347,347,70.3,100.0,260,74.9,260
Allen Barbre,3735,G,PHI,12,0,24,66.9,100.0,73,21.0,73,59.4,2,100.0,347,347,54.2,100.0,260,74.9,260
Derek Newton,6366,T,HST,12,0,13,65.5,100.0,84,24.5,84,77.1,0,100.0,343,343,78.8,100.0,221,64.4,221
Richie Incognito,2298,G,BUF,12,0,4,68.7,100.0,175,51.2,175,73.4,1,100.0,342,342,74.8,100.0,125,36.5,125
Eric Wood,4951,C,BUF,12,0,4,61.8,100.0,175,51.2,175,64.3,1,100.0,342,342,65.7,100.0,125,36.5,125
Jameis Winston,9434,QB,TB,12,0,30,60.0,99.3,139,41.2,140,60.0,0,96.0,337,351,60.0,99.4,175,51.9,176
Justin Britt,8699,G,SEA,12,0,29,53.3,100.0,40,11.9,40,57.2,3,100.0,336,336,59.0,100.0,261,77.7,261
Russell Bodine,8746,C,CIN,12,0,7,59.6,100.0,148,44.0,148,60.2,1,100.0,336,336,55.9,100.0,147,43.8,147
J.R. Sweezy,7209,G,SEA,12,0,29,60.7,100.0,40,11.9,40,69.0,5,100.0,336,336,69.1,100.0,261,77.7,261
Matt Kalil,7010,T,MIN,12,0,18,63.3,100.0,173,51.6,173,68.7,1,100.0,335,335,68.7,100.0,122,36.4,122
Brandon Fusco,6324,G,MIN,12,0,18,67.4,100.0,173,51.6,173,64.6,1,100.0,335,335,55.9,100.0,122,36.4,122
Joe Berger,2424,C,MIN,12,0,18,67.3,100.0,173,51.6,173,73.6,1,100.0,335,335,76.4,100.0,122,36.4,122
Michael Harris,7730,G,MIN,12,0,18,62.0,100.0,173,51.6,173,61.1,0,100.0,335,335,64.8,100.0,122,36.4,122
Cordy Glenn,7045,T,BUF,12,1,4,59.2,100.0,172,51.5,172,55.3,4,100.0,334,334,55.7,100.0,121,36.2,121
Clint Boling,6253,G,CIN,12,0,7,62.3,100.0,148,44.3,148,71.6,0,100.0,334,334,74.1,100.0,145,43.4,145
T.J. Clemmings,9543,T,MIN,12,0,18,51.9,100.0,171,51.5,171,52.2,0,100.0,332,332,53.8,100.0,122,36.7,122
Lyle Sendlein,4062,C,ARZ,12,0,1,58.8,100.0,200,60.4,200,59.4,1,100.0,331,331,67.1,100.0,101,30.5,101
