player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Cary Williams,4543,CB,SEA,2,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.4,1,69,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Jaquiski Tartt,9479,S,SF,2,0,28,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,7.7,2,26,2,75.0,0,0,0,0,50.0,1,1,100.0,1,1,0,1,1,0
Antoine Bethea,3152,S,SF,2,0,28,1,1,0,1,1,0,66.7,2,2,50.0,0,0,0,0,4.4,3,68,3,66.7,0,0,0,0,33.3,1,1,100.0,1,0,0,1,0,0
Gerald Hodges,7902,LB,MIN,2,0,18,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.6,1,39,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Bene Benwikere,8783,CB,CAR,2,0,5,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.0,1,98,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Paul Dawson,9532,LB,CIN,1,0,7,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,20.0,1,5,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Da'Norris Searcy,6252,S,TEN,2,0,31,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.2,1,46,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Tramon Williams,3558,CB,CLV,2,0,8,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.5,1,68,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Kyshoen Jarrett,9614,S,WAS,2,0,32,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,3.1,1,32,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Johnathan Cyprien,7814,S,JAX,1,0,15,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,1,35,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
