player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jack Mewhort,8694,G,IND,13,0,14,80.3,8,31,579,100.0,100.0,96.6,0,39,0,619,619,69.8,6,25,271,100.0,100.0,94.3,31,0,288,288
Mitchell Schwartz,7041,T,CLV,13,1,8,79.5,7,26,574,100.0,100.0,96.6,2,36,3,614,614,78.1,3,19,292,100.0,100.0,95.5,24,2,317,317
Alex Mack,4944,C,CLV,13,0,8,77.7,4,18,574,100.0,100.0,97.4,2,26,4,614,614,75.9,4,8,292,100.0,100.0,96.9,15,3,317,317
Joe Thomas,3619,T,CLV,13,0,8,92.5,1,21,574,100.0,100.0,97.7,1,24,2,614,614,89.0,0,18,292,100.0,100.0,96.2,20,2,317,317
Riley Reiff,7029,T,DET,13,0,11,69.9,6,37,583,100.0,100.0,95.3,5,49,6,613,613,56.5,3,28,238,100.0,100.0,92.2,34,3,251,251
Joe Barksdale,6244,T,SD,13,1,27,79.4,5,24,566,100.0,100.0,96.7,2,33,4,608,608,73.7,4,19,282,100.0,100.0,94.9,26,3,302,302
Zach Strief,3155,T,NO,13,0,20,67.0,11,18,567,100.0,100.0,96.4,2,35,6,607,607,62.2,8,10,230,100.0,100.0,94.3,22,4,253,253
Max Unger,4972,C,NO,13,0,20,83.4,1,12,566,99.8,99.8,98.7,1,14,1,605,606,80.2,0,6,230,100.0,100.0,98.3,7,1,252,252
John Greco,4379,G,CLV,13,0,8,73.9,6,26,566,100.0,100.0,97.0,0,33,1,605,605,66.2,5,19,289,100.0,100.0,95.5,25,1,314,314
Andy Levitre,4974,G,ATL,13,0,2,66.7,4,31,559,100.0,100.0,96.5,0,37,2,599,599,56.9,2,24,246,100.0,100.0,94.3,27,1,265,265
Chris Chester,3001,G,ATL,13,0,2,68.1,5,21,559,100.0,100.0,96.8,1,31,5,599,599,71.2,1,13,246,100.0,100.0,95.5,18,4,265,265
Jake Matthews,8641,T,ATL,13,0,2,80.2,5,27,559,100.0,100.0,97.0,1,33,1,599,599,76.3,3,15,246,100.0,100.0,95.9,19,1,265,265
Stefen Wisniewski,6200,C,JAX,13,1,15,80.7,0,10,562,100.0,100.0,98.8,1,12,2,596,596,66.1,0,8,247,100.0,100.0,97.6,10,2,265,265
Zane Beadles,5570,G,JAX,13,0,15,67.2,4,25,562,100.0,100.0,96.5,0,34,5,596,596,61.3,1,16,247,100.0,100.0,94.9,21,4,265,265
Jermey Parnell,5426,T,JAX,13,1,15,68.0,13,31,561,100.0,100.0,95.5,3,47,3,595,595,62.2,9,21,247,100.0,100.0,92.7,33,3,265,265
Josh Sitton,4449,G,GB,13,0,12,90.9,0,7,530,99.8,99.8,98.8,4,10,3,592,593,84.3,0,7,253,100.0,100.0,97.4,10,3,292,292
Ryan Schraeder,8496,T,ATL,13,0,2,79.8,2,18,551,100.0,100.0,97.8,3,22,2,590,590,73.9,2,16,243,100.0,100.0,95.5,20,2,262,262
Ben Jones,7099,C,HST,13,0,13,76.8,3,16,559,100.0,100.0,97.8,0,22,3,589,589,67.2,2,9,231,100.0,100.0,97.2,12,1,245,245
Derek Newton,6366,T,HST,13,1,13,64.9,6,22,558,100.0,100.0,96.6,2,33,5,588,588,57.6,2,17,230,100.0,100.0,94.6,22,3,244,244
Rick Wagner,7950,T,BLT,13,0,3,66.9,8,32,550,100.0,100.0,96.2,1,41,1,587,587,54.3,7,24,230,100.0,100.0,92.8,32,1,249,249
Marshal Yanda,3702,G,BLT,13,1,3,89.6,1,11,550,99.8,99.8,98.7,1,13,1,587,588,87.0,0,7,230,100.0,100.0,98.0,8,1,249,249
Travis Swanson,8711,C,DET,12,0,11,58.4,3,20,545,100.0,100.0,97.5,0,25,2,574,574,48.1,0,15,220,100.0,100.0,96.1,16,1,232,232
Jason Kelce,6343,C,PHI,13,1,24,76.8,3,7,526,100.0,100.0,98.9,4,11,1,564,564,73.0,2,3,260,100.0,100.0,98.7,6,1,283,283
Allen Barbre,3735,G,PHI,13,2,24,64.5,5,27,526,100.0,100.0,96.8,3,33,1,564,564,52.5,4,22,260,100.0,100.0,95.0,26,0,283,283
Lane Johnson,7786,T,PHI,13,1,24,70.2,6,11,526,100.0,100.0,97.2,4,23,6,564,564,62.1,6,9,260,100.0,100.0,95.2,20,5,283,283
Matt Paradis,8841,C,DEN,13,0,10,69.9,7,17,530,100.0,100.0,97.5,0,25,1,561,561,63.9,3,10,232,100.0,100.0,96.8,14,1,246,246
David Bakhtiari,7891,T,GB,13,1,12,85.1,5,25,505,99.8,99.8,96.4,5,33,3,561,562,77.2,5,16,245,100.0,100.0,94.5,24,3,280,280
James Carpenter,6177,G,NYJ,13,0,22,71.9,5,21,536,100.0,100.0,97.2,0,28,2,556,556,65.7,4,11,204,100.0,100.0,95.8,16,1,215,215
D'Brickashaw Ferguson,2949,T,NYJ,13,0,22,66.5,10,32,536,100.0,100.0,95.1,2,47,5,556,556,56.9,7,19,204,100.0,100.0,92.6,28,2,215,215
Breno Giacomini,4464,T,NYJ,13,1,22,60.7,6,38,536,100.0,100.0,95.5,4,46,2,556,556,57.2,2,21,204,100.0,100.0,93.9,24,1,215,215
David DeCastro,7640,G,PIT,13,0,25,87.0,2,16,506,100.0,100.0,98.0,0,19,1,553,553,80.0,1,13,204,100.0,100.0,96.1,15,1,224,224
Ramon Foster,5229,G,PIT,13,1,25,79.3,1,18,506,100.0,100.0,97.1,2,24,5,553,553,78.2,0,13,204,100.0,100.0,95.3,16,3,224,224
Marcus Gilbert,6215,T,PIT,13,1,25,75.5,2,29,506,100.0,100.0,96.7,3,32,1,553,553,72.3,0,21,204,100.0,100.0,94.9,21,0,224,224
Cody Wallace,4421,C,PIT,13,0,25,63.0,6,27,505,100.0,100.0,96.1,2,36,3,552,552,55.5,3,17,204,100.0,100.0,94.1,22,2,224,224
Trevor Robinson,7375,C,SD,12,0,27,48.6,4,29,510,100.0,100.0,95.4,2,40,7,550,550,41.8,4,18,264,100.0,100.0,93.6,28,6,283,283
Dallas Thomas,7858,G,MIA,13,0,17,55.4,8,30,515,100.0,100.0,95.1,1,44,6,547,547,44.7,7,20,216,100.0,100.0,91.0,33,6,233,233
Laken Tomlinson,9461,G,DET,12,1,11,75.7,5,17,518,100.0,100.0,97.3,1,25,3,542,542,75.9,2,9,209,100.0,100.0,96.9,12,1,219,219
Gabe Jackson,8716,G,OAK,13,0,23,82.5,3,15,516,100.0,100.0,98.1,0,19,1,540,540,73.3,2,10,205,100.0,100.0,96.6,13,1,220,220
J'Marcus Webb,5741,G,OAK,13,0,23,66.1,1,22,516,100.0,100.0,97.2,1,26,3,540,540,58.5,1,12,205,100.0,100.0,95.4,16,3,220,220
Donald Penn,3459,T,OAK,13,0,23,86.5,4,14,516,100.0,100.0,97.3,2,23,5,540,540,76.6,4,10,205,100.0,100.0,94.6,18,4,220,220
Byron Bell,6848,G,TEN,13,0,31,69.5,2,23,496,100.0,100.0,96.3,1,31,6,540,540,61.3,2,14,211,100.0,100.0,94.3,20,4,227,227
Josh Kline,8230,G,NE,12,0,19,72.5,5,16,498,100.0,100.0,97.7,0,22,1,536,536,61.3,3,10,153,100.0,100.0,95.8,13,0,169,169
Taylor Lewan,8646,T,TEN,13,2,31,85.4,2,12,492,100.0,100.0,97.4,4,20,6,535,535,79.0,1,10,210,100.0,100.0,96.0,14,3,226,226
Lyle Sendlein,4062,C,ARZ,13,0,1,68.3,7,15,476,100.0,100.0,97.3,0,24,2,526,526,73.4,3,8,192,100.0,100.0,96.6,12,1,214,214
Jared Veldheer,5594,T,ARZ,13,1,1,81.5,6,17,476,100.0,100.0,97.0,3,26,3,526,526,73.3,3,12,192,100.0,100.0,95.1,17,2,214,214
Marshall Newhouse,5692,T,NYG,12,2,21,59.6,6,36,490,100.0,100.0,94.9,3,46,4,526,526,47.1,5,28,209,100.0,100.0,90.7,36,3,229,229
Joe Reitz,4789,T,IND,13,1,14,77.6,3,21,491,99.8,99.8,96.1,6,31,7,523,524,72.9,1,12,225,100.0,100.0,94.0,20,7,238,238
