player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Charles Woodson,330,S,OAK,14,8,0,66.7,0,1,23,91.4,88.7,85.3,54.6,55.9,54.6,0,0,5,40,14.3,11,4,0,51.9,12,0,131,8,647,968,13,0,0,13,0,758,955,4,317,58,9,58,18,0,0,146,66,12.2
Julius Peppers,1010,ED,GB,14,6,0,100.0,1,2,12,51.4,61.9,55.3,72.5,46.7,49.8,8,34,0,14,14.3,4,0,3,142.7,4,10,18,1,40,636,610,5,53,481,71,0,26,401,195,7,21,18,4,52,1,35,32,8.8
Dwight Freeney,1019,ED,ARZ,9,1,0,100.0,0,2,1,46.0,67.6,87.5,69.2,56.2,74.2,4,16,0,41,50.0,1,0,0,118.8,1,4,6,0,8,210,203,0,3,198,2,0,7,178,24,1,4,0,1,24,0,41,42,41.0
James Harrison,1251,ED,PIT,13,6,1,66.7,0,2,25,77.7,84.5,53.2,84.3,67.5,69.5,9,26,0,15,14.3,4,1,2,75.2,6,5,46,0,79,507,438,0,0,437,1,0,69,250,178,22,19,18,9,40,0,38,37,6.3
Terence Newman,1321,CB,MIN,14,7,0,59.5,0,0,18,69.9,72.0,86.7,68.3,72.5,67.9,0,2,3,55,8.9,5,8,4,76.0,47,0,86,688,525,839,9,0,0,9,0,44,830,2,312,12,11,44,79,2,3,522,162,11.1
Kevin Williams,1325,DI,NO,14,6,1,,0,2,20,55.7,69.6,58.3,64.3,71.1,57.0,2,18,0,,10.7,3,0,2,0.0,0,0,0,0,0,490,490,11,463,1,15,0,0,239,251,0,17,19,0,20,0,0,0,
Terrell Suggs,1326,ED,BLT,1,0,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,0,1,0,,,0,0,0,0.0,0,0,0,0,7,48,48,0,0,48,0,0,0,27,14,0,0,0,0,1,0,0,0,
Calvin Pace,1334,ED,NYJ,14,0,0,60.0,0,1,22,61.4,63.4,73.2,61.5,62.0,55.2,4,8,0,14,14.3,2,1,1,74.6,6,3,7,0,65,446,424,0,0,420,4,1,22,206,175,14,10,12,10,15,0,54,24,9.0
Charles Tillman,1351,CB,CAR,10,8,0,54.4,0,2,5,59.4,64.6,87.8,49.4,89.7,77.0,0,0,2,48,6.3,3,5,1,71.8,31,0,34,546,423,611,5,0,0,5,0,3,606,6,182,22,10,37,57,0,1,454,125,14.6
Rashean Mathis,1355,CB,DET,7,2,0,80.0,0,0,11,62.5,63.6,85.9,54.7,64.7,68.8,0,0,1,50,11.1,4,2,1,107.6,32,0,28,388,248,434,4,0,0,4,0,1,430,2,184,13,13,30,40,0,1,413,173,12.9
Cory Redding,1381,DI,ARZ,10,3,0,,1,0,1,67.3,61.3,15.3,54.5,62.7,25.6,0,5,1,,25.0,2,0,2,0.0,0,0,1,0,0,156,155,23,119,7,6,0,1,102,54,0,3,3,0,5,0,0,0,
Robert Mathis,1447,ED,IND,13,0,0,50.0,0,1,14,87.9,63.8,44.0,61.1,48.4,56.4,8,15,0,40,20.0,2,0,3,95.8,1,4,11,0,41,464,446,0,0,446,0,0,18,281,142,7,12,8,2,27,0,40,38,40.0
