player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Brandon Flowers,4349,CB,SD,6,0,27,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,187,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Michael Morgan,6623,LB,SEA,1,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,33.3,1,3,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Cary Williams,4543,CB,SEA,7,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,1,244,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Jason Verrett,8660,CB,SD,6,0,27,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.6,1,162,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jason McCourty,5127,CB,TEN,3,0,31,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.2,1,84,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Paul Dawson,9532,LB,CIN,2,0,7,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,14.3,1,7,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Justin Coleman,9892,CB,NE,4,0,19,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.0,1,97,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Dewey McDonald,8913,S,IND,1,0,14,1,0,0,0,0,0,,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Blidi Wreh-Wilson,7851,CB,TEN,5,0,31,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.8,1,119,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jake Ryan,9562,LB,GB,1,0,12,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,33.3,1,3,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mike Jenkins,4339,CB,TB,4,0,30,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.8,1,122,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Nate Irving,6219,LB,IND,2,0,14,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,5.9,1,17,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Antrel Rolle,2225,S,CHI,4,0,6,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.9,1,107,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kyle Fuller,8649,CB,CHI,6,0,6,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.5,1,204,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Trumaine Johnson,7067,CB,SL,6,0,26,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.5,1,199,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Alterraun Verner,5628,CB,TB,6,0,30,1,0,0,1,0,0,66.7,2,1,25.0,0,0,0,0,3.0,3,101,2,50.0,0,0,0,0,33.3,1,1,100.0,1,1,0,1,1,0
Walter Thurmond,5635,S,PHI,7,0,24,2,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,2,297,2,50.0,0,2,0,0,100.0,2,2,50.0,0,0,0,0,0,0
Kyle Van Noy,8675,LB,DET,3,0,11,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,16.7,1,6,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Darius Slay,7817,CB,DET,7,0,11,0,2,0,0,2,2,100.0,2,2,50.0,0,0,0,2,0.8,2,242,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jordan Kovacs,8275,S,MIA,1,0,17,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,22.2,2,9,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Gerald Hodges,7902,LB,SF,5,0,28,1,2,0,0,1,0,50.0,2,1,25.0,0,0,0,0,5.5,4,73,3,37.5,0,1,1,0,50.0,2,2,50.0,0,0,0,0,0,0
Jaquiski Tartt,9479,S,SF,7,0,28,0,1,0,0,1,0,50.0,2,1,25.0,0,0,0,0,4.2,4,96,2,37.5,0,0,0,0,50.0,2,1,50.0,1,1,0,1,1,0
Patrick Robinson,5557,CB,SD,7,0,27,1,3,0,1,2,0,66.7,4,3,37.5,0,0,0,1,3.3,6,183,4,33.3,0,0,1,1,33.3,2,1,25.0,0,0,0,0,0,0
Tracy Porter,4354,CB,CHI,4,0,6,0,2,0,0,2,0,100.0,3,2,33.3,0,0,0,0,2.4,3,124,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Aaron Colvin,8749,CB,JAX,7,0,15,1,0,0,1,0,0,37.5,3,1,16.7,0,0,0,0,3.1,8,259,3,31.3,0,0,0,0,62.5,5,2,40.0,2,2,0,2,2,0
Dwight Lowery,4427,S,IND,7,0,14,0,2,0,0,1,0,42.9,3,2,50.0,1,1,0,0,2.5,7,281,3,28.6,0,0,1,0,57.1,4,1,12.5,0,0,0,1,1,0
Sergio Brown,5803,S,JAX,6,0,15,0,2,0,0,1,0,57.1,4,2,37.5,1,0,0,0,5.2,7,135,3,28.6,0,0,1,0,42.9,3,1,16.7,0,0,0,1,0,0
Antoine Bethea,3152,S,SF,7,0,28,2,1,0,1,1,0,71.4,5,2,20.0,0,0,0,0,3.5,9,258,4,27.8,0,0,0,0,28.6,2,1,50.0,1,0,0,1,0,0
Luke Kuechly,7015,LB,CAR,3,1,5,1,2,1,1,1,0,66.7,6,2,16.7,0,0,0,0,7.9,9,114,4,27.8,0,0,1,0,33.3,3,2,50.0,1,1,0,1,1,0
Travis Lewis,7207,LB,DET,7,0,11,0,2,0,0,2,0,62.5,5,2,20.0,0,0,0,0,22.2,8,36,3,25.0,0,0,0,0,37.5,3,1,33.3,1,1,0,1,1,0
Peyton Thompson,7235,CB,JAX,3,0,15,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,3.6,2,55,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Josh Wilson,3671,CB,DET,6,0,11,0,1,0,0,0,0,16.7,1,0,0.0,0,0,0,0,4.7,6,127,2,25.0,0,0,1,0,83.3,5,2,30.0,1,1,0,1,1,0
Eric Berry,5530,S,KC,7,0,16,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.8,2,256,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Steven Johnson,7298,LB,TEN,1,0,31,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,14.3,2,14,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
A.J. Tarpley,9738,LB,BUF,3,0,4,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,28.6,2,7,1,25.0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,0,0
Jahleel Addae,8117,S,SD,4,0,27,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,2.3,2,86,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Bradley McDougald,8220,S,TB,6,0,30,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,1.1,2,185,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Chris Banjo,8419,S,GB,4,0,12,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,5.8,4,69,1,25.0,0,0,0,0,33.3,1,1,100.0,1,0,0,1,0,1
Damian Swann,9600,CB,NO,5,0,20,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,1.9,2,103,1,25.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Jamar Taylor,7835,CB,MIA,6,0,17,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,1.0,2,194,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
James Sample,9537,S,JAX,4,0,15,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.7,2,75,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Nolan Carroll,5668,CB,PHI,7,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.7,2,297,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Corey White,7652,CB,DAL,3,0,9,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,2,68,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Aaron Williams,6186,S,BUF,3,0,4,1,0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,1.6,2,122,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Najee Goode,7137,LB,PHI,3,0,24,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,10.5,2,19,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Damarious Randall,9463,CB,GB,6,0,12,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,1.0,2,195,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tramon Williams,3558,CB,CLV,7,0,8,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.8,2,246,1,25.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
