player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Phil Dawson,422,K,SF,1,1,1,4.38,47.0,48.0,1.0,0,0,0,0,28,60.0,0,48,0,0,100.0,1,1,1,4.38,47,0,48
Shane Lechler,673,P,HST,11,67,67,4.48,38.0,47.22,10.2,0,0,5,9,13,65.8,20,64,2,0,61.2,418,41,67,299.83,2546,10,3164
Mike Scifres,1458,P,SD,11,48,48,4.26,37.42,44.92,11.0,0,0,4,9,27,49.4,9,68,3,0,64.6,340,31,49,204.64,1796,1,2156
Andy Lee,1906,P,CLV,11,55,55,4.46,40.8,47.71,10.0,0,0,4,12,8,69.4,22,67,5,0,54.5,300,30,55,245.09,2244,4,2624
Donnie Jones,1939,P,PHI,11,59,59,4.42,43.07,47.14,4.7,0,1,8,15,24,66.6,22,60,1,1,50.8,140,30,62,261.06,2541,5,2781
Dustin Colquitt,2316,P,KC,11,51,51,4.44,42.55,45.78,5.5,0,0,10,12,16,82.3,25,62,7,0,37.3,105,19,51,226.35,2170,3,2335
Nick Novak,2726,K,HST,1,1,1,4.27,16.0,36.0,,0,0,0,0,13,60.0,0,36,0,0,0.0,0,0,1,4.27,16,1,36
Sam Koch,3148,P,BLT,11,49,49,4.37,44.43,47.49,5.6,0,0,7,9,3,87.3,18,62,5,0,55.1,150,27,49,214.35,2177,0,2327
Jon Ryan,3493,P,SEA,11,55,55,4.44,37.84,45.29,13.8,0,0,6,18,29,72.4,24,69,4,0,38.2,290,21,55,244.03,2081,6,2491
Steve Weatherford,3552,P,NYJ,1,4,4,4.1,30.75,40.25,12.7,0,0,1,0,22,53.0,0,50,0,0,75.0,38,3,4,16.38,123,0,161
Brandon Fields,3841,P,NO,2,10,10,3.99,35.1,41.2,10.5,0,0,2,1,20,54.4,4,57,3,0,20.0,21,2,10,39.87,351,2,412
Brett Kern,4580,P,TEN,11,59,59,4.47,38.47,46.68,16.0,0,0,6,15,31,83.4,23,61,7,0,49.2,464,29,59,263.52,2270,1,2754
Kevin Huber,5066,P,CIN,11,45,45,4.45,41.42,45.09,8.3,0,0,10,13,7,65.0,19,67,4,0,33.3,125,15,46,200.21,1864,2,2029
Thomas Morstead,5088,P,NO,9,39,39,4.42,41.21,46.05,8.0,0,0,2,7,20,70.7,15,58,8,0,53.8,169,21,39,172.31,1607,1,1796
Pat McAfee,5146,P,IND,11,56,56,4.68,44.16,49.05,7.5,0,0,6,15,14,89.6,19,61,5,0,46.4,194,26,56,262.32,2473,4,2747
Britton Colquitt,5192,P,DEN,11,61,61,4.38,39.82,43.82,7.7,0,0,14,11,10,70.6,17,62,9,0,39.3,184,24,61,267.16,2429,3,2673
Tim Masthay,5510,P,GB,11,55,55,4.19,37.75,41.62,5.3,0,0,4,7,12,51.0,16,56,11,0,52.7,153,29,55,230.43,2076,3,2289
Matt Bosher,6344,P,ATL,10,41,41,4.54,43.05,48.76,8.9,0,0,3,12,2,79.5,16,69,1,0,58.5,214,24,42,186.12,1765,1,1999
Spencer Lanning,6566,P,CHI,1,3,3,3.97,36.0,45.67,9.7,0,0,0,0,6,60.1,1,52,0,0,100.0,29,3,3,11.9,108,0,137
Chris Jones,6798,P,DAL,11,45,45,4.5,42.29,45.31,9.1,0,0,5,17,9,85.4,19,60,7,0,33.3,136,15,45,202.43,1903,0,2039
Bryan Anger,7072,P,JAX,11,58,58,4.45,37.45,45.86,13.4,0,0,4,18,15,66.9,22,63,1,0,55.2,428,32,58,258.36,2172,3,2660
Brad Nortman,7192,P,CAR,11,51,51,4.44,39.16,45.37,8.8,0,0,1,13,5,68.2,15,65,6,1,52.9,237,27,51,226.35,1997,4,2314
Johnny Hekker,7252,P,SL,11,66,66,4.47,42.94,47.73,7.2,0,0,9,14,26,76.5,29,63,5,0,50.0,236,33,66,294.85,2834,4,3150
Drew Butler,7302,P,ARZ,11,37,37,4.57,37.51,42.41,7.8,0,0,6,13,1,62.0,14,58,1,0,35.1,101,13,38,169.23,1388,4,1569
Marquette King,7410,P,OAK,11,50,50,4.28,39.84,43.58,5.6,0,0,14,10,23,64.9,24,70,3,0,38.0,107,19,50,214.13,1992,4,2179
Ryan Quigley,7573,P,NYJ,10,53,53,4.46,37.87,43.83,11.0,0,0,6,12,22,68.2,22,68,7,0,47.2,276,25,54,236.44,2007,2,2323
Jeff Locke,7937,P,MIN,11,45,45,4.38,38.13,41.96,4.6,0,0,4,15,18,47.0,20,61,2,0,44.4,92,20,45,197.12,1716,4,1888
Sam Martin,7947,P,DET,11,58,58,4.57,41.53,46.14,6.9,0,0,9,10,11,77.6,18,66,3,0,56.9,227,33,58,265.28,2409,2,2676
Colton Schmidt,8104,P,BUF,11,56,56,4.41,41.45,46.59,8.9,0,0,7,14,4,70.8,14,65,5,0,50.0,248,28,56,247.01,2321,2,2609
Ryan Allen,8242,P,NE,10,46,46,4.34,41.07,44.87,5.4,0,0,3,9,19,71.3,24,67,7,0,54.3,135,25,46,199.44,1889,2,2064
Brad Wing,8256,P,NYG,11,51,51,4.38,39.22,45.61,9.8,0,0,9,14,21,63.4,22,64,1,1,45.1,226,23,51,223.24,2000,5,2326
Tress Way,8358,P,WAS,11,46,46,4.41,40.09,45.91,10.9,0,0,12,9,32,65.6,15,63,2,0,41.3,208,19,47,202.68,1844,3,2112
Brandon McManus,8437,K,DEN,1,1,1,4.27,1.0,21.0,,0,0,0,0,10,60.0,0,21,0,0,0.0,0,0,1,4.27,1,1,21
Pat O'Donnell,8826,P,CHI,10,49,49,4.5,38.53,43.63,10.6,0,0,7,13,6,65.4,19,63,6,0,36.7,190,18,49,220.26,1888,3,2138
Zach Hocker,8862,K,SL,1,1,1,4.62,43.0,43.0,,0,0,0,1,26,60.0,1,43,0,0,0.0,0,0,1,4.62,43,0,43
Jacob Schum,9373,P,TB,11,37,37,4.6,38.54,42.86,5.7,0,0,5,8,30,73.5,12,56,2,0,56.8,120,21,37,170.26,1426,2,1586
Bradley Pinion,9598,P,SF,11,60,60,4.33,39.8,43.7,6.9,0,0,8,10,28,62.7,18,60,11,0,46.7,194,28,60,260.02,2388,2,2622
Matt Darr,9812,P,MIA,11,61,61,4.19,40.18,47.84,9.9,0,0,7,12,17,57.2,22,70,3,1,57.4,347,35,61,255.85,2451,6,2918
Jordan Berry,10236,P,PIT,11,44,44,4.45,37.95,41.82,9.4,0,0,9,15,25,66.4,22,66,3,0,36.4,150,16,44,195.72,1670,1,1840
