player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAndre Hopkins,7808,WR,HST,6,15.9,2,57.8,,0,0,2,7.1,4,42,13,0,66.8,79.7,89.5,,89.1,0.0,0,3,34,0.0,0,306,4,52,94.8,290,17.3,53,88.5,90,5,82.7,253,726,101,1.9,14.0,2.5
Demaryius Thomas,5547,WR,DEN,6,10.0,5,64.9,,0,0,0,7.7,4,28,10,1,56.6,29.9,76.9,,76.1,0.4,1,4,45,0.0,0,238,2,48,95.4,227,22.3,53,67.8,74,1,77.3,184,527,143,3.0,11.0,2.32
Keenan Allen,7857,WR,SD,6,8.0,8,76.8,,0,0,0,8.6,5,28,27,0,60.8,44.9,80.6,,80.8,0.4,1,1,38,0.0,0,265,2,53,95.5,253,19.6,52,110.8,69,3,80.0,212,601,219,4.1,11.3,2.38
Julio Jones,6158,WR,ATL,6,9.3,5,72.1,,0,0,0,5.8,3,34,2,1,73.2,38.1,91.5,,91.2,0.4,1,1,45,0.0,0,246,0,49,92.7,228,30.5,75,114.7,68,4,69.1,170,638,243,5.0,13.0,2.8
Emmanuel Sanders,5606,WR,DEN,6,12.8,2,60.3,,0,0,0,5.0,2,26,10,0,73.3,83.7,81.3,,81.4,0.0,0,1,75,0.0,0,246,0,38,95.1,234,18.3,45,96.5,63,3,80.9,199,527,196,5.2,13.9,2.25
Calvin Johnson,3618,WR,DET,6,11.4,1,64.4,,0,0,0,2.6,1,25,11,1,82.6,30.0,81.4,,79.7,0.0,0,3,57,0.0,0,286,1,38,93.4,267,12.9,37,80.3,59,2,87.1,249,488,161,4.2,12.8,1.83
Odell Beckham Jr.,8647,WR,NYG,6,10.5,6,64.4,,0,0,0,5.0,2,24,21,0,81.8,78.1,79.6,,81.7,0.0,0,1,67,0.0,0,248,1,38,93.5,232,25.4,63,105.8,59,4,73.0,181,489,219,5.8,12.9,2.11
Antonio Brown,5718,WR,PIT,6,11.6,9,69.0,,0,0,0,7.0,3,24,25,0,67.2,82.9,90.6,,90.4,0.0,0,0,59,0.0,0,207,0,40,91.8,190,18.4,38,110.3,58,2,81.2,168,547,212,5.3,13.7,2.88
T.Y. Hilton,7092,WR,IND,6,12.5,3,57.9,,0,0,0,5.7,2,19,14,0,70.3,77.1,78.4,,77.3,0.4,1,3,48,0.0,0,245,0,33,91.8,225,36.3,89,67.6,57,1,63.3,155,456,157,4.8,13.8,2.03
Julian Edelman,5156,WR,NE,5,6.9,11,71.4,,0,0,0,11.1,5,23,19,0,52.6,80.3,82.0,67.3,80.9,0.0,0,1,59,1.0,2,209,3,40,90.9,190,48.3,101,111.4,56,4,51.7,108,449,234,5.9,11.2,2.36
