player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAndre Hopkins,7808,WR,HST,5,15.7,2,56.0,,0,0,1,8.7,4,34,13,0,60.7,78.5,82.4,,82.4,0.0,0,3,34,0.0,0,265,3,42,95.1,252,18.1,48,77.5,75,3,81.9,217,578,88,2.1,13.8,2.29
Julio Jones,6158,WR,ATL,5,8.7,4,74.1,,0,0,0,4.4,2,30,2,1,77.0,32.9,92.2,,92.0,0.5,1,1,45,0.0,0,196,0,43,91.3,179,30.1,59,118.8,58,4,69.4,136,545,216,5.0,12.7,3.04
Demaryius Thomas,5547,WR,DEN,5,9.4,4,66.7,,0,0,0,7.3,3,20,10,1,64.8,28.0,74.3,,74.3,0.5,1,3,45,0.0,0,192,2,38,94.8,182,23.4,45,72.0,57,1,76.0,146,416,126,3.3,10.9,2.29
Keenan Allen,7857,WR,SD,5,7.6,8,72.2,,0,0,0,11.4,5,20,27,0,51.0,36.5,70.8,,70.5,0.5,1,1,34,0.0,0,217,1,39,95.9,208,18.4,40,107.3,54,3,81.1,176,444,186,4.8,11.4,2.13
Emmanuel Sanders,5606,WR,DEN,5,11.9,2,66.7,,0,0,0,5.6,2,22,10,0,70.9,82.5,80.4,,80.5,0.0,0,0,45,0.0,0,203,0,34,94.6,192,17.2,35,104.9,51,2,81.8,166,418,132,3.9,12.3,2.18
Odell Beckham Jr.,8647,WR,NYG,5,11.1,5,60.8,,0,0,0,6.1,2,19,21,0,78.4,77.1,79.2,,81.5,0.0,0,1,67,0.0,0,202,1,31,94.1,190,24.8,50,99.1,51,3,73.8,149,428,181,5.8,13.8,2.25
Jeremy Maclin,4942,WR,KC,5,10.2,1,70.6,,0,0,0,2.7,1,19,16,0,80.4,81.6,71.7,,73.2,0.5,1,1,61,0.0,0,217,1,36,94.5,205,25.8,56,98.7,51,1,73.7,160,483,185,5.1,13.4,2.36
Antonio Brown,5718,WR,PIT,5,11.4,9,74.0,,0,0,0,7.5,3,23,25,0,65.3,82.2,91.2,,90.8,0.0,0,0,59,0.0,0,180,0,37,92.2,166,18.9,34,120.7,50,2,81.1,146,523,201,5.4,14.1,3.15
Calvin Johnson,3618,WR,DET,5,9.7,0,64.0,,0,0,0,3.0,1,20,11,1,79.9,28.7,77.5,,75.9,0.0,0,3,28,0.0,0,233,0,32,93.6,218,11.2,26,63.9,50,1,88.8,207,322,109,3.4,10.1,1.48
T.Y. Hilton,7092,WR,IND,5,12.7,3,56.3,,0,0,0,6.9,2,16,14,0,65.2,75.9,78.9,,77.7,0.5,1,3,48,0.0,0,190,0,27,91.6,174,36.3,69,56.1,48,0,63.2,120,382,136,5.0,14.1,2.2
Steve Smith,837,WR,BLT,4,8.6,11,63.0,,0,0,0,3.3,1,16,3,1,67.7,77.4,88.1,,86.0,0.0,0,3,50,0.0,0,139,0,29,91.4,127,31.7,44,75.7,46,2,67.6,94,373,185,6.4,12.9,2.94
Allen Robinson II,8696,WR,JAX,5,18.1,1,47.8,,0,0,0,8.3,2,16,15,0,61.5,75.1,77.0,,75.9,0.0,0,0,52,0.0,0,211,1,22,93.4,197,9.5,20,107.3,46,4,90.5,191,402,53,2.4,18.3,2.04
Michael Crabtree,4933,WR,OAK,5,11.5,4,58.7,,0,0,0,0.0,0,19,23,0,86.9,76.1,84.7,,83.0,0.0,0,1,37,0.0,0,178,2,27,94.9,169,33.1,59,78.0,46,1,66.9,119,318,70,2.6,11.8,1.88
Julian Edelman,5156,WR,NE,4,7.2,8,73.9,,0,0,0,8.1,3,19,19,0,62.4,78.6,82.8,67.3,82.4,0.0,0,0,59,1.2,2,166,3,34,91.0,151,50.0,83,121.6,46,3,50.0,83,399,215,6.3,11.7,2.64
Larry Fitzgerald,1724,WR,ARZ,5,11.6,1,79.5,,0,0,0,2.8,1,28,1,1,79.9,28.7,90.3,70.5,90.6,2.4,4,0,29,1.2,2,169,1,35,90.5,153,60.9,103,152.7,44,6,36.7,62,490,139,4.0,14.0,3.2
Golden Tate,5585,WR,DET,5,8.4,8,60.5,,0,0,0,3.7,1,14,11,1,75.5,28.2,66.7,,67.0,0.0,0,2,33,0.0,0,232,2,26,94.0,218,71.6,166,58.7,43,0,28.0,65,264,172,6.6,10.2,1.21
Brandon Marshall,3064,WR,NYJ,4,13.0,5,69.8,,0,0,0,6.3,2,20,22,2,67.5,19.4,78.5,,80.7,0.0,0,4,58,0.0,0,160,3,30,94.4,151,25.0,40,83.5,43,3,75.0,120,400,118,3.9,13.3,2.65
Jordan Matthews,8677,WR,PHI,5,8.9,6,69.8,,0,0,2,11.8,4,15,24,0,36.7,76.6,62.1,,62.0,0.5,1,1,32,0.0,0,188,2,30,92.0,173,96.3,181,89.8,43,1,3.2,6,325,160,5.3,10.8,1.88
Pierre Garcon,4519,WR,WAS,5,10.4,1,64.3,,0,0,0,10.0,3,15,32,0,59.2,76.6,70.4,,70.1,0.0,0,3,22,0.0,0,188,2,27,91.0,171,18.6,35,68.3,42,2,81.4,153,267,78,2.9,9.9,1.56
A.J. Green,6156,WR,CIN,5,13.0,2,73.8,,0,0,0,6.1,2,19,7,0,70.1,77.1,86.1,,87.1,0.5,1,2,80,0.0,0,190,3,31,90.5,172,22.1,42,116.7,42,3,77.4,147,495,170,5.5,16.0,2.88
