player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Sheldon Price,8479,CB,IND,1,1,,1.0,14,0,39.6,0,1,0,0,0,0.0
Daniel Sorensen,9253,S,KC,2,3,,3.0,16,0,39.6,0,1,0,0,0,0.0
Sean Smith,4984,CB,KC,5,14,,14.0,16,0,39.6,0,1,0,0,0,0.0
Dashon Goldson,3742,S,WAS,9,25,,25.0,32,0,39.6,0,1,0,0,0,0.0
Dwight Bentley,7086,CB,DET,1,4,,4.0,11,0,39.6,0,1,0,0,0,0.0
Darrell Stuckey,5634,S,SD,1,2,,2.0,27,0,39.6,0,1,0,0,0,0.0
Steven Johnson,7298,LB,TEN,1,4,,2.0,31,0,39.6,0,2,0,0,0,0.0
Mike Mitchell,4970,S,PIT,8,7,,3.5,25,1,0.0,0,2,0,0,0,0.0
Ronald Darby,9483,CB,BUF,7,16,,4.0,4,0,39.6,0,4,0,0,0,0.0
Jayron Hosley,7094,CB,NYG,6,7,,7.0,21,0,39.6,0,1,0,0,0,0.0
Shea McClellin,7025,LB,CHI,6,28,,28.0,6,0,39.6,0,1,0,0,0,0.0
Jadeveon Clowney,8636,ED,HST,1,2,,2.0,13,0,39.6,0,1,0,0,0,0.0
Jerry Hughes,5556,ED,BUF,3,5,,5.0,4,0,39.6,0,1,0,0,0,0.0
Charles Gaines,9622,CB,CLV,2,2,,2.0,8,0,39.6,0,1,0,0,0,0.0
Jason McCourty,5127,CB,TEN,3,6,,3.0,31,0,39.6,0,2,0,0,0,0.0
Jonathan Newsome,8801,ED,IND,4,7,,7.0,14,0,39.6,0,1,0,0,0,0.0
A.J. Klein,7930,LB,CAR,2,3,,3.0,5,0,39.6,0,1,0,0,0,0.0
Joe Thomas,9272,LB,GB,4,9,,4.5,12,0,39.6,0,2,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,3,3,,3.0,19,0,39.6,0,1,0,0,0,0.0
Pernell McPhee,6317,ED,CHI,5,5,,5.0,6,1,0.0,0,1,0,0,0,0.0
Bobby McCain,9578,CB,MIA,7,114,57.0,14.3,17,0,83.3,2,8,1,32,5,0.28
Michael Thomas,7279,S,MIA,10,49,49.0,12.3,17,0,39.6,1,4,0,-3,3,-0.06
Bradley McDougald,8220,S,TB,9,49,49.0,16.3,30,0,71.5,1,3,0,30,16,0.61
Husain Abdullah,4652,S,KC,10,41,41.0,10.3,16,0,79.2,1,4,0,52,27,1.27
Tashaun Gipson Sr.,7288,S,CLV,8,35,35.0,8.8,8,1,0.0,1,4,0,2,4,0.06
David Harris,3663,LB,NYJ,10,33,33.0,8.3,22,0,39.6,1,4,0,11,10,0.33
Chris Conte,6245,S,TB,9,33,33.0,8.3,30,0,39.6,1,4,0,-3,0,-0.09
Jordan Poyer,8000,S,CLV,7,27,27.0,27.0,8,0,118.8,1,1,1,3,0,0.11
Tramon Williams,3558,CB,CLV,8,52,26.0,8.7,8,0,43.8,2,6,0,20,3,0.38
Christian Jones,9020,LB,CHI,9,24,24.0,12.0,6,0,56.3,1,2,0,5,4,0.21
Reggie Nelson,3637,S,CIN,11,47,23.5,23.5,7,0,158.3,2,2,1,55,47,1.17
Steven Nelson,9531,CB,KC,3,23,23.0,23.0,16,0,112.5,1,1,0,11,8,0.48
Ray-Ray Armstrong,8271,LB,SF,4,23,23.0,11.5,28,0,58.3,1,2,0,7,0,0.3
Josh Bynes,6503,LB,DET,7,22,22.0,7.3,11,0,42.4,1,3,0,2,5,0.09
Joplo Bartu,8455,LB,ATL,3,22,22.0,11.0,2,0,58.3,1,2,0,7,0,0.32
Jamar Taylor,7835,CB,MIA,8,21,21.0,7.0,17,0,42.4,1,3,0,5,0,0.24
Will Hill III,6999,S,BLT,11,63,21.0,9.0,3,0,53.9,3,7,0,27,18,0.43
Eddie Pleasant,7593,S,HST,10,42,21.0,7.0,13,0,54.9,2,6,0,36,10,0.86
Sam Shields,5943,CB,GB,9,21,21.0,21.0,12,0,116.7,1,1,0,12,2,0.57
Brice McCain,5112,CB,MIA,8,136,19.4,9.1,17,1,32.1,7,15,0,68,41,0.5
Cody Riggs,10108,CB,TEN,6,77,19.3,9.6,31,0,56.3,4,8,0,14,10,0.18
Eric Reid,7799,S,SF,6,19,19.0,19.0,28,0,83.3,1,1,0,4,2,0.21
Bacarri Rambo,7972,S,BUF,4,19,19.0,6.3,4,0,43.8,1,3,0,10,3,0.53
Alan Ball,3853,CB,CHI,6,19,19.0,9.5,6,0,70.8,1,2,0,13,13,0.68
Shaq Thompson,9458,LB,CAR,8,37,18.5,12.3,5,0,103.5,2,3,0,33,15,0.89
D'Qwell Jackson,2979,LB,IND,10,37,18.5,7.4,14,0,68.8,2,5,0,40,13,1.08
Aqib Talib,4334,CB,DEN,9,54,18.0,7.7,10,0,75.3,3,7,0,63,27,1.17
Luke Kuechly,7015,LB,CAR,6,18,18.0,6.0,5,0,42.4,1,3,0,6,5,0.33
George Iloka,7159,S,CIN,9,35,17.5,17.5,7,0,133.3,2,2,1,13,20,0.37
Ha Ha Clinton-Dix,8656,S,GB,8,34,17.0,5.7,12,0,49.3,2,6,0,28,21,0.82
Damarious Randall,9463,CB,GB,9,17,17.0,17.0,12,0,118.8,1,1,0,20,8,1.18
Dion Bailey,9042,S,NYJ,5,17,17.0,17.0,22,0,87.5,1,1,0,5,0,0.29
Kyle Wilson,5554,CB,NO,10,152,16.9,11.7,20,1,109.6,9,13,2,132,63,0.87
Darqueze Dennard,8659,CB,CIN,4,50,16.7,8.3,7,1,94.4,3,6,1,73,12,1.46
Harrison Smith,7641,S,MIN,10,64,16.0,6.4,18,0,47.9,4,10,0,25,15,0.39
Wesley Woodyard,4583,LB,TEN,8,16,16.0,8.0,31,0,64.6,1,2,0,10,4,0.63
Earl Thomas III,5539,S,SEA,7,16,16.0,8.0,29,1,31.3,1,2,0,13,2,0.81
Phillip Gaines,8722,CB,KC,3,80,16.0,8.9,16,0,78.9,5,9,0,66,16,0.83
William Moore,4978,S,ATL,8,46,15.3,7.7,2,1,19.4,3,6,0,22,18,0.48
David Bruton,5037,S,DEN,11,76,15.2,7.6,10,0,80.4,5,10,0,88,49,1.16
Dontae Johnson,8764,CB,SF,5,15,15.0,3.8,28,0,39.6,1,4,0,9,0,0.6
Patrick Robinson,5557,CB,SD,10,134,14.9,9.6,27,1,47.0,9,14,0,71,76,0.53
Christian Kirksey,8706,LB,CLV,10,29,14.5,9.7,8,0,122.2,2,3,1,18,0,0.62
Corey White,7652,CB,DAL,3,57,14.3,9.5,9,0,70.1,4,6,0,18,16,0.32
Darius Slay,7817,CB,DET,7,14,14.0,3.5,11,0,39.6,1,4,0,11,4,0.79
Peyton Thompson,7235,CB,JAX,3,28,14.0,9.3,15,0,88.2,2,3,0,22,20,0.79
Patrick Peterson,6157,CB,ARZ,8,28,14.0,7.0,1,0,135.4,2,4,1,78,29,2.79
David Amerson,7832,CB,OAK,7,14,14.0,3.5,23,0,56.3,1,4,0,28,0,2.0
