player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Brandon Brooks,7078,G,HST,2,0,13,79.8,0,2,113,100.0,100.0,97.3,0,4,2,118,118,70.1,0,2,61,100.0,100.0,95.1,4,2,64,64
Ben Jones,7099,C,HST,2,0,13,80.6,0,2,113,100.0,100.0,99.1,0,2,0,118,118,76.0,0,1,61,100.0,100.0,99.2,1,0,64,64
Derek Newton,6366,T,HST,2,0,13,43.7,1,9,112,100.0,100.0,94.6,0,11,1,117,117,35.9,1,6,60,100.0,100.0,92.5,8,1,63,63
Anthony Castonzo,6174,T,IND,2,0,14,81.0,0,1,94,100.0,100.0,99.5,1,1,0,102,102,86.1,0,1,48,100.0,100.0,99.0,1,0,52,52
Khaled Holmes,7903,C,IND,2,0,14,48.9,1,8,94,100.0,100.0,94.1,1,10,1,102,102,56.7,0,6,48,100.0,100.0,91.7,7,1,52,52
Todd Herremans,2343,G,IND,2,0,14,64.3,2,5,94,100.0,100.0,96.3,1,7,0,102,102,56.0,1,4,48,100.0,100.0,94.8,5,0,52,52
Jack Mewhort,8694,G,IND,2,0,14,77.1,1,3,94,100.0,100.0,97.9,0,4,0,102,102,68.8,1,3,48,100.0,100.0,95.8,4,0,52,52
Lance Louis,5170,G,IND,2,0,14,55.4,3,3,93,100.0,100.0,96.8,0,6,0,101,101,66.9,0,3,47,100.0,100.0,96.8,3,0,51,51
David Andrews,9948,C,NE,2,0,19,77.3,1,1,95,100.0,100.0,98.9,0,2,0,101,101,63.1,1,0,22,100.0,100.0,97.7,1,0,24,24
Jahri Evans,3053,G,NO,2,1,20,74.3,0,1,92,100.0,100.0,99.5,1,1,0,99,99,66.4,0,1,35,100.0,100.0,98.6,1,0,38,38
Terron Armstead,7856,T,NO,2,0,20,84.3,1,4,92,100.0,100.0,97.3,0,5,0,99,99,75.8,1,3,35,100.0,100.0,94.3,4,0,38,38
Max Unger,4972,C,NO,2,0,20,74.1,0,1,92,100.0,100.0,98.4,0,2,1,99,99,55.0,0,1,35,100.0,100.0,95.7,2,1,38,38
Tim Lelito,8189,G,NO,2,0,20,44.3,0,3,92,100.0,100.0,97.3,1,4,1,99,99,24.2,0,3,35,100.0,100.0,92.9,4,1,38,38
Zach Strief,3155,T,NO,2,0,20,68.7,0,1,92,100.0,100.0,96.2,0,4,3,99,99,63.5,0,0,35,100.0,100.0,94.3,2,2,38,38
Rodney Hudson,6207,C,OAK,2,0,23,82.2,0,0,93,100.0,100.0,98.9,1,1,1,98,98,69.2,0,0,29,100.0,100.0,96.6,1,1,30,30
J'Marcus Webb,5741,G,OAK,2,0,23,44.8,0,6,93,100.0,100.0,95.7,0,7,1,98,98,40.2,0,3,29,100.0,100.0,91.4,4,1,30,30
Austin Howard,5847,T,OAK,2,1,23,69.3,1,3,93,100.0,100.0,96.8,1,5,1,98,98,68.5,0,3,29,100.0,100.0,91.4,4,1,30,30
Allen Barbre,3735,G,PHI,2,0,24,71.5,1,3,91,100.0,100.0,97.8,0,4,0,98,98,62.9,1,1,47,100.0,100.0,97.9,2,0,53,53
Donald Penn,3459,T,OAK,2,0,23,90.4,0,2,93,100.0,100.0,98.9,0,2,0,98,98,84.3,0,2,29,100.0,100.0,96.6,2,0,30,30
Jason Kelce,6343,C,PHI,2,0,24,66.3,1,1,91,100.0,100.0,98.9,2,2,0,98,98,58.2,1,0,47,100.0,100.0,98.9,1,0,53,53
Andrew Gardner,5105,G,PHI,2,0,24,67.5,3,2,91,100.0,100.0,97.3,0,5,0,98,98,58.1,3,2,47,100.0,100.0,94.7,5,0,53,53
Lane Johnson,7786,T,PHI,2,0,24,78.8,1,2,91,100.0,100.0,98.4,0,3,0,98,98,71.5,1,2,47,100.0,100.0,96.8,3,0,53,53
Gabe Jackson,8716,G,OAK,2,0,23,79.7,1,0,93,100.0,100.0,99.5,0,1,0,98,98,58.1,1,0,29,100.0,100.0,98.3,1,0,30,30
Jason Peters,2148,T,PHI,2,0,24,82.0,2,1,90,100.0,100.0,98.3,0,3,0,97,97,77.1,2,1,47,100.0,100.0,96.8,3,0,53,53
Ty Sambrailo,9492,T,DEN,2,0,10,65.1,2,2,92,100.0,100.0,96.7,0,5,1,96,96,59.3,1,0,41,100.0,100.0,96.3,2,1,43,43
Louis Vasquez,5001,G,DEN,2,0,10,79.4,0,2,92,100.0,100.0,97.8,0,3,1,96,96,69.8,0,2,41,100.0,100.0,97.6,2,0,43,43
Matt Paradis,8841,C,DEN,2,0,10,71.8,0,4,92,100.0,100.0,97.8,0,4,0,96,96,70.8,0,2,41,100.0,100.0,97.6,2,0,43,43
Josh Kline,8230,G,NE,2,0,19,82.4,0,2,90,100.0,100.0,98.9,0,2,0,96,96,64.1,0,1,19,100.0,100.0,97.4,1,0,21,21
Ryan Harris,3686,T,DEN,2,0,10,55.2,2,1,92,100.0,100.0,97.3,0,4,1,96,96,33.5,2,1,41,100.0,100.0,93.9,4,1,43,43
Cornelius Lucas,9025,T,DET,2,0,11,57.3,1,7,89,100.0,100.0,95.5,0,8,0,94,94,56.6,0,6,41,100.0,100.0,92.7,6,0,43,43
Travis Swanson,8711,C,DET,2,0,11,54.5,0,3,89,100.0,100.0,98.3,0,3,0,94,94,57.7,0,2,41,100.0,100.0,97.6,2,0,43,43
Evan Mathis,2296,G,DEN,2,0,10,54.5,0,1,90,100.0,100.0,98.3,0,2,1,94,94,60.4,0,0,40,100.0,100.0,97.5,1,1,42,42
Riley Reiff,7029,T,DET,2,0,11,48.2,1,8,89,100.0,100.0,93.8,1,10,1,94,94,41.9,0,7,41,100.0,100.0,89.0,8,1,43,43
Manuel Ramirez,3733,G,DET,2,0,11,79.1,1,2,89,100.0,100.0,98.3,0,3,0,94,94,75.9,1,1,41,100.0,100.0,97.6,2,0,43,43
Russell Okung,5531,T,SEA,2,0,29,67.9,0,5,90,100.0,100.0,95.0,0,7,2,93,93,62.8,0,3,37,100.0,100.0,90.5,5,2,37,37
Garry Gilliam,9137,T,SEA,2,0,29,46.3,1,9,90,100.0,100.0,93.3,0,11,1,93,93,36.3,0,6,37,100.0,100.0,89.2,7,1,37,37
Drew Nowak,7369,C,SEA,2,0,29,75.8,0,2,90,100.0,100.0,98.9,0,2,0,93,93,78.7,0,0,37,100.0,100.0,100.0,0,0,37,37
Justin Britt,8699,G,SEA,2,0,29,38.7,0,5,90,100.0,100.0,96.1,0,6,1,93,93,51.4,0,2,37,100.0,100.0,94.6,3,1,37,37
J.R. Sweezy,7209,G,SEA,2,0,29,47.6,0,5,89,100.0,100.0,96.1,0,6,1,92,92,41.5,0,5,37,100.0,100.0,90.5,6,1,37,37
Ryan Schraeder,8496,T,ATL,2,0,2,83.7,1,0,85,100.0,100.0,99.4,0,1,0,91,91,78.3,1,0,30,100.0,100.0,98.3,1,0,32,32
Tyron Smith,6161,T,DAL,2,0,9,90.2,1,2,84,100.0,100.0,98.2,1,3,0,91,91,86.9,1,2,49,100.0,100.0,96.9,3,0,52,52
