player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Dontae Johnson,8764,CB,SF,1,2,,2.0,28,0,39.6,0,1,0,0,0,0.0
Mike Mitchell,4970,S,PIT,4,2,,2.0,25,0,39.6,0,1,0,0,0,0.0
Tony Jefferson,8361,S,ARZ,4,17,,17.0,1,1,0.0,0,1,0,0,0,0.0
Sheldon Price,8479,CB,IND,1,1,,1.0,14,0,39.6,0,1,0,0,0,0.0
Michael Wilhoite,6989,LB,SF,3,12,,12.0,28,0,39.6,0,1,0,0,0,0.0
Zach Brown,7055,LB,TEN,3,9,,9.0,31,0,39.6,0,1,0,0,0,0.0
Clayton Geathers,9542,S,IND,4,7,,7.0,14,0,39.6,0,1,0,0,0,0.0
Jordan Richards,9497,S,NE,1,4,,4.0,19,0,39.6,0,1,0,0,0,0.0
Derrick Johnson,2232,LB,KC,3,4,,2.0,16,0,39.6,0,2,0,0,0,0.0
Brandon Browner,2512,CB,NO,4,24,,12.0,20,0,39.6,0,2,0,0,0,0.0
Kemal Ishmael,8026,S,ATL,1,11,,11.0,2,0,39.6,0,1,0,0,0,0.0
Ronald Darby,9483,CB,BUF,3,7,,2.3,4,0,39.6,0,3,0,0,0,0.0
Tracy Porter,4354,CB,CHI,2,1,,1.0,6,0,39.6,0,1,0,0,0,0.0
David Amerson,7832,CB,OAK,1,1,,1.0,23,0,39.6,0,1,0,0,0,0.0
Jamie Collins Sr.,7833,LB,NE,3,5,,5.0,19,0,39.6,0,1,0,0,0,0.0
Chad Greenway,2962,LB,MIN,2,4,,4.0,18,0,39.6,0,1,0,0,0,0.0
Jerry Hughes,5556,ED,BUF,1,3,,3.0,4,0,39.6,0,1,0,0,0,0.0
T.J. Ward,5563,S,DEN,3,19,,19.0,10,0,39.6,0,1,0,0,0,0.0
Joe Thomas,9272,LB,GB,1,5,,5.0,12,0,39.6,0,1,0,0,0,0.0
Steven Johnson,7298,LB,TEN,1,4,,2.0,31,0,39.6,0,2,0,0,0,0.0
Koa Misi,5565,LB,MIA,4,13,,6.5,17,0,39.6,0,2,0,0,0,0.0
Roman Harper,2988,S,CAR,4,14,,14.0,5,0,39.6,0,1,0,0,0,0.0
Tim Jennings,3007,CB,TB,2,10,,10.0,30,0,39.6,0,1,0,0,0,0.0
Will Blackmon,3060,CB,WAS,3,16,,16.0,32,0,39.6,0,1,0,0,0,0.0
Husain Abdullah,4652,S,KC,3,14,,7.0,16,0,39.6,0,2,0,0,0,0.0
A.J. Klein,7930,LB,CAR,2,3,,3.0,5,0,39.6,0,1,0,0,0,0.0
Jonathan Newsome,8801,ED,IND,2,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Emmanuel Lamur,7561,LB,CIN,4,14,,14.0,7,0,39.6,0,1,0,0,0,0.0
Steve Williams,7927,CB,SD,2,6,,6.0,27,1,0.0,0,1,0,0,0,0.0
Harrison Smith,7641,S,MIN,4,40,,40.0,18,0,39.6,0,1,0,0,0,0.0
