player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Alex Mack,4944,C,CLV,12,0,8,77.3,4,16,538,100.0,100.0,97.4,2,24,4,575,575,74.7,4,8,280,100.0,100.0,96.8,15,3,302,302
Joe Thomas,3619,T,CLV,12,0,8,92.6,1,19,538,100.0,100.0,97.8,1,22,2,575,575,89.8,0,16,280,100.0,100.0,96.4,18,2,302,302
Mitchell Schwartz,7041,T,CLV,12,1,8,80.3,7,23,538,100.0,100.0,96.7,2,33,3,575,575,78.7,3,18,280,100.0,100.0,95.5,23,2,302,302
Jack Mewhort,8694,G,IND,12,0,14,79.9,8,27,532,100.0,100.0,96.7,0,35,0,569,569,69.9,6,21,247,100.0,100.0,94.5,27,0,263,263
John Greco,4379,G,CLV,12,0,8,75.2,6,22,530,100.0,100.0,97.2,0,29,1,566,566,68.0,5,17,277,100.0,100.0,95.7,23,1,299,299
Riley Reiff,7029,T,DET,12,0,11,68.1,6,34,532,100.0,100.0,95.1,5,46,6,561,561,54.9,3,26,218,100.0,100.0,92.0,32,3,230,230
Zane Beadles,5570,G,JAX,12,0,15,69.0,3,23,529,100.0,100.0,96.6,0,31,5,561,561,63.1,1,14,234,100.0,100.0,95.1,19,4,251,251
Stefen Wisniewski,6200,C,JAX,12,1,15,79.5,0,10,529,100.0,100.0,98.7,1,12,2,561,561,64.5,0,8,234,100.0,100.0,97.4,10,2,251,251
Jermey Parnell,5426,T,JAX,12,0,15,68.3,13,29,528,100.0,100.0,95.5,2,45,3,560,560,63.2,9,20,234,100.0,100.0,92.5,32,3,251,251
Zach Strief,3155,T,NO,12,0,20,67.2,9,16,524,100.0,100.0,96.5,1,31,6,560,560,63.9,6,10,213,100.0,100.0,94.4,20,4,234,234
Joe Barksdale,6244,T,SD,12,1,27,79.3,4,21,517,100.0,100.0,96.8,2,29,4,559,559,73.7,3,16,251,100.0,100.0,95.0,22,3,271,271
Max Unger,4972,C,NO,12,0,20,83.3,1,11,523,99.8,99.8,98.7,1,13,1,558,559,78.8,0,6,213,100.0,100.0,98.1,7,1,233,233
Ben Jones,7099,C,HST,12,0,13,79.0,2,15,529,100.0,100.0,98.0,0,19,2,557,557,65.2,2,8,215,100.0,100.0,97.7,10,0,229,229
Derek Newton,6366,T,HST,12,1,13,68.1,6,21,528,100.0,100.0,97.1,2,29,2,556,556,62.1,2,16,214,100.0,100.0,95.3,19,1,228,228
Jake Matthews,8641,T,ATL,12,0,2,80.0,2,26,513,100.0,100.0,97.1,1,29,1,550,550,75.9,1,15,225,100.0,100.0,96.0,17,1,242,242
Andy Levitre,4974,G,ATL,12,0,2,66.8,4,28,513,100.0,100.0,96.7,0,33,1,550,550,59.2,2,21,225,100.0,100.0,94.9,23,0,242,242
Ryan Schraeder,8496,T,ATL,12,0,2,79.1,2,17,513,100.0,100.0,97.8,2,21,2,550,550,72.7,2,15,225,100.0,100.0,95.3,19,2,242,242
Chris Chester,3001,G,ATL,12,0,2,66.2,4,21,513,100.0,100.0,96.6,1,30,5,550,550,68.5,1,13,225,100.0,100.0,95.1,18,4,242,242
Josh Sitton,4449,G,GB,12,0,12,91.7,0,5,491,99.8,99.8,98.9,4,8,3,549,550,84.7,0,5,238,100.0,100.0,97.7,8,3,274,274
Rick Wagner,7950,T,BLT,12,0,3,67.4,6,31,509,100.0,100.0,96.2,0,38,1,543,543,54.9,6,24,213,100.0,100.0,92.5,31,1,230,230
Marshal Yanda,3702,G,BLT,12,1,3,88.2,1,11,509,99.8,99.8,98.6,1,13,1,543,544,85.8,0,7,213,100.0,100.0,97.9,8,1,230,230
Josh Kline,8230,G,NE,12,0,19,72.5,5,16,498,100.0,100.0,97.7,0,22,1,536,536,61.3,3,10,153,100.0,100.0,95.8,13,0,169,169
Travis Swanson,8711,C,DET,11,0,11,62.9,2,17,494,100.0,100.0,97.9,0,20,1,522,522,55.5,0,13,200,100.0,100.0,96.7,13,0,211,211
Lane Johnson,7786,T,PHI,12,1,24,68.8,6,11,486,100.0,100.0,97.0,4,23,6,521,521,60.8,6,9,249,100.0,100.0,95.0,20,5,271,271
Jason Kelce,6343,C,PHI,12,1,24,76.1,3,6,486,100.0,100.0,98.9,4,10,1,521,521,73.0,2,3,249,100.0,100.0,98.6,6,1,271,271
Allen Barbre,3735,G,PHI,12,2,24,63.2,4,27,486,100.0,100.0,96.6,3,32,1,521,521,51.3,4,22,249,100.0,100.0,94.8,26,0,271,271
David Bakhtiari,7891,T,GB,12,1,12,83.7,5,24,466,99.8,99.8,96.2,5,32,3,518,519,75.4,5,16,230,100.0,100.0,94.1,24,3,262,262
James Carpenter,6177,G,NYJ,12,0,22,73.4,5,19,497,100.0,100.0,97.4,0,25,1,517,517,70.8,4,9,188,100.0,100.0,96.5,13,0,199,199
Breno Giacomini,4464,T,NYJ,12,1,22,60.7,6,35,497,100.0,100.0,95.5,4,43,2,517,517,55.8,2,21,188,100.0,100.0,93.4,24,1,199,199
D'Brickashaw Ferguson,2949,T,NYJ,12,0,22,66.7,10,30,497,100.0,100.0,95.0,2,45,5,517,517,55.8,7,18,188,100.0,100.0,92.3,27,2,199,199
David DeCastro,7640,G,PIT,12,0,25,88.4,1,15,464,100.0,100.0,98.1,0,17,1,510,510,81.6,1,12,185,100.0,100.0,95.9,14,1,205,205
Ramon Foster,5229,G,PIT,12,1,25,80.0,1,16,464,100.0,100.0,97.1,2,22,5,510,510,79.6,0,11,185,100.0,100.0,95.4,14,3,205,205
Marcus Gilbert,6215,T,PIT,12,1,25,74.7,2,29,464,100.0,100.0,96.7,3,31,0,510,510,70.8,0,21,185,100.0,100.0,94.3,21,0,205,205
Cody Wallace,4421,C,PIT,12,0,25,65.2,5,23,463,100.0,100.0,96.3,2,31,3,509,509,58.7,3,13,185,100.0,100.0,94.6,18,2,205,205
Austin Howard,5847,T,OAK,12,1,23,75.8,4,14,484,100.0,100.0,97.5,1,21,3,506,506,77.2,2,8,191,100.0,100.0,95.8,13,3,205,205
J'Marcus Webb,5741,G,OAK,12,0,23,66.8,1,18,484,100.0,100.0,97.4,1,22,3,506,506,60.0,1,9,191,100.0,100.0,95.8,13,3,205,205
Donald Penn,3459,T,OAK,12,0,23,88.1,4,13,484,100.0,100.0,97.4,2,21,4,506,506,79.9,4,9,191,100.0,100.0,95.0,16,3,205,205
Gabe Jackson,8716,G,OAK,12,0,23,84.8,3,13,484,100.0,100.0,98.1,0,17,1,506,506,76.2,2,9,191,100.0,100.0,96.6,12,1,205,205
Dallas Thomas,7858,G,MIA,12,0,17,58.9,7,25,473,100.0,100.0,95.3,1,38,6,503,503,46.2,7,17,195,100.0,100.0,90.8,30,6,210,210
Matt Paradis,8841,C,DEN,12,0,10,69.3,7,15,472,100.0,100.0,97.5,0,23,1,501,501,63.7,3,9,208,100.0,100.0,96.6,13,1,222,222
Trevor Robinson,7375,C,SD,11,0,27,52.0,3,25,461,100.0,100.0,95.4,2,35,7,501,501,43.0,3,16,233,100.0,100.0,93.3,25,6,252,252
Marshall Newhouse,5692,T,NYG,11,2,21,58.6,6,34,459,100.0,100.0,94.8,3,44,4,492,492,45.6,5,27,198,100.0,100.0,90.4,35,3,218,218
Laken Tomlinson,9461,G,DET,11,1,11,73.5,5,17,467,100.0,100.0,97.2,1,24,2,490,490,73.6,2,9,189,100.0,100.0,96.6,12,1,198,198
Byron Bell,6848,G,TEN,12,0,31,69.0,2,22,449,100.0,100.0,96.2,1,29,5,490,490,57.1,2,14,190,100.0,100.0,93.7,20,4,206,206
Lyle Sendlein,4062,C,ARZ,12,0,1,66.4,6,15,438,100.0,100.0,97.1,0,23,2,487,487,72.7,2,8,174,100.0,100.0,96.6,11,1,196,196
Jared Veldheer,5594,T,ARZ,12,1,1,85.4,6,12,438,100.0,100.0,97.5,3,20,2,487,487,80.4,3,8,174,100.0,100.0,95.7,13,2,196,196
Taylor Lewan,8646,T,TEN,12,2,31,85.3,2,10,445,100.0,100.0,97.5,4,17,5,485,485,77.1,1,9,189,100.0,100.0,95.8,13,3,205,205
Brandon Scherff,9438,G,WAS,12,1,32,64.5,6,18,446,100.0,100.0,96.9,2,26,2,483,483,57.3,5,11,204,100.0,100.0,95.6,17,1,222,222
Morgan Moses,8701,T,WAS,12,2,32,75.7,2,12,447,100.0,100.0,97.5,3,18,4,483,483,78.6,1,7,205,100.0,100.0,96.6,11,3,222,222
Anthony Castonzo,6174,T,IND,10,0,14,80.6,5,14,447,100.0,100.0,97.2,3,22,3,480,480,73.7,3,10,218,100.0,100.0,95.6,16,3,231,231
T.J. Lang,5032,G,GB,11,2,12,89.7,0,13,425,100.0,100.0,98.5,3,13,0,478,478,84.5,0,10,207,100.0,100.0,97.6,10,0,240,240
