player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,2,0,0,23,60.0,0,0,1,1.1,0.0,0,0,0.0,0,89,1,0,0,,0,0,0,0.0,,0,,0,39,0,0
Julius Peppers,1010,ED,GB,2,0,0,12,71.7,0,5,55,96.6,14.5,8,0,10.0,3,59,57,8,0,84.4,0,4,28,93.5,21.4,6,14.3,2,31,29,6
James Harrison,1251,ED,PIT,2,0,0,25,61.6,2,4,37,78.0,13.5,5,1,8.1,0,50,39,6,0,68.0,1,3,12,70.6,33.3,4,16.7,0,17,12,4
Kevin Williams,1325,DI,NO,2,0,0,20,52.7,0,1,13,100.0,7.7,1,0,3.8,0,17,17,1,0,56.2,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Terrell Suggs,1326,ED,BLT,1,0,0,3,64.3,0,1,27,79.4,14.8,4,0,1.9,0,34,27,1,0,63.2,0,0,13,81.3,15.4,2,0.0,0,16,13,0
Calvin Pace,1334,ED,NYJ,2,0,0,22,48.4,1,0,42,84.3,2.4,1,0,1.2,0,51,43,1,0,50.8,1,0,24,89.3,4.2,1,2.1,0,28,25,1
Charles Tillman,1351,CB,CAR,2,0,0,5,59.0,0,0,1,1.1,0.0,0,0,0.0,0,93,1,0,0,59.0,0,0,1,2.0,0.0,0,0.0,0,50,1,0
Cory Redding,1381,DI,ARZ,2,0,0,1,63.1,0,1,27,100.0,3.7,1,1,1.9,0,29,29,1,0,67.6,0,1,8,100.0,12.5,1,6.3,0,9,9,1
Robert Mathis,1447,ED,IND,1,0,0,14,60.3,0,1,8,66.7,12.5,1,0,6.3,0,12,8,1,0,64.0,0,1,5,62.5,20.0,1,10.0,0,8,5,1
Chris Clemons,1585,ED,JAX,2,1,0,15,59.7,0,1,63,98.5,7.9,5,0,2.4,1,68,67,2,1,63.4,0,1,39,100.0,10.3,4,3.8,1,42,42,2
Colin Cole,1589,DI,CAR,2,0,0,5,56.8,0,1,32,100.0,6.3,2,0,1.6,0,34,34,1,0,61.3,0,1,16,100.0,12.5,2,3.1,0,17,17,1
Cullen Jenkins,1637,DI,NYG,2,0,0,21,57.1,1,0,64,95.7,3.1,2,1,2.3,1,70,67,2,0,53.4,1,0,30,93.9,3.3,1,1.7,0,33,31,1
Vince Wilfork,1742,DI,HST,2,0,0,13,52.4,0,2,53,100.0,5.7,3,1,1.9,0,55,55,2,0,56.2,0,1,18,100.0,11.1,2,2.8,0,19,19,1
Karlos Dansby,1754,LB,CLV,2,1,0,8,69.3,0,2,8,13.5,12.5,1,0,12.5,0,74,10,2,0,61.3,0,1,7,21.6,0.0,0,7.1,0,37,8,1
Daryl Smith,1760,LB,BLT,2,0,0,3,47.8,0,1,11,13.5,0.0,0,0,4.5,0,96,13,1,0,50.9,0,0,3,16.1,0.0,0,0.0,0,31,5,0
