player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Julio Jones,6158,WR,ATL,9,113,0,2,7.4,2,66.7,,0,0,4.3,1,17,0,72.8,90.7,0,45,0.0,0,116,22,93.1,108,122.5,33,29.2,3,274,114,5.2,12.5,2.54,0,10.2,10,73.6,,0,0,8.6,5,29,2,61.4,89.6,1,54,0.0,0,235,53,93.2,219,104.0,72,63.7,1,721,266,5.0,13.6,3.29
DeAndre Hopkins,7808,WR,HST,8,111,0,13,14.0,0,53.7,,0,0,8.3,2,17,0,61.5,87.8,1,29,0.0,0,116,22,94.0,109,85.4,41,36.9,3,240,18,0.8,10.9,2.2,0,15.8,4,62.7,,0,0,2.3,1,35,1,83.2,83.1,2,34,0.0,0,270,42,95.9,259,89.0,67,60.4,2,598,100,2.4,14.2,2.31
Antonio Brown,5718,WR,PIT,9,99,0,25,11.3,5,66.7,,0,0,0.0,0,17,0,86.9,92.6,2,57,0.0,0,116,26,91.4,106,87.4,39,39.4,1,399,173,6.7,15.3,3.76,0,12.6,7,73.2,,0,0,8.9,4,23,0,59.4,89.7,2,59,0.0,0,202,41,92.1,186,97.2,56,56.6,1,579,174,4.2,14.1,3.11
Demaryius Thomas,5547,WR,DEN,8,92,0,10,11.2,2,63.6,,0,0,8.7,2,14,1,47.8,72.6,2,24,0.0,0,106,21,93.4,99,60.7,33,35.9,0,244,55,2.6,11.6,2.46,0,10.4,4,70.0,,0,0,5.4,2,19,0,71.6,82.5,2,47,0.0,0,169,35,95.9,162,87.4,50,54.3,1,444,146,4.2,12.7,2.74
Odell Beckham Jr.,8647,WR,NYG,9,90,0,21,10.9,4,66.7,,0,0,0.0,0,18,1,85.3,81.9,2,50,0.0,0,139,24,91.4,127,86.1,36,40.0,2,286,92,3.8,11.9,2.25,0,10.8,5,63.3,,0,0,6.1,2,18,0,69.0,77.9,1,67,0.0,0,212,31,93.9,199,104.3,49,54.4,3,442,193,6.2,14.3,2.22
Keenan Allen,7857,WR,SD,8,86,0,27,6.4,3,71.0,,0,0,4.3,1,9,0,74.4,69.1,1,20,0.0,0,127,22,92.9,118,71.6,31,36.0,0,177,73,3.3,8.0,1.5,0,8.9,6,81.5,,0,0,8.3,4,25,0,61.4,80.7,1,38,0.0,0,220,44,94.5,208,125.2,54,62.8,4,539,176,4.0,12.3,2.59
Brandon Marshall,3064,WR,NYJ,8,85,0,22,12.4,6,66.7,,0,0,0.0,0,20,1,86.1,91.7,3,35,0.0,0,108,26,94.4,102,91.0,39,45.9,3,372,108,4.2,14.3,3.65,0,12.7,3,70.3,,0,0,7.1,2,15,2,64.1,70.1,3,58,0.0,0,173,26,96.0,166,74.7,37,43.5,1,345,102,3.9,13.3,2.08
T.Y. Hilton,7092,WR,IND,9,81,0,14,12.3,3,60.0,,0,0,7.7,2,17,0,62.5,81.5,1,87,0.0,0,185,24,93.5,173,98.3,40,49.4,1,464,194,8.1,19.3,2.68,0,13.9,0,48.6,,0,0,0.0,0,8,0,83.2,66.6,5,46,0.0,0,170,17,93.5,159,39.8,35,43.2,1,229,51,3.0,13.5,1.44
Julian Edelman,5156,WR,NE,8,80,0,19,7.7,8,69.4,,0,0,13.8,4,18,1,45.6,80.0,1,59,0.6,1,159,25,91.8,146,113.5,36,45.0,3,323,185,7.4,12.9,2.21,0,8.8,5,73.5,,0,0,7.4,2,15,0,66.8,76.7,1,27,0.6,1,171,25,91.8,157,102.7,34,42.5,2,261,83,3.3,10.4,1.66
Emmanuel Sanders,5606,WR,DEN,8,78,0,10,16.0,0,45.8,,0,0,8.3,1,10,0,62.1,81.1,1,75,0.0,0,107,11,94.4,101,104.7,24,30.8,3,243,89,8.1,22.1,2.41,0,11.4,2,68.0,,0,0,5.6,2,19,0,70.3,77.2,0,64,0.0,0,178,34,95.5,170,97.5,50,64.1,1,385,132,3.9,11.3,2.26
