player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Sam Bradford,5526,QB,PHI,7,294,72.2,36,41,5.9,2.52,0,0,0.0,51.2,21,17,19.2,42,14.3,5,8,,,,,79.9,50.7,77.7,51.7,,58.3,1,0,46,0.0,69.8,0.0,0,1,0,4,1,0,0.0,166,4.0,0,24,72.7,65.3,65.7,51.2,77.5,218,233,8.0,2.66,8,11,4.4,63.9,149,71,11.8,252,85.7,20,76,,,,,78.2,69.9,84.4,68.6,,64.8,3,10,270,18.3,77.5,5.2,13,6,1,3,8,9,3.3,1600,6.9,80.0,190,200,6.9,2.41,8,7,3.3,68.0,136,0,10.5,206,70.1,16,63,,,,,90.1,73.5,83.5,72.0,,64.8,0,5,217,,84.6,0.0,0,6,1,1,5,4,1.8,1340,6.7,2,67.2,64,74,9.9,3.19,0,4,4.9,45.9,34,88,20.9,88,29.9,9,21,,,,,54.9,50.8,80.5,51.6,,58.3,4,5,99,14.8,54.2,14.8,13,1,0,6,4,5,5.1,426,5.8
Colin Kaepernick,6188,QB,SF,8,294,56.2,73,81,7.7,2.65,2,2,2.4,46.9,38,51,7.3,102,34.7,3,28,,,,,85.2,43.1,80.7,40.8,,68.1,0,2,104,21.6,64.3,10.8,11,10,0,6,2,4,3.8,489,6.0,0,28,56.5,46.5,49.2,46.7,73.9,153,162,7.6,2.99,2,8,4.7,65.4,106,66,6.2,192,65.3,7,52,,,,,71.7,56.9,83.2,56.6,,60.2,0,3,201,25.8,86.1,8.9,17,13,0,7,4,7,3.5,1126,7.0,76.2,164,171,6.7,2.33,3,6,3.4,69.6,119,0,4.8,177,60.2,6,59,,,,,89.5,64.1,82.9,62.7,,68.6,0,3,185,,93.6,0.0,0,6,0,4,4,6,3.2,1356,7.9,3,46.8,62,72,10.3,3.69,1,4,5.4,34.7,25,117,13.8,117,39.8,4,21,,,,,59.2,33.4,81.2,31.0,,61.3,0,2,120,23.9,43.7,23.9,28,17,0,9,2,5,4.2,259,3.6
Andrew Luck,7007,QB,IND,6,291,56.8,74,84,13.1,2.65,2,5,5.7,47.6,40,45,4.8,93,32.0,2,28,,,,,54.6,61.8,80.5,62.4,,54.2,3,4,98,11.1,77.1,5.4,5,4,0,5,6,9,9.2,633,7.5,0,14,68.1,44.6,44.6,55.2,67.1,161,173,9.1,2.95,4,4,2.2,58.4,101,71,6.5,198,68.0,7,61,,,,,72.7,36.5,83.4,37.7,,54.1,1,8,211,12.7,68.9,4.5,9,16,2,5,7,14,6.6,996,5.8,71.3,157,166,9.9,2.54,5,5,2.9,65.1,108,0,3.6,175,60.1,4,65,,,,,89.4,62.5,82.8,61.8,,62.3,0,6,183,,90.7,0.0,0,9,2,2,9,9,4.9,1251,7.5,1,48.7,78,91,11.2,3.32,1,4,4.1,36.3,33,116,13.2,116,39.9,5,24,,,,,35.2,27.5,81.4,28.3,,47.9,4,6,126,12.1,36.8,12.1,14,11,0,8,4,14,11.1,378,4.2
Ryan Tannehill,7014,QB,MIA,7,288,62.7,83,94,10.7,2.46,4,4,4.0,50.0,47,51,9.6,105,36.5,5,28,,,,,85.8,70.9,81.0,67.8,,78.3,2,4,114,17.6,67.5,8.6,9,2,0,5,5,4,3.5,536,5.7,0,17,42.2,67.5,67.0,61.5,80.5,159,169,7.8,2.65,4,5,2.8,69.8,118,59,7.8,183,63.5,10,62,,,,,27.2,65.0,83.0,64.8,,54.6,1,5,192,20.3,98.0,6.6,12,2,1,4,8,8,4.2,1392,8.2,76.9,169,176,7.0,2.22,6,7,3.8,66.5,117,0,10.0,178,61.8,13,56,,,,,89.5,68.8,82.9,67.4,,66.4,0,6,187,,91.5,0.0,0,2,1,0,10,7,3.7,1238,7.0,3,68.5,73,87,12.9,3.16,2,2,2.2,55.2,48,110,4.0,110,38.2,2,34,,,,,22.7,65.1,81.2,63.8,,66.5,3,3,119,19.1,78.2,19.1,21,2,0,9,3,5,4.2,690,7.9
Josh McCown,1085,QB,CLV,7,286,72.5,91,103,8.8,2.42,3,6,5.3,60.2,62,52,6.1,119,41.6,4,36,,,,,26.9,58.5,81.5,56.7,,74.8,4,1,130,25.0,101.2,10.9,13,3,0,5,8,6,4.6,671,6.5,0,8,27.7,56.4,58.7,45.1,75.9,145,151,7.9,2.77,0,4,2.4,68.2,103,51,6.4,167,58.4,7,52,,,,,31.7,58.8,82.9,60.7,,43.5,1,3,184,17.6,91.1,5.4,9,7,0,5,3,9,4.9,1226,8.1,76.1,176,178,7.1,2.35,2,3,1.6,70.2,125,0,6.7,183,64.0,9,63,,,,,71.7,71.0,83.1,71.1,,49.4,0,1,196,,98.6,0.0,0,5,0,0,5,5,2.6,1323,7.4,3,70.0,60,76,11.8,3.12,1,7,8.0,52.6,40,103,4.8,103,36.0,2,25,,,,,20.3,39.0,81.2,39.1,,63.4,5,3,118,21.4,87.3,21.4,22,5,0,10,6,10,8.5,574,7.6
Peyton Manning,327,QB,DEN,7,278,59.2,98,103,9.4,2.1,4,3,2.7,56.3,58,37,0.0,108,38.8,0,34,,,,,86.0,55.1,81.1,55.2,,,0,4,117,13.5,77.4,4.6,5,0,0,1,5,5,4.3,702,6.8,0,10,90.7,66.3,65.4,61.0,75.3,158,163,8.5,2.38,2,8,4.7,66.9,109,51,8.4,170,61.2,10,58,,,,,89.2,72.8,82.7,71.5,,,0,7,178,13.7,73.7,4.1,7,0,1,2,2,8,4.5,1162,7.1,68.1,185,190,8.3,2.09,3,10,5.0,63.2,120,0,4.8,190,68.3,6,64,,,,,90.0,68.4,83.2,67.5,,,0,6,201,,78.2,0.0,0,0,1,1,5,10,5.0,1270,6.7,2,71.8,71,76,10.3,2.66,3,1,1.2,61.8,47,88,7.8,88,31.7,4,28,,,,,84.5,59.8,80.3,59.6,,,0,5,94,13.6,67.5,13.6,12,0,0,2,2,3,3.2,594,7.8
Kirk Cousins,7102,QB,WAS,7,278,78.1,73,76,8.1,2.24,0,2,2.3,69.7,53,44,7.0,78,28.1,4,29,,,,,84.1,66.9,80.1,65.2,,64.4,1,4,89,4.5,79.7,2.6,2,0,0,2,3,3,3.4,515,6.8,0,32,67.8,64.0,64.6,60.3,75.4,187,192,8.1,2.57,1,7,3.4,68.2,131,52,7.1,200,71.9,10,70,,,,,73.4,63.8,83.5,63.4,,57.8,0,4,214,11.5,87.2,3.0,6,1,0,4,6,11,5.1,1222,6.4,83.8,179,180,6.6,2.25,0,6,3.1,76.1,137,0,8.7,182,65.5,13,72,,,,,89.8,75.8,83.0,75.0,,54.9,0,2,193,,104.1,0.0,0,1,0,1,8,6,3.1,1228,6.8,5,59.3,81,88,11.4,2.91,1,3,3.0,53.4,47,96,2.1,96,34.5,1,27,,,,,57.8,48.2,80.9,47.3,,72.5,1,6,110,8.3,46.1,8.3,8,0,0,5,1,8,7.3,509,5.8
Carson Palmer,1317,QB,ARZ,8,276,72.0,107,112,11.1,2.2,0,8,6.5,65.2,73,51,5.2,118,42.8,4,56,,,,,61.7,87.0,81.6,85.5,,52.3,3,5,131,9.8,113.7,4.2,5,1,0,2,12,5,3.8,1081,9.7,0,1,58.5,91.3,91.1,42.7,76.1,134,148,12.0,2.61,3,12,7.5,64.2,95,55,6.9,158,57.2,7,60,,,,,68.0,90.7,82.6,90.1,,53.4,3,1,170,10.9,107.5,3.8,6,4,4,4,8,6,3.5,1305,8.8,78.8,160,168,9.7,2.16,3,13,7.2,70.2,118,0,6.3,170,61.6,8,81,,,,,89.3,96.0,82.8,94.7,,63.7,0,2,182,,126.4,0.0,0,2,4,1,16,3,1.6,1571,9.4,2,65.4,81,92,15.5,2.87,0,7,6.8,54.3,50,106,5.7,106,38.4,3,35,,,,,32.3,63.7,81.2,65.2,,43.6,6,4,119,10.4,80.7,10.4,11,3,0,5,4,8,6.7,815,8.9
Andy Dalton,6187,QB,CIN,7,254,79.4,63,73,9.4,2.3,2,9,11.0,65.8,48,34,4.0,86,33.9,2,35,,,,,52.9,90.1,80.3,90.1,,52.0,3,0,95,23.5,126.9,9.3,8,5,0,5,6,1,1.1,747,10.2,0,7,53.2,82.3,85.2,45.1,77.8,144,158,9.2,2.39,6,11,6.5,66.5,105,36,6.3,168,66.1,7,56,,,,,89.2,77.1,82.8,76.1,,60.1,1,4,180,2.8,98.7,0.6,1,8,0,7,9,5,2.8,1245,7.9,79.2,168,179,8.5,2.04,7,15,7.7,69.8,125,0,6.0,184,72.4,8,73,,,,,89.9,83.6,83.2,82.4,,53.6,0,4,199,,108.0,0.0,0,4,0,4,13,5,2.5,1409,7.9,2,74.4,39,52,12.4,3.2,1,5,8.6,53.8,28,70,3.4,70,27.6,1,18,,,,,45.9,80.0,79.5,80.9,,58.5,4,0,76,12.9,106.5,12.9,9,9,0,8,2,1,1.3,583,11.2
Cam Newton,6153,QB,CAR,7,243,74.6,63,74,10.6,2.74,4,7,8.8,50.0,37,39,21.3,86,35.4,10,32,,,,,84.3,80.6,80.2,75.5,,83.4,4,1,92,17.9,77.5,8.1,7,5,0,3,2,4,4.3,540,7.3,0,5,69.2,70.8,71.4,58.4,69.2,130,142,11.7,2.9,6,7,4.7,56.3,80,47,11.1,157,64.6,10,55,,,,,88.6,67.6,82.5,66.3,,65.1,3,7,166,12.8,78.5,3.8,6,9,1,2,9,8,4.8,983,6.9,72.1,140,152,11.3,2.45,10,8,5.1,57.2,87,0,13.9,157,64.6,14,61,,,,,88.5,72.4,82.4,71.5,,58.8,0,3,163,,96.2,0.0,0,5,1,1,11,7,4.3,1115,7.3,1,67.9,53,64,11.4,3.56,0,6,8.3,46.9,30,86,16.7,86,35.4,6,26,,,,,84.6,72.7,80.3,66.6,,83.6,7,5,95,15.1,35.2,15.1,13,9,0,4,0,5,5.3,408,6.4
