player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Sheldon Price,8479,CB,IND,1,1,,1.0,14,0,39.6,0,1,0,0,0,0.0
Daryl Smith,1760,LB,BLT,5,11,,11.0,3,0,39.6,0,1,0,0,0,0.0
Shea McClellin,7025,LB,CHI,5,17,,17.0,6,0,39.6,0,1,0,0,0,0.0
Pernell McPhee,6317,ED,CHI,5,5,,5.0,6,1,0.0,0,1,0,0,0,0.0
Jayron Hosley,7094,CB,NYG,6,7,,7.0,21,0,39.6,0,1,0,0,0,0.0
Ronald Darby,9483,CB,BUF,7,16,,4.0,4,0,39.6,0,4,0,0,0,0.0
Steven Johnson,7298,LB,TEN,1,4,,2.0,31,0,39.6,0,2,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,2,1,,1.0,19,0,39.6,0,1,0,0,0,0.0
Joe Thomas,9272,LB,GB,4,9,,4.5,12,0,39.6,0,2,0,0,0,0.0
Darrell Stuckey,5634,S,SD,1,2,,2.0,27,0,39.6,0,1,0,0,0,0.0
Daniel Sorensen,9253,S,KC,2,3,,3.0,16,0,39.6,0,1,0,0,0,0.0
Dashon Goldson,3742,S,WAS,8,23,,23.0,32,0,39.6,0,1,0,0,0,0.0
Jerry Hughes,5556,ED,BUF,3,5,,5.0,4,0,39.6,0,1,0,0,0,0.0
A.J. Klein,7930,LB,CAR,2,3,,3.0,5,0,39.6,0,1,0,0,0,0.0
Jonathan Newsome,8801,ED,IND,3,6,,6.0,14,0,39.6,0,1,0,0,0,0.0
Jason McCourty,5127,CB,TEN,3,6,,3.0,31,0,39.6,0,2,0,0,0,0.0
Jadeveon Clowney,8636,ED,HST,1,2,,2.0,13,0,39.6,0,1,0,0,0,0.0
Sean Smith,4984,CB,KC,5,14,,14.0,16,0,39.6,0,1,0,0,0,0.0
Mike Mitchell,4970,S,PIT,8,7,,3.5,25,1,0.0,0,2,0,0,0,0.0
Bobby McCain,9578,CB,MIA,6,110,55.0,15.7,17,0,85.7,2,7,1,32,5,0.29
Bradley McDougald,8220,S,TB,8,42,42.0,21.0,30,0,95.8,1,2,0,30,16,0.71
Michael Thomas,7279,S,MIA,9,42,42.0,14.0,17,0,42.4,1,3,0,-3,3,-0.07
Husain Abdullah,4652,S,KC,9,37,37.0,9.3,16,0,79.2,1,4,0,52,27,1.41
Eddie Pleasant,7593,S,HST,9,32,32.0,6.4,13,0,39.6,1,5,0,10,1,0.31
Tashaun Gipson Sr.,7288,S,CLV,7,32,32.0,8.0,8,1,0.0,1,4,0,2,4,0.06
David Harris,3663,LB,NYJ,9,32,32.0,8.0,22,0,39.6,1,4,0,11,10,0.34
D'Qwell Jackson,2979,LB,IND,9,31,31.0,7.8,14,0,47.9,1,4,0,20,4,0.65
Ha Ha Clinton-Dix,8656,S,GB,7,29,29.0,5.8,12,0,39.6,1,5,0,7,11,0.24
Jordan Poyer,8000,S,CLV,7,27,27.0,27.0,8,0,118.8,1,1,1,3,0,0.11
Tramon Williams,3558,CB,CLV,8,52,26.0,8.7,8,0,43.8,2,6,0,20,3,0.38
Chris Conte,6245,S,TB,8,24,24.0,12.0,30,0,56.3,1,2,0,-3,0,-0.13
Christian Jones,9020,LB,CHI,8,23,23.0,11.5,6,0,56.3,1,2,0,5,4,0.22
Reggie Nelson,3637,S,CIN,10,46,23.0,23.0,7,0,158.3,2,2,1,55,47,1.2
Ray-Ray Armstrong,8271,LB,OAK,4,23,23.0,11.5,23,0,58.3,1,2,0,7,0,0.3
Steven Nelson,9531,CB,KC,3,23,23.0,23.0,16,0,112.5,1,1,0,11,8,0.48
Brice McCain,5112,CB,MIA,7,112,22.4,8.6,17,1,16.2,5,13,0,44,35,0.39
Craig Dahl,3920,S,NYG,7,22,22.0,22.0,21,0,116.7,1,1,0,12,3,0.55
Joplo Bartu,8455,LB,ATL,3,22,22.0,11.0,2,0,58.3,1,2,0,7,0,0.32
Dwayne Gratz,7845,CB,JAX,6,20,20.0,10.0,15,0,68.8,1,2,0,12,6,0.6
Morgan Burnett,5596,S,GB,5,20,20.0,6.7,12,0,75.7,1,3,0,33,10,1.65
Jamar Taylor,7835,CB,MIA,7,20,20.0,6.7,17,0,42.4,1,3,0,5,0,0.25
Cody Riggs,10108,CB,TEN,6,77,19.3,9.6,31,0,56.3,4,8,0,14,10,0.18
Bacarri Rambo,7972,S,BUF,4,19,19.0,6.3,4,0,43.8,1,3,0,10,3,0.53
Josh Bynes,6503,LB,DET,6,18,18.0,6.0,11,0,42.4,1,3,0,2,5,0.11
Alan Ball,3853,CB,CHI,5,18,18.0,9.0,6,0,70.8,1,2,0,13,13,0.72
Jerraud Powers,5015,CB,ARZ,8,34,17.0,11.3,1,0,86.8,2,3,0,21,6,0.62
Dion Bailey,9042,S,NYJ,5,17,17.0,17.0,22,0,87.5,1,1,0,5,0,0.29
Dont'a Hightower,7030,LB,NE,9,17,17.0,8.5,19,0,81.3,1,2,0,18,5,1.06
Luke Kuechly,7015,LB,CAR,5,17,17.0,5.7,5,0,42.4,1,3,0,6,5,0.35
Darqueze Dennard,8659,CB,CIN,4,50,16.7,8.3,7,1,94.4,3,6,1,73,12,1.46
Paul Posluszny,3650,LB,JAX,8,33,16.5,11.0,15,0,93.8,2,3,0,26,23,0.79
Harrison Smith,7641,S,MIN,10,64,16.0,6.4,18,0,47.9,4,10,0,25,15,0.39
Eric Reid,7799,S,SF,5,16,16.0,16.0,28,0,83.3,1,1,0,4,2,0.25
Earl Thomas III,5539,S,SEA,7,16,16.0,8.0,29,1,31.3,1,2,0,13,2,0.81
Wesley Woodyard,4583,LB,TEN,8,16,16.0,8.0,31,0,64.6,1,2,0,10,4,0.63
Phillip Gaines,8722,CB,KC,3,80,16.0,8.9,16,0,78.9,5,9,0,66,16,0.83
Damarious Randall,9463,CB,GB,8,16,16.0,16.0,12,0,118.8,1,1,0,20,8,1.25
Will Hill III,6999,S,BLT,10,47,15.7,7.8,3,0,62.5,3,6,0,27,18,0.57
Shaq Thompson,9458,LB,CAR,7,31,15.5,10.3,5,0,103.5,2,3,0,33,15,1.06
George Iloka,7159,S,CIN,8,31,15.5,15.5,7,0,133.3,2,2,1,13,20,0.42
Marcus Gilchrist,6202,S,NYJ,10,76,15.2,9.5,22,1,75.5,5,8,1,41,28,0.54
Kyle Wilson,5554,CB,NO,9,136,15.1,10.5,20,1,109.6,9,13,2,132,63,0.97
William Moore,4978,S,ATL,7,45,15.0,7.5,2,1,19.4,3,6,0,22,18,0.49
Charles James II,8120,CB,HST,4,89,14.8,8.9,13,0,76.3,6,10,0,58,28,0.65
Patrick Robinson,5557,CB,SD,9,133,14.8,9.5,27,1,47.0,9,14,0,71,76,0.53
T.J. Carrie,8853,CB,OAK,9,100,14.3,6.3,23,0,55.7,7,16,0,66,42,0.66
Corey White,7652,CB,DAL,3,57,14.3,9.5,9,0,70.1,4,6,0,18,16,0.32
T.J. McDonald,7852,S,SL,9,57,14.3,8.1,26,0,76.5,4,7,0,45,28,0.79
Blidi Wreh-Wilson,7851,CB,TEN,6,14,14.0,14.0,31,0,95.8,1,1,0,7,1,0.5
Peyton Thompson,7235,CB,JAX,3,28,14.0,9.3,15,0,88.2,2,3,0,22,20,0.79
Trenton Robinson,7170,S,WAS,6,27,13.5,9.0,32,0,104.9,2,3,0,34,4,1.26
Christian Kirksey,8706,LB,CLV,9,27,13.5,9.0,8,0,122.2,2,3,1,18,0,0.67
