player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Keenan Allen,7857,WR,SD,1,17,0,27,0,,0,,,0,0,,0,0,0,,44.5,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0,3.7,1,100.0,,0,0,0.0,0,1,0,71.5,82.1,0,21,0.0,0,5,3,100.0,5,113.9,3,17.6,0,34,23,7.7,11.3,6.8
DeAndre Hopkins,7808,WR,HST,1,13,0,13,0,,0,,,0,0,,0,0,0,,50.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.0,0,50.0,,0,0,50.0,1,1,0,51.2,74.8,0,17,0.0,0,14,1,100.0,14,79.2,2,15.4,0,17,2,2.0,17.0,1.21
Rashad Greene Sr.,9572,WR,JAX,1,13,0,15,0,-2.5,0,100.0,,0,0,0.0,0,0,0,84.5,56.3,0,5,0.0,0,6,2,100.0,6,79.2,2,15.4,0,5,10,5.0,2.5,0.83,8.9,0,54.5,,0,0,14.3,1,3,0,56.7,64.1,0,6,0.0,0,28,6,100.0,28,90.3,11,84.6,1,24,10,1.7,4.0,0.86
Jordan Matthews,8677,WR,PHI,1,13,0,24,0,-3.0,2,100.0,,0,0,0.0,0,1,0,84.5,82.4,0,19,0.0,0,6,2,100.0,6,112.5,2,15.4,0,22,28,14.0,11.0,3.67,5.8,3,76.9,,0,0,9.1,1,5,0,44.8,67.1,1,25,0.0,0,46,10,97.8,45,66.8,13,100.0,0,102,66,6.6,10.2,2.27
T.Y. Hilton,7092,WR,IND,1,12,0,14,0,-2.0,0,100.0,,0,0,0.0,0,1,0,84.5,90.0,0,16,0.0,0,4,2,100.0,4,116.7,2,16.7,0,24,28,14.0,12.0,6.0,9.0,0,57.1,,0,0,0.0,0,3,0,76.5,83.6,0,30,0.0,0,15,4,93.3,14,78.9,7,58.3,0,49,11,2.8,12.3,3.5
Julian Edelman,5156,WR,NE,1,12,0,19,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,60.1,0,-5,0.0,0,2,1,100.0,2,79.2,1,8.3,0,-5,-1,-1.0,-5.0,-2.5,6.3,0,85.7,,0,0,0.0,0,2,0,83.2,89.1,0,12,0.0,0,18,6,94.4,17,88.7,7,58.3,0,37,18,3.0,6.2,2.18
Donte Moncrief,8725,WR,IND,1,11,0,14,0,,0,,,0,0,,0,0,0,,48.9,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.4,57.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Antonio Brown,5718,WR,PIT,1,11,0,25,0,-2.5,1,100.0,,0,0,0.0,0,0,0,84.5,91.2,0,9,0.0,0,3,2,100.0,3,91.7,2,18.2,0,12,17,8.5,6.0,4.0,12.5,0,100.0,,0,0,0.0,0,1,0,62.1,85.8,0,37,0.0,0,10,2,90.0,9,118.8,2,18.2,0,40,15,7.5,20.0,4.44
Julio Jones,6158,WR,ATL,1,11,0,2,0,-2.0,1,100.0,,0,0,0.0,0,2,0,90.2,99.9,0,9,0.0,0,4,2,50.0,2,133.3,2,18.2,1,13,17,8.5,6.5,6.5,2.5,0,50.0,,0,0,0.0,0,1,0,78.7,92.2,0,9,0.0,0,8,1,62.5,5,62.5,2,18.2,0,9,9,9.0,9.0,1.8
Emmanuel Sanders,5606,WR,DEN,1,11,0,10,0,,0,,,0,0,,0,0,0,,52.0,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,6.0,0,100.0,,0,0,0.0,0,2,0,77.3,74.9,0,13,0.0,0,12,2,100.0,12,106.3,2,18.2,0,19,7,3.5,9.5,1.58
Alshon Jeffery,7048,WR,CHI,1,11,0,6,0,,0,,,0,0,,0,0,0,,50.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,11.0,0,0.0,,0,0,,0,0,0,75.6,78.0,0,0,0.0,0,3,0,100.0,3,39.6,1,9.1,0,0,0,,,0.0
Jordan Reed,7866,TE,WAS,1,11,0,32,0,,0,,,0,0,,0,0,0,,43.5,0,0,50.0,1,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,9.5,1,50.0,,0,0,0.0,0,1,0,78.0,88.1,0,9,0.0,0,9,1,77.8,7,62.5,2,18.2,0,9,5,5.0,9.0,1.29
Jarvis Landry,8698,WR,MIA,1,11,0,17,0,-3.7,2,66.7,,0,0,0.0,0,0,0,84.5,96.5,0,8,0.0,0,4,2,100.0,4,74.3,3,27.3,0,12,20,10.0,6.0,3.0,5.3,2,62.5,,0,0,0.0,0,2,0,80.0,80.9,0,20,0.0,0,30,5,96.7,29,76.6,8,72.7,0,43,31,6.2,8.6,1.48
