player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAndre Hopkins,7808,WR,HST,4,15.9,2,50.8,,0,0,0,11.4,4,26,13,0,50.9,76.8,80.0,,79.3,0.0,0,3,29,0.0,0,217,0,31,96.3,209,18.0,39,68.3,61,3,82.0,178,409,58,1.9,13.2,1.96
Demaryius Thomas,5547,WR,DEN,4,9.2,4,67.3,,0,0,0,2.9,1,16,10,1,78.9,26.1,74.8,,75.0,0.6,1,2,45,0.0,0,155,2,33,95.5,148,24.5,38,78.7,49,1,74.8,116,361,114,3.5,10.9,2.44
Julio Jones,6158,WR,ATL,4,8.1,3,79.2,,0,0,0,0.0,0,25,2,0,90.1,78.1,93.7,,93.4,0.7,1,0,45,0.0,0,150,0,38,90.7,136,27.3,41,135.9,48,4,72.0,108,478,185,4.9,12.6,3.51
Keenan Allen,7857,WR,SD,4,8.0,6,71.7,,0,0,0,13.2,5,17,27,0,44.6,79.5,73.6,,74.1,0.6,1,1,34,0.0,0,164,1,33,96.3,158,17.1,28,109.6,46,3,82.3,135,387,141,4.3,11.7,2.45
Steve Smith,837,WR,BLT,4,8.6,11,63.0,,0,0,0,3.3,1,16,3,1,67.7,77.4,88.1,,86.0,0.0,0,3,50,0.0,0,139,0,29,91.4,127,31.7,44,75.7,46,2,67.6,94,373,185,6.4,12.9,2.94
Calvin Johnson,3618,WR,DET,4,9.6,0,61.4,,0,0,0,3.6,1,16,11,1,77.3,27.5,77.5,,75.7,0.0,0,2,28,0.0,0,181,0,27,93.9,170,12.2,22,66.0,44,1,87.8,159,255,87,3.2,9.4,1.5
Antonio Brown,5718,WR,PIT,4,11.4,8,77.3,,0,0,0,8.1,3,22,25,0,63.2,80.5,91.8,,91.6,0.0,0,0,59,0.0,0,149,0,34,91.3,136,16.8,25,126.9,44,2,83.2,124,478,166,4.9,14.1,3.51
Brandon Marshall,3064,WR,NYJ,4,13.0,5,69.8,,0,0,0,6.3,2,20,22,2,67.5,19.4,78.5,,80.7,0.0,0,4,58,0.0,0,160,3,30,94.4,151,25.0,40,83.5,43,3,75.0,120,400,118,3.9,13.3,2.65
Julian Edelman,5156,WR,NE,3,7.2,4,73.2,,0,0,0,9.1,3,15,19,0,59.2,78.0,81.1,67.3,78.5,0.0,0,0,22,1.5,2,130,0,30,90.8,118,53.8,70,107.7,41,2,46.2,60,279,135,4.5,9.3,2.36
Jarvis Landry,8698,WR,MIA,4,5.4,7,68.3,,0,0,0,9.7,3,14,17,0,58.7,82.4,77.8,73.1,72.1,1.7,3,3,36,0.6,1,175,1,28,94.3,165,77.7,136,55.9,41,0,16.0,28,270,139,5.0,9.6,1.64
Odell Beckham Jr.,8647,WR,NYG,4,12.1,3,60.0,,0,0,0,4.0,1,14,21,0,85.7,75.5,77.5,,80.0,0.0,0,0,67,0.0,0,158,1,24,93.7,148,24.7,39,100.7,40,2,74.1,117,307,115,4.8,12.8,2.07
T.Y. Hilton,7092,WR,IND,4,12.4,3,56.4,,0,0,0,0.0,0,14,14,0,84.5,74.9,81.3,,80.3,0.6,1,3,48,0.0,0,159,0,22,92.5,147,40.3,64,48.5,39,0,59.1,94,294,120,5.5,13.4,2.0
Emmanuel Sanders,5606,WR,DEN,4,12.1,1,64.1,,0,0,0,7.4,2,19,10,0,64.3,80.9,80.1,,80.1,0.0,0,0,43,0.0,0,165,0,25,95.2,157,17.0,28,105.4,39,2,83.0,137,307,81,3.2,12.3,1.96
Jeremy Maclin,4942,WR,KC,4,10.5,0,71.8,,0,0,0,0.0,0,15,16,0,86.9,81.0,70.0,,71.8,0.5,1,1,61,0.0,0,183,1,28,93.4,171,21.9,40,102.3,39,1,77.6,142,398,169,6.0,14.2,2.33
Michael Crabtree,4933,WR,OAK,4,11.5,4,60.5,,0,0,0,0.0,0,17,23,0,85.3,75.3,84.4,,83.8,0.0,0,1,37,0.0,0,139,2,23,94.2,131,30.9,43,79.3,38,1,69.1,96,264,58,2.5,11.5,2.02
Larry Fitzgerald,1724,WR,ARZ,4,12.0,1,81.1,,0,0,0,3.2,1,25,1,1,77.3,27.5,89.7,60.5,90.1,2.0,3,0,29,0.7,1,152,1,30,90.1,137,62.5,95,154.9,37,5,35.5,54,432,117,3.9,14.4,3.15
Allen Robinson II,8696,WR,JAX,4,18.7,1,40.5,,0,0,0,11.8,2,11,15,0,53.1,73.3,73.2,,71.9,0.0,0,0,52,0.0,0,170,1,15,92.9,158,10.6,18,91.0,37,2,89.4,152,330,43,2.9,22.0,2.09
Amari Cooper,9437,WR,OAK,4,7.4,7,64.9,,0,0,1,14.3,4,12,23,1,41.6,26.9,70.4,,70.5,0.0,0,0,68,0.0,0,154,2,24,94.8,146,13.0,20,112.3,37,2,87.0,134,339,192,8.0,14.1,2.32
Jordan Matthews,8677,WR,PHI,4,9.3,3,69.4,,0,0,1,10.7,3,13,24,0,47.7,75.5,64.4,,65.0,0.7,1,1,32,0.0,0,150,1,25,92.7,139,97.3,146,90.2,36,1,2.0,3,281,136,5.4,11.2,2.02
Cecil Shorts,6266,WR,HST,4,7.7,4,64.7,,0,0,0,8.3,2,13,13,1,60.5,37.6,59.1,,58.9,0.0,0,0,42,0.0,0,194,0,22,95.9,186,85.1,165,94.7,34,1,14.9,29,236,101,4.6,10.7,1.27
Donte Moncrief,8725,WR,IND,4,9.8,1,67.6,,0,0,0,8.0,2,13,14,0,61.5,75.6,70.9,,70.9,0.0,0,0,30,0.0,0,162,0,23,93.2,151,15.4,25,121.6,34,3,84.6,137,275,74,3.2,12.0,1.82
Jordan Reed,7866,TE,WAS,4,8.1,4,70.6,,0,0,1,4.0,1,18,32,1,74.2,25.9,83.7,79.9,84.7,42.1,61,1,29,9.7,14,145,5,24,81.4,118,43.4,63,92.5,34,1,11.7,17,278,154,6.4,11.6,2.36
Pierre Garcon,4519,WR,WAS,4,9.6,1,70.6,,0,0,0,0.0,0,13,32,0,86.5,75.9,75.1,,75.0,0.0,0,2,22,0.0,0,154,2,24,90.9,140,15.6,24,82.5,34,2,84.4,130,216,67,2.8,9.0,1.54
A.J. Green,6156,WR,CIN,4,13.0,2,73.5,,0,0,0,7.4,2,14,7,0,65.0,75.9,85.0,,85.2,0.7,1,1,80,0.0,0,134,3,25,90.3,121,23.1,31,131.6,34,3,76.1,102,417,153,6.1,16.7,3.45
Randall Cobb,6216,WR,GB,4,7.2,2,75.8,,0,0,0,3.8,1,16,12,0,74.9,76.0,81.0,,81.8,0.0,0,0,29,0.0,0,158,1,25,87.3,138,92.4,146,141.3,33,4,3.8,6,289,152,6.1,11.6,2.09
Vincent Jackson,2278,WR,TB,4,12.5,2,57.6,,0,0,0,5.0,1,16,30,0,70.5,74.4,72.2,,70.8,0.0,0,1,23,0.0,0,164,1,19,92.1,151,20.1,33,94.5,33,2,79.9,131,292,53,2.8,15.4,1.93
Brandin Cooks,8655,WR,NO,4,9.4,1,64.5,0.0,0,1,0,0.0,0,9,20,0,83.6,75.1,63.9,65.7,64.1,0.0,0,2,30,0.6,1,181,0,20,90.6,164,28.2,51,57.9,31,0,71.3,129,215,110,5.5,10.8,1.31
Jason Witten,1384,TE,DAL,4,6.9,0,83.3,,0,0,0,0.0,0,13,9,0,85.7,75.5,65.6,78.2,69.7,40.4,63,2,28,7.7,12,156,3,25,85.3,133,51.9,81,94.2,30,2,3.8,6,238,80,3.2,9.5,1.79
