player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,2,0,1,0,0.0,0,0,,14,28.6,0,0,,1,1,100.0,0,0,0,,2,0,0.0,1,0,0.0
Phil Dawson,422,K,SF,2,0,0,0,,1,1,100.0,28,67.9,0,0,,3,3,100.0,0,1,1,100.0,4,3,75.0,2,1,50.0
Sebastian Janikowski,595,K,OAK,2,0,0,0,,2,2,100.0,23,84.6,0,0,,5,5,100.0,0,0,0,,3,3,100.0,1,1,100.0
Matt Bryant,1223,K,ATL,2,0,0,0,,4,4,100.0,2,73.8,0,0,,5,5,100.0,0,1,1,100.0,5,5,100.0,0,0,
Josh Brown,1520,K,NYG,2,0,1,1,100.0,2,2,100.0,21,72.7,1,1,100.0,4,4,100.0,0,2,2,100.0,6,6,100.0,0,0,
Josh Scobee,1858,K,PIT,2,0,0,0,,3,1,33.3,25,33.6,0,0,,5,4,80.0,0,0,0,,4,2,50.0,1,1,100.0
Mike Nugent,2264,K,CIN,2,0,0,0,,0,0,,7,61.5,0,0,,7,6,85.7,0,3,2,66.7,4,3,75.0,1,1,100.0
Robbie Gould,2607,K,CHI,2,0,2,2,100.0,2,2,100.0,6,75.5,0,0,,4,4,100.0,0,0,0,,6,6,100.0,2,2,100.0
Stephen Gostkowski,3063,K,NE,2,0,1,1,100.0,1,1,100.0,19,72.5,0,0,,8,8,100.0,0,0,0,,4,4,100.0,2,2,100.0
Matt Prater,3471,K,DET,2,0,0,0,,0,0,,11,65.5,0,0,,5,5,100.0,0,0,0,,1,1,100.0,1,1,100.0
Nick Folk,3794,K,NYJ,2,0,0,0,,2,1,50.0,22,60.0,0,0,,6,6,100.0,0,2,2,100.0,4,3,75.0,0,0,
Mason Crosby,3809,K,GB,2,0,1,1,100.0,1,1,100.0,12,71.9,1,1,100.0,5,5,100.0,0,1,1,100.0,5,5,100.0,1,1,100.0
Stephen Hauschka,4655,K,SEA,2,0,1,1,100.0,0,0,,29,70.2,0,0,,4,4,100.0,0,1,1,100.0,4,4,100.0,2,2,100.0
Dan Carpenter,4697,K,BUF,2,0,0,0,,2,2,100.0,4,56.3,0,0,,6,5,83.3,0,0,0,,2,2,100.0,0,0,
Ryan Succop,5180,K,TEN,2,0,0,0,,0,0,,31,67.0,0,0,,8,8,100.0,0,0,0,,0,0,,0,0,
Graham Gano,5443,K,CAR,2,0,2,0,0.0,3,2,66.7,5,61.4,0,0,,5,5,100.0,0,0,0,,6,3,50.0,1,1,100.0
Dan Bailey,6796,K,DAL,2,0,0,0,,0,0,,9,66.0,0,0,,5,5,100.0,0,1,1,100.0,4,4,100.0,3,3,100.0
Kai Forbath,6860,K,WAS,1,0,0,0,,2,1,50.0,32,50.6,0,0,,1,1,100.0,0,0,0,,2,1,50.0,0,0,
Randy Bullock,7154,K,HST,2,0,0,0,,2,2,100.0,13,55.0,0,0,,3,2,66.7,0,1,1,100.0,3,3,100.0,0,0,
Greg Zuerlein,7163,K,SL,2,0,1,1,100.0,0,0,,26,70.8,0,0,,5,5,100.0,0,2,2,100.0,3,3,100.0,0,0,
Blair Walsh,7167,K,MIN,2,0,0,0,,1,0,0.0,18,39.1,0,0,,3,2,66.7,0,1,1,100.0,4,3,75.0,2,2,100.0
Justin Tucker,7604,K,BLT,2,0,1,1,100.0,1,1,100.0,3,71.7,0,0,,4,4,100.0,0,2,2,100.0,6,6,100.0,2,2,100.0
Dustin Hopkins,7958,K,WAS,1,0,0,0,,1,1,100.0,32,67.1,0,0,,3,3,100.0,0,0,0,,1,1,100.0,0,0,
Brandon McManus,8437,K,DEN,2,0,3,3,100.0,1,1,100.0,10,88.3,0,0,,5,5,100.0,0,1,1,100.0,5,5,100.0,0,0,
Zach Hocker,8862,K,NO,2,0,0,0,,2,1,50.0,20,55.0,0,0,,3,2,66.7,0,2,2,100.0,5,4,80.0,1,1,100.0
Cairo Santos,8932,K,KC,2,0,1,0,0.0,1,1,100.0,16,60.9,0,0,,6,6,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Cody Parkey,9030,K,PHI,2,0,0,0,,2,1,50.0,24,48.8,0,0,,4,4,100.0,0,0,0,,3,2,66.7,1,1,100.0
Chandler Catanzaro,9140,K,ARZ,2,0,0,0,,1,1,100.0,1,58.7,0,0,,11,10,90.9,0,0,0,,1,1,100.0,0,0,
Travis Coons,9268,K,CLV,2,0,0,0,,0,0,,8,73.4,0,0,,5,5,100.0,0,0,0,,1,1,100.0,1,1,100.0
Kyle Brindza,9752,K,TB,2,0,2,1,50.0,0,0,,30,63.1,0,0,,4,4,100.0,0,2,2,100.0,5,4,80.0,1,1,100.0
Andrew Franks,9814,K,MIA,2,0,0,0,,3,2,66.7,17,57.8,0,0,,4,4,100.0,0,0,0,,4,3,75.0,1,1,100.0
Josh Lambo,10133,K,SD,2,0,0,0,,2,1,50.0,27,45.7,0,0,,5,4,80.0,0,2,2,100.0,5,4,80.0,1,1,100.0
Jason Myers,10207,K,JAX,2,0,1,1,100.0,1,0,0.0,15,58.6,0,0,,3,2,66.7,0,0,0,,5,4,80.0,3,3,100.0
