player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Julio Jones,6158,WR,ATL,14,171,0,2,8.6,4,61.7,,0,0,3.3,1,23,0,77.3,90.8,0,46,0.0,0,168,29,93.5,157,110.8,47,27.5,3,406,172,5.9,14.0,2.59,0,11.0,14,72.8,,0,0,7.8,7,50,3,65.0,90.0,2,54,0.0,0,377,83,93.1,351,98.3,114,66.7,1,1093,371,4.5,13.2,3.11
DeAndre Hopkins,7808,WR,HST,14,165,0,13,14.1,0,56.6,,0,0,9.1,3,25,0,59.0,90.4,1,61,0.6,1,176,30,92.6,163,103.7,53,32.1,5,392,47,1.6,13.1,2.4,0,15.2,4,59.6,,0,0,4.4,3,47,1,78.5,83.4,3,40,0.0,0,416,65,95.4,397,86.6,109,66.1,4,891,135,2.1,13.7,2.24
Antonio Brown,5718,WR,PIT,14,162,0,25,10.1,12,72.1,,0,0,0.0,0,31,0,90.5,92.2,3,57,0.0,0,217,49,93.5,203,99.0,68,42.0,3,661,276,5.6,13.5,3.26,0,12.4,7,70.6,,0,0,7.7,5,34,0,71.5,89.1,3,59,0.0,0,342,60,91.2,312,90.7,85,52.5,1,828,240,4.0,13.8,2.65
Demaryius Thomas,5547,WR,DEN,14,149,0,10,11.4,4,58.2,,0,0,8.6,3,23,2,52.5,71.0,2,48,0.0,0,184,32,92.9,171,72.1,55,36.9,1,404,113,3.5,12.6,2.36,0,9.6,10,66.7,,0,0,10.0,6,29,0,54.2,76.6,3,47,0.0,0,330,54,96.4,318,86.9,81,54.4,3,628,230,4.3,11.6,1.97
Odell Beckham Jr.,8647,WR,NYG,14,146,0,21,12.0,4,57.8,0.0,0,1,0.0,0,29,1,90.0,90.1,2,87,0.0,0,221,37,91.9,203,96.4,64,43.8,5,509,179,4.8,13.8,2.51,0,12.6,9,64.5,,0,0,7.5,4,30,1,64.4,81.5,1,84,0.0,0,343,49,93.9,322,123.0,76,52.1,6,845,386,7.9,17.2,2.62
Brandon Marshall,3064,WR,NYJ,14,144,0,22,12.6,10,63.9,,0,0,7.1,3,31,1,65.1,91.1,4,47,0.5,1,190,39,94.7,180,94.2,61,42.4,5,569,177,4.5,14.6,3.16,0,13.6,3,69.6,,0,0,9.4,5,28,2,56.0,69.7,4,58,0.0,0,330,48,96.4,318,85.8,69,47.9,3,586,152,3.2,12.2,1.84
Jarvis Landry,8698,WR,MIA,14,134,0,17,8.0,7,68.5,,0,0,2.6,1,23,0,83.0,87.8,2,50,0.5,1,213,37,94.4,201,102.7,54,40.3,4,444,241,6.5,12.0,2.21,0,6.4,13,77.5,,0,0,9.8,6,28,0,54.7,76.4,1,40,0.0,0,275,55,96.4,265,91.6,71,53.0,0,526,266,4.8,9.6,1.98
Mike Evans,8642,WR,TB,13,129,0,30,13.0,2,59.2,,0,0,12.1,4,25,0,40.8,90.7,1,25,0.0,0,148,29,88.5,131,81.3,49,38.0,0,451,103,3.6,15.6,3.44,0,16.8,0,47.9,,0,0,20.5,9,28,0,29.4,75.4,4,68,0.0,0,280,35,92.9,260,57.4,73,56.6,1,590,107,3.1,16.9,2.27
Larry Fitzgerald,1724,WR,ARZ,14,128,0,1,10.0,0,69.8,,0,0,3.2,1,21,3,77.5,73.3,2,24,2.0,4,199,30,86.9,173,94.0,43,33.6,3,309,130,4.3,10.3,1.79,0,8.3,6,82.3,,0,0,1.5,1,38,0,90.1,90.4,0,44,0.6,2,309,65,92.6,286,113.1,79,61.7,1,801,315,4.8,12.3,2.8
Michael Crabtree,4933,WR,OAK,14,128,0,23,9.7,7,50.0,,0,0,15.4,6,15,0,34.9,70.0,1,25,0.0,0,195,33,92.8,181,63.5,66,51.6,1,333,132,4.0,10.1,1.84,0,10.4,8,72.4,,0,0,4.5,2,26,1,75.3,79.0,1,38,0.0,0,289,42,96.9,280,120.5,58,45.3,5,509,136,3.2,12.1,1.82
