player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Eric Rowe,9480,CB,PHI,3,8,,2.7,24,0,39.6,0,3,0,0,0,0.0
Pernell McPhee,6317,ED,CHI,6,6,,6.0,6,1,0.0,0,1,0,0,0,0.0
Leonard Johnson,7385,CB,NE,2,27,,27.0,19,0,39.6,0,1,0,0,0,0.0
Steven Johnson,7298,LB,TEN,1,4,,2.0,31,0,39.6,0,2,0,0,0,0.0
Jerry Hughes,5556,ED,BUF,3,5,,5.0,4,0,39.6,0,1,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,5,5,,5.0,19,0,39.6,0,1,0,0,0,0.0
Mike Mitchell,4970,S,PIT,10,9,,4.5,25,1,0.0,0,2,0,0,0,0.0
Jason McCourty,5127,CB,TEN,3,6,,3.0,31,0,39.6,0,2,0,0,0,0.0
Xavier Rhodes,7806,CB,MIN,4,7,,7.0,18,0,39.6,0,1,0,0,0,0.0
Rontez Miles,8102,S,NYJ,4,3,,3.0,22,1,0.0,0,1,0,0,0,0.0
Jonathan Newsome,8801,ED,IND,6,11,,11.0,14,0,39.6,0,1,0,0,0,0.0
Dwight Bentley,7086,CB,DET,1,4,,4.0,11,0,39.6,0,1,0,0,0,0.0
Daniel Sorensen,9253,S,KC,4,8,,4.0,16,0,39.6,0,2,0,0,0,0.0
Ross Cockrell,8744,CB,PIT,7,8,,4.0,25,0,39.6,0,2,0,0,0,0.0
Sean Smith,4984,CB,KC,7,17,,17.0,16,0,39.6,0,1,0,0,0,0.0
Jayron Hosley,7094,CB,NYG,6,7,,7.0,21,0,39.6,0,1,0,0,0,0.0
O'Brien Schofield,5653,ED,ATL,4,8,,8.0,2,0,39.6,0,1,0,0,0,0.0
Darrell Stuckey,5634,S,SD,2,3,,3.0,27,0,39.6,0,1,0,0,0,0.0
Jadeveon Clowney,8636,ED,HST,1,2,,2.0,13,0,39.6,0,1,0,0,0,0.0
Sheldon Price,8479,CB,IND,1,1,,1.0,14,0,39.6,0,1,0,0,0,0.0
Bobby McCain,9578,CB,MIA,9,117,58.5,14.6,17,0,83.3,2,8,1,32,5,0.27
Bradley McDougald,8220,S,TB,11,55,55.0,18.3,30,0,71.5,1,3,0,30,16,0.55
Shea McClellin,7025,LB,CHI,9,43,43.0,14.3,6,0,42.4,1,3,0,4,0,0.09
Husain Abdullah,4652,S,KC,10,41,41.0,10.3,16,0,79.2,1,4,0,52,27,1.27
Jordan Poyer,8000,S,CLV,9,30,30.0,30.0,8,0,118.8,1,1,1,3,0,0.1
Reggie Nelson,3637,S,CIN,14,60,30.0,8.6,7,0,99.4,2,7,1,55,47,0.92
Tramon Williams,3558,CB,CLV,10,56,28.0,9.3,8,0,43.8,2,6,0,20,3,0.36
Steven Nelson,9531,CB,KC,4,25,25.0,25.0,16,0,112.5,1,1,0,11,8,0.44
Christian Jones,9020,LB,CHI,10,25,25.0,12.5,6,0,56.3,1,2,0,5,4,0.2
Eddie Pleasant,7593,S,HST,13,49,24.5,6.1,13,0,45.8,2,8,0,36,10,0.73
Sean Lee,5580,LB,DAL,8,24,24.0,8.0,9,0,43.8,1,3,0,10,1,0.42
Ray-Ray Armstrong,8271,LB,SF,4,23,23.0,11.5,28,0,58.3,1,2,0,7,0,0.3
Joplo Bartu,8455,LB,JAX,3,22,22.0,11.0,15,0,58.3,1,2,0,7,0,0.32
Damarious Randall,9463,CB,GB,11,21,21.0,10.5,12,0,85.4,1,2,0,20,8,0.95
Derrick Johnson,2232,LB,KC,8,21,21.0,7.0,16,0,49.3,1,3,0,14,9,0.67
Jamar Taylor,7835,CB,MIA,8,21,21.0,7.0,17,0,42.4,1,3,0,5,0,0.24
Chris Conte,6245,S,TB,11,42,21.0,8.4,30,0,87.5,2,5,1,0,0,0.0
Christian Kirksey,8706,LB,CLV,13,40,20.0,13.3,8,0,122.2,2,3,1,18,0,0.45
Dashon Goldson,3742,S,WAS,12,38,19.0,9.5,32,0,87.5,2,4,0,42,14,1.11
