player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Julio Jones,6158,WR,ATL,14,10.1,18,69.0,,0,0,0,6.3,8,78,2,3,74.0,28.8,91.7,,91.4,0.3,2,2,54,0.0,0,588,1,118,93.0,547,28.1,165,106.0,171,7,71.4,420,1544,563,4.8,13.1,2.82
DeAndre Hopkins,7808,WR,HST,14,14.8,4,58.8,,0,0,2,6.7,7,74,13,1,70.4,56.9,89.1,66.2,89.5,0.2,1,4,61,0.2,1,626,6,97,94.4,591,16.0,100,94.4,165,10,83.9,525,1315,189,1.9,13.6,2.23
Antonio Brown,5718,WR,PIT,14,11.3,19,71.6,,0,0,1,4.1,5,71,25,0,90.2,70.5,92.2,,92.3,0.0,0,6,59,0.0,0,611,3,116,91.5,559,17.2,105,105.6,162,9,81.8,500,1586,565,4.9,13.7,2.84
Demaryius Thomas,5547,WR,DEN,14,10.2,15,62.4,,0,0,0,10.6,11,58,10,2,45.3,29.6,77.9,,77.1,0.4,2,6,48,0.0,0,556,4,93,95.0,528,24.6,137,80.0,149,5,75.0,417,1128,378,4.1,12.1,2.14
Odell Beckham Jr.,8647,WR,NYG,14,12.2,13,62.3,0.0,0,1,2,4.2,4,63,21,2,82.6,38.4,87.5,,89.9,0.0,0,3,87,0.0,0,595,7,91,93.1,554,24.5,146,115.0,146,13,74.3,442,1396,568,6.2,15.3,2.52
Brandon Marshall,3064,WR,NYJ,14,12.8,13,64.6,,0,0,0,9.7,10,64,22,3,53.4,24.8,82.1,62.4,82.3,0.0,0,8,69,0.2,1,580,5,93,96.0,557,22.4,130,94.7,144,11,77.6,450,1261,390,4.2,13.6,2.26
Jarvis Landry,8698,WR,MIA,14,6.7,21,72.4,,0,0,1,6.7,7,51,17,0,71.7,90.3,85.1,73.1,82.7,1.4,7,3,50,0.2,1,518,4,97,95.2,493,69.7,361,93.3,134,4,26.4,137,974,509,5.2,10.0,1.98
Mike Evans,8642,WR,TB,13,15.1,2,51.2,,0,0,0,17.5,14,55,30,1,28.8,81.2,82.9,,85.0,0.0,0,5,68,0.0,0,471,8,66,91.1,429,18.9,89,70.1,129,3,81.1,382,1046,205,3.1,15.8,2.44
Larry Fitzgerald,1724,WR,ARZ,14,8.9,6,77.3,,0,0,0,2.0,2,62,1,3,90.6,34.1,90.2,70.5,89.0,2.4,13,2,44,1.3,7,547,1,99,90.7,496,58.9,322,115.1,128,7,38.4,210,1131,445,4.5,11.4,2.28
Michael Crabtree,4933,WR,OAK,14,10.1,15,59.4,,0,0,0,9.5,8,42,23,1,55.2,50.0,78.1,,76.7,0.0,0,2,38,0.0,0,515,3,76,95.3,491,27.8,143,90.9,128,7,72.2,372,849,268,3.5,11.2,1.73
Allen Robinson II,8696,WR,JAX,14,16.1,8,55.6,,0,0,0,8.0,6,53,15,0,63.3,81.3,85.5,,85.3,0.0,0,3,52,0.0,0,600,2,69,94.7,568,15.3,92,111.7,124,13,84.7,508,1141,226,3.3,16.5,2.01
Emmanuel Sanders,5606,WR,DEN,13,14.6,3,56.3,,0,0,0,6.9,5,44,10,0,67.8,88.1,82.6,,82.2,0.0,0,4,75,0.0,0,492,0,67,94.9,467,20.7,102,82.9,119,5,78.5,386,969,314,4.7,14.5,2.07
Calvin Johnson,3618,WR,DET,14,13.4,1,60.5,0.0,0,1,0,5.3,4,54,11,1,76.7,52.8,86.0,,83.7,0.0,0,4,57,0.0,0,599,1,72,95.2,570,13.0,78,93.1,119,7,87.0,521,1000,250,3.5,13.9,1.75
Amari Cooper,9437,WR,OAK,14,10.8,14,59.1,,0,0,2,19.0,16,43,23,1,27.8,53.1,73.5,69.4,73.5,0.0,0,2,68,0.2,1,550,4,68,95.6,526,18.4,101,99.2,115,6,81.5,448,1040,382,5.6,15.3,1.98
Brandin Cooks,8655,WR,NO,14,12.5,3,65.5,0.0,0,1,0,3.9,3,40,20,1,82.2,82.6,73.0,65.7,72.7,0.0,0,4,60,0.2,1,597,2,74,93.1,556,31.5,188,102.1,113,8,68.3,408,993,314,4.2,13.4,1.79
Randall Cobb,6216,WR,GB,14,8.1,11,62.5,,0,0,0,11.4,9,40,12,0,41.9,84.5,69.3,33.1,68.3,0.5,3,0,53,0.3,2,619,2,70,89.0,551,87.2,540,100.9,112,6,7.6,47,777,406,5.8,11.1,1.41
Eric Decker,5611,WR,NYJ,13,12.2,2,64.3,,0,0,1,7.7,6,54,22,1,64.4,51.3,78.9,,80.5,1.4,7,0,35,0.0,0,502,4,72,96.4,484,66.7,335,120.0,112,10,31.9,160,930,214,3.0,12.9,1.92
Golden Tate,5585,WR,DET,14,5.9,24,73.2,,0,0,0,5.7,5,44,11,1,80.5,66.0,77.5,61.6,76.1,0.2,1,2,43,0.2,1,593,2,82,95.1,564,57.8,343,100.3,112,6,41.7,247,720,488,6.0,8.8,1.28
T.Y. Hilton,7092,WR,IND,14,13.7,3,55.0,,0,0,0,3.2,2,42,14,1,84.4,82.2,78.1,,77.0,0.2,1,6,87,0.0,0,585,1,61,94.4,552,27.9,163,78.5,111,5,72.0,421,1016,339,5.6,16.7,1.84
A.J. Green,6156,WR,CIN,14,13.5,6,70.0,,0,0,1,3.8,3,55,7,1,84.2,45.1,90.0,,90.2,0.2,1,3,80,0.0,0,503,4,77,93.4,470,19.3,97,119.0,110,8,80.3,404,1206,328,4.3,15.7,2.57
Jeremy Maclin,4942,WR,KC,13,10.2,3,72.5,,0,0,2,1.3,1,43,16,2,90.6,28.2,76.0,,77.7,0.4,2,2,61,0.0,0,484,5,79,92.8,449,30.6,148,110.8,109,6,69.0,334,985,329,4.2,12.5,2.19
Greg Olsen,3647,TE,CAR,14,11.2,1,66.4,,0,0,0,4.1,3,49,5,1,82.6,49.4,89.1,87.2,90.9,30.9,160,0,52,9.7,50,518,6,71,84.9,440,45.9,238,120.0,107,7,14.1,73,1048,340,4.8,14.8,2.38
Jordan Matthews,8677,WR,PHI,14,8.9,11,69.2,,0,0,2,10.0,8,36,24,2,45.7,29.3,63.6,,61.9,0.2,1,2,78,0.0,0,517,3,72,94.2,487,92.3,477,101.4,104,5,7.2,37,839,371,5.2,11.7,1.72
Kamar Aiken,6671,WR,BLT,14,12.9,7,60.8,,0,0,0,6.1,4,45,3,1,72.4,44.9,78.4,66.5,77.9,0.8,4,4,48,0.2,1,530,1,62,94.2,499,20.2,107,85.5,102,5,79.1,419,802,187,3.0,12.9,1.61
Rob Gronkowski,5567,TE,NE,13,10.5,9,64.7,,0,0,1,5.7,4,47,19,0,74.8,83.9,90.3,67.9,87.8,26.6,149,0,76,12.1,68,560,9,66,81.8,458,41.3,231,135.7,102,11,31.8,178,1072,507,7.7,16.2,2.34
Delanie Walker,3120,TE,TEN,13,9.8,16,74.5,,0,0,1,3.8,3,44,31,0,83.3,81.8,87.8,77.1,84.9,28.8,128,3,61,2.7,12,445,2,76,91.2,406,55.1,245,109.7,102,6,15.5,69,935,336,4.4,12.3,2.3
Gary Barnidge,4455,TE,CLV,14,10.4,4,67.3,,0,0,0,9.3,7,47,8,0,56.3,81.0,76.2,42.4,80.4,31.4,183,0,40,7.0,41,583,4,68,87.0,507,59.3,346,126.3,101,9,7.0,41,930,322,4.7,13.7,1.83
Travis Benjamin,7100,WR,CLV,14,12.6,7,60.4,,0,0,1,9.0,6,34,8,1,58.2,64.0,67.6,,68.0,0.0,0,2,61,0.0,0,536,2,61,93.5,501,10.6,57,97.5,101,5,89.4,479,893,295,4.8,14.6,1.78
Jordan Reed,7866,TE,WAS,12,6.3,13,76.3,,0,0,2,3.9,3,45,32,2,82.2,27.6,85.5,70.7,90.1,43.3,172,1,32,8.3,33,397,12,74,84.4,335,37.0,147,125.7,97,9,18.4,73,778,418,5.6,10.5,2.32
Donte Moncrief,8725,WR,IND,14,11.0,5,63.5,,0,0,0,4.7,3,40,14,0,71.3,80.8,73.4,,72.7,0.0,0,3,33,0.0,0,527,0,61,94.5,498,15.2,80,94.1,96,6,84.8,447,720,259,4.2,11.8,1.45
Anquan Boldin,1369,WR,SF,12,8.6,8,62.8,,0,0,0,6.3,4,32,28,1,69.8,43.3,71.6,,69.9,0.0,0,2,51,0.0,0,441,1,59,96.1,424,63.9,282,86.8,94,3,35.6,157,691,244,4.1,11.7,1.63
Pierre Garcon,4519,WR,WAS,14,10.4,4,67.4,,0,0,1,7.5,5,39,32,0,61.3,80.9,72.0,,71.9,0.0,0,5,36,0.0,0,487,4,62,92.6,451,20.3,99,79.4,92,4,79.7,388,648,169,2.7,10.5,1.44
Alshon Jeffery,7048,WR,CHI,9,15.5,4,58.7,,0,0,0,3.6,2,43,6,0,87.9,79.8,92.0,,92.1,0.0,0,3,50,0.0,0,295,4,54,95.3,281,26.4,78,88.5,92,4,73.6,217,807,197,3.6,14.9,2.87
Travis Kelce,7844,TE,KC,14,5.5,12,72.2,,0,0,0,8.5,6,37,16,2,62.2,27.1,73.7,62.7,77.2,47.4,241,1,42,10.2,52,508,5,65,84.4,429,38.6,196,110.5,90,4,13.6,69,822,519,8.0,12.6,1.92
Benjamin Watson,1753,TE,NO,14,9.0,1,74.4,,0,0,1,8.2,6,41,20,1,62.4,46.8,75.8,70.1,77.2,46.1,261,2,46,13.3,75,566,5,67,81.6,462,37.6,213,108.6,90,5,15.0,85,761,254,3.8,11.4,1.65
Jason Witten,1384,TE,DAL,14,7.4,2,77.8,,0,0,0,0.0,0,32,9,1,90.3,47.6,64.7,81.6,63.5,38.3,204,4,35,9.8,52,532,7,70,84.0,447,57.1,304,85.3,90,2,2.1,11,643,203,2.9,9.2,1.44
Ted Ginn Jr.,3625,WR,CAR,14,17.5,1,50.0,,0,0,0,15.7,8,36,5,0,28.8,88.0,71.7,,70.6,0.0,0,5,74,0.0,0,389,1,43,94.3,367,8.2,32,93.7,86,10,91.5,356,730,239,5.6,17.0,1.99
Keenan Allen,7857,WR,SD,8,8.0,9,77.9,,0,0,0,6.9,5,34,27,0,69.2,51.6,79.2,,78.8,0.3,1,2,38,0.0,0,359,3,67,93.3,335,17.8,64,107.6,86,4,81.9,294,725,249,3.7,10.8,2.16
Willie Snead IV,8999,WR,NO,13,10.5,13,72.1,,0,0,0,6.1,4,39,20,2,72.4,28.8,73.5,,72.4,0.6,3,1,63,0.0,0,468,2,62,93.4,437,27.8,130,111.3,86,3,71.2,333,874,313,5.0,14.1,2.0
