player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,9,113,0,2,0,-2.8,5,100.0,,0,0,0.0,0,3,0,92.4,96.6,0,13,0.0,0,23,12,87.0,20,118.4,12,10.6,1,69,102,8.5,5.8,3.45,6.6,5,66.7,,0,0,12.0,3,10,1,80.6,90.7,1,45,0.0,0,116,22,92.2,107,96.3,33,29.2,2,246,168,7.6,11.2,2.3
DeAndre Hopkins,7808,WR,HST,8,111,0,13,0,,0,,,0,0,,0,0,0,,41.0,0,0,0.0,0,24,0,95.8,23,0.0,0,0.0,0,0,0,,,0.0,19.9,0,46.2,,0,0,14.3,1,3,0,87.8,86.9,0,24,0.0,0,69,6,94.2,65,67.5,13,11.7,0,84,22,3.7,14.0,1.29
Antonio Brown,5718,WR,PIT,9,99,0,25,0,-2.5,3,100.0,,0,0,0.0,0,1,0,91.8,71.8,0,17,0.0,0,39,10,94.9,37,80.4,10,10.1,0,33,58,5.8,3.3,0.89,11.2,1,57.9,,0,0,8.3,1,4,0,79.3,91.0,1,39,0.0,0,63,11,85.7,54,72.5,19,19.2,1,121,63,5.7,11.0,2.24
Demaryius Thomas,5547,WR,DEN,8,92,0,10,0,0.1,2,90.9,,0,0,0.0,0,2,0,91.8,74.7,0,17,0.0,0,22,10,100.0,22,89.8,11,12.0,0,61,59,5.9,6.1,2.77,9.7,4,54.2,,0,0,18.8,3,9,0,54.2,81.6,4,30,0.0,0,67,13,95.5,64,36.6,24,26.1,0,167,54,4.2,12.8,2.61
Odell Beckham Jr.,8647,WR,NYG,9,90,0,21,0,-3.0,0,100.0,,0,0,0.0,0,1,0,88.7,61.2,0,5,0.0,0,23,3,91.3,21,118.8,3,3.3,1,5,14,4.7,1.7,0.24,8.5,3,74.1,,0,0,4.8,1,11,0,80.0,88.0,1,31,0.0,0,91,20,92.3,84,95.1,27,30.0,1,223,78,3.9,11.2,2.65
Keenan Allen,7857,WR,SD,8,86,0,27,0,-1.3,0,100.0,,0,0,0.0,0,1,0,90.6,49.3,0,20,0.0,0,50,4,96.0,48,90.6,4,4.7,0,23,28,7.0,5.8,0.48,5.3,3,73.3,,0,0,8.3,1,4,0,76.4,74.9,0,21,0.0,0,64,11,93.8,60,87.4,15,17.4,0,87,55,5.0,7.9,1.45
Brandon Marshall,3064,WR,NYJ,8,85,0,22,0,-1.3,0,100.0,,0,0,0.0,0,1,1,88.7,39.4,0,10,0.0,0,29,3,96.6,28,79.2,3,3.5,0,8,12,4.0,2.7,0.29,14.0,2,52.2,,0,0,14.3,2,7,2,49.8,80.3,1,28,0.0,0,81,12,96.3,78,53.4,23,27.1,0,143,31,2.6,11.9,1.83
T.Y. Hilton,7092,WR,IND,9,81,0,14,0,-2.3,2,85.7,,0,0,0.0,0,1,0,90.9,71.9,0,16,0.0,0,23,6,100.0,23,91.7,7,8.6,0,42,56,9.3,7.0,1.83,10.6,2,53.1,,0,0,0.0,0,10,0,83.2,77.2,2,87,0.0,0,126,17,98.4,124,65.2,32,39.5,1,265,124,7.3,15.6,2.14
Julian Edelman,5156,WR,NE,8,80,0,19,0,-2.5,1,83.3,,0,0,0.0,0,1,0,90.6,70.0,0,19,0.0,0,36,5,97.2,35,94.4,6,7.5,0,40,51,10.2,8.0,1.14,6.5,4,76.3,,0,0,14.7,5,15,0,38.2,80.7,1,59,1.1,2,179,29,93.3,167,128.8,38,47.5,5,315,143,4.9,10.9,1.89
Emmanuel Sanders,5606,WR,DEN,8,78,0,10,0,-2.0,1,100.0,,0,0,0.0,0,0,0,90.2,59.1,0,8,0.0,0,25,4,96.0,24,79.2,4,5.1,0,9,17,4.3,2.3,0.38,7.7,0,60.0,,0,0,0.0,0,3,0,66.8,75.6,0,13,0.0,0,63,6,95.2,60,67.9,10,12.8,0,38,24,4.0,6.3,0.63
