player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Phil Dawson,422,K,SF,1,1,1,4.38,47.0,48.0,1.0,0,0,0,0,28,60.0,0,48,0,0,100.0,1,1,1,4.38,47,0,48
Shane Lechler,673,P,HST,14,85,85,4.39,37.87,46.66,10.9,0,0,8,14,13,60.4,26,64,2,0,58.8,547,50,85,372.93,3219,10,3966
Mike Scifres,1458,P,SD,14,60,60,4.22,37.65,44.87,10.9,0,0,6,11,27,46.3,13,68,4,0,63.3,413,38,61,253.37,2259,1,2692
Andy Lee,1906,P,CLV,14,64,64,4.46,39.88,46.73,10.6,0,0,6,14,8,70.3,26,67,6,0,53.1,359,34,64,285.42,2552,4,2991
Donnie Jones,1939,P,PHI,14,76,76,4.44,43.03,47.5,5.1,0,1,9,20,24,66.6,28,64,1,1,51.3,200,39,79,337.2,3270,7,3610
Dustin Colquitt,2316,P,KC,14,65,65,4.42,42.12,45.71,6.4,0,0,12,16,16,80.3,32,62,9,0,36.9,153,24,65,287.02,2738,4,2971
Nick Novak,2726,K,HST,1,1,1,4.27,16.0,36.0,,0,0,0,0,13,60.0,0,36,0,0,0.0,0,0,1,4.27,16,1,36
Sam Koch,3148,P,BLT,14,64,64,4.35,44.09,47.47,5.3,0,0,8,13,3,87.8,26,67,7,0,51.6,176,33,64,278.52,2822,2,3038
Jon Ryan,3493,P,SEA,14,61,61,4.43,37.48,45.67,13.8,0,0,6,18,29,72.5,24,69,4,0,42.6,360,26,61,270.15,2286,7,2786
Steve Weatherford,3552,P,NYJ,1,4,4,4.1,30.75,40.25,12.7,0,0,1,0,22,53.0,0,50,0,0,75.0,38,3,4,16.38,123,0,161
Brandon Fields,3841,P,NO,2,10,10,3.99,35.1,41.2,10.5,0,0,2,1,20,54.4,4,57,3,0,20.0,21,2,10,39.87,351,2,412
Brett Kern,4580,P,TEN,14,73,73,4.46,39.42,47.23,14.1,0,0,6,18,31,84.3,27,61,8,0,53.4,550,39,73,325.34,2878,1,3448
Kevin Huber,5066,P,CIN,14,56,56,4.42,40.66,45.09,7.3,0,0,11,13,7,64.1,19,67,4,0,41.1,168,23,57,247.3,2277,4,2525
Thomas Morstead,5088,P,NO,12,52,52,4.44,40.33,45.13,8.3,0,0,2,12,20,70.6,19,58,12,0,44.2,190,23,52,231.06,2097,3,2347
Pat McAfee,5146,P,IND,14,75,75,4.66,41.59,47.75,11.0,0,0,8,21,14,91.4,28,63,7,0,44.0,362,33,75,349.55,3119,5,3581
Britton Colquitt,5192,P,DEN,14,76,76,4.37,39.12,43.33,7.7,0,0,16,13,10,68.7,20,62,12,0,40.8,240,31,76,332.32,2973,4,3293
Tim Masthay,5510,P,GB,14,71,71,4.21,39.49,43.21,4.1,0,0,5,11,12,49.7,18,62,13,0,49.3,144,35,71,298.8,2804,6,3068
Matt Bosher,6344,P,ATL,13,55,55,4.48,41.53,47.93,9.7,0,0,5,16,2,76.1,22,69,2,0,50.9,272,28,56,246.46,2284,4,2636
Spencer Lanning,6566,P,CHI,1,3,3,3.97,36.0,45.67,9.7,0,0,0,0,6,60.1,1,52,0,0,100.0,29,3,3,11.9,108,0,137
Chris Jones,6798,P,DAL,14,60,60,4.48,42.87,45.47,7.1,0,0,5,20,9,82.4,27,60,11,0,36.7,156,22,60,268.71,2572,0,2728
Bryan Anger,7072,P,JAX,14,72,72,4.45,38.26,45.86,11.4,0,0,5,20,15,68.7,24,63,2,0,56.9,467,41,72,320.53,2755,4,3302
Brad Nortman,7192,P,CAR,14,65,65,4.47,39.63,45.26,7.9,0,0,2,17,5,68.9,17,65,6,1,55.4,286,36,65,290.25,2576,4,2942
Johnny Hekker,7252,P,SL,14,85,85,4.46,43.71,48.14,7.3,0,0,15,19,26,78.6,41,68,7,0,44.7,277,38,85,379.27,3715,5,4092
Drew Butler,7302,P,ARZ,14,50,50,4.54,36.36,41.88,7.8,0,0,7,16,1,61.1,19,58,1,0,40.0,156,20,51,226.81,1818,6,2094
Marquette King,7410,P,OAK,14,69,69,4.32,39.94,43.67,7.1,0,0,16,17,23,68.4,34,70,6,0,36.2,177,25,69,297.77,2756,4,3013
Ryan Quigley,7573,P,NYJ,13,66,66,4.45,36.83,43.76,12.8,0,0,6,12,22,73.9,27,68,13,0,47.0,397,31,67,293.64,2431,3,2888
Jeff Locke,7937,P,MIN,14,57,57,4.29,38.02,41.91,4.9,0,0,7,18,18,48.9,22,61,2,0,43.9,122,25,57,244.43,2167,5,2389
Sam Martin,7947,P,DET,14,74,74,4.57,41.76,46.0,6.5,0,0,11,16,11,74.3,23,66,4,0,52.7,254,39,74,338.16,3090,3,3404
Colton Schmidt,8104,P,BUF,14,73,73,4.35,40.77,45.7,8.8,0,0,10,19,4,67.6,19,65,7,0,46.6,300,34,73,317.36,2976,3,3336
Ryan Allen,8242,P,NE,13,62,62,4.29,39.95,45.37,8.5,1,0,5,11,19,66.7,28,67,9,0,56.5,296,35,63,265.86,2477,2,2813
Brad Wing,8256,P,NYG,14,67,67,4.33,38.64,44.9,10.3,0,0,12,20,21,56.5,29,64,1,1,43.3,299,29,67,290.22,2589,6,3008
