player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,1,0,22.0,0.0,97.4,,34.0,0,0,0,0.0,23,57.0,45.6,74.2,60.0,34.8,52.1,0,,0.0,0,0,0,39.6,0,37,38,1,4,1,0,0,0,0.0,
Julius Peppers,1010,ED,GB,1,0,,,3.1,,,0,0,0,,12,60.0,86.7,79.4,76.6,76.8,76.6,0,,,0,0,0,0.0,0,1,32,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,1,0,7.0,100.0,5.3,1.0,1.0,0,0,0,0.0,25,49.2,48.0,76.8,55.6,56.2,75.0,0,12,0.0,0,0,0,116.7,1,1,19,0,1,1,0,12,5,12.0,12.0
Terence Newman,1321,CB,MIN,1,1,4.5,75.0,100.0,10.0,7.5,0,0,0,0.0,18,48.6,59.6,75.5,,81.6,61.9,0,9,20.0,1,0,1,85.4,3,31,31,1,3,4,0,20,21,0.7,6.7
Terrell Suggs,1326,ED,BLT,1,0,,,20.6,,,0,0,0,,3,75.1,62.5,77.6,64.3,44.8,,0,,,0,0,0,0.0,0,7,34,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,1,0,,,20.7,,,0,0,0,,22,63.8,51.7,79.6,47.7,55.6,24.8,0,,,0,0,0,0.0,0,6,29,0,0,0,0,0,0,0.0,
Charles Tillman,1351,CB,CAR,1,0,23.3,33.3,97.3,35.0,11.7,0,0,0,0.0,5,62.8,64.1,78.5,59.0,67.4,78.1,0,27,0.0,0,0,0,67.4,1,36,37,0,3,3,0,27,2,0.8,27.0
Rashean Mathis,1355,CB,DET,1,0,7.3,80.0,100.0,5.4,4.3,0,0,1,10.0,11,53.6,57.5,78.8,,72.0,59.6,0,20,20.0,2,0,0,101.7,8,43,43,2,8,10,0,84,32,2.0,10.5
Cullen Jenkins,1637,DI,NYG,1,0,,,2.9,,,0,0,0,,21,60.0,42.2,0.0,49.5,55.7,69.2,0,,,0,0,1,0.0,0,1,35,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,CB,WAS,1,1,6.3,50.0,100.0,14.5,7.3,0,0,1,25.0,32,68.6,69.9,76.9,,68.1,81.0,0,15,0.0,0,1,0,68.8,2,30,30,1,5,4,0,24,2,0.8,12.0
Karlos Dansby,1754,LB,CLV,1,0,,,91.7,,,0,0,0,,8,76.4,74.2,78.7,56.2,63.8,32.1,0,,,0,0,0,0.0,0,22,24,0,0,0,0,0,0,0.0,
Daryl Smith,1760,LB,BLT,1,0,5.1,71.4,82.2,7.4,5.3,0,1,2,28.6,3,80.9,72.9,79.9,50.6,54.9,58.0,0,15,33.3,1,2,0,83.0,5,37,45,1,2,7,0,36,21,1.0,7.2
Will Allen,1832,S,PIT,1,0,5.4,60.0,93.9,9.7,5.8,0,0,0,0.0,25,61.9,65.7,75.6,76.3,61.7,57.6,0,7,0.0,0,0,0,107.5,3,31,33,1,3,5,1,19,16,0.7,6.3
Jared Allen,1847,ED,CHI,1,0,1.0,100.0,8.3,2.0,2.0,0,0,0,0.0,6,62.3,54.2,0.0,53.7,66.5,70.5,0,9,0.0,0,0,1,104.2,1,2,24,0,1,1,0,9,8,4.5,9.0
Mike Adams,1972,S,IND,1,0,-2.0,100.0,95.8,11.0,11.0,0,0,0,0.0,14,59.2,53.2,76.8,59.1,47.4,27.6,0,22,33.3,1,0,0,118.8,2,23,24,1,2,2,0,26,30,1.2,13.0
Adam Jones,2223,CB,CIN,1,0,3.7,71.4,100.0,6.6,4.7,1,0,1,14.3,7,79.3,84.2,0.0,,92.0,82.6,0,24,0.0,0,1,1,86.6,5,34,34,4,6,7,0,42,25,1.3,8.4
Antrel Rolle,2225,S,CHI,1,0,0.3,100.0,100.0,7.3,7.3,0,0,0,0.0,6,60.6,66.3,73.8,,73.3,58.4,0,9,25.0,1,0,0,91.7,4,34,34,1,3,4,0,24,23,0.8,6.0
DeMarcus Ware,2228,ED,DEN,1,0,,,13.8,,,0,0,0,,10,61.5,92.9,78.0,93.2,67.4,71.2,0,,,0,0,0,0.0,0,4,29,1,0,0,0,0,0,0.0,
Thomas Davis Sr.,2231,LB,CAR,1,0,4.8,75.0,85.4,13.3,10.0,0,0,0,0.0,5,68.8,71.7,77.5,61.1,67.0,63.7,1,11,25.0,1,0,0,44.8,3,41,48,2,3,4,0,19,23,0.5,6.3
Derrick Johnson,2232,LB,KC,1,0,4.5,25.0,87.3,47.0,11.8,0,0,0,0.0,16,74.1,83.4,80.1,61.1,79.2,79.1,0,9,0.0,0,0,0,39.6,1,48,55,1,1,4,0,9,12,0.2,9.0
Justin Tuck,2291,DI,OAK,1,0,,,3.3,,,0,0,0,,23,62.3,90.8,78.2,70.5,90.7,72.2,0,,0.0,0,0,0,0.0,0,1,30,1,1,0,0,0,0,0.0,
Chris Canty,2349,DI,BLT,1,0,,,3.8,,,0,0,0,,3,60.0,55.3,77.4,66.3,45.6,66.8,0,,,0,0,0,0.0,0,1,26,1,0,0,0,0,0,0.0,
Trent Cole,2363,ED,IND,1,0,,,20.0,,,0,0,0,,14,61.6,62.8,77.1,67.6,55.3,25.4,0,,100.0,1,0,0,0.0,0,4,20,0,0,0,0,0,0,0.0,
Brandon Browner,2512,CB,NO,1,0,17.8,40.0,100.0,17.0,6.8,0,2,1,20.0,20,52.6,52.1,0.0,,72.2,75.5,0,22,0.0,0,1,0,65.4,2,38,38,0,1,5,0,36,12,1.1,18.0
Ahmad Brooks,2945,ED,SF,1,0,-4.0,100.0,37.8,13.0,13.0,0,0,0,0.0,28,57.4,49.3,78.9,50.4,50.3,38.2,0,3,50.0,1,0,1,79.2,1,14,37,1,1,1,0,3,7,0.2,3.0
Mario Williams,2946,ED,BUF,1,0,,,1.8,,,0,0,0,,4,60.0,57.8,81.8,55.8,59.5,,0,,,0,0,0,0.0,0,1,55,0,0,0,0,0,0,0.0,
A.J. Hawk,2950,LB,CIN,1,0,2.7,66.7,100.0,5.5,3.7,0,0,0,0.0,7,53.5,52.7,69.0,,56.7,40.7,0,11,0.0,0,0,0,81.3,2,11,11,0,1,3,0,17,14,1.5,8.5
Donte Whitner,2953,S,CLV,1,0,-0.5,100.0,91.7,11.0,11.0,0,0,0,0.0,8,64.0,59.6,75.1,57.2,53.7,67.2,0,11,0.0,0,0,0,100.0,2,22,24,0,2,2,0,16,17,0.7,8.0
Chad Greenway,2962,LB,MIN,1,0,6.3,33.3,95.8,22.0,7.3,0,0,0,0.0,18,45.8,42.7,76.7,61.7,48.4,49.0,0,15,0.0,0,0,0,50.7,1,23,24,1,1,3,0,15,4,0.7,15.0
Antonio Cromartie,2964,CB,NYJ,1,0,34.0,100.0,100.0,13.0,13.0,0,0,0,0.0,22,28.7,29.9,74.9,,63.5,23.2,0,54,,0,0,0,158.3,1,14,14,0,0,1,1,54,20,4.2,54.0
Tamba Hali,2965,ED,KC,1,0,8.7,66.7,21.3,4.5,3.0,0,0,0,0.0,16,40.9,48.1,78.2,51.2,64.4,42.1,0,19,50.0,1,0,0,93.8,2,10,47,0,1,3,0,26,7,2.9,13.0
Manny Lawson,2967,LB,BUF,1,0,5.0,100.0,43.5,8.0,8.0,0,0,0,0.0,4,28.5,29.7,76.6,55.5,52.2,25.8,0,8,0.0,0,0,0,100.0,1,10,23,0,1,1,0,8,3,1.0,8.0
Johnathan Joseph,2969,CB,HST,1,0,17.2,40.0,100.0,17.5,7.0,0,0,0,0.0,13,59.3,57.6,78.0,,51.4,27.5,0,9,33.3,1,0,0,47.9,2,37,37,1,2,5,0,11,6,0.3,5.5
DeMeco Ryans,2978,LB,PHI,1,0,3.5,100.0,85.7,6.0,6.0,0,0,0,0.0,24,41.9,46.3,73.6,55.8,63.5,32.3,0,12,50.0,1,0,0,100.0,2,12,14,0,1,2,0,16,9,1.3,8.0
D'Qwell Jackson,2979,LB,IND,1,0,3.5,100.0,87.5,6.5,6.5,0,0,0,0.0,14,52.5,57.9,78.0,55.5,63.6,48.9,0,11,50.0,1,0,0,100.0,2,14,16,1,1,2,0,16,9,1.2,8.0
Roman Harper,2988,S,CAR,1,0,13.0,66.7,95.7,21.5,14.3,0,0,0,0.0,5,44.6,40.1,78.9,57.1,52.4,76.1,0,24,,0,0,0,109.7,2,44,46,0,0,3,0,39,22,0.9,19.5
Tim Jennings,3007,CB,TB,1,0,,,100.0,,,0,0,0,,30,67.9,69.7,73.3,,65.9,73.3,0,,,0,0,0,0.0,0,11,11,0,0,0,0,0,0,0.0,
Frostee Rucker,3036,DI,ARZ,1,0,,,2.7,,,0,0,0,,1,59.5,52.2,79.0,57.4,51.6,67.3,0,,,0,0,0,0.0,0,1,37,0,0,0,0,0,0,0.0,
