player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,4,0,0,23,60.0,0,0,1,0.5,0.0,0,0,0.0,0,191,1,0,0,,0,0,0,0.0,,0,,0,97,0,0
Julius Peppers,1010,ED,GB,4,0,0,12,63.1,0,8,111,95.9,11.7,13,1,7.2,4,122,117,12,0,69.6,0,7,64,94.4,17.2,11,10.2,3,71,67,10
James Harrison,1251,ED,PIT,4,0,0,25,68.7,4,6,66,75.0,18.2,12,1,9.1,1,92,69,11,0,77.9,2,4,23,72.7,39.1,9,17.4,1,33,24,7
Kevin Williams,1325,DI,NO,4,0,0,20,53.8,0,1,36,100.0,2.8,1,0,1.4,0,42,42,1,0,58.1,0,0,13,100.0,0.0,0,0.0,0,15,15,0
Terrell Suggs,1326,ED,BLT,1,0,0,3,64.3,0,1,27,79.4,14.8,4,0,1.9,0,34,27,1,0,63.2,0,0,13,81.3,15.4,2,0.0,0,16,13,0
Calvin Pace,1334,ED,NYJ,4,0,0,22,53.0,2,4,82,88.0,7.3,6,0,3.7,0,100,88,6,0,54.4,2,2,40,91.7,12.5,5,5.0,0,48,44,4
Charles Tillman,1351,CB,CAR,4,0,0,5,59.0,0,0,1,0.6,0.0,0,0,0.0,0,172,1,0,0,59.0,0,0,1,1.1,0.0,0,0.0,0,87,1,0
Rashean Mathis,1355,CB,DET,4,0,0,11,60.0,0,0,1,0.7,0.0,0,0,0.0,0,148,1,0,0,60.0,0,0,1,1.7,0.0,0,0.0,0,58,1,0
Cory Redding,1381,DI,ARZ,4,0,0,1,58.6,0,2,40,100.0,5.0,2,1,2.5,0,43,43,2,0,63.8,0,1,12,100.0,8.3,1,4.2,0,13,13,1
Robert Mathis,1447,ED,IND,3,0,0,14,70.0,1,5,42,83.6,19.0,8,0,9.5,1,55,46,7,0,72.6,1,5,30,88.9,23.3,7,10.0,0,36,32,6
Chris Clemons,1585,ED,JAX,4,1,0,15,56.5,1,3,132,99.3,6.8,9,1,2.3,1,141,140,5,1,63.8,1,3,63,100.0,11.1,7,4.8,1,68,68,5
Colin Cole,1589,DI,CAR,2,0,0,5,56.8,0,1,32,100.0,6.3,2,0,1.6,0,34,34,1,0,61.3,0,1,16,100.0,12.5,2,3.1,0,17,17,1
Cullen Jenkins,1637,DI,NYG,4,0,0,21,61.6,3,6,133,97.3,9.0,12,1,4.9,2,150,146,11,0,61.3,3,5,70,96.3,12.9,9,7.1,1,81,78,9
Vince Wilfork,1742,DI,HST,4,0,0,13,52.3,1,3,79,100.0,5.1,4,1,2.5,0,85,85,4,0,54.0,0,1,24,100.0,8.3,2,2.1,0,27,27,1
Jason Babin,1748,ED,BLT,1,0,0,3,61.6,0,1,6,85.7,16.7,1,0,8.3,0,7,6,1,0,65.4,0,1,3,75.0,33.3,1,16.7,0,4,3,1
Karlos Dansby,1754,LB,CLV,4,1,0,8,62.3,0,2,21,16.7,4.8,1,0,4.8,0,150,25,2,0,61.0,0,1,13,25.4,0.0,0,3.8,0,63,16,1
Daryl Smith,1760,LB,BLT,4,0,0,3,53.8,0,2,23,14.8,8.7,2,0,8.7,1,176,26,3,0,62.9,0,1,8,18.0,25.0,2,18.8,1,61,11,2
Dwan Edwards,1772,DI,CAR,4,0,0,5,53.3,1,4,119,97.7,5.0,6,0,2.9,1,128,125,6,0,51.4,1,3,64,100.0,6.3,4,3.1,0,68,68,4
Randy Starks,1792,DI,CLV,4,0,0,8,56.2,1,5,86,96.7,4.7,4,0,3.5,0,92,89,6,0,63.3,1,4,38,100.0,10.5,4,6.6,0,41,41,5
Will Allen,1832,S,PIT,4,0,0,25,71.8,0,2,7,4.4,28.6,2,1,28.6,1,160,7,3,0,79.8,0,2,4,6.8,50.0,2,50.0,1,59,4,3
Jared Allen,1847,ED,CAR,4,1,0,5,61.1,6,1,58,86.7,10.3,6,1,6.0,0,75,65,7,0,60.9,4,0,24,90.0,16.7,4,8.3,0,30,27,4
Antonio Smith,1856,DI,DEN,4,1,0,10,59.7,1,7,99,100.0,8.1,8,0,5.1,1,105,105,9,1,63.8,1,5,50,100.0,14.0,7,8.0,1,54,54,7
Mike Adams,1972,S,IND,4,0,0,14,52.1,0,2,5,3.0,20.0,1,0,20.0,0,168,5,2,0,52.6,0,2,4,6.3,25.0,1,25.0,0,64,4,2
Antrel Rolle,2225,S,CHI,4,0,0,6,60.0,0,1,1,0.9,0.0,0,0,50.0,0,116,1,1,0,,0,0,0,0.0,,0,,0,41,0,0
DeMarcus Ware,2228,ED,DEN,4,0,1,10,88.8,8,12,115,89.5,21.7,25,3,13.0,5,133,119,25,0,85.8,3,6,47,88.9,27.7,13,18.1,4,54,48,13
Thomas Davis Sr.,2231,LB,CAR,4,0,0,5,58.0,0,1,19,10.9,10.5,2,1,7.9,1,174,19,2,0,57.2,0,0,9,10.2,11.1,1,11.1,1,88,9,1
Derrick Johnson,2232,LB,KC,4,0,0,16,52.1,0,1,18,10.6,0.0,0,1,8.3,1,179,19,2,0,58.2,0,1,9,11.1,0.0,0,16.7,1,81,9,2
Jonathan Babineaux,2276,DI,ATL,4,0,0,2,54.0,1,2,98,97.2,5.1,5,0,1.5,0,106,103,3,0,56.6,1,2,63,100.0,6.3,4,2.4,0,68,68,3
Justin Tuck,2291,DI,OAK,4,2,0,23,58.4,4,2,130,99.3,7.7,10,0,3.1,1,140,139,7,1,57.5,2,2,77,100.0,9.1,7,3.9,1,83,83,5
Chris Canty,2349,DI,BLT,2,1,0,3,62.5,0,0,34,97.3,5.9,2,0,2.9,1,37,36,1,0,60.5,0,0,12,92.9,8.3,1,8.3,1,14,13,1
Trent Cole,2363,ED,IND,3,0,0,14,68.8,1,9,61,85.7,14.8,9,1,8.2,0,77,66,10,0,65.4,1,4,22,92.0,18.2,4,11.4,0,25,23,5
C.J. Mosley,2408,DI,MIA,4,0,0,17,67.9,0,1,21,100.0,9.5,2,0,2.4,0,22,22,1,0,67.9,0,0,4,100.0,25.0,1,0.0,0,5,5,0
Brandon Browner,2512,CB,NO,4,0,0,20,60.0,0,0,1,0.7,0.0,0,6,0.0,0,138,1,0,0,,0,0,0,0.0,,0,,0,65,0,0
Ahmad Brooks,2945,ED,SF,4,0,1,28,52.5,2,6,81,68.5,9.9,8,2,6.2,1,130,89,9,0,59.5,1,3,36,83.0,16.7,6,8.3,1,47,39,5
Mario Williams,2946,ED,BUF,4,0,0,4,53.4,3,8,185,96.2,7.6,14,0,3.5,1,210,202,12,0,57.1,1,4,63,97.1,12.7,8,4.0,0,70,68,5
A.J. Hawk,2950,LB,CIN,4,0,0,7,56.6,0,0,2,5.3,0.0,0,0,0.0,0,38,2,0,0,,0,0,0,0.0,,0,,0,9,0,0
Donte Whitner,2953,S,CLV,4,0,0,8,63.2,0,0,6,4.6,16.7,1,0,16.7,1,153,7,1,0,65.6,0,0,3,6.1,33.3,1,33.3,1,66,4,1
Haloti Ngata,2957,DI,DET,4,2,0,11,73.2,2,8,86,96.7,11.6,10,1,7.0,1,92,89,11,0,74.8,2,6,39,100.0,20.5,8,12.8,1,41,41,9
Chad Greenway,2962,LB,MIN,4,0,1,18,58.5,0,0,3,5.7,33.3,1,1,33.3,1,53,3,1,0,62.0,0,0,0,0.0,,1,,1,20,0,1
Tamba Hali,2965,ED,KC,4,0,1,16,63.8,3,9,119,84.9,14.3,17,1,5.9,1,152,129,13,0,67.3,2,4,59,91.7,16.9,10,6.8,1,72,66,7
Manny Lawson,2967,LB,BUF,4,0,0,4,48.5,1,1,42,54.8,4.8,2,0,2.4,0,84,46,2,0,48.2,1,0,16,69.2,6.3,1,3.1,0,26,18,1
DeMeco Ryans,2978,LB,PHI,4,0,0,24,53.7,1,0,19,18.6,0.0,0,2,2.6,0,118,22,1,0,45.0,0,0,8,19.6,0.0,0,0.0,0,51,10,0
D'Qwell Jackson,2979,LB,IND,4,0,0,14,48.3,0,2,22,18.1,4.5,1,1,4.5,0,138,25,2,0,55.1,0,1,10,24.4,10.0,1,5.0,0,45,11,1
Roman Harper,2988,S,CAR,4,0,0,5,54.1,1,0,5,3.0,0.0,0,0,10.0,0,169,5,1,0,59.1,1,0,1,1.2,0.0,0,50.0,0,82,1,1
Darryl Tapp,3008,ED,DET,4,0,0,11,70.3,2,2,47,100.0,12.8,6,0,6.4,1,50,50,5,0,74.2,1,1,11,100.0,18.2,2,9.1,0,13,13,2
Frostee Rucker,3036,DI,ARZ,4,0,0,1,57.0,4,2,83,97.7,4.8,4,0,4.8,1,88,86,7,0,59.3,1,1,32,100.0,9.4,3,6.3,1,33,33,3
Jason Hatcher,3037,DI,WAS,4,1,0,32,69.6,2,10,106,100.0,13.2,14,0,6.6,1,114,114,13,0,77.8,2,9,55,100.0,23.6,13,11.8,1,60,60,12
Stephen Tulloch,3061,LB,DET,4,0,0,11,50.7,0,0,7,7.1,0.0,0,0,0.0,0,99,7,0,0,55.4,0,0,2,7.1,0.0,0,0.0,0,28,2,0
Domata Peko Sr.,3068,DI,CIN,4,1,0,7,59.8,0,0,77,100.0,3.9,3,1,2.6,2,82,82,2,0,55.3,0,0,23,100.0,0.0,0,0.0,0,24,24,0
Elvis Dumervil,3071,ED,BLT,4,1,0,3,75.8,3,10,122,87.8,13.1,16,1,7.0,2,148,130,15,1,83.7,0,4,44,94.2,13.6,6,9.1,2,52,49,6
Kyle Williams,3079,DI,BUF,4,0,0,4,64.2,5,6,154,94.9,7.8,12,1,3.6,0,175,166,11,0,61.7,2,5,54,100.0,14.8,8,6.5,0,59,59,7
Rob Ninkovich,3080,ED,NE,3,0,0,19,52.8,3,1,81,79.6,7.4,6,0,3.7,1,113,90,5,0,56.6,2,1,42,92.0,11.9,5,6.0,1,50,46,4
Jeremy Mincey,3136,ED,DAL,3,0,0,9,53.8,1,3,82,97.8,6.1,5,1,2.4,0,91,89,4,0,53.3,1,1,37,97.7,8.1,3,2.7,0,43,42,2
Kedric Golston,3141,DI,WAS,3,0,0,32,67.3,0,0,6,100.0,0.0,0,0,0.0,0,8,8,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Antoine Bethea,3152,S,SF,4,0,0,28,91.3,2,1,8,5.9,25.0,2,1,31.3,1,152,9,4,0,92.3,1,1,4,7.3,50.0,2,50.0,1,55,4,3
Stephen Bowen,3242,DI,NYJ,4,0,0,22,65.0,0,3,18,100.0,16.7,3,0,8.3,0,20,20,3,0,70.9,0,3,10,100.0,30.0,3,15.0,0,12,12,3
Tom Johnson,3378,DI,MIN,4,0,0,18,64.8,1,9,93,99.0,11.8,11,0,6.5,1,100,99,11,0,70.4,1,8,51,100.0,19.6,10,8.8,0,55,55,9
Tony McDaniel,3423,DI,TB,4,0,0,30,51.9,0,0,24,100.0,0.0,0,0,0.0,0,25,25,0,0,54.8,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Tramon Williams,3558,CB,CLV,4,0,0,8,67.2,1,0,2,1.3,0.0,0,1,25.0,0,150,2,1,0,67.2,1,0,2,3.0,0.0,0,25.0,0,66,2,1
Brent Grimes,3589,CB,MIA,4,1,0,17,87.8,0,1,2,1.8,50.0,1,0,25.0,0,114,2,1,0,58.6,0,0,1,2.4,0.0,0,0.0,0,41,1,0
Darrelle Revis,3630,CB,NYJ,4,0,0,22,59.0,0,0,1,0.6,0.0,0,1,0.0,0,170,1,0,0,59.0,0,0,1,1.1,0.0,0,0.0,0,91,1,0
Lawrence Timmons,3631,LB,PIT,4,1,0,25,70.4,0,2,16,9.7,18.8,3,1,6.3,0,165,16,2,1,84.8,0,2,7,11.5,42.9,3,14.3,0,61,7,2
Leon Hall,3634,CB,CIN,4,0,0,7,62.1,0,1,9,6.4,0.0,0,0,5.6,0,156,10,1,0,55.1,0,0,2,2.9,0.0,0,0.0,0,70,2,0
Michael Griffin,3635,S,TEN,3,0,0,31,52.5,0,0,5,8.0,0.0,0,0,0.0,0,87,7,0,0,55.8,0,0,2,5.6,0.0,0,0.0,0,36,2,0
Reggie Nelson,3637,S,CIN,4,0,0,7,56.8,1,1,13,7.0,0.0,0,0,7.7,0,186,13,2,0,65.8,1,1,3,3.9,0.0,0,33.3,0,77,3,2
