player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Latavius Murray,7962,HB,OAK,1,11,1,0,0.0,0,0,44,0,1,1,33,33.3,1,0,23,0,3,75.5,67.4,76.1,,79.1,72.5,62.8,,12,0,36,7,21,11,0,0,7,18,0,44,33,3.0,4.0,1.71,7
Doug Martin,7035,HB,TB,1,11,1,0,0.0,0,0,52,0,0,1,30,22.7,2,2,30,0,6,74.9,76.2,72.7,,76.3,57.7,76.5,60.0,14,0,2,1,12,14,0,0,1,12,0,52,30,2.73,4.7,0.17,5
Chris Johnson,4338,HB,ARZ,1,10,2,0,0.0,0,0,37,0,0,2,17,34.0,1,2,1,0,9,73.3,50.3,71.0,,,54.4,51.9,60.0,12,0,0,0,6,11,0,0,1,10,0,37,17,1.7,3.7,0.0,1
Devonta Freeman,8738,HB,ATL,1,10,3,0,0.0,0,0,18,0,1,3,13,40.0,0,1,2,0,1,74.2,63.6,75.1,,81.2,69.2,58.8,,9,0,29,3,12,10,0,0,4,13,0,18,13,1.3,1.8,2.42,9
Adrian Peterson,3623,HB,MIN,1,10,1,0,0.0,0,0,31,0,3,1,14,43.1,0,2,18,0,4,74.2,62.3,75.9,,18.7,71.6,64.4,,9,0,21,3,20,10,0,0,3,13,0,31,14,1.4,3.1,1.05,6
Alex Smith,2218,QB,KC,1,6,0,0,0.0,0,0,7,0,0,0,2,0.0,0,2,16,0,0,80.2,68.8,79.2,69.9,,,58.3,60.0,5,0,0,0,0,30,8,3,0,6,0,15,3,0.33,1.7,,2
Alfred Blue,8816,HB,HST,1,9,0,0,0.0,0,0,42,0,0,0,25,0.0,1,3,13,0,4,73.1,57.5,72.2,,69.4,49.9,60.7,,11,0,7,1,12,9,0,0,2,10,0,42,25,2.78,4.7,0.58,5
Javorius Allen,9558,HB,BLT,1,9,0,0,0.0,0,0,30,0,0,0,14,0.0,0,2,3,0,0,73.1,57.7,69.4,,,76.6,55.2,,8,0,4,1,4,9,0,0,1,10,0,30,14,1.56,3.3,1.0,9
Tyrod Taylor,6332,QB,BUF,1,5,3,0,0.0,0,0,2,0,0,1,3,12.0,1,1,4,1,1,26.2,72.5,78.5,83.4,,,46.0,60.2,31,0,0,0,0,35,39,4,0,5,0,41,30,3.33,4.6,,0
Mark Ingram II,6180,HB,NO,1,9,1,0,0.0,0,0,24,0,0,1,12,7.8,0,1,20,0,1,75.2,72.7,75.5,,81.5,76.1,70.7,60.0,9,0,98,8,30,11,0,0,9,17,0,24,12,1.33,2.7,3.27,8
Khiry Robinson,8514,HB,NO,1,8,2,0,0.0,0,0,19,0,4,2,11,63.5,0,1,20,0,2,74.3,70.4,73.5,,73.7,92.7,54.3,60.0,6,0,51,5,14,10,0,0,6,13,0,19,11,1.38,2.4,3.64,6
Frank Gore,2282,HB,IND,1,8,1,0,0.0,0,0,31,0,0,1,15,18.8,0,2,14,0,3,72.9,54.1,75.2,,71.2,56.1,52.4,60.0,9,0,0,2,13,9,0,0,3,10,0,31,15,1.88,3.9,0.0,5
DeMarco Murray,6223,HB,PHI,1,8,2,0,0.0,0,0,9,1,2,2,4,16.7,0,1,24,0,5,74.0,56.6,0.0,,76.2,45.6,65.6,,8,0,11,4,21,9,0,0,5,12,1,9,4,0.5,1.1,0.52,3
Aaron Rodgers,2241,QB,GB,1,3,0,0,0.0,0,0,1,0,0,0,0,0.0,2,3,12,0,0,78.8,91.0,78.6,91.1,,,65.6,60.0,15,0,0,0,0,25,34,5,0,3,0,35,1,0.13,4.4,,0
Russell Wilson,7077,QB,SEA,1,2,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,2,29,0,0,81.2,57.9,0.0,55.8,,58.4,69.2,60.0,10,1,0,0,1,26,32,6,0,2,0,31,13,1.63,3.9,0.0,0
Giovani Bernard,7818,HB,CIN,1,8,5,1,44.4,28,0,63,0,1,5,48,257.1,2,3,7,0,2,74.1,74.9,77.0,,,67.2,77.0,60.0,28,0,25,6,20,10,0,0,6,14,0,63,48,6.0,7.9,1.25,5
Duke Johnson Jr.,9510,HB,CLV,1,7,2,0,0.0,0,0,22,0,0,2,11,44.9,0,1,8,0,3,71.4,56.7,76.5,,79.8,52.9,57.0,,8,0,0,0,15,7,0,0,0,7,0,22,11,1.57,3.1,0.0,3
Ameer Abdullah,9487,HB,DET,1,7,0,1,48.0,24,0,50,0,2,0,10,26.0,2,2,11,1,0,23.1,56.9,73.4,,27.6,82.7,48.6,,24,0,44,4,13,7,0,0,4,11,1,50,10,1.43,7.1,3.38,7
Colin Kaepernick,6188,QB,SF,1,3,1,0,0.0,0,0,2,0,0,0,0,0.0,2,3,28,0,0,78.5,60.3,79.4,59.6,,,59.0,60.0,12,0,0,0,0,38,39,4,0,3,0,41,4,0.57,5.9,,1
Andre Williams,8748,HB,NYG,1,6,0,0,0.0,0,0,14,0,0,0,9,0.0,0,0,21,0,4,70.6,62.6,71.4,,73.8,55.0,62.6,60.0,5,0,0,0,5,7,0,0,0,6,0,14,9,1.5,2.3,0.0,1
Matt Jones,9528,HB,WAS,1,6,1,0,0.0,0,0,28,0,0,1,21,58.3,0,1,32,0,3,71.4,68.0,69.4,,20.7,57.4,69.0,,9,0,0,0,3,7,0,0,0,6,0,28,21,3.5,4.7,0.0,3
Joique Bell,5797,HB,DET,1,6,0,0,0.0,0,0,14,0,0,0,13,0.0,0,0,11,0,0,71.6,63.7,73.7,,76.4,73.0,59.3,60.0,7,0,27,2,8,7,0,0,2,8,0,14,13,2.17,2.3,3.38,5
Jameis Winston,9434,QB,TB,1,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,30,2,0,22.6,25.8,79.4,27.6,,,37.5,60.0,8,0,0,0,0,24,18,5,0,1,0,18,1,0.17,3.0,,1
Knile Davis,7878,HB,KC,1,6,2,0,0.0,0,0,16,0,1,2,16,114.3,1,2,16,0,3,72.2,59.4,73.3,,62.7,68.2,56.7,60.0,10,0,12,1,10,7,0,0,1,7,0,16,16,2.67,2.7,1.2,3
Jonathan Grimes,7585,HB,HST,1,6,0,1,75.0,21,0,28,0,0,0,8,0.0,1,1,13,0,3,71.1,55.8,76.9,,80.6,52.1,55.4,,21,0,2,1,28,6,0,0,2,7,0,28,8,1.33,4.7,0.07,2
Darren McFadden,4318,HB,DAL,1,6,1,0,0.0,0,0,16,0,1,1,7,33.3,0,2,9,0,1,71.1,50.8,70.2,,78.4,80.1,47.2,,8,0,19,1,2,6,0,0,1,7,0,16,7,1.17,2.7,9.5,5
Karlos Williams,9588,HB,BUF,1,6,1,1,47.3,26,0,55,0,0,1,14,38.9,2,1,4,0,5,70.6,82.3,70.2,,75.7,56.1,80.8,60.0,26,0,0,0,4,7,0,0,0,6,1,55,14,2.33,9.2,0.0,1
Denard Robinson,7917,HB,JAX,1,5,0,0,0.0,0,0,19,0,2,0,9,51.4,0,0,15,0,2,70.9,64.9,72.7,,77.4,89.9,55.3,60.0,6,0,26,2,7,6,0,0,2,7,0,19,9,1.8,3.8,3.71,3
Chris Polk,7532,HB,HST,1,5,1,0,0.0,0,0,22,0,0,1,16,53.3,1,1,13,0,1,70.3,56.8,70.2,,74.6,59.7,55.8,,13,0,9,1,6,5,0,0,1,6,0,22,16,3.2,4.4,1.5,4
Matt Ryan,4317,QB,ATL,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,2,0,0,79.8,60.3,79.6,61.2,,,53.4,60.0,6,0,0,0,0,34,10,2,0,3,0,7,0,0.0,1.4,,0
Brandon Bolden,7469,HB,NE,1,5,0,0,0.0,0,0,1,0,1,0,4,13.3,0,0,19,0,2,70.3,56.8,70.8,,71.3,66.1,53.8,,3,0,12,1,8,5,0,0,1,6,0,1,4,0.8,0.2,1.5,3
Darren Sproles,2347,HB,PHI,1,5,0,1,54.0,27,0,50,0,1,0,8,13.3,3,3,24,0,1,76.0,74.0,77.0,,,84.5,67.3,,27,0,76,7,18,7,0,0,7,12,0,50,8,1.6,10.0,4.22,4
Charles Sims,8704,HB,TB,1,5,0,0,0.0,0,0,12,0,0,0,9,0.0,0,1,30,0,1,71.8,62.2,75.8,,82.6,71.1,54.0,60.0,7,0,23,2,16,6,0,0,4,7,0,12,9,1.8,2.4,1.44,3
Johnny Manziel,8657,QB,CLV,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,8,2,0,20.1,42.0,0.0,39.9,,,64.1,60.0,14,1,0,0,0,14,35,5,0,0,0,35,22,4.4,7.0,,0
Will Johnson,7639,FB,PIT,1,4,0,0,0.0,0,0,7,0,0,0,2,0.0,0,1,25,0,3,68.6,55.3,71.9,,,54.2,57.4,,6,0,0,0,4,4,0,0,0,4,1,7,2,0.5,1.8,0.0,0
Jarryd Hayne,10255,HB,SF,1,4,2,0,0.0,0,0,13,0,1,2,13,195.0,0,0,28,0,1,72.1,73.4,69.4,,75.0,77.2,68.0,,9,0,7,1,3,4,0,0,1,5,0,13,13,3.25,3.3,2.33,3
Andrew Luck,7007,QB,IND,1,2,0,0,0.0,0,0,0,0,0,0,1,0.0,1,3,14,0,0,81.7,67.1,79.6,63.1,,,75.6,60.0,11,0,0,0,0,16,20,2,0,2,0,20,6,1.5,5.0,,0
Nick Foles,7089,QB,SL,1,2,0,0,0.0,0,1,1,0,0,0,0,0.0,0,1,26,2,0,77.8,90.4,78.6,86.9,,,72.1,60.0,9,1,0,0,0,26,10,2,0,2,1,11,1,0.25,2.8,,0
Jacquizz Rodgers,6297,HB,CHI,1,4,1,0,0.0,0,0,16,0,0,1,13,81.3,0,1,6,0,2,82.0,80.3,71.6,,72.4,56.4,78.7,,5,0,0,0,3,4,0,0,1,4,0,16,13,3.25,4.0,0.0,2
Jay Cutler,2956,QB,CHI,1,1,1,0,0.0,0,0,4,0,0,0,0,0.0,2,2,6,0,0,79.7,57.3,79.6,54.2,,,68.6,60.0,12,0,0,0,0,30,27,3,0,1,0,31,27,6.75,7.8,,1
Blake Bortles,8638,QB,JAX,1,2,0,0,0.0,0,0,12,0,0,0,1,0.0,2,3,15,0,0,80.5,62.5,79.0,57.1,,,77.1,60.0,12,0,0,0,0,19,14,2,0,2,0,26,5,1.25,6.5,,1
Tavon Austin,7789,WR,SL,1,4,0,1,94.1,16,0,17,0,1,0,3,12.5,1,1,26,0,0,74.0,59.6,79.1,,,59.4,60.3,55.2,16,0,-2,2,28,18,0,0,4,6,1,17,3,0.75,4.3,-0.07,4
Andy Dalton,6187,QB,CIN,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,7,0,0,79.4,83.8,79.1,84.6,,,53.7,60.0,3,0,0,0,0,30,3,1,0,3,0,1,0,0.0,0.3,,0
Josh Robinson,9638,HB,IND,1,4,0,0,0.0,0,0,11,0,0,0,6,0.0,0,0,14,0,4,16.7,43.8,73.8,,82.8,52.2,40.3,,7,0,0,0,9,5,0,0,0,4,0,11,6,1.5,2.8,0.0,0
Fred Jackson,3368,HB,SEA,1,3,1,0,0.0,0,0,13,0,0,1,11,91.7,0,1,29,0,0,68.2,64.6,73.1,,,73.9,56.6,,7,0,16,1,10,3,0,0,1,4,0,13,11,3.67,4.3,1.6,3
Shane Vereen,6208,HB,NYG,1,3,1,0,0.0,0,0,14,1,1,1,7,66.7,0,1,21,0,2,70.3,63.1,76.7,,74.7,46.9,72.7,,7,0,46,4,20,3,0,0,5,7,0,14,7,2.33,4.7,2.3,1
Taiwan Jones,6277,HB,OAK,1,3,3,0,0.0,0,0,5,0,1,3,12,400.0,0,0,23,0,1,71.0,88.1,73.2,,,67.3,84.6,60.0,4,0,13,1,6,4,0,0,1,4,0,5,12,4.0,1.7,2.17,1
Ryan Tannehill,7014,QB,MIA,1,3,1,0,0.0,0,0,7,0,0,1,3,33.3,0,0,17,1,0,28.7,55.4,0.0,59.3,,,50.6,60.0,5,1,0,0,0,18,0,0,0,3,0,7,3,1.0,2.3,,2
Josh McCown,1085,QB,CLV,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,1,2,8,1,0,19.7,62.2,74.5,78.8,,,37.2,60.0,13,0,0,0,0,8,22,2,0,1,0,23,1,0.33,7.7,,0
Chris Thompson,7936,HB,WAS,1,3,0,0,0.0,0,0,11,0,0,0,3,0.0,0,0,32,0,2,69.8,50.7,74.1,,12.6,57.3,59.1,60.0,7,0,0,0,8,3,0,0,1,3,0,11,3,1.0,3.7,0.0,1
Ryan Mathews,5537,HB,PHI,1,3,1,0,0.0,0,0,4,1,0,1,6,33.3,0,1,24,0,0,70.3,56.1,73.5,,,59.8,54.0,,3,0,24,3,11,3,0,0,4,6,1,4,6,2.0,1.3,2.18,3
Carson Palmer,1317,QB,ARZ,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,1,0,0,79.0,69.7,78.8,67.3,,,66.2,60.0,12,0,0,0,0,24,15,2,0,1,0,14,0,0.0,4.7,,0
Jerick McKinnon,8731,HB,MIN,1,3,0,1,75.0,15,0,20,0,1,0,4,26.7,1,1,18,0,2,69.0,59.4,68.9,,42.8,80.1,55.2,,15,0,8,2,3,3,0,0,2,5,0,20,4,1.33,6.7,2.67,1
Tom Brady,698,QB,NE,1,3,0,0,0.0,0,0,1,0,0,0,1,0.0,0,2,19,0,0,79.1,88.6,78.7,86.9,,,62.0,60.0,2,0,0,0,0,25,0,0,0,3,0,1,1,0.33,0.3,,0
Bobby Rainey Jr.,7511,HB,TB,1,3,2,0,0.0,0,0,10,0,0,2,8,133.3,0,0,30,0,0,74.6,59.2,75.1,,79.5,61.5,56.2,,7,0,4,1,3,4,0,0,1,4,0,10,8,2.67,3.3,1.33,1
Anthony Dixon,5696,HB,BUF,1,3,1,0,0.0,0,0,1,0,0,1,5,55.6,0,2,4,0,3,67.2,51.6,66.3,,,,53.6,60.0,4,0,0,0,0,4,0,0,0,3,1,1,5,1.67,0.3,,0
Teddy Bridgewater,8667,QB,MIN,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,2,18,0,0,79.3,57.9,78.4,55.6,,,66.5,60.0,10,0,0,0,0,13,16,3,0,0,0,16,0,0.0,5.3,,0
Zach Mettenberger,8813,QB,TEN,1,3,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,31,0,0,68.2,61.9,72.6,60.3,,,60.5,60.0,-1,0,0,0,0,10,0,0,0,3,0,-5,0,0.0,-1.7,,0
Zach Zenner,9761,HB,DET,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,11,0,1,65.2,56.2,64.5,,,,57.3,,4,0,0,0,0,2,0,0,0,2,0,6,3,1.5,3.0,,1
James Starks,5716,HB,GB,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,12,0,0,65.2,64.0,74.5,,77.7,54.9,64.3,60.0,3,0,0,0,7,3,0,0,0,2,0,2,2,1.0,1.0,0.0,2
Isaiah Pead,7053,HB,SL,1,2,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,26,1,0,17.4,27.0,65.5,,,60.0,29.3,,4,0,0,0,1,2,0,0,0,2,0,3,1,0.5,1.5,0.0,2
Kirk Cousins,7102,QB,WAS,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,32,1,0,78.8,61.8,0.0,62.6,,,60.0,60.0,0,1,0,0,0,38,0,0,0,2,0,-1,0,0.0,-0.5,,0
Dexter McCluster,5561,HB,TEN,1,2,0,0,0.0,0,0,8,0,0,0,4,0.0,0,0,31,0,1,70.0,46.1,72.0,,28.7,55.6,52.0,60.0,5,0,0,0,5,5,0,0,0,2,0,8,4,2.0,4.0,0.0,0
Philip Rivers,1725,QB,SD,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,27,0,0,80.0,71.2,79.6,69.9,,,60.0,60.0,-1,0,0,0,0,31,0,0,0,2,0,-2,0,0.0,-1.0,,0
Thomas Rawls,9993,HB,SEA,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,29,0,0,65.2,51.0,66.4,,,,53.5,,4,0,0,0,0,2,0,0,0,2,0,5,3,1.5,2.5,,1
Tommy Bohanon,7997,FB,NYJ,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,22,0,0,65.2,53.0,76.2,,25.0,58.8,55.2,66.1,2,0,0,0,1,10,0,0,0,2,0,2,1,0.5,1.0,0.0,0
Ryan Fitzpatrick,2467,QB,NYJ,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,22,1,0,76.4,82.0,78.7,80.6,,,60.0,60.0,0,0,0,0,0,36,0,0,0,2,0,-1,0,0.0,-0.5,,0
Fozzy Whittaker,8547,HB,CAR,1,2,1,0,0.0,0,0,2,0,0,1,1,12.5,0,0,5,0,0,67.8,56.1,72.0,,73.4,62.3,53.9,60.0,2,0,3,2,8,3,0,0,2,4,0,2,1,0.5,1.0,0.38,2
Branden Oliver,9286,HB,SD,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,27,0,0,66.7,62.5,67.9,,74.4,79.5,56.9,,3,0,17,1,2,2,0,0,1,3,0,4,3,1.5,2.0,8.5,1
Reggie Bush,2947,HB,SF,1,2,1,0,0.0,0,0,8,0,0,1,14,350.0,0,0,28,0,0,65.2,60.6,68.9,,,55.9,61.5,,8,0,0,0,4,2,0,0,1,2,0,8,14,7.0,4.0,0.0,2
Richard Rodgers,8733,TE,GB,1,1,0,0,0.0,0,0,11,0,1,0,2,50.0,1,1,12,0,0,65.8,62.5,77.6,,53.2,60.7,,64.3,11,0,27,3,15,15,0,0,3,4,0,11,2,2.0,11.0,1.8,0
Matthew Stafford,4924,QB,DET,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,11,0,0,77.8,53.1,77.7,52.9,,,60.0,60.0,-1,0,0,0,0,16,0,0,0,1,0,-1,0,0.0,-1.0,,0
Derek Carr,8671,QB,OAK,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,23,1,0,20.5,44.6,0.0,65.1,,,39.9,60.0,8,1,0,0,0,10,8,1,0,0,0,8,15,15.0,8.0,,0
De'Anthony Thomas,8759,WR,KC,1,1,0,0,0.0,0,0,9,0,0,0,2,0.0,0,0,16,0,0,73.5,58.2,75.0,,,55.0,63.1,57.0,9,0,2,1,10,7,0,0,1,2,0,9,2,2.0,9.0,0.2,0
Brandin Cooks,8655,WR,NO,1,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,20,0,0,68.3,58.8,79.4,,,59.7,56.2,60.5,4,0,49,4,50,20,0,0,8,5,0,4,1,1.0,4.0,0.98,0
Ryan Mallett,6226,QB,HST,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,13,0,0,74.2,66.3,74.3,63.9,,,63.3,,6,0,0,0,0,0,6,1,0,0,0,6,0,0.0,6.0,,0
Damien Williams,9205,HB,MIA,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,17,0,0,64.6,53.6,73.6,,74.1,54.6,57.7,60.0,0,0,3,1,10,2,0,0,1,2,0,0,1,1.0,0.0,0.3,1
Dwayne Harris,6328,WR,NYG,1,1,1,0,0.0,0,0,11,0,0,1,9,900.0,1,1,21,0,0,68.8,63.2,69.8,,,56.9,63.1,59.9,11,0,0,0,3,3,0,0,0,1,0,11,9,9.0,11.0,0.0,0
Mike Tolbert,4740,FB,CAR,1,1,0,0,0.0,0,0,12,0,1,0,2,100.0,1,1,5,0,0,64.6,58.7,73.6,,66.3,59.1,61.6,53.1,12,0,6,1,5,13,0,0,1,2,0,12,2,2.0,12.0,1.2,1
