player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,15,182,0,2,0,-2.9,5,100.0,,0,0,0.0,0,3,0,92.8,94.3,0,13,0.0,0,33,15,87.9,29,108.6,15,8.2,1,71,115,7.7,4.7,2.45,7.5,5,72.0,,0,0,10.0,4,19,2,90.3,91.6,1,70,0.0,0,173,36,91.9,159,116.9,50,27.5,4,438,231,6.4,12.2,2.75
DeAndre Hopkins,7808,WR,HST,15,176,0,13,0,,0,,,0,0,,0,0,0,,40.0,0,0,0.0,0,33,0,93.9,31,0.0,0,0.0,0,0,0,,,0.0,16.8,0,52.6,,0,0,9.1,1,5,0,81.1,90.1,0,28,1.0,1,101,10,94.1,95,74.7,19,10.8,0,131,34,3.4,13.1,1.38
Antonio Brown,5718,WR,PIT,15,173,0,25,0,-2.0,3,100.0,,0,0,0.0,0,1,0,92.5,66.8,0,17,0.0,0,67,15,97.0,65,83.1,15,8.7,0,59,89,5.9,3.9,0.91,12.7,2,58.1,,0,0,5.3,1,9,0,90.8,91.4,2,48,0.0,0,119,18,89.9,107,76.7,31,17.9,2,235,81,4.5,13.1,2.2
Demaryius Thomas,5547,WR,DEN,15,160,0,10,0,0.0,5,90.0,,0,0,0.0,0,6,1,92.9,79.0,0,17,0.0,0,43,18,97.7,42,93.1,20,12.5,0,127,126,7.0,7.1,3.02,8.7,6,55.3,,0,0,22.2,6,13,0,44.1,78.8,4,30,0.0,0,146,21,93.2,136,51.2,38,23.8,2,229,74,3.5,10.9,1.68
Brandon Marshall,3064,WR,NYJ,15,153,0,22,0,-1.3,0,100.0,,0,0,0.0,0,1,1,88.7,37.8,0,10,0.0,0,61,3,98.4,60,79.2,3,2.0,0,8,12,4.0,2.7,0.13,12.5,2,63.2,,0,0,14.3,4,13,2,32.1,82.5,2,33,0.0,0,143,24,96.5,138,96.8,38,24.8,4,264,60,2.5,11.0,1.91
Odell Beckham Jr.,8647,WR,NYG,14,146,0,21,0,-3.0,0,100.0,,0,0,0.0,0,1,0,88.7,50.9,0,5,0.0,0,39,3,87.2,34,118.8,3,2.1,1,5,14,4.7,1.7,0.15,8.8,6,76.9,,0,0,3.2,1,18,0,88.1,91.3,1,72,0.0,0,146,30,91.8,134,119.6,39,26.7,2,440,212,7.1,14.7,3.28
Jarvis Landry,8698,WR,MIA,15,145,0,17,0,-3.5,4,86.4,,0,0,9.5,2,3,0,51.4,84.7,0,16,0.0,0,47,19,97.9,46,79.9,22,15.2,0,70,139,7.3,3.7,1.52,7.7,17,70.5,,0,0,5.6,4,38,0,86.4,88.8,2,50,0.0,0,393,67,96.2,378,91.3,95,65.5,2,734,335,5.0,11.0,1.94
Mike Evans,8642,WR,TB,14,137,0,30,0,,0,,,0,0,,0,0,0,,39.2,0,0,0.0,0,46,0,93.5,43,0.0,0,0.0,0,0,0,,,0.0,16.3,0,52.4,,0,0,21.4,3,11,0,27.3,78.0,0,26,0.0,0,95,11,89.5,85,100.3,21,15.3,1,195,38,3.5,17.7,2.29
Michael Crabtree,4933,WR,OAK,15,136,0,23,0,-1.3,3,100.0,,0,0,0.0,0,1,1,90.9,70.1,0,25,0.0,0,36,6,100.0,36,138.2,6,4.4,1,46,54,9.0,7.7,1.28,7.3,8,69.8,,0,0,14.3,5,17,0,71.2,78.4,2,38,0.0,0,158,30,96.2,152,76.4,43,31.6,1,287,97,3.2,9.6,1.89
Allen Robinson II,8696,WR,JAX,15,133,0,15,0,-1.8,1,100.0,,0,0,0.0,0,2,0,90.2,48.5,0,11,0.0,0,54,4,98.1,53,84.4,4,3.0,0,17,24,6.0,4.3,0.32,15.3,1,64.0,,0,0,0.0,0,13,0,61.6,77.7,0,46,0.0,0,100,16,95.0,95,134.0,25,18.8,6,234,48,3.0,14.6,2.46
