player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Johnny Hekker,7252,P,SL,12,74,74,4.44,43.51,48.46,7.4,0,0,10,15,26,77.3,34,68,7,0,48.6,266,36,74,328.7,3220,5,3586
Drew Butler,7302,P,ARZ,12,43,43,4.55,36.3,41.98,8.5,0,0,6,14,1,62.0,16,58,1,0,39.5,144,17,44,195.74,1561,5,1805
Marquette King,7410,P,OAK,12,54,54,4.29,39.26,43.26,6.5,0,0,14,12,23,68.5,27,70,3,0,38.9,136,21,54,231.61,2120,4,2336
Ryan Quigley,7573,P,NYJ,11,58,58,4.45,36.81,43.91,13.8,0,0,6,12,22,70.0,23,68,10,0,46.6,372,27,59,258.14,2135,2,2547
Jeff Locke,7937,P,MIN,12,52,52,4.27,37.9,41.71,4.9,0,0,7,15,18,48.2,22,61,2,0,46.2,118,24,52,221.87,1971,4,2169
Sam Martin,7947,P,DET,12,64,64,4.6,41.92,46.09,6.9,0,0,10,15,11,77.5,20,66,3,0,51.6,227,33,64,294.14,2683,2,2950
Colton Schmidt,8104,P,BUF,12,62,62,4.4,41.82,46.47,8.9,0,0,9,17,4,70.2,17,65,6,0,45.2,248,28,62,272.81,2593,2,2881
Ryan Allen,8242,P,NE,11,52,52,4.31,39.94,45.52,8.3,1,0,4,9,19,67.0,25,67,7,0,57.7,250,30,53,224.22,2077,2,2367
Brad Wing,8256,P,NYG,12,56,56,4.35,39.43,45.23,9.4,0,0,10,17,21,61.5,26,64,1,1,42.9,225,24,56,243.48,2208,5,2533
Tress Way,8358,P,WAS,12,52,52,4.4,39.35,45.48,10.9,0,0,13,9,32,68.1,16,63,3,0,42.3,239,22,53,228.88,2046,4,2365
Brandon McManus,8437,K,DEN,1,1,1,4.27,1.0,21.0,,0,0,0,0,10,60.0,0,21,0,0,0.0,0,0,1,4.27,1,1,21
Pat O'Donnell,8826,P,CHI,11,55,55,4.48,39.0,43.55,9.0,0,0,8,15,6,63.2,22,63,6,0,38.2,190,21,55,246.54,2145,3,2395
Zach Hocker,8862,K,SL,1,1,1,4.62,43.0,43.0,,0,0,0,1,26,60.0,1,43,0,0,0.0,0,0,1,4.62,43,0,43
Jacob Schum,9373,P,TB,12,40,40,4.59,37.88,42.45,5.6,0,0,6,8,30,74.0,13,56,2,0,55.0,123,22,40,183.56,1515,3,1698
Bradley Pinion,9598,P,SF,12,69,69,4.38,39.14,44.32,8.7,0,0,8,12,28,65.6,21,62,11,0,49.3,297,34,69,302.05,2701,3,3058
Matt Darr,9812,P,MIA,12,70,70,4.15,39.94,47.57,9.9,0,0,8,12,17,55.5,24,70,5,1,57.1,394,40,70,290.62,2796,7,3330
Jordan Berry,10236,P,PIT,12,45,45,4.44,37.93,41.71,9.4,0,0,9,16,25,65.5,22,66,3,0,35.6,150,16,45,199.77,1707,1,1877
