player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,13,158,0,2,0,-2.9,5,100.0,,0,0,0.0,0,3,0,92.7,95.3,0,13,0.0,0,28,14,89.3,25,112.8,14,8.9,1,75,115,8.2,5.4,3.0,6.6,5,71.4,,0,0,9.1,3,14,2,90.3,90.6,1,45,0.0,0,151,30,92.1,139,97.7,42,26.6,2,304,181,6.0,10.1,2.19
DeAndre Hopkins,7808,WR,HST,13,154,0,13,0,,0,,,0,0,,0,0,0,,40.2,0,0,0.0,0,29,0,93.1,27,0.0,0,0.0,0,0,0,,,0.0,16.6,0,50.0,,0,0,10.0,1,4,0,72.7,86.7,0,24,1.0,1,97,9,93.8,91,67.6,18,11.7,0,103,28,3.1,11.4,1.13
Antonio Brown,5718,WR,PIT,13,145,0,25,0,-1.9,3,100.0,,0,0,0.0,0,1,0,92.4,70.8,0,17,0.0,0,57,14,96.5,55,84.5,14,9.7,0,60,86,6.1,4.3,1.09,12.3,1,56.5,,0,0,7.1,1,6,0,89.9,90.7,1,48,0.0,0,95,13,89.5,85,91.4,23,15.9,2,173,67,5.2,13.3,2.04
Demaryius Thomas,5547,WR,DEN,13,138,0,10,0,-0.1,3,93.8,,0,0,0.0,0,4,1,92.5,69.9,0,17,0.0,0,36,15,100.0,36,91.4,16,11.6,0,95,95,6.3,6.3,2.64,8.2,6,55.9,,0,0,20.8,5,12,0,36.9,76.8,4,30,0.0,0,120,19,94.2,113,43.9,34,24.6,1,204,72,3.8,10.7,1.81
Brandon Marshall,3064,WR,NYJ,13,137,0,22,0,-1.3,0,100.0,,0,0,0.0,0,1,1,88.7,38.5,0,10,0.0,0,49,3,98.0,48,79.2,3,2.2,0,8,12,4.0,2.7,0.17,12.6,2,57.6,,0,0,17.4,4,9,2,31.2,80.8,2,28,0.0,0,126,19,96.8,122,70.1,33,24.1,2,199,52,2.7,10.5,1.63
Odell Beckham Jr.,8647,WR,NYG,13,137,0,21,0,-3.0,0,100.0,,0,0,0.0,0,1,0,88.7,53.8,0,5,0.0,0,34,3,85.3,29,118.8,3,2.2,1,5,14,4.7,1.7,0.17,9.0,4,76.3,,0,0,3.3,1,17,0,90.1,91.8,1,72,0.0,0,130,29,92.3,120,116.1,38,27.7,2,400,174,6.0,13.8,3.33
Jarvis Landry,8698,WR,MIA,13,124,0,17,0,-3.5,4,86.4,,0,0,9.5,2,3,0,51.4,86.7,0,16,0.0,0,44,19,97.7,43,79.9,22,17.7,0,70,139,7.3,3.7,1.63,7.7,12,70.1,,0,0,6.9,4,30,0,78.7,84.7,2,50,0.0,0,331,54,96.4,319,89.7,77,62.1,2,579,269,5.0,10.7,1.82
Larry Fitzgerald,1724,WR,ARZ,13,123,0,1,0,-1.4,4,95.5,,0,0,4.5,1,9,0,90.2,93.9,0,44,2.0,1,51,21,98.0,50,117.4,22,17.9,1,188,215,10.2,9.0,3.76,9.4,1,79.3,,0,0,4.2,2,28,2,90.6,90.1,1,29,0.3,1,304,46,89.8,273,104.2,58,47.2,1,542,157,3.4,11.8,1.99
Allen Robinson II,8696,WR,JAX,13,119,0,15,0,-2.0,1,100.0,,0,0,0.0,0,1,0,88.7,49.8,0,11,0.0,0,45,3,97.8,44,83.3,3,2.5,0,12,18,6.0,4.0,0.27,16.5,1,60.9,,0,0,0.0,0,12,0,55.9,77.8,0,46,0.0,0,87,14,95.4,83,132.6,23,19.3,6,222,40,2.9,15.9,2.67
Calvin Johnson,3618,WR,DET,13,118,0,11,0,,0,,,0,0,,0,0,0,,37.1,0,0,0.0,0,70,0,98.6,69,0.0,0,0.0,0,0,0,,,0.0,13.5,0,73.3,0.0,0,1,0.0,0,7,0,76.3,84.6,0,46,0.0,0,68,11,89.7,61,112.4,15,12.7,0,177,65,5.9,16.1,2.9
