player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Phil Dawson,422,K,SF,1,1,1,4.38,47.0,48.0,1.0,0,0,0,0,28,60.0,0,48,0,0,100.0,1,1,1,4.38,47,0,48
Shane Lechler,673,P,HST,15,91,91,4.39,38.47,47.03,10.5,0,0,8,15,13,60.0,27,64,2,0,60.4,579,55,91,399.74,3501,10,4280
Mike Scifres,1458,P,SD,15,65,65,4.21,37.91,44.71,10.6,0,0,6,14,27,44.8,14,68,4,0,61.5,422,40,66,273.87,2464,1,2906
Andy Lee,1906,P,CLV,15,67,67,4.44,39.85,46.66,10.4,0,0,6,14,8,70.1,27,67,7,0,53.7,376,36,67,297.55,2670,4,3126
Donnie Jones,1939,P,PHI,15,83,83,4.43,42.95,47.17,5.1,0,1,11,23,24,65.0,31,64,1,1,49.4,210,41,86,367.87,3565,7,3915
Dustin Colquitt,2316,P,KC,15,70,70,4.38,41.21,45.07,6.5,0,0,13,17,16,78.0,33,62,9,0,37.1,170,26,70,306.83,2885,5,3155
Nick Novak,2726,K,HST,1,1,1,4.27,16.0,36.0,,0,0,0,0,13,60.0,0,36,0,0,0.0,0,0,1,4.27,16,1,36
Sam Koch,3148,P,BLT,15,70,70,4.37,43.14,46.8,5.2,0,0,10,13,3,85.9,28,67,8,0,48.6,176,34,70,305.93,3020,4,3276
Jon Ryan,3493,P,SEA,15,66,66,4.39,37.33,45.27,13.7,0,0,8,19,29,70.6,26,69,4,0,42.4,384,28,66,289.75,2464,7,2988
Steve Weatherford,3552,P,NYJ,1,4,4,4.1,30.75,40.25,12.7,0,0,1,0,22,53.0,0,50,0,0,75.0,38,3,4,16.38,123,0,161
Brandon Fields,3841,P,NO,2,10,10,3.99,35.1,41.2,10.5,0,0,2,1,20,54.4,4,57,3,0,20.0,21,2,10,39.87,351,2,412
Brett Kern,4580,P,TEN,15,82,82,4.45,39.85,47.26,13.7,0,0,6,20,31,87.4,34,61,10,0,52.4,587,43,82,364.74,3268,1,3875
Kevin Huber,5066,P,CIN,15,61,61,4.39,40.23,45.28,7.5,0,0,11,14,7,62.2,20,67,4,0,41.0,188,25,62,267.61,2454,6,2762
Thomas Morstead,5088,P,NO,13,54,54,4.44,40.22,45.3,8.1,0,0,2,12,20,70.2,19,58,12,0,44.4,194,24,54,239.63,2172,4,2446
Pat McAfee,5146,P,IND,15,80,80,4.66,41.74,47.95,11.1,0,0,9,23,14,91.9,29,63,7,0,42.5,377,34,80,372.44,3339,6,3836
Britton Colquitt,5192,P,DEN,15,81,81,4.37,39.28,43.33,7.1,0,0,16,13,10,68.6,23,62,13,0,43.2,248,35,81,353.94,3182,4,3510
Tim Masthay,5510,P,GB,15,77,77,4.21,39.82,43.36,4.1,0,0,6,14,12,50.0,20,62,13,0,48.1,153,37,77,324.44,3066,6,3339
Matt Bosher,6344,P,ATL,14,56,56,4.48,41.23,47.52,9.7,0,0,5,17,2,75.2,23,69,2,0,50.0,272,28,57,251.06,2309,4,2661
Spencer Lanning,6566,P,CHI,1,3,3,3.97,36.0,45.67,9.7,0,0,0,0,6,60.1,1,52,0,0,100.0,29,3,3,11.9,108,0,137
Chris Jones,6798,P,DAL,15,64,64,4.49,42.34,44.78,7.1,0,0,7,21,9,83.6,30,60,12,0,34.4,156,22,64,287.04,2710,0,2866
Bryan Anger,7072,P,JAX,15,75,75,4.47,38.72,46.03,11.1,0,0,6,21,15,70.2,26,63,2,0,56.0,468,42,75,335.35,2904,4,3452
Brad Nortman,7192,P,CAR,15,68,68,4.48,39.5,45.18,7.9,0,1,3,18,5,68.9,19,65,6,2,52.9,286,36,69,304.67,2686,5,3072
Johnny Hekker,7252,P,SL,15,91,91,4.43,43.24,47.6,7.4,0,0,16,22,26,76.1,43,68,7,1,44.0,297,40,91,403.01,3935,5,4332
Drew Butler,7302,P,ARZ,15,54,54,4.53,36.8,41.91,7.4,0,0,8,18,1,61.6,22,58,1,0,38.9,156,21,55,244.82,1987,6,2263
Marquette King,7410,P,OAK,15,77,77,4.34,40.96,44.32,6.9,0,0,19,20,23,70.7,40,70,7,0,33.8,179,26,77,333.94,3154,4,3413
Ryan Quigley,7573,P,NYJ,14,71,71,4.45,36.77,43.76,12.6,0,0,6,14,22,73.0,29,68,13,0,46.5,416,33,72,315.61,2611,4,3107
Jeff Locke,7937,P,MIN,15,61,61,4.28,37.98,41.82,5.0,0,0,9,18,18,46.3,24,61,2,0,44.3,134,27,61,260.96,2317,5,2551
Sam Martin,7947,P,DET,15,77,77,4.57,41.83,45.91,6.4,0,0,11,18,11,75.2,26,66,4,0,51.9,254,40,77,351.72,3221,3,3535
