player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Mike Remmers,7431,T,CAR,9,0,5,61.1,100.0,135,47.2,135,61.2,0,100.0,286,286,60.6,100.0,114,39.9,114
Michael Oher,4946,T,CAR,9,0,5,46.1,100.0,135,47.2,135,45.0,0,100.0,286,286,48.4,100.0,114,39.9,114
Greg Olsen,3647,TE,CAR,9,0,5,66.7,100.0,135,47.2,135,61.6,2,100.0,286,286,56.8,100.0,114,39.9,114
Trai Turner,8727,G,CAR,9,0,5,69.9,100.0,132,46.6,132,77.3,0,100.0,283,283,72.6,100.0,114,40.3,114
Brandon Fusco,6324,G,MIN,9,0,18,66.8,100.0,139,52.1,139,67.3,0,100.0,267,267,58.2,100.0,96,36.0,96
Joe Berger,2424,C,MIN,9,0,18,65.1,100.0,139,52.1,139,72.4,1,100.0,267,267,75.3,100.0,96,36.0,96
Michael Harris,7730,G,MIN,9,0,18,63.3,100.0,139,52.1,139,63.3,0,100.0,267,267,68.2,100.0,96,36.0,96
Zach Strief,3155,T,NO,10,0,20,71.0,100.0,93,34.8,93,66.4,1,100.0,267,267,60.2,100.0,137,51.3,137
Matt Kalil,7010,T,MIN,9,0,18,60.7,100.0,139,52.1,139,70.2,1,100.0,267,267,69.2,100.0,96,36.0,96
Max Unger,4972,C,NO,10,0,20,51.5,100.0,93,35.0,93,64.1,0,100.0,266,266,73.5,100.0,137,51.5,137
T.J. Clemmings,9543,T,MIN,9,0,18,51.7,100.0,137,51.9,137,52.9,0,100.0,264,264,55.4,100.0,96,36.4,96
Vladimir Ducasse,5586,G,CHI,9,0,6,65.2,100.0,102,38.8,102,70.5,2,100.0,263,263,73.3,100.0,146,55.5,146
Matt Slauson,5117,G,CHI,9,0,6,61.3,100.0,102,38.8,102,64.9,0,100.0,263,263,63.9,100.0,146,55.5,146
Kyle Long,7801,T,CHI,9,0,6,61.9,100.0,102,38.8,102,72.2,3,100.0,263,263,75.5,100.0,146,55.5,146
Lane Johnson,7786,T,PHI,9,1,24,68.6,100.0,51,19.5,51,71.9,1,100.0,262,262,71.8,100.0,199,76.0,199
Allen Barbre,3735,G,PHI,9,0,24,64.6,100.0,51,19.5,51,61.1,2,100.0,262,262,56.8,100.0,199,76.0,199
Jason Kelce,6343,C,PHI,9,1,24,75.6,100.0,51,19.5,51,69.0,4,100.0,262,262,68.9,100.0,199,76.0,199
Jonathan Cooper,7788,G,ARZ,9,0,1,58.2,100.0,153,60.0,153,61.6,1,100.0,255,255,60.1,100.0,76,29.8,76
Cody Wallace,4421,C,PIT,10,0,25,55.4,100.0,90,35.4,90,47.7,4,100.0,254,254,54.0,100.0,132,52.0,132
Richie Incognito,2298,G,BUF,9,0,4,65.3,100.0,131,51.6,131,70.5,0,100.0,254,254,77.4,100.0,85,33.5,85
Chris Chester,3001,G,ATL,9,0,2,69.2,100.0,29,11.4,29,78.7,1,100.0,254,254,80.4,100.0,188,74.0,188
Ryan Schraeder,8496,T,ATL,9,0,2,56.0,100.0,29,11.4,29,68.0,1,100.0,254,254,71.1,100.0,188,74.0,188
Eric Wood,4951,C,BUF,9,0,4,63.9,100.0,131,51.6,131,67.6,1,100.0,254,254,69.7,100.0,85,33.5,85
David DeCastro,7640,G,PIT,10,0,25,68.3,100.0,90,35.4,90,75.0,0,100.0,254,254,71.3,100.0,132,52.0,132
Ramon Foster,5229,G,PIT,10,0,25,74.1,100.0,90,35.4,90,76.3,0,100.0,254,254,66.9,100.0,132,52.0,132
Martellus Bennett,4375,TE,CHI,9,0,6,84.2,100.0,100,39.7,100,82.0,1,100.0,252,252,66.2,100.0,138,54.8,138
Russell Bodine,8746,C,CIN,9,0,7,59.8,100.0,104,41.4,104,61.6,1,100.0,251,251,57.6,100.0,113,45.0,113
Marshall Newhouse,5692,T,NYG,10,0,21,58.2,100.0,82,32.7,82,46.4,3,100.0,251,251,41.9,100.0,136,54.2,136
Ryan Kalil,3675,C,CAR,8,0,5,69.1,100.0,120,47.8,120,75.8,0,100.0,251,251,67.6,100.0,97,38.6,97
Clint Boling,6253,G,CIN,9,0,7,62.3,100.0,104,41.6,104,70.9,0,100.0,250,250,72.7,100.0,112,44.8,112
Gosder Cherilus,4331,T,TB,9,1,30,50.3,100.0,100,40.0,100,50.9,4,100.0,250,250,49.9,100.0,131,52.4,131
Marcus Gilbert,6215,T,PIT,10,0,25,69.5,100.0,90,36.0,90,74.5,1,100.0,250,250,70.6,100.0,131,52.4,131
Donovan Smith,9467,T,TB,9,0,30,49.3,100.0,100,40.0,100,48.8,1,100.0,250,250,57.0,100.0,131,52.4,131
