player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Mike Remmers,7431,T,CAR,11,0,5,60.1,100.0,175,48.9,175,61.2,0,100.0,358,358,60.6,100.0,138,38.5,138
Michael Oher,4946,T,CAR,11,0,5,44.7,100.0,175,48.9,175,44.2,0,100.0,358,358,49.5,100.0,138,38.5,138
Trai Turner,8727,G,CAR,11,0,5,64.0,100.0,168,48.1,168,72.1,1,100.0,349,349,71.8,100.0,137,39.3,137
Greg Olsen,3647,TE,CAR,11,0,5,58.8,100.0,169,48.6,169,59.6,2,100.0,348,348,62.0,100.0,136,39.1,136
Brandon Fusco,6324,G,MIN,11,0,18,66.9,100.0,166,51.9,166,64.7,1,100.0,320,320,56.5,100.0,118,36.9,118
Matt Kalil,7010,T,MIN,11,0,18,63.3,100.0,166,51.9,166,71.5,1,100.0,320,320,69.9,100.0,118,36.9,118
Michael Harris,7730,G,MIN,11,0,18,62.9,100.0,166,51.9,166,62.2,0,100.0,320,320,65.5,100.0,118,36.9,118
Joe Berger,2424,C,MIN,11,0,18,66.1,100.0,166,51.9,166,71.7,1,100.0,320,320,75.4,100.0,118,36.9,118
Matt Slauson,5117,G,CHI,11,0,6,62.0,100.0,119,37.3,119,62.1,0,100.0,319,319,60.9,100.0,181,56.7,181
Kyle Long,7801,T,CHI,11,0,6,64.2,100.0,119,37.3,119,72.5,4,100.0,319,319,73.8,100.0,181,56.7,181
Ben Jones,7099,C,HST,11,0,13,70.7,100.0,78,24.5,78,77.9,1,100.0,318,318,78.3,100.0,203,63.8,203
Ryan Kalil,3675,C,CAR,10,0,5,68.2,100.0,156,49.2,156,74.4,0,100.0,317,317,66.3,100.0,120,37.9,120
