player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,NE,2,77.5,89,91,8.5,2.03,1,7,7.3,69.2,63,0,22,8.7,95,6,39,19,85.5,92.1,91.2,62.6,0,0,101,0,18.2,119.9,4.2,4,0,0,1,7,0,0.0,754,8.3
Sam Bradford,5526,QB,PHI,2,77.4,84,89,5.8,2.48,1,2,2.1,66.3,59,0,21,9.2,91,6,28,24,84.8,56.7,56.0,65.7,3,4,98,1,4.8,72.3,1.1,1,1,0,1,2,4,4.1,560,6.3
Andrew Luck,7007,QB,IND,2,59.3,81,86,9.6,2.63,0,1,1.1,54.7,47,0,38,2.1,94,1,33,14,55.7,53.7,54.0,55.5,1,5,102,1,5.3,58.9,2.1,2,6,0,4,3,8,7.8,493,5.7
Drew Brees,802,QB,NO,2,72.3,83,86,7.8,2.67,2,1,1.1,62.8,54,0,22,10.0,92,6,24,20,54.0,59.1,59.9,57.1,0,2,99,1,27.3,82.0,6.5,6,0,0,1,2,4,4.0,610,7.1
Peyton Manning,327,QB,DEN,2,62.5,80,85,9.1,2.25,3,3,3.4,58.8,50,0,28,0.0,92,0,26,10,84.7,49.5,51.2,60.0,0,2,96,2,25.0,74.2,7.6,7,0,0,2,3,6,6.3,431,5.1
Matthew Stafford,4924,QB,DET,2,68.8,77,83,6.9,2.54,2,0,0.0,61.4,51,0,35,3.8,89,2,30,11,84.6,44.5,46.5,47.1,3,3,94,0,5.7,81.0,2.2,2,4,0,1,4,6,6.4,532,6.4
Matt Ryan,4317,QB,ATL,2,78.4,74,80,7.5,2.44,3,4,4.7,66.3,53,0,21,8.6,85,5,35,2,84.6,75.1,74.8,53.9,1,2,91,0,14.3,93.8,3.5,3,2,0,2,3,5,5.5,661,8.3
Ryan Tannehill,7014,QB,MIA,2,78.3,69,78,8.8,2.63,4,3,3.7,66.7,52,0,31,3.7,84,2,27,17,28.5,62.9,66.1,50.2,1,0,88,2,16.1,101.7,6.0,5,1,1,3,3,5,5.7,585,7.5
Joe Flacco,4332,QB,BLT,2,69.9,73,77,8.4,2.46,0,3,3.5,64.9,50,0,31,2.0,79,1,21,3,84.2,57.4,56.5,62.5,2,3,87,0,6.5,75.7,2.5,2,0,0,2,2,5,5.7,501,6.5
Eli Manning,1722,QB,NYG,2,77.5,71,76,7.1,2.42,0,3,3.8,61.8,47,0,23,14.5,82,8,25,21,83.6,65.2,64.2,67.3,0,0,84,1,13.0,89.0,3.7,3,3,0,5,2,2,2.4,485,6.4
Blake Bortles,8638,QB,JAX,2,67.1,70,73,10.4,2.47,1,1,1.3,54.8,40,0,28,14.9,81,7,25,15,84.4,61.2,56.7,78.9,0,2,89,0,17.9,76.1,6.2,5,3,1,1,3,4,4.5,456,6.2
Colin Kaepernick,6188,QB,SF,2,76.8,69,72,7.4,2.81,1,2,2.7,69.4,50,0,36,5.7,86,3,29,28,53.8,64.7,71.4,40.1,0,0,88,1,16.7,98.1,7.0,6,8,0,2,2,0,0.0,500,6.9
Tony Romo,1693,QB,DAL,2,78.9,71,72,6.0,2.42,0,1,1.3,75.0,54,0,22,3.6,76,2,31,9,49.3,64.6,63.8,65.7,1,2,83,1,13.6,98.8,3.9,3,1,0,0,3,1,1.2,551,7.7
Russell Wilson,7077,QB,SEA,2,76.5,68,71,7.2,2.77,0,1,1.4,71.8,51,0,34,1.9,90,1,26,29,64.7,57.8,57.8,60.7,0,2,92,1,23.5,91.1,8.9,8,11,1,2,3,4,4.3,457,6.4
Ryan Mallett,6226,QB,HST,2,63.5,63,71,9.0,2.53,1,1,1.3,49.3,35,0,21,12.5,75,5,18,13,83.4,45.4,45.4,69.6,3,1,80,2,9.5,66.8,2.7,2,2,0,4,2,2,2.5,342,4.8
Philip Rivers,1725,QB,SD,2,90.9,66,68,4.8,2.23,1,1,1.4,80.9,55,0,27,8.3,76,5,32,27,83.5,64.8,64.1,57.5,0,3,79,0,22.2,107.4,7.9,6,1,0,1,4,4,5.1,644,9.5
Cam Newton,6153,QB,CAR,2,72.4,58,68,10.0,2.87,6,2,2.7,52.9,36,0,27,14.3,78,6,25,5,85.6,65.4,65.0,60.7,4,2,84,1,14.8,71.3,5.1,4,6,0,0,3,4,4.8,370,5.4
Ben Roethlisberger,1732,QB,PIT,2,81.0,63,65,12.7,2.65,0,10,13.9,72.3,47,0,17,7.8,67,4,29,25,83.0,94.3,93.2,60.0,0,1,74,0,11.8,122.6,3.0,2,0,0,2,4,1,1.4,720,11.1
Andy Dalton,6187,QB,CIN,2,81.1,53,60,8.6,2.26,3,4,6.1,68.3,41,0,12,4.7,63,2,21,7,83.2,79.1,78.7,59.4,1,0,69,0,0.0,120.3,0.0,0,3,0,3,5,0,0.0,483,8.1
Nick Foles,7089,QB,SL,2,79.2,53,59,8.8,2.81,0,2,3.2,59.3,35,1,31,16.7,65,7,20,26,42.8,70.7,68.7,65.4,0,0,69,1,9.7,94.4,4.6,3,3,0,6,2,1,1.4,447,7.6
Ryan Fitzpatrick,2467,QB,NYJ,2,71.4,56,58,11.6,2.28,0,4,6.5,63.8,37,0,12,7.5,60,3,23,22,82.1,75.0,74.1,57.8,0,2,64,0,8.3,94.3,1.7,1,1,0,2,4,4,6.3,423,7.3
Derek Carr,8671,QB,OAK,2,70.2,57,58,7.8,2.35,1,1,1.6,63.8,37,0,15,7.5,60,3,20,23,42.5,51.6,56.7,35.6,0,1,64,1,6.7,94.9,1.7,1,1,0,0,3,4,6.3,412,7.1
Alex Smith,2218,QB,KC,2,73.1,52,58,5.6,2.42,2,1,1.7,65.5,38,0,24,0.0,69,0,23,16,83.6,67.4,68.8,55.8,0,2,72,0,25.0,90.7,8.7,6,5,0,4,3,1,1.4,434,7.5
Kirk Cousins,7102,QB,WAS,2,77.6,58,58,8.2,2.23,0,2,3.2,75.9,44,0,21,2.2,62,1,22,32,82.4,69.9,68.5,66.4,0,2,68,1,14.3,91.1,4.8,3,0,0,0,2,2,2.9,399,6.9
Aaron Rodgers,2241,QB,GB,2,84.3,51,56,7.1,2.95,1,4,6.2,76.8,43,0,26,0.0,68,0,24,12,83.8,90.2,90.1,69.1,0,0,78,1,7.7,128.4,2.9,2,9,0,4,5,0,0.0,438,7.8
Carson Palmer,1317,QB,ARZ,2,69.8,53,56,11.4,2.75,2,3,4.7,64.3,36,0,20,2.7,58,1,26,1,82.6,83.7,81.2,66.4,0,1,66,1,0.0,124.4,0.0,0,2,0,1,7,2,3.0,492,8.8
Jameis Winston,9434,QB,TB,2,62.0,50,54,9.2,3.03,0,5,8.2,55.6,30,0,30,3.2,71,1,22,30,22.6,43.4,45.4,47.8,0,2,78,0,23.3,83.6,9.9,7,10,0,4,3,6,7.7,417,7.7
Marcus Mariota,9435,QB,TEN,2,72.0,50,52,10.1,2.9,1,1,1.7,65.4,34,0,27,5.6,64,2,27,31,21.6,53.6,56.0,49.9,1,0,71,2,37.0,132.4,15.6,10,2,0,0,6,5,7.0,466,9.0
Teddy Bridgewater,8667,QB,MIN,2,80.9,47,50,8.0,3.15,1,3,5.7,74.0,37,0,26,2.6,64,1,22,18,82.5,72.6,72.5,59.9,0,1,67,0,23.1,94.1,9.4,6,7,0,2,1,2,3.0,384,7.7
Tyrod Taylor,6332,QB,BUF,2,81.3,48,49,8.4,3.27,1,2,3.6,75.5,37,0,33,5.1,65,2,21,4,26.8,62.6,64.9,52.2,0,3,72,0,24.2,103.9,12.3,8,8,0,0,4,3,4.2,437,8.9
Jay Cutler,2956,QB,CHI,2,63.6,44,45,8.4,2.63,0,0,0.0,57.8,26,0,21,7.1,51,2,18,6,37.1,62.9,63.7,54.9,0,2,55,0,9.5,78.5,3.9,2,4,1,0,2,2,3.6,345,7.7
Johnny Manziel,8657,QB,CLV,2,64.9,37,39,10.8,3.04,0,3,7.5,53.8,21,0,28,12.5,50,3,14,8,16.5,41.2,40.0,60.5,0,1,53,1,17.9,99.7,10.0,5,6,0,2,3,7,13.2,354,9.1
Brian Hoyer,5277,QB,HST,1,67.7,31,34,10.6,2.69,0,0,0.0,52.9,18,0,12,14.3,38,3,12,13,28.1,60.8,60.2,,2,1,38,1,33.3,72.7,10.5,4,0,0,1,1,2,5.3,236,6.9
Matt McGloin,8374,QB,OAK,1,86.7,30,31,5.0,1.97,0,0,0.0,74.2,23,0,13,11.5,33,3,10,23,26.9,44.0,44.8,,0,1,34,0,15.4,91.1,6.1,2,0,0,1,2,2,5.9,142,4.6
Jimmy Clausen,5573,QB,CHI,1,70.0,20,23,6.2,2.24,2,0,0.0,60.9,14,0,11,0.0,25,0,4,6,76.9,40.9,41.4,59.4,0,1,26,0,18.2,56.6,8.0,2,0,0,1,0,1,3.8,121,5.3
Josh McCown,1085,QB,CLV,1,75.0,8,8,10.0,3.13,0,0,0.0,62.5,5,0,5,16.7,10,1,3,8,19.7,62.2,78.8,37.2,0,0,10,0,0.0,79.7,0.0,0,2,0,0,0,1,10.0,49,6.1
Brandon Weeden,7028,QB,DAL,1,100.0,7,7,2.6,2.31,0,0,0.0,100.0,7,0,2,0.0,8,0,4,9,71.8,86.8,83.0,67.2,0,0,8,0,0.0,149.7,0.0,0,1,0,0,1,0,0.0,73,10.4
