player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ben Jones,7099,C,HST,8,100.0,0,13,72.4,77.8,70.1,1,11,383,100.0,100.0,98.4,3,12,0,622,622,0,0,622,403,403,0,0,219,0
Derek Newton,6366,T,HST,8,100.0,1,13,64.4,61.8,66.7,5,19,381,100.0,100.0,96.3,4,26,2,616,0,85,30,616,401,401,200,301,215,0
Ryan Schraeder,8496,T,ATL,8,100.0,0,2,73.9,76.5,68.2,1,10,334,100.0,100.0,97.8,3,13,2,602,0,0,0,602,360,360,0,602,242,0
Zach Strief,3155,T,NO,8,100.0,0,20,71.7,70.6,69.8,2,9,361,100.0,100.0,96.8,5,17,6,602,0,0,0,602,384,384,0,600,218,0
Chris Chester,3001,G,ATL,8,100.0,0,2,80.4,66.8,80.5,3,10,334,100.0,100.0,96.9,2,17,4,602,0,0,0,602,360,360,602,0,242,0
Max Unger,4972,C,NO,8,99.8,0,20,70.1,82.1,63.5,0,8,360,99.7,99.7,98.6,1,9,1,600,600,0,0,601,383,384,0,0,217,0
Joe Barksdale,6244,T,SD,8,100.0,1,27,72.4,78.9,68.4,4,12,371,100.0,100.0,97.3,6,18,2,594,0,0,79,594,398,398,0,515,196,0
Andy Levitre,4974,G,ATL,8,100.0,0,2,72.4,67.0,73.3,2,17,334,100.0,100.0,96.9,7,20,1,589,0,589,0,589,360,360,0,0,229,0
Jake Matthews,8641,T,ATL,8,100.0,0,2,79.5,77.7,74.5,2,16,334,100.0,100.0,97.0,3,19,1,589,0,0,589,589,360,360,0,0,229,0
Rick Wagner,7950,T,BLT,8,100.0,0,3,60.9,68.1,53.3,4,18,336,100.0,100.0,96.7,3,22,0,570,0,0,0,570,364,364,0,567,206,2
Anthony Castonzo,6174,T,IND,8,100.0,0,14,74.7,78.6,66.4,4,11,368,100.0,100.0,97.1,8,18,3,568,0,0,563,568,397,397,0,0,171,5
Jack Mewhort,8694,G,IND,8,100.0,1,14,75.8,80.9,72.5,2,18,368,100.0,100.0,97.3,3,20,0,568,0,429,0,568,397,397,1,134,171,4
Mitchell Schwartz,7041,T,CLV,8,100.0,0,8,72.6,78.7,61.2,5,13,349,100.0,100.0,96.6,3,21,3,567,0,0,0,567,381,381,0,567,186,0
Joel Bitonio,8670,G,CLV,8,100.0,0,8,71.9,68.6,74.4,4,15,349,100.0,100.0,97.0,6,20,1,567,0,567,0,567,381,381,0,0,186,0
Alex Mack,4944,C,CLV,8,100.0,0,8,66.8,77.3,62.5,4,6,349,100.0,100.0,97.7,3,13,3,567,567,0,0,567,381,381,0,0,186,0
Marshal Yanda,3702,G,BLT,8,99.8,1,3,91.3,85.5,90.0,1,9,333,99.7,99.7,98.2,1,11,1,567,0,0,0,568,361,362,560,2,206,1
Joe Thomas,3619,T,CLV,8,100.0,0,8,87.1,91.1,76.6,1,11,349,100.0,100.0,97.7,4,14,2,567,0,0,567,567,381,381,0,0,186,0
John Greco,4379,G,CLV,8,100.0,0,8,70.8,76.9,66.0,4,13,341,100.0,100.0,97.5,2,17,0,558,0,0,0,558,372,372,558,0,186,0
Kelechi Osemele,7062,G,BLT,8,100.0,2,3,83.3,67.1,89.7,2,9,321,100.0,100.0,98.0,5,12,1,548,0,541,0,548,346,346,6,0,202,0
